,USM,USM,USM,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1
9,41.00625572766557,1.6287751171284468,0.0,0.966646318477215,0.0,10.75980134478452,1.8858221832795128,0.0,13.847854160573245,0.8756508975688716,0.0,10.935036546897615,0.3255065964974895,0.0,3.602473359347187,14.788672236258616,0.0,317.14096994200133,2.3822809538776437,0.0,17.724844202256982,23.902117716374946,0.0,3.746417989434449,7.687464001714874,0.0,55.724997086075234,10.094507081544338,0.0,18.85952334250209,4.260504137900493,0.0,75.54776831315064,34.979731704704584,0.0,188.53126271375152,4.12961549272682,0.0,59.9394787880744,1.636751164330648,0.0,3.8393012531672035,12.576154647295585,0.0,28.129387854247437
10,34.41098148094487,1.0914843006007195,0.0,1.4068573779300233,0.0,5.164771253313197,0.6835612963840317,0.0,3.0600991180001422,0.7492807785465614,0.0,24.24364537722861,0.8206673423786364,0.0,3.095372269722822,10.887988394439862,0.0,65.56210597493298,4.025592933695322,0.0,21.505911508458418,42.70058528363826,0.0,27.65651771248412,7.7294663517860505,0.0,53.44700411311257,14.117925936140148,0.0,55.89975340539925,10.666915742532842,0.0,48.560059564117,64.38208793743149,0.0,54.845580828463255,3.0227742957245813,0.0,117.76582458909,3.03337139317878,0.0,22.860067609003565,12.407923728418998,0.0,9.663423575447363
11,60.83336266276858,4.934190496330671,0.0,3.2607258053804355,0.0,0.10632627632990004,2.033299370171088,0.0,5.537854682390574,3.2129004818436337,0.0,12.120961891664138,2.3281981405747603,0.0,10.549024583292132,10.62344775237879,0.0,94.55256114994289,5.102952752281608,0.0,53.999622454309694,20.02253963532215,0.0,69.24426999852086,9.595621772937745,0.0,70.5495779347442,12.358384189095146,0.0,38.266723618394536,5.88467880381115,0.0,18.94623307123792,44.59833962290961,0.0,47.02521051066742,2.7067191568645477,0.0,32.12242366728454,3.857348603155199,0.0,23.544785775035827,12.576868618227842,0.0,2.7889834560647446
12,34.51996750713525,0.49651223081895446,0.0,0.41182333581271524,0.0,0.6838193160102338,0.7053405574310299,0.0,0.7782131392299666,1.000284049522446,0.0,4.464719555527179,0.8406045823342768,0.0,8.695910108799731,13.492035609698801,0.0,77.47389811603246,3.251606157171976,0.0,19.91906366849022,13.826633685903989,0.0,1.2524618805846295,9.356083445181135,0.0,102.77238889801731,11.575891245322905,0.0,62.04126615501139,5.208020170787678,0.0,52.647602605516575,25.983605359975506,0.0,51.605885717653614,4.103280866729305,0.0,42.96385081633705,3.2630167148474865,0.0,38.87849556989196,13.682285003748287,0.0,30.1284266700449
13,7.890413308997644,5.889831687022203,0.0,0.8044039340450329,0.0,2.541773899580786,0.39376201454235793,0.0,2.7397463266018254,1.4130728932566319,0.0,3.075805295819216,0.1919219405395811,0.0,2.6496546228432396,19.47334093136954,0.0,56.5358765135711,2.6491502149937425,0.0,35.197629541651104,15.993415521656495,0.0,3.135052697952274,48.91469060618869,0.0,20.44723558056806,17.365124238264745,0.0,16.894404810513766,22.59276653366626,0.0,129.7784336851115,17.503592444502765,0.0,54.41857191360449,8.97295565096706,0.0,23.882311326033413,1.4165204552964132,0.0,16.509291114885222,27.703789944058038,0.0,28.134316311826794
14,27.460754283247745,2.2645777735119426,0.0,0.4710099268729364,0.0,3.0173706816585018,0.4968561647149432,0.0,3.8282996564390754,0.6952020512666075,0.0,17.04619766675207,0.19628001735280537,0.0,6.460577712501262,12.691358586974387,0.0,92.56151624912113,3.7708546531512814,0.0,66.66287389397965,11.897996089611063,0.0,62.670068267535626,28.89964684326845,0.0,86.45596253975303,13.820303860920776,0.0,22.468402478398023,4.876445651135386,0.0,28.355527377391276,17.572950341570923,0.0,23.425953633482788,3.172330687728576,0.0,22.735631855443163,2.7657283234662198,0.0,0.7745051359715086,13.062563318178766,0.0,3.894295703279553
15,48.57062496956644,3.664621515792746,0.0,0.512902475400792,0.0,2.7906158454661862,1.9225193615127028,0.0,14.96400013630161,0.8922385901189243,0.0,2.4226069508022623,0.9318188089259508,0.0,7.398851986018134,13.475431015497524,0.0,95.55266688575487,2.7912399371231102,0.0,67.31052395238018,10.752234349771527,0.0,38.97334873505074,45.944639714494386,0.0,18.62805620263948,20.16652128110498,0.0,9.69153138964362,2.952245767895551,0.0,35.86596645563861,14.76928415831099,0.0,23.823837230373652,3.5737924612800427,0.0,29.57287834186903,13.942737571279991,0.0,20.95346005570824,9.819367650579903,0.0,17.195694541831404
16,20.20612100880814,1.944041619482551,0.0,0.45277686048241783,0.0,2.325597632616696,0.4156365110046152,0.0,9.647513257057145,0.7243180856170712,0.0,5.855049502593948,0.2120871587720956,0.0,0.8677351100736109,17.36709759690752,0.0,17.70740858225444,2.9570456830563003,0.0,7.77288190987139,18.90525451254616,0.0,414.3892457676688,11.187117287920335,0.0,28.359437995402722,12.583893183302049,0.0,25.45245899447465,1.9261104292536122,0.0,167.9569333209591,14.868989257650082,0.0,19.093642284606464,6.759781411513238,0.0,55.6254732477257,1.3691441163536264,0.0,1.2125681319171648,15.9137784604326,0.0,12.077133551888503
17,19.12870419477342,5.4617170572769815,0.0,1.0223405062963524,0.0,0.6445699380243536,0.40752095831328256,0.0,1.4801611926442542,2.5748715492553753,0.0,15.384144663255402,0.17330465130960163,0.0,12.11645241204184,23.872701332312317,0.0,80.52877504740034,4.078798855742835,0.0,8.460412721916,33.59940346148271,0.0,193.17127174954663,15.656194671944213,0.0,117.65249806834929,13.84228079391943,0.0,31.952731052036235,7.475576581575141,0.0,13.17198763807707,22.955445826383013,0.0,5.7098965725030295,13.908789534304322,0.0,9.65943761337052,2.5756724550903733,0.0,15.690481095519285,18.514310197566527,0.0,20.718792605783985
18,17.152715458885766,1.1099568106755109,0.0,0.3430307352840705,0.0,2.4562956605872364,0.3744954694417982,0.0,1.8402203552388767,1.699436009450215,0.0,4.868269338054807,0.08956222585655546,0.0,1.5318228228888686,18.222604839808568,0.0,20.203621083186487,2.591855779731541,0.0,8.040473112174936,12.481875674651471,0.0,98.61810772023483,8.161820154479903,0.0,18.53024123513866,9.454395142760236,0.0,54.586914001325944,4.317245182914055,0.0,61.275418159858305,8.855455078571685,0.0,42.699211587912835,2.4993318729480354,0.0,14.218889256666525,1.1055040170838935,0.0,1.3945753796812852,24.3676641891932,0.0,4.604171683279767
19,12.491031078088096,3.6388961234788693,0.0,0.26880443809084226,0.0,5.372599119376184,2.8161746355804422,0.0,0.5761027176041292,0.6131680178385337,0.0,2.8230816997213934,0.10465561467504257,0.0,1.4481900035199222,22.32114470647208,0.0,19.168033189056473,2.8698425754473393,0.0,31.219392444342873,26.171732855070996,0.0,0.08618184875620008,24.695221861454222,0.0,9.350279352492024,10.224837248699103,0.0,44.762808466290195,1.8794335774021371,0.0,34.68478593962517,16.515041381587896,0.0,27.417520739015004,1.98044231605103,0.0,87.35167053890102,1.4417764155448738,0.0,9.39892356021921,20.385242599507652,0.0,24.693057318605625
20,16.5993910090839,2.3334523255163506,0.0,0.20711150784248905,0.0,2.048110336158826,0.5956348048298247,0.0,0.8396668826367741,0.5622115415472994,0.0,1.1435268521133575,0.7837571829007909,0.0,2.605168581570957,16.465098292518917,0.0,88.98483175077156,3.031074586907511,0.0,3.161337922953956,7.890968294383637,0.0,62.96675450245946,8.443372176829827,0.0,37.210303499686475,12.87715611009332,0.0,124.91023226483912,2.4184061166679536,0.0,13.661641436406772,13.767404011059506,0.0,35.20997563224942,3.9885620077417494,0.0,14.090049702596952,3.376975371026272,0.0,12.80886489140071,10.330902984998,0.0,42.026169708489185
21,11.661171526876515,15.032216641013738,0.0,0.23464813636091575,0.0,1.2664769731355354,0.7372052492920838,0.0,0.7701428104449075,1.897971827531399,0.0,30.978183670642267,0.18474222071759164,0.0,1.8289915757309712,24.039953321888802,0.0,12.529234553484413,2.2876463314594444,0.0,14.242061052953439,30.976570192716267,0.0,7.436074886026041,7.2071408361467615,0.0,11.765865595286666,18.895203981873944,0.0,44.55633718875097,2.5225327976339353,0.0,13.250042144870232,17.482690734503848,0.0,9.685451095970146,2.363961242394712,0.0,22.594071097548795,1.4180860831940179,0.0,13.918364952911539,13.239475959957888,0.0,115.66970442716884
22,25.233080259508036,3.2999363304513203,0.0,0.44810458184460134,0.0,0.8538173972103064,0.41478409938652744,0.0,2.477172802337094,0.9834810970666727,0.0,7.106914954724021,0.2524526984428329,0.0,7.396887007558476,20.26749590007087,0.0,20.892466355215294,3.3710808286380627,0.0,79.04934656237933,6.137905250946706,0.0,86.47747574480505,36.19964185910674,0.0,37.678405770481056,11.50212720378252,0.0,107.31221411227668,17.72431729466842,0.0,17.450429334998045,22.862661297541816,0.0,15.13266901157168,11.769461938919871,0.0,30.711975004644305,1.6350088465440515,0.0,0.7840540069722388,27.6638007240283,0.0,15.136415420827014
23,17.63457509274007,5.085731263693325,0.0,0.25873706146335673,0.0,10.174984128602361,0.8082632434025533,0.0,8.657626236136972,0.717473084110853,0.0,1.3433516712800444,0.2701880200746291,0.0,0.6425186760922555,24.913421233191738,0.0,49.75026120780807,2.512308047828118,0.0,10.508739855338154,20.05843215773246,0.0,26.75275215052593,11.69838397460889,0.0,39.95307141437296,9.383666013458713,0.0,38.23211638441779,3.12835327588477,0.0,108.86447024758989,46.33971661117236,0.0,3.5597209598619695,3.05413648331759,0.0,25.391241742588033,1.441786947262696,0.0,29.945108818652955,12.933085948137368,0.0,33.03298528844287
24,13.97432184082875,1.3755367777066778,0.0,0.3419979398756131,0.0,0.19459292902891132,0.9179273367283863,0.0,9.067851557428945,0.586687137567572,0.0,3.063617079350289,0.466154477362755,0.0,1.3239016100487009,23.661387308651122,0.0,19.644469028226688,2.6683251016955416,0.0,17.790111112623652,16.15686994292498,0.0,21.848110595651228,14.677957134219632,0.0,13.891186895525914,7.36879588316774,0.0,60.55287808522526,4.921194716035591,0.0,77.57076574375138,12.313947170235219,0.0,13.20439317142736,2.246116256541971,0.0,19.094323667917465,1.964069552378197,0.0,6.603826667934021,14.851511431874727,0.0,8.688534714962525
25,15.75644476150449,1.675075364903453,0.0,6.874335924784602,0.0,27.60063603243704,2.480058965355093,0.0,1.0076646168530832,5.485480556042363,0.0,1.7439176119440034,2.7276032540774247,0.0,0.500121849011245,26.051365448022267,0.0,193.30539104891605,6.253106983827294,0.0,2.1196886822670695,8.18571912873341,0.0,56.526243444030335,27.911170752424837,0.0,20.80613252594723,19.288350887329194,0.0,27.473011067200034,13.105707414559278,0.0,25.192123421581055,14.596520405463753,0.0,21.66834637739599,17.06146479794808,0.0,10.920292289173068,4.266263813346372,0.0,7.402179087655773,24.08277979503534,0.0,16.781173717059282
26,95.65587585887576,1.361867829862728,0.0,0.21700467601632284,0.0,3.0025627365981555,0.277077604855357,0.0,1.2743418675889162,1.2544119103785596,0.0,3.1486813674442597,0.13887089255135757,0.0,1.0708390987614969,26.554556503585285,0.0,11.768116127343378,2.6638385665908553,0.0,4.034992474230057,19.795973892545902,0.0,11.35868427696806,15.214224972777291,0.0,6.804092950665817,7.266483489738959,0.0,28.660360184980796,7.89876495834077,0.0,69.42015083579639,17.39532412423417,0.0,50.38830318438128,5.446069581801525,0.0,10.205049235955716,4.544204928039135,0.0,4.841262578933344,17.683245194712537,0.0,59.31362780718572
27,19.436753666711162,1.553989455623647,0.0,0.22777614366003282,0.0,1.2099260790732624,0.36291862533020386,0.0,2.3741307198752093,1.1946747788287488,0.0,7.7268106864198245,0.15898435402534522,0.0,1.6645139911121711,27.426590898129373,0.0,38.85831912870609,4.768723425182541,0.0,2.2101084968752045,5.868156920345347,0.0,0.001267264742368011,19.09345886467248,0.0,20.025785003429053,8.18768758715372,0.0,33.38824963322026,3.1487883924701707,0.0,30.415246077116358,29.068419734278184,0.0,20.44464178198338,2.7626129995603685,0.0,64.90681755748454,2.096390743458505,0.0,29.24969264360994,13.066765224925467,0.0,13.323709938773526
28,14.171559878706915,0.9632697274452201,0.0,1.6975205019830946,0.0,4.1238912511854355,0.36045915876712664,0.0,0.7583337177438594,0.7488298407754799,0.0,0.2935497401539373,0.4087059849676916,0.0,0.39158022251591734,31.129927137168515,0.0,12.353166779755513,2.8609127472281863,0.0,2.3379693651504345,8.757951927570964,0.0,14.957104806882514,10.070989193099747,0.0,6.2928385868871155,7.418648378522513,0.0,17.817736186204357,6.7813281367851586,0.0,33.88822769131005,8.341273545522341,0.0,5.006593087593768,6.1830622531091235,0.0,6.846246184211085,2.525109666829976,0.0,2.5469698047714457,12.644173473080293,0.0,71.17297861427134
29,18.80835565941904,0.5295929726531675,0.0,0.3558992970846127,0.0,0.31155226157312516,0.9437058751504027,0.0,2.652460616915527,0.6357360055562107,0.0,3.9409554839285845,0.20846664070711196,0.0,1.494821753018192,28.453021526785736,0.0,5.84302217257055,4.199816821623004,0.0,29.34378324464599,20.223666942683288,0.0,45.36751052841238,23.75657781929904,0.0,11.287152896596968,6.888298794516291,0.0,57.97843772851825,2.380537965969135,0.0,26.607823808908808,34.55800760791362,0.0,142.55241956071663,2.3817039891274137,0.0,36.408794731628674,2.4421420298890575,0.0,0.6269924473484572,11.282568072116018,0.0,9.048728940826772
30,11.725387897015116,0.6474463799437169,0.0,0.9393830301393842,0.0,1.2387179696847441,0.3687039848056091,0.0,0.6030431732964863,3.1816242259734464,0.0,47.20116234780911,0.1718314325850965,0.0,0.846577603837675,31.03753310204341,0.0,63.26939248415488,3.7456213267621687,0.0,1.1661584792864177,8.488220043360194,0.0,32.76139762507163,7.423676813490197,0.0,28.205437687684284,7.844424445669783,0.0,24.69149112589092,5.923765508294642,0.0,43.83855290390899,17.55521921572212,0.0,8.538966624995103,2.370430663966436,0.0,10.688164646731297,3.40594231746487,0.0,16.186728726985795,13.789625796432665,0.0,7.421293886649958
31,8.18484289800336,6.804158465725279,0.0,0.4803596405426388,0.0,2.292686384577017,1.4342732334954584,0.0,0.5536206087446122,1.1198268629571089,0.0,2.674482896344408,2.0191264503625703,0.0,0.15697093185479877,52.18932560180171,0.0,9.040828793398909,3.451130489176691,0.0,3.7851298551645445,19.219142093881967,0.0,9.589471834414498,8.19773718572407,0.0,18.291232388442065,8.506406157604369,0.0,33.265844699772735,1.5525026232900128,0.0,4.677059733290357,35.57103025411859,0.0,47.86363842297144,1.9379829751661006,0.0,36.487218296029,3.1228918362616636,0.0,0.6065091640147637,15.711339380258682,0.0,9.838441740098657
32,13.227493604065081,0.4477119987057836,0.0,0.3395991882024168,0.0,9.059732239260319,0.441938245881451,0.0,3.5988485099099408,0.6126046680557564,0.0,0.9183697530630308,0.9266350685841978,0.0,0.279728232720872,43.689167386195294,0.0,4.295750698594114,3.1745328783919255,0.0,27.939338643427384,12.08473482108276,0.0,1.8640671651444731,17.179461218947345,0.0,6.5928654510318045,6.841067358727078,0.0,22.505335032654283,4.722969593916486,0.0,26.749420368256107,12.849170711523943,0.0,30.85020946120493,2.587132785834651,0.0,42.50686978776434,3.4890719372014463,0.0,4.721104463308257,12.891578644484824,0.0,5.534706032052221
33,5.069744624815429,2.0975681844865606,0.0,0.5009934026781119,0.0,2.2899678337088365,0.4926568641705121,0.0,0.19735636238659066,0.6865231427134697,0.0,43.54893297725995,0.236789872836566,0.0,1.6013151749679808,35.300113514332075,0.0,14.927171400420539,3.1912825119292267,0.0,7.847190797142237,15.081347222924498,0.0,11.46300222124446,29.279081170958623,0.0,98.51314297291661,12.138185530677223,0.0,34.59126190253558,11.236512511079182,0.0,15.743256479761929,9.44526589267394,0.0,36.054708735115796,4.757880096155693,0.0,58.1439945324548,2.2888817640510926,0.0,32.34774828929329,17.5560318682202,0.0,44.108543037981114
34,47.8265619048626,4.432284936794358,0.0,0.6273612533458863,0.0,0.7292128916661813,0.4741373816339034,0.0,0.3228056969891063,0.7045506560451001,0.0,9.397812762634896,1.3591478897106155,0.0,0.18880285524783133,35.092097706614254,0.0,181.4948658757528,3.8029517019507617,0.0,3.2863596985996413,7.391911183288556,0.0,1.4093182381161418,16.199139410276402,0.0,81.11696590016048,14.482696564865913,0.0,0.6415460104363437,4.491076699773254,0.0,9.548339021435492,8.41416941152786,0.0,11.538008880145659,6.248230717671904,0.0,13.894652988472515,2.747202758894727,0.0,10.309948441722563,10.853913878204054,0.0,34.66558076553434
35,7.4401647567505735,1.9428870899180117,0.0,0.32852844638744066,0.0,0.515149225772126,0.5018257124329725,0.0,0.7126996545608011,0.7756189069898719,0.0,2.2320992567726607,0.28654185183816283,0.0,1.6825376747184075,32.409038751259835,0.0,18.66713281374973,4.685490667005525,0.0,1.0241484855549543,14.505879261133758,0.0,55.68995816016262,4.352087614514763,0.0,5.3812365025384725,10.131686248005321,0.0,53.073395571510275,2.154436413581304,0.0,80.24519210172436,31.927772102402052,0.0,11.45534055459777,2.0380841422919294,0.0,4.465814294363035,6.521559297938479,0.0,1.0222170764733638,13.998068386252447,0.0,3.6432127549515663
36,7.3581841712978395,1.320180267583589,0.0,0.2991946165704448,0.0,13.584912156025986,2.109701053226576,0.0,0.9792390583589636,1.8450368346060277,0.0,3.92239503951816,1.6573718081702746,0.0,12.168295494833627,41.49823256797616,0.0,11.576632027678512,3.7841418888637017,0.0,6.653257276126708,9.277575241120811,0.0,8.021742562818993,5.822897397624803,0.0,83.7105936208533,6.39016275783238,0.0,23.877356634886375,2.3308798697977133,0.0,19.61918627291757,7.656638193316536,0.0,40.46774971765141,2.6592003896374026,0.0,36.04022598471256,7.685805143817422,0.0,0.772579405564124,12.458621856176206,0.0,14.475106863733922
37,45.56953075715621,1.9118293865109817,0.0,0.19166311623340437,0.0,0.06843455836560013,0.8943071902503933,0.0,12.366981407348385,0.8040296797609744,0.0,2.6648152742506275,0.4189158199125259,0.0,1.3909041123545103,49.702503733473044,0.0,16.567239442717884,3.3865257733366456,0.0,16.59623870064484,9.609819704320966,0.0,1.4591045855074523,15.997589158948877,0.0,18.331070884397143,10.702492096373051,0.0,25.767872490187948,14.459356788910782,0.0,6.028577991925172,17.3465476572081,0.0,14.473341772331475,2.7741685190334113,0.0,20.534442737043577,1.32906308759142,0.0,4.40004170227955,10.221056529462064,0.0,8.44130224008614
38,12.119011726663938,2.3685954894093393,0.0,0.1617840998837269,0.0,4.665075302941664,0.3992500386331659,0.0,0.7358554806871024,0.6838159514935642,0.0,1.2506575460720122,0.6463936386844897,0.0,1.5124910511535876,41.2298607218578,0.0,112.71855161447317,4.331878563267787,0.0,5.1559022151623015,8.870826326744606,0.0,3.2925127214912324,4.607335051071063,0.0,10.926449033445971,7.168253152244637,0.0,48.55205391515814,1.814849205464941,0.0,9.73260649550904,15.028410693134912,0.0,25.670233014606804,3.764515352708359,0.0,10.194176237497064,1.4670215077534214,0.0,0.08085600153845032,11.536098726710266,0.0,12.06817070228716
39,6.7092368920016225,1.7657280114593812,0.0,0.2403697244030669,0.0,1.6677135707597532,0.466516750133571,0.0,0.8197920407193068,0.7468637158740219,0.0,5.473318066408582,0.7744808507654124,0.0,0.3370402312969308,48.60196431948605,0.0,3.985818426535204,10.939301026329641,0.0,14.32293978426147,12.368282827307391,0.0,56.33543708976973,5.775587919892753,0.0,11.432141796025833,8.772236926354129,0.0,55.66739723077282,3.7914307964418827,0.0,31.182465484752456,29.59172696685682,0.0,6.715332048178652,2.3745490892340273,0.0,4.1676531372259324,2.9053976428191164,0.0,7.664750391229714,10.78681582167007,0.0,2.9504472750155757
40,6.163780033209314,2.5118166332538863,0.0,0.6088680708724276,0.0,1.7300312048903344,0.36984932785132746,0.0,5.278473521318582,0.7895727863519062,0.0,0.5976678299163376,0.25827373617530314,0.0,7.563186239575791,35.074648396711474,0.0,46.249812995116926,3.8780188761633068,0.0,1.7983718064581753,9.408966141704214,0.0,13.078934708400439,13.02337389471867,0.0,12.712034570980792,9.318230422025419,0.0,7.27720681737952,2.043396048803435,0.0,40.941933905655,10.639088238580541,0.0,30.713809870889516,2.3803821967794643,0.0,9.672718032167591,1.118925815774696,0.0,0.8425952311832536,12.541013632487005,0.0,1.9683809131652188
41,3.6149445830459532,0.9572473168337137,0.0,0.29001586803403145,0.0,7.830196217224024,0.5740259124457378,0.0,4.340250246258399,1.1115500752609164,0.0,1.0973969740928236,0.7459613460380735,0.0,0.33132822100030646,42.394222992009475,0.0,16.378529729904827,3.7998443028494746,0.0,16.472421717959328,5.7628210780928395,0.0,10.777266726107676,14.921094979371073,0.0,9.880847100915354,7.461961806119716,0.0,6.680477419365108,5.3520743208114565,0.0,25.112186544026812,15.34198297990157,0.0,10.945761238655129,4.484652572043717,0.0,18.97532839908393,1.3918669261027845,0.0,3.1867998832301305,10.34635809171738,0.0,60.56163008753413
