,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6932196578440469,0.6931347442935638,50.0,0.5666666666666667,0.3333333432674408,0.375,0.30000001192092896
1,0.6935409836337774,0.6931540808956306,50.0,0.59375,0.0,0.0,0.0
2,0.6929771820517544,0.6930224974858293,56.25,0.6,0.6636363565921783,0.5476190596818924,0.9000000059604645
3,0.6934528330175576,0.693035013802147,56.25,0.6,0.25,0.5,0.1666666716337204
4,0.6922624854216463,0.6924846893831794,62.5,0.625,0.649350643157959,0.6190476417541504,0.75
5,0.6921653199321136,0.6929476025210339,50.0,0.5625,0.20000000298023224,0.5,0.125
6,0.6950111432861327,0.693453979433243,50.0,0.6333333333333333,0.0,0.0,0.0
7,0.7032352462685465,0.6936622381697081,50.0,0.6,0.0,0.0,0.0
8,0.6959691105005037,0.6935341070743717,50.0,0.5,0.0,0.0,0.0
9,0.682994080083156,0.6934231916335011,50.0,0.5333333333333333,0.0,0.0,0.0
10,0.6980560619393863,0.6934961109573041,50.0,0.6000000000000001,0.0,0.0,0.0
11,0.6822147881327517,0.6933928337903635,50.0,0.46875,0.0,0.0,0.0
12,0.6974805659420517,0.6932053369214626,50.0,0.6,0.0,0.0,0.0
13,0.6996620607051758,0.6931246407773923,50.0,0.5333333333333333,0.0,0.0,0.0
14,0.6808788842946516,0.6928646948692674,50.0,0.6333333333333333,0.0,0.0,0.0
15,0.6871561138505757,0.6928297497804199,50.0,0.65625,0.0,0.0,0.0
16,0.6838462907036388,0.6929146986146162,50.0,0.5333333333333333,0.0,0.0,0.0
17,0.6849482775968363,0.6927547724319065,50.0,0.5666666666666667,0.0,0.0,0.0
18,0.6773808204207363,0.6926600479364446,50.0,0.5666666666666667,0.0,0.0,0.0
19,0.585406970843016,0.8895404082675762,50.0,0.5625,0.0,0.0,0.0
20,0.6936551773706217,0.6926342780981407,62.5,0.6000000000000001,0.5416666716337204,0.6666666716337204,0.46666668355464935
21,0.6977742895453296,0.6924433451983889,50.0,0.78125,0.6666666865348816,0.5,1.0
22,0.7009277101392775,0.6923592773584097,50.0,0.59375,0.6666666865348816,0.5,1.0
23,0.683586413645416,0.6922788367414512,50.0,0.71875,0.6666666865348816,0.5,1.0
24,0.687152084733771,0.6922116829203881,50.0,0.7,0.6573426723480225,0.5,1.0
25,0.7006349275981663,0.6920902402903022,50.0,0.75,0.6666666865348816,0.5,1.0
26,0.6867668801322898,0.6920549456340755,50.0,0.6875,0.6666666865348816,0.5,1.0
27,0.6882368958544172,0.6919340346903939,50.0,0.7,0.6573426723480225,0.5,1.0
28,0.6928427404350928,0.6917947455620017,50.0,0.7666666666666666,0.6573426723480225,0.5,1.0
29,0.6849127046566634,0.6916427788500057,50.0,0.9166666666666667,0.6285714358091354,0.5,1.0
30,0.6804826013939141,0.6914710015126803,50.0,0.78125,0.6666666865348816,0.5,1.0
31,0.706751581516481,0.6912461753729815,50.0,0.7333333333333334,0.6573426723480225,0.5,1.0
32,0.6853070904029757,0.6910257252403441,50.0,0.78125,0.6666666865348816,0.5,1.0
33,0.6919747345850273,0.6907656429851495,50.0,0.8333333333333334,0.6573426723480225,0.5,1.0
34,0.726773849408729,0.6937560587046061,50.0,0.75,0.6666666865348816,0.5,1.0
35,0.5755159874419178,0.6980209067835861,50.0,0.7083333333333334,0.6285714358091354,0.5,1.0
36,0.5176282259972746,0.7457655151548845,50.0,0.75,0.6666666865348816,0.5,1.0
37,0.6048998969498846,0.6842959337731963,50.0,0.75,0.6666666865348816,0.5,1.0
38,1.796423073689306,1.9030495917298307,50.0,0.75,0.6666666865348816,0.5,1.0
39,0.5288985502773632,0.6961555348726339,68.75,0.7,0.7386363744735718,0.6333333551883698,0.9000000059604645
40,0.4281542404533697,0.7256328645257174,68.75,0.6875,0.7444444894790649,0.6500000059604645,0.875
41,1.5048700929152026,1.0890736119157562,50.0,0.78125,0.6666666865348816,0.5,1.0
42,0.5070818942930423,1.0352167210539427,50.0,0.7333333333333334,0.6573426723480225,0.5,1.0
43,0.2397624152695807,0.9101638110609358,50.0,0.7,0.6573426723480225,0.5,1.0
44,0.4066998825642026,0.8119625587297772,68.75,0.625,0.7285714447498322,0.75,0.75
45,0.0700286395055598,1.355999156083082,68.75,0.6875,0.7083333432674408,0.675000011920929,0.75
46,0.010549874762763773,1.2992507641110533,68.75,0.75,0.694444477558136,0.6500000059604645,0.75
47,0.39820527515604776,2.0897140024999548,56.25,0.65625,0.4523809403181076,0.5833333432674408,0.375
48,0.025294003007687464,1.8826028967160249,62.5,0.6875,0.5833333432674408,0.75,0.5
49,0.005178952071667168,1.960737994201366,62.5,0.4285714285714286,0.3333333432674408,0.4000000059604645,0.2857142984867096
50,0.004587249822587848,1.6444296286194109,68.75,0.71875,0.7083333432674408,0.675000011920929,0.75
51,0.002951667091676672,1.8442988213374556,62.5,0.7,0.5833333432674408,0.6666666865348816,0.533333346247673
52,0.0034777229754545344,1.6527099314986142,68.75,0.7333333333333333,0.7083333432674408,0.675000011920929,0.800000011920929
53,0.016249987434780414,1.4833141175933853,75.0,0.6333333333333333,0.8333333432674408,0.7857142984867096,0.9000000059604645
54,0.0007096727371152386,1.4518144100099026,75.0,0.7333333333333334,0.7750000357627869,0.7000000178813934,0.9000000059604645
55,0.0009586845394676311,1.4969460655942555,68.75,0.6875,0.7285714447498322,0.75,0.75
56,0.0001959272000273147,1.6960250134579247,62.5,0.6333333333333333,0.6333333551883698,0.6333333551883698,0.6333333551883698
57,0.00020797325842866716,1.5634656737850179,68.75,0.6666666666666667,0.6166666597127914,0.5833333283662796,0.6666666567325592
58,0.0006616771759805224,1.6132163198249503,68.75,0.6666666666666667,0.6969697177410126,0.6666666865348816,0.7333333492279053
59,0.0005243218172864945,1.6340803688460248,68.75,0.75,0.694444477558136,0.6500000059604645,0.75
60,6.12054894473863e-05,1.6123313121137368,68.75,0.8,0.7083333432674408,0.675000011920929,0.800000011920929
61,0.0010225593548870127,1.6275707391192178,68.75,0.75,0.6212121397256851,0.625,0.6666666567325592
62,0.000493432588485284,1.6662873205627697,68.75,0.78125,0.7083333432674408,0.675000011920929,0.75
63,0.00023177427213573123,1.6363195910434631,68.75,0.7333333333333334,0.7083333432674408,0.675000011920929,0.800000011920929
64,0.00044442348008380295,1.645771227341654,68.75,0.7,0.6857143044471741,0.6500000059604645,0.7333333492279053
65,0.00041539487345991944,1.7121777259326254,68.75,0.7,0.6969697177410126,0.6666666865348816,0.7333333492279053
66,0.0006423744148021862,1.6403004325673525,68.75,0.7333333333333333,0.6857143044471741,0.6500000059604645,0.7333333492279053
67,0.00034255513075845954,1.6945736629805732,68.75,0.7333333333333334,0.694444477558136,0.7000000029802322,0.7333333492279053
68,0.0003420914034648267,1.700485715825141,68.75,0.71875,0.7083333432674408,0.675000011920929,0.75
69,0.0003124618563716144,1.6844382403602611,68.75,0.71875,0.7083333432674408,0.675000011920929,0.75
70,0.0007340537699500546,1.6759863151746601,68.75,0.75,0.7285714447498322,0.75,0.75
71,0.0003784938141586249,1.7335262508076998,68.75,0.7666666666666666,0.6857143044471741,0.6500000059604645,0.7333333492279053
72,0.0001831597123469865,1.7224225725638793,68.75,0.9,0.7083333432674408,0.75,0.800000011920929
73,0.00014428143196396412,1.6896672173565481,68.75,0.7,0.6969697177410126,0.6666666865348816,0.7333333492279053
74,0.0002289210844436901,1.7076686234288023,68.75,0.71875,0.7083333432674408,0.675000011920929,0.75
75,0.00017107636814064545,1.749379949760257,68.75,0.7333333333333333,0.7083333432674408,0.675000011920929,0.800000011920929
76,0.00013697939588056253,1.73127891164597,68.75,0.7333333333333334,0.6857143044471741,0.6500000059604645,0.7333333492279053
77,0.00018054448674332326,1.7325714629100513,68.75,0.7333333333333334,0.7083333432674408,0.675000011920929,0.800000011920929
78,0.00029838014115094586,1.7495224403007337,68.75,0.71875,0.6857142746448517,0.6666666865348816,0.75
79,9.991351591123077e-05,1.7487578279929397,68.75,0.75,0.7285714447498322,0.75,0.75
80,0.0003740101044522584,1.745792153428602,68.75,0.7666666666666666,0.6857143044471741,0.6500000059604645,0.7333333492279053
81,9.020525535995017e-05,1.7683796095625193,68.75,0.75,0.6857142746448517,0.6666666865348816,0.75
82,0.0001501192422616479,1.7653558974162875,68.75,0.71875,0.7083333432674408,0.675000011920929,0.75
83,0.00026488347048429946,1.7736777717673138,68.75,0.6875,0.7083333432674408,0.675000011920929,0.75
84,0.00010656211659104433,1.7706530964897595,68.75,0.7083333333333333,0.6166666597127914,0.5833333283662796,0.6666666567325592
85,1.9142708232474587e-05,1.7746120351303707,68.75,0.7666666666666666,0.6857143044471741,0.6500000059604645,0.7333333492279053
86,0.00022991932730053905,1.7805194528180823,68.75,0.75,0.7285714447498322,0.75,0.75
87,0.00026783946310020903,1.8073905757959698,68.75,0.7083333333333334,0.6166666597127914,0.5833333283662796,0.6666666567325592
88,0.00024063396520369496,1.7835491581784813,68.75,0.6666666666666667,0.7285714447498322,0.675000011920929,0.800000011920929
89,0.0001589875458012304,1.8005583010011192,68.75,0.6666666666666667,0.6969697177410126,0.6500000059604645,0.8333333432674408
90,7.223953706728981e-05,1.7917934807055742,68.75,0.7333333333333334,0.6857143044471741,0.6500000059604645,0.7333333492279053
91,0.00011971800653158091,1.8038818886036716,68.75,0.7,0.6969697177410126,0.6666666865348816,0.7333333492279053
92,0.0001342333611629285,1.821017120870727,68.75,0.7333333333333334,0.6969697177410126,0.6666666865348816,0.7333333492279053
93,0.0001499253222263652,1.7953723058972777,68.75,0.75,0.7083333432674408,0.675000011920929,0.75
94,0.00012158565398396469,1.8237197731737722,68.75,0.7333333333333333,0.7083333432674408,0.675000011920929,0.800000011920929
95,8.309168187289279e-05,1.8255266788018671,68.75,0.7333333333333334,0.6857143044471741,0.6500000059604645,0.7333333492279053
96,8.707284732482647e-05,1.8240832793264723,68.75,0.8,0.694444477558136,0.7000000029802322,0.7333333492279053
97,0.0002457010424450076,1.8195154228476282,68.75,0.7,0.6969697177410126,0.6666666865348816,0.7333333492279053
98,0.00015351655925999378,1.840226429908919,68.75,0.6875,0.7083333432674408,0.675000011920929,0.75
99,0.00012367879053179487,1.8461520455182185,68.75,0.7666666666666666,0.7083333432674408,0.75,0.800000011920929
