,NYU,NYU,NYU,NYU,NYU,NYU,NYU,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,380.78637983426705,163.87081794732848,0.0,0.0,0.0,0.0,0.0,59.51628912323786,0.0,0.0,0.0,0.0,0.0,81.43144742960028,52.87894099104135,0.0,0.0,0.0,0.0,0.0,124.57505207486881,36.87994895616427,0.0,0.0,0.0,0.0,0.0,15.332754547187522,87.4336191181402,0.0,0.0,0.0,0.0,0.0,89.18470120032971,717.0644587134216,0.0,0.0,0.0,0.0,0.0,1237.9495835432458,480.1740109308348,0.0,0.0,0.0,0.0,0.0,818.2036022646432,74.55162017949327,0.0,0.0,0.0,0.0,0.0,618.5911819658802,521.4338458775272,0.0,0.0,0.0,0.0,0.0,339.8010195496891,467.8023426782997,0.0,0.0,0.0,0.0,0.0,440.8661209291246,479.48867979128227,0.0,0.0,0.0,0.0,0.0,1059.8041976131829,631.3656378456817,0.0,0.0,0.0,0.0,0.0,324.40408229630435,29.41632028631258,0.0,0.0,0.0,0.0,0.0,62.58642914778895,594.3148009055474,0.0,0.0,0.0,0.0,0.0,1462.4370155240229,1039.73532781716,0.0,0.0,0.0,0.0,0.0,1721.9472085457255,1378.8296561005948,0.0,0.0,0.0,0.0,0.0,2718.3447517439035,285.0056829316038,0.0,0.0,0.0,0.0,0.0,285.6556333108216
1,125.95742854097243,51.30765868642845,0.0,0.0,0.0,0.0,0.0,10.07770613238752,0.0,0.0,0.0,0.0,0.0,1.8464261077994797,13.028242209737027,0.0,0.0,0.0,0.0,0.0,11.898962994424995,58.251966794114,0.0,0.0,0.0,0.0,0.0,24.806306594275895,86.78812995537372,0.0,0.0,0.0,0.0,0.0,87.8091767146698,686.771632163603,0.0,0.0,0.0,0.0,0.0,1265.8505101995484,102.68262099211483,0.0,0.0,0.0,0.0,0.0,902.8979439739489,219.43774034464505,0.0,0.0,0.0,0.0,0.0,106.60778219846298,169.04401655207946,0.0,0.0,0.0,0.0,0.0,229.0560343583551,73.48674298639231,0.0,0.0,0.0,0.0,0.0,464.2349146284462,328.0088051626913,0.0,0.0,0.0,0.0,0.0,260.064218253962,220.07665692329488,0.0,0.0,0.0,0.0,0.0,153.71671432842862,26.179117139573968,0.0,0.0,0.0,0.0,0.0,28.742805348172812,156.950492902816,0.0,0.0,0.0,0.0,0.0,144.0084096389024,231.21660250680924,0.0,0.0,0.0,0.0,0.0,146.71192310860198,422.8888253535687,0.0,0.0,0.0,0.0,0.0,300.51696198370945,54.56503636941782,0.0,0.0,0.0,0.0,0.0,109.18218952705558
2,53.41937050920647,16.786007985527668,0.0,0.0,0.0,0.0,0.0,45.36071060597781,0.0,0.0,0.0,0.0,0.0,19.471549792621367,9.893970013369959,0.0,0.0,0.0,0.0,0.0,6.815510720707339,31.512728662122317,0.0,0.0,0.0,0.0,0.0,29.663075347000177,8.088473739301588,0.0,0.0,0.0,0.0,0.0,17.676526324495427,347.2462870501895,0.0,0.0,0.0,0.0,0.0,912.3587694517919,89.227793489916,0.0,0.0,0.0,0.0,0.0,622.6577482798019,116.42949367364488,0.0,0.0,0.0,0.0,0.0,5.908784730612262,148.69227631285682,0.0,0.0,0.0,0.0,0.0,174.9939057024834,42.25318573223709,0.0,0.0,0.0,0.0,0.0,77.75565383334121,355.7630418705653,0.0,0.0,0.0,0.0,0.0,305.4359834782286,200.27162391026994,0.0,0.0,0.0,0.0,0.0,58.227129167098234,23.530416942596272,0.0,0.0,0.0,0.0,0.0,2.3686119152171505,129.36094250672699,0.0,0.0,0.0,0.0,0.0,115.67974075054595,214.3357281861543,0.0,0.0,0.0,0.0,0.0,313.4408160159952,534.5843485055095,0.0,0.0,0.0,0.0,0.0,256.74791336947646,52.09827638938341,0.0,0.0,0.0,0.0,0.0,117.93909378256072
3,52.60830345791844,9.451103278776667,0.0,0.0,0.0,0.0,0.0,10.564903174645472,0.0,0.0,0.0,0.0,0.0,4.7761529069807525,17.593808961576737,0.0,0.0,0.0,0.0,0.0,36.983764112590634,20.74921897673186,0.0,0.0,0.0,0.0,0.0,3.7492220114421095,4.903743559169289,0.0,0.0,0.0,0.0,0.0,3.122383029081298,307.92760535863334,0.0,0.0,0.0,0.0,0.0,535.0633146924857,136.36848675659252,0.0,0.0,0.0,0.0,0.0,865.5438191328259,71.3021917557991,0.0,0.0,0.0,0.0,0.0,169.84206888953966,139.32764361796174,0.0,0.0,0.0,0.0,0.0,168.11378719084328,60.51625707426242,0.0,0.0,0.0,0.0,0.0,165.52600402689995,265.61083467853746,0.0,0.0,0.0,0.0,0.0,178.27233294385414,195.65292151074814,0.0,0.0,0.0,0.0,0.0,212.8151791508827,18.968443325793316,0.0,0.0,0.0,0.0,0.0,5.358318059530277,152.33608026938248,0.0,0.0,0.0,0.0,0.0,277.5806256819556,129.52117167397915,0.0,0.0,0.0,0.0,0.0,174.64291911733957,311.80062437950016,0.0,0.0,0.0,0.0,0.0,148.18659524659753,51.79646466184361,0.0,0.0,0.0,0.0,0.0,60.34976876847814
4,59.413787216601975,14.774301520659794,0.0,0.0,0.0,0.0,0.0,3.734461829203966,0.0,0.0,0.0,0.0,0.0,5.033028857690231,3.5162171612466064,0.0,0.0,0.0,0.0,0.0,1.7652550830189404,12.019430807694512,0.0,0.0,0.0,0.0,0.0,12.16681484648209,11.95586615535572,0.0,0.0,0.0,0.0,0.0,4.153376748402527,268.68367143036977,0.0,0.0,0.0,0.0,0.0,439.5381640599218,73.85848497442421,0.0,0.0,0.0,0.0,0.0,366.1495692245946,41.25845057408611,0.0,0.0,0.0,0.0,0.0,189.4811108162197,103.25625862602033,0.0,0.0,0.0,0.0,0.0,246.5185656797732,57.97727083636877,0.0,0.0,0.0,0.0,0.0,84.68455833934996,183.3402347084159,0.0,0.0,0.0,0.0,0.0,184.7643985579498,175.58561476880803,0.0,0.0,0.0,0.0,0.0,86.92423346897151,23.801796559073622,0.0,0.0,0.0,0.0,0.0,3.662708439887899,78.72274366895142,0.0,0.0,0.0,0.0,0.0,148.0642941971698,42.344037258286235,0.0,0.0,0.0,0.0,0.0,67.85695865272916,54.73163587136543,0.0,0.0,0.0,0.0,0.0,118.2092342945709,53.49172095226978,0.0,0.0,0.0,0.0,0.0,55.72820268539436
5,58.92192649136068,14.770806188712028,0.0,0.0,0.0,0.0,0.0,13.246625394405838,0.0,0.0,0.0,0.0,0.0,34.437313335072744,3.4975299605242545,0.0,0.0,0.0,0.0,0.0,8.564406803185548,30.916536527452074,0.0,0.0,0.0,0.0,0.0,46.05862870542106,8.494121044775351,0.0,0.0,0.0,0.0,0.0,9.922030164698413,236.31592002476162,0.0,0.0,0.0,0.0,0.0,560.6066250083674,95.96705079707863,0.0,0.0,0.0,0.0,0.0,82.60138708305875,32.194619629665375,0.0,0.0,0.0,0.0,0.0,165.0125476307527,90.24979843840912,0.0,0.0,0.0,0.0,0.0,189.29600234753835,52.90119996280989,0.0,0.0,0.0,0.0,0.0,39.20625520416634,154.47323284555011,0.0,0.0,0.0,0.0,0.0,71.71757101646763,200.1027709094046,0.0,0.0,0.0,0.0,0.0,89.26578550194027,39.304848824778745,0.0,0.0,0.0,0.0,0.0,47.36645150968572,90.76012447399448,0.0,0.0,0.0,0.0,0.0,39.6927432476982,151.91605720459975,0.0,0.0,0.0,0.0,0.0,267.85133564045515,69.90671143933545,0.0,0.0,0.0,0.0,0.0,343.58044264864634,39.747429159518866,0.0,0.0,0.0,0.0,0.0,59.78752543007209
6,24.339724066812813,14.322623928448571,0.0,0.0,0.0,0.0,0.0,5.538728930886444,0.0,0.0,0.0,0.0,0.0,1.8078157577934169,3.6846207029144424,0.0,0.0,0.0,0.0,0.0,1.112271509590808,27.06427994582759,0.0,0.0,0.0,0.0,0.0,10.712077607128267,5.6042196476782165,0.0,0.0,0.0,0.0,0.0,3.44894253363709,263.71348933362594,0.0,0.0,0.0,0.0,0.0,260.6366087362402,87.27806548231139,0.0,0.0,0.0,0.0,0.0,56.97428727868972,35.98703303809017,0.0,0.0,0.0,0.0,0.0,14.051503260152284,83.59567898808365,0.0,0.0,0.0,0.0,0.0,36.917364543979396,43.22178388354336,0.0,0.0,0.0,0.0,0.0,111.17601179215505,120.45591357954311,0.0,0.0,0.0,0.0,0.0,177.46937173979086,123.48314451509131,0.0,0.0,0.0,0.0,0.0,191.96846257274007,20.03668225699215,0.0,0.0,0.0,0.0,0.0,29.47893855246571,65.47557029343058,0.0,0.0,0.0,0.0,0.0,222.7200391039743,39.37742287543732,0.0,0.0,0.0,0.0,0.0,153.89684826469312,64.24261958008265,0.0,0.0,0.0,0.0,0.0,116.55121921640755,44.20765169549001,0.0,0.0,0.0,0.0,0.0,53.67943182945753
7,31.248267052965076,15.37940893239789,0.0,0.0,0.0,0.0,0.0,11.276317286955713,0.0,0.0,0.0,0.0,0.0,4.429339658164652,4.416016644028519,0.0,0.0,0.0,0.0,0.0,4.053632092944757,12.436542389523549,0.0,0.0,0.0,0.0,0.0,14.326139001733033,4.02386018077034,0.0,0.0,0.0,0.0,0.0,6.2420231369154155,279.0713651877845,0.0,0.0,0.0,0.0,0.0,254.71927137672702,164.0568298542899,0.0,0.0,0.0,0.0,0.0,118.05248571219921,27.653793382247645,0.0,0.0,0.0,0.0,0.0,25.645067144975503,82.56739474235228,0.0,0.0,0.0,0.0,0.0,61.075967061486935,51.388050746272064,0.0,0.0,0.0,0.0,0.0,102.30850060937797,157.4374539927814,0.0,0.0,0.0,0.0,0.0,109.70049848923765,146.40237215605512,0.0,0.0,0.0,0.0,0.0,55.99647633802389,36.75177034673728,0.0,0.0,0.0,0.0,0.0,7.562391597376992,84.28578472690158,0.0,0.0,0.0,0.0,0.0,77.60784763777161,31.906999531319514,0.0,0.0,0.0,0.0,0.0,101.79838656769385,56.109873057451395,0.0,0.0,0.0,0.0,0.0,122.04268667947713,45.427755651373,0.0,0.0,0.0,0.0,0.0,36.779604626903556
8,9.005513388511137,15.31520298248946,0.0,0.0,0.0,0.0,0.0,9.15414681305076,0.0,0.0,0.0,0.0,0.0,0.3114494339245499,2.860021217219491,0.0,0.0,0.0,0.0,0.0,3.518513771638929,10.708523559919568,0.0,0.0,0.0,0.0,0.0,16.798273843707463,3.7885314566518846,0.0,0.0,0.0,0.0,0.0,3.971954496396635,216.43087920348296,0.0,0.0,0.0,0.0,0.0,135.17008101835276,72.02495916860546,0.0,0.0,0.0,0.0,0.0,46.81055445275784,24.854829554670882,0.0,0.0,0.0,0.0,0.0,18.957849723573677,94.4677322496727,0.0,0.0,0.0,0.0,0.0,7.1184803703563535,47.08675685340528,0.0,0.0,0.0,0.0,0.0,87.85160580011025,121.15380800373164,0.0,0.0,0.0,0.0,0.0,100.78935827027094,141.31600968432156,0.0,0.0,0.0,0.0,0.0,21.84963998093476,19.150501880176236,0.0,0.0,0.0,0.0,0.0,17.00489128146447,68.38081641192515,0.0,0.0,0.0,0.0,0.0,62.351439693474994,37.69520432996883,0.0,0.0,0.0,0.0,0.0,158.6643943023114,55.968679201982795,0.0,0.0,0.0,0.0,0.0,75.95107510478437,42.13344770997033,0.0,0.0,0.0,0.0,0.0,36.74337640262889
