,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,1.4176284083500708,0.11749107312690676,56.25,0.3162697410213237,50.0,3.551723733874992
1,1.08917169129895,0.09166895048385781,56.25,0.1537368938987193,50.0,0.933152746470189
2,0.2406322588848257,0.07858539751409807,62.5,0.1303117758990048,60.0,0.6616303082925222
3,0.20526670074141962,0.07483139484576229,50.0,0.18420927782999003,60.0,0.3711268922708107
4,0.4505907479959252,0.1582241955184347,56.25,0.22094930586547062,50.0,0.46777828444035807
5,0.21054393701028484,0.07973050336988821,62.5,0.20822477108946283,30.0,0.5744288047581514
6,0.1556679622000775,0.09906806971484186,68.75,0.1793878802931933,30.0,0.06434605672739008
7,0.04328875373208611,0.08842994286922529,62.5,0.2864205629120896,30.0,0.011472628878346361
8,0.01256198645819527,0.10382919261153101,62.5,0.23429070082396128,40.0,0.002422911579134485
9,0.006160195513534596,0.11168592152340565,68.75,0.270470887331436,30.0,0.00037501930769046716
10,0.002799371302970931,0.10958926868600809,68.75,0.3884908899607745,40.0,0.0035605772951429904
11,0.0035647310826312263,0.11983056289081173,75.0,0.25922293713657263,40.0,0.0011078206696958773
12,0.00032830880192930186,0.11559055577687777,68.75,0.3323077234495854,30.0,0.016213878621067015
13,0.0021087014586915944,0.11268719370005778,68.75,0.30283413651681207,50.0,0.002093437819944375
14,0.00063903067680962,0.12885959210528383,75.0,0.34434053586017205,40.0,0.00029434875290128835
15,0.001068712255902713,0.12695938560694317,75.0,0.35553345484980836,30.0,0.0005656587952059479
16,0.001206620188721544,0.12217382156129589,68.75,0.2554516699372435,30.0,0.00043260766467328305
17,0.0012971774557743213,0.12426327445665938,68.75,0.2916618086198274,40.0,0.0009242342648691539
18,0.0009270301369666084,0.1269208404745053,68.75,0.22259012938876577,40.0,0.00020924394968025337
19,0.0010377938850850384,0.13226960715988162,75.0,0.20241440441632963,40.0,0.0005194321359944513
20,0.0006476323495570548,0.13206356320517434,68.75,0.31171440049224064,40.0,0.0004887104552632289
21,0.0004657260358828697,0.12814181322361404,68.75,0.3246828980016354,40.0,0.000560539810726455
22,0.0006636169107233969,0.13341762090608736,68.75,0.34066973170344234,40.0,0.001433699122827707
23,0.00048305834382418014,0.13508527260981895,68.75,0.34441739650821124,40.0,0.0009613549416492893
24,0.00062306904712669,0.13146227361185148,68.75,0.4339444711240845,30.0,0.0003826925729381039
25,0.0004685179832448035,0.1359169322040733,68.75,0.27763308161037825,30.0,0.00020230815291658668
26,0.0004923622617322945,0.1378833924353174,68.75,0.3017751491754961,40.0,0.0006262788735469206
27,0.0004981251749170083,0.13890996926723154,68.75,0.45807599821202916,40.0,0.00044126673014963715
28,0.0005565881367335401,0.1401884413754745,68.75,0.43462906336699103,40.0,0.0003895265721939128
29,0.00036959774892506177,0.1393197782751879,68.75,0.2839776905191501,40.0,0.00013363845781729308
30,0.00018093039422971955,0.1396375911975512,68.75,0.38266550919287806,40.0,0.00017718066229880467
31,0.0003652595692752552,0.1391850527521527,68.75,0.31021158784373537,40.0,0.00022306718058945135
32,0.00024112022464436634,0.14284835799089127,68.75,0.27433602640126686,40.0,0.0002212026874818387
33,0.0002639400957838373,0.14414962711297824,68.75,0.30226166700539664,40.0,0.00037614484203773806
34,0.00026820842808806524,0.1439082415836312,68.75,0.3109912487024685,40.0,0.00042589953982874186
35,0.0003056967609843072,0.14624377195180463,68.75,0.2820193729498359,40.0,0.00025844855415982544
36,0.0003323775691020028,0.14368383965059314,68.75,0.3335924026563456,40.0,0.0001459688252122441
37,0.00028186716594214706,0.1452498748932196,68.75,0.2114461227840229,40.0,0.0004472157828524806
38,0.00027567899630568255,0.1485785383868106,68.75,0.44942116076620586,40.0,0.00026260960418671684
39,0.0002235939964351941,0.14598203871631985,68.75,0.23391113824257964,40.0,0.0003086959128130695
40,0.00018205211075970597,0.14764985382579643,68.75,0.4619327936741341,40.0,0.00017994747912212196
41,0.00021801612319190605,0.1498020273531075,68.75,0.33836888549525634,40.0,0.0002789867702494027
42,0.00020291345162773116,0.14999955642085405,68.75,0.23871125703380466,40.0,0.00011975679136884243
43,0.0001698346153970692,0.1500376689030503,68.75,0.3590800799982373,30.0,8.296650217292287e-05
44,9.557953013210354e-05,0.15107441469639774,68.75,0.4274415114599705,30.0,0.0002478116960735113
45,0.00016942631234351835,0.15194479204101694,68.75,0.2920582853589876,40.0,8.160114605808355e-05
46,0.00013267655316230825,0.15259819130259758,68.75,0.21616049922192918,40.0,6.459394223798297e-05
47,0.00018147716611449297,0.1527293094720632,68.75,0.39964565693446075,40.0,0.00010168781500692823
48,0.00012852331193511176,0.15303322779810824,68.75,0.31782281032315574,40.0,0.00022951316238082028
49,0.00021121223146634737,0.1533661846014695,68.75,0.41531948965264487,40.0,9.868521164324054e-05
50,0.0001106908083958873,0.15371311613506855,68.75,0.21673217044579518,40.0,0.00013732714406873778
51,0.00020127859020936087,0.15624164542217722,68.75,0.4447576699734161,40.0,9.262822158982861e-05
52,0.00011256950889602978,0.15620178779332833,68.75,0.21926132841681906,30.0,0.0001422247326330679
53,0.00014345191961488964,0.15628446271813712,68.75,0.29489370104595347,40.0,0.0001078475338202816
54,0.00012161957010458868,0.15595873099265067,68.75,0.29177615495781656,30.0,0.0002593639787803839
55,4.3717918415086706e-05,0.15570040846922592,68.75,0.4206136984930384,40.0,0.00013563807500959662
56,6.542850525552119e-05,0.1572778603090765,68.75,0.24437396502079972,40.0,8.557695368808076e-05
57,0.00011437277365315293,0.15697139026440307,68.75,0.32412496604485314,40.0,0.00010972061756642903
58,8.462361510303252e-05,0.15864110494642852,68.75,0.3754963394178466,40.0,0.00011108789434245116
59,0.00011312387773903894,0.1579867079814173,68.75,0.47512488849725043,40.0,5.09745502062992e-05
60,8.99177709255355e-05,0.15842132652925056,68.75,0.29254946101530843,40.0,6.494728801895867e-05
61,9.34968771098829e-05,0.15858101171966543,68.75,0.5663683794521013,40.0,0.00011775383573096251
62,2.7617914909655205e-05,0.16029274367927532,68.75,0.3515623306503001,40.0,4.1787584707350786e-05
63,4.9141126261981104e-05,0.1606962241002282,68.75,0.2951775219611619,40.0,0.00016221477689530367
64,7.459472451698135e-05,0.1605057017527411,68.75,0.32155440952919623,40.0,6.894744126993941e-05
65,0.00010335373658246636,0.16132859001987282,68.75,0.30164105035691086,30.0,9.42114332603517e-05
66,8.582319241933438e-05,0.16180260944022987,68.75,0.22644679519235572,40.0,0.00013486008589153178
67,5.0723774822181074e-05,0.1618445704237284,68.75,0.4856820022164314,30.0,0.00010163846713029265
68,9.550851866125698e-05,0.16228355579782439,68.75,0.4192214148889681,30.0,0.00011556430707634752
69,8.66564390932833e-05,0.16239271687011989,68.75,0.2540244542528649,30.0,0.00011895982417092427
70,6.233552087413213e-05,0.16244559779642367,68.75,0.39189784879093414,30.0,4.262873701854488e-05
71,5.97923348565192e-05,0.16315927567473826,68.75,0.32421081048652367,40.0,2.7203980950109973e-05
72,6.553588903158983e-05,0.16375238095065534,68.75,0.3061815921673591,40.0,6.203383878694242e-05
73,4.3596613322042954e-05,0.16428509618614162,68.75,0.29838362248259453,40.0,6.76141796273528e-05
74,9.382552915269501e-05,0.16462793773776677,68.75,0.39307809008207767,40.0,7.976554510627053e-05
75,5.0769994262435365e-05,0.164842083603652,68.75,0.3594802734767365,40.0,3.22310060779573e-05
76,5.875405705116457e-05,0.16528040950581827,68.75,0.44886449722503946,40.0,0.00010689431301131229
77,2.8291503996818706e-05,0.1655074775386705,68.75,0.3344454761908584,40.0,6.424378253091083e-05
78,5.636933994904372e-05,0.16519585997432681,68.75,0.32543069744361475,40.0,6.821816621140638e-05
79,5.676822666055455e-05,0.16641745455721724,68.75,0.4257508793013193,40.0,6.656731061275585e-05
80,5.1045146281370606e-05,0.16704198056006653,68.75,0.3361091487201147,40.0,0.0001077719408195695
81,6.83980694093198e-05,0.16694044129003796,68.75,0.23024732431235934,40.0,3.1445559105606344e-05
82,5.270876396478619e-05,0.16699600321343985,68.75,0.2567686313449322,40.0,0.00010460014665328294
83,7.263471097345316e-05,0.16794379664340042,68.75,0.28019811139584017,30.0,0.00011085464138359331
84,6.426656309277622e-05,0.16866273727193726,68.75,0.3035129920241049,30.0,2.1106289346911784e-05
85,2.5867880853227115e-05,0.16774854063358186,68.75,0.4075594277700321,30.0,4.783447182780321e-05
86,6.395281658527923e-05,0.16898279245428005,68.75,0.33795588659637976,30.0,4.101287748709711e-05
87,6.299113276730914e-05,0.1696959332783718,68.75,0.4327148864090017,30.0,4.601566106989029e-05
88,4.018155512492803e-05,0.16901915724281139,68.75,0.43159611373039103,30.0,7.238792190839225e-05
89,5.364591305343415e-05,0.1698197872294245,68.75,0.2839020950947079,30.0,3.9140779378098254e-05
90,3.063421631721015e-05,0.16999969835164727,68.75,0.28348174608463017,30.0,3.897957465310606e-05
91,4.3188135564462434e-05,0.1698002146132611,68.75,0.31007057576334657,30.0,6.143935898212299e-05
92,2.3082761338853954e-05,0.1704551970337792,68.75,0.3661722015971983,30.0,3.14977628806511e-05
93,4.552435133589688e-05,0.17135861626360355,68.75,0.3137472854382163,30.0,5.7479042163280086e-05
94,3.740417018115034e-05,0.1714083821968985,68.75,0.2624360526080741,30.0,6.080935955912573e-05
95,1.59971678852522e-05,0.1708388157990584,68.75,0.34266994990761895,30.0,2.6999604614787513e-05
96,2.9482116792905852e-05,0.17151399698959396,68.75,0.30833929061022464,30.0,3.962218262115087e-05
97,3.496555733818987e-05,0.17214821322022378,68.75,0.3540066235352596,30.0,2.8426621965566268e-05
98,2.748151131653496e-05,0.17239200805631183,68.75,0.5093924123695579,40.0,2.2832832919513675e-05
99,2.839297740349663e-05,0.17252053397356817,68.75,0.46674266600665354,40.0,4.134746018541855e-05
