,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6928335908506824,0.11555536566058237,33.33333333333333,0.09902755406031362,42.857142857142854,0.6930022339934288
1,0.6925631040158015,0.11539825315215274,33.33333333333333,0.09902368630020823,42.857142857142854,0.6929427555081773
2,0.7051510929590212,0.12090671863191925,33.33333333333333,0.0990278965468384,42.857142857142854,0.6928676349214669
3,0.6889307601527075,0.1162196313937247,33.33333333333333,0.09903966026302238,42.857142857142854,0.6920679205580305
4,0.674296596745266,0.13086718242561848,33.33333333333333,0.09903518651849423,42.857142857142854,0.6923049171384298
5,0.7392067453648161,0.15082784832705107,33.33333333333333,0.09905410210702471,42.857142857142854,0.6956761885499648
6,0.7884526525328183,0.11385230285197097,33.33333333333333,0.09902200548778606,42.857142857142854,0.6931534889840897
7,0.42659497645244854,0.12754264694430245,50.0,0.09904112292645537,35.714285714285715,0.6931695108158582
8,0.23688805758939566,0.2590903116349476,50.0,0.12582603199304643,42.857142857142854,0.5532500431178807
9,0.7109402938818502,1.132455281915859,41.66666666666667,0.10580450118508566,42.857142857142854,0.652210407322021
10,0.5532171201629676,0.39850103324174385,41.66666666666667,0.10355445590383086,35.714285714285715,0.7791944870970423
11,0.10134263419875048,0.051300632858134215,83.33333333333334,0.1096656112478801,42.857142857142854,0.7457427133454193
12,0.4765719905848644,0.3647395581557507,41.66666666666667,0.10697705582324457,57.14285714285714,0.6120572612130664
13,0.09681844066842364,0.33070103689036595,66.66666666666666,0.12591524914047234,50.0,0.4030517956959864
14,0.5293739097425454,0.17290949057546445,75.0,0.17388247819706248,50.0,0.4951297642619668
15,0.08040593031088267,0.06662127882754844,91.66666666666666,0.16238708862717408,50.0,0.43701749279953556
16,0.021451942917036095,0.06824090258730184,83.33333333333334,0.16650878151981563,50.0,0.7110835099945346
17,0.05642671994143297,0.2356444523621772,58.333333333333336,0.1431839510132375,57.14285714285714,0.8051814270125583
18,0.3290970677639403,0.34564535990981476,75.0,0.1641491640095817,50.0,0.2698619020508817
19,0.01666988098331354,0.17064803680008875,75.0,0.16281966791213678,50.0,0.12042326958963932
20,0.00023325768699799062,0.29890769040723514,58.333333333333336,0.1967067757245766,64.28571428571429,0.020469242631439122
21,3.314201143821596e-05,0.29707182061734577,75.0,0.25513425152968544,57.14285714285714,0.2900298514013489
22,0.001013455443910778,0.14068087205532748,75.0,0.25392612505334616,50.0,0.00481112827402032
23,0.0003477067501024121,0.34760569832534705,58.333333333333336,0.2635507334794962,50.0,0.01772658503413211
24,0.0007093823734173713,0.34371962899699476,58.333333333333336,0.3529829761574486,50.0,0.001415880279359151
25,0.00014889860407023612,0.3490994652485644,58.333333333333336,0.42246532902384326,50.0,0.0024981578063901304
26,0.00034110905577326863,0.5411956194969157,58.333333333333336,0.4557700645975017,50.0,0.0005266261970666905
27,3.670620698103035e-05,0.572353748204947,58.333333333333336,0.4655564232702084,50.0,0.0005264542856096053
28,5.768833353383809e-06,0.5682974487818173,58.333333333333336,0.5260760555430237,50.0,0.00013434571750789404
29,8.268534816818735e-06,0.538478526507343,58.333333333333336,0.5294544152433451,50.0,4.5279228826836444e-05
30,7.231915594395839e-05,0.5062325743318467,58.333333333333336,0.5409404662804692,50.0,0.000215887017893498
31,1.1980143942167763e-05,0.48364689081049644,58.333333333333336,0.5555477258374382,50.0,7.349256703553529e-05
32,5.267451785125842e-06,0.4458893640905868,58.333333333333336,0.5093567589616469,50.0,3.7817721238682534e-05
33,4.7917931285282305e-05,0.4420176231163759,58.333333333333336,0.5710444193249667,50.0,5.013818738813879e-05
34,5.6572647562717255e-05,0.5055421325466408,58.333333333333336,0.5111683897439002,50.0,1.7042664520367966e-05
35,4.026323642094721e-05,0.448395113324415,58.333333333333336,0.5964944151387851,50.0,5.41383882516941e-05
36,8.21791702125746e-05,0.5326202979299244,58.333333333333336,0.5695418310888655,50.0,5.8449289990184286e-05
37,1.5371219742311084e-05,0.42281583641704085,58.333333333333336,0.5779604426444925,50.0,3.3115194477558844e-05
38,0.0001673617351763709,0.43102252059217894,58.333333333333336,0.5684326466302295,50.0,4.2828586785958965e-05
39,3.996116157818428e-05,0.4773969334495573,58.333333333333336,0.6202514694030665,50.0,1.5561172824832806e-05
40,5.257515476989648e-05,0.46388973175927184,58.333333333333336,0.5937103050674143,50.0,2.109806785528771e-05
41,2.3293299399147517e-06,0.5079521121966731,58.333333333333336,0.5794246130458706,50.0,4.147557649093205e-06
42,3.507592856131033e-05,0.49005918731384684,58.333333333333336,0.5756725527643533,50.0,3.31254054403338e-05
43,2.946763474157508e-05,0.5593525527155793,58.333333333333336,0.6136528131495004,50.0,8.721759016159506e-06
44,1.0976513731917757e-05,0.5494717371973015,58.333333333333336,0.5803911019663435,50.0,2.2025888085556768e-05
45,2.048447158023636e-05,0.5169386517247178,58.333333333333336,0.6301986953322842,50.0,3.2425673864980267e-06
46,1.2544720188001688e-05,0.5005522718324411,58.333333333333336,0.6325696558288207,50.0,4.698184638719539e-06
47,1.7231980225907137e-06,0.5794208630218175,58.333333333333336,0.614559692873063,50.0,2.3448936068984163e-05
48,6.05320488672892e-05,0.5943929850134183,58.333333333333336,0.5814366340437954,50.0,2.422744321363237e-05
49,5.886180785913903e-07,0.4263201056994734,58.333333333333336,0.6441677977424423,50.0,6.986165085761918e-06
50,1.1317433124577662e-05,0.6742101399443481,58.333333333333336,0.703477911884337,50.0,2.305888827229996e-06
51,6.170296439050056e-06,0.5856456483916904,58.333333333333336,0.6004883205035586,50.0,1.1380182314381288e-05
52,9.706074959867796e-06,0.742413727374236,58.333333333333336,0.6066546484470485,50.0,4.562062155875214e-06
53,1.5142754878911383e-06,0.6789608309604249,58.333333333333336,0.621029067241919,50.0,2.4202419496853858e-06
54,3.760165958808745e-05,0.5097161278850523,58.333333333333336,0.6800316857173484,50.0,2.3371775312077066e-06
55,2.5772614403423568e-05,0.5628819695594391,58.333333333333336,0.6378025260933425,50.0,1.631744654357776e-05
56,2.640891609395844e-06,0.5989326805948233,58.333333333333336,0.6819269866724061,50.0,9.121933086353159e-07
57,7.879771735312674e-07,0.7723577140578436,58.333333333333336,0.6965950599736067,50.0,2.3696446998039679e-07
58,1.8024786993909406e-07,0.8114117660148238,58.333333333333336,0.6333906365281471,50.0,1.1549948663481523e-05
59,5.617243587894561e-07,0.7021777382593535,58.333333333333336,0.6968101094911814,50.0,1.0229389061800725e-06
60,3.6698818716425624e-06,0.7595229659432933,58.333333333333336,0.6267196640373248,50.0,2.867593958648395e-06
61,1.910661632819207e-06,0.4632999230128178,58.333333333333336,0.6982623452144802,50.0,2.183241755789405e-06
62,6.369674995025066e-07,0.5305645158187012,58.333333333333336,0.660572345738647,50.0,2.3835395557508275e-06
63,1.1056337964789432e-05,0.5894987880552263,58.333333333333336,0.6593199963647577,50.0,6.9655329480929485e-06
64,1.7216154001923744e-07,0.5729146273411027,58.333333333333336,0.6792556728014805,50.0,1.0012188268893108e-06
65,4.7407943492067566e-07,0.6748341128098659,58.333333333333336,0.7373142003031727,50.0,3.4009399576512975e-06
66,9.67057441043848e-06,0.7448584178293479,58.333333333333336,0.6425534349226173,50.0,5.617533078818029e-06
67,5.630981431213504e-07,0.6291886956837937,58.333333333333336,0.7073869064302615,50.0,5.015856351160677e-06
68,4.6609977745420973e-07,0.6986896954350819,58.333333333333336,0.6482843526736757,50.0,1.2422794716486889e-05
69,4.0303805361164706e-08,0.5611560650330499,58.333333333333336,0.6150224196456687,50.0,3.840436168519884e-06
70,1.117853885901232e-06,0.777922744262388,58.333333333333336,0.7117043733552622,50.0,9.735812467596638e-06
71,1.2761900613807506e-06,0.4972198195146998,58.333333333333336,0.7136855955807798,50.0,2.1777128631233806e-06
72,1.396234764204677e-05,0.7468964106684517,58.333333333333336,0.6631564897816934,50.0,1.1720671088082798e-06
73,1.274244630400502e-06,0.7516118153948227,58.333333333333336,0.6714668185222434,50.0,8.857110090783373e-06
74,1.163874173394796e-06,0.6752941815049972,58.333333333333336,0.7338486883732863,50.0,2.91205683128346e-07
75,2.7042691324509416e-06,0.6710778063587323,58.333333333333336,0.7156710088359305,50.0,3.9300413625913195e-07
76,2.6052657352967493e-07,0.7465357013113069,58.333333333333336,0.6817629874947714,50.0,3.3693338469029065e-06
77,8.851958003044538e-07,0.531552664416651,58.333333333333336,0.7810160306231266,50.0,8.030882315797261e-07
78,2.369177323790705e-06,0.5916294150957334,58.333333333333336,0.687554571686369,50.0,2.2752506653852095e-06
79,2.015592444708685e-07,0.602829866028252,58.333333333333336,0.7385893278430576,50.0,3.525920830620606e-07
80,5.307385929357035e-08,0.6823802106663227,58.333333333333336,0.6612873579526833,50.0,1.2953934997457798e-08
81,1.339528003989796e-07,0.6021610506082623,58.333333333333336,0.7269218301190984,50.0,2.014607780525334e-06
82,6.155279683145605e-07,0.5624984265522553,58.333333333333336,0.7185338238881894,50.0,6.79480770820637e-06
83,2.1314438518507836e-08,0.5514743365744345,58.333333333333336,0.7120772671127299,50.0,4.257948521498245e-07
84,7.780208948918284e-07,0.7923582135241904,58.333333333333336,0.6893654174380587,50.0,4.488306816621438e-06
85,8.83078892049724e-09,0.5017057361808143,58.333333333333336,0.7500368952758897,50.0,1.817696107797456e-07
86,5.114132741286017e-07,0.7569115700593564,58.333333333333336,0.7684292216663903,50.0,2.8298845031233276e-06
87,1.1330483992354855e-07,0.5653030972594736,58.333333333333336,0.7732899582602047,50.0,5.819207167834212e-07
88,3.03239076483207e-08,0.6006978117895444,58.333333333333336,0.7572998343347038,50.0,5.955893055562915e-06
89,4.801270547593091e-06,0.6845808053836668,58.333333333333336,0.7539348478537088,50.0,1.9065290841472672e-07
90,4.827867449800902e-07,0.7362743673851685,58.333333333333336,0.7365372141399186,50.0,1.951717507698205e-06
91,3.77506872149914e-08,0.8910907494178616,58.333333333333336,0.6833846213091263,50.0,2.2499311080556323e-07
92,2.3566669158028395e-08,0.6582791787674562,58.333333333333336,0.7059257983853852,50.0,1.868173416451595e-07
93,4.222067056996674e-06,0.5119632387231484,58.333333333333336,0.7274528868747581,50.0,5.462374895342816e-07
94,5.516225759990101e-07,0.6706654201911161,58.333333333333336,0.6899938570771782,50.0,1.380190610477445e-06
95,6.474140170414954e-06,0.8651524829148666,58.333333333333336,0.7499913210718034,50.0,2.338013422710043e-06
96,4.2017015098644295e-06,0.6007967254578604,58.333333333333336,0.7268555053977804,50.0,1.4636463325813066e-07
97,4.089231501465487e-07,0.6152972530280364,58.333333333333336,0.7455950610921224,50.0,2.1905208852408825e-06
98,2.8378250118685206e-07,0.7263058721323744,58.333333333333336,0.7714377475292314,50.0,1.6504866980412968e-06
99,4.647845084946541e-07,0.6835815579727065,58.333333333333336,0.734023566808963,50.0,2.16297953802586e-06
