,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.8674268647811134,0.6932975034613144,57.14285714285714,0.16666666666666666,0.0,0.0,0.0,0.6921425866474074,70.0,0.6666666666666666,0.761904776096344,0.625,1.0,0.6932264068981482,0.6932932528689308,54.54545454545454,0.3833333333333333,0.0,0.0,0.0,0.6926156233740544,0.6937224672015135,46.666666666666664,0.475,0.6363636553287506,0.4732142984867096,1.0,0.6927650251413674,0.6930192091984012,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6917033169130802,0.6721446149467857,71.42857142857143,0.2,0.8333333730697632,0.7142857313156128,1.0,1.1551625754540955,0.6929416033797594,50.0,0.7777777777777778,0.0,0.0,0.0,0.6923805806200353,0.7450592210916712,33.33333333333333,0.6166666666666667,0.27272728085517883,0.1875,0.5,0.7228252170602113,0.7081905836443123,28.57142857142857,0.25,0.444444477558136,0.4000000059604645,0.5,0.7010546033132649,0.701522853774092,50.0,0.5625,0.6666666865348816,0.5,1.0,0.7521668847238313,0.6931499703199046,44.44444444444444,0.7847222222222222,0.6262626449267069,0.4583333333333333,1.0,0.6953108280448663,0.9085220405584786,50.0,0.55,0.7727272808551788,0.6875,1.0,0.5902643674828701,0.693801165651273,30.0,0.5833333333333333,0.0,0.0,0.0,0.6950429642848664,0.6962862214851712,30.0,0.375,0.0,0.0,0.0,0.6907824096336768
1,0.6857878378955946,0.6938545177731079,57.14285714285714,0.08333333333333333,0.0,0.0,0.0,0.6895611094157399,70.0,0.55,0.8846153914928436,0.8125,1.0,0.6909685824757247,0.6933814704516995,54.54545454545454,0.375,0.0,0.0,0.0,0.6946544467826357,0.6941738110317476,46.666666666666664,0.40625,0.6333333253860474,0.4642857164144516,1.0,0.6923868464212856,0.692875225196807,57.14285714285714,0.5,0.0,0.0,0.0,0.692201730936554,0.6915138773786074,71.42857142857143,0.4,0.8333333730697632,0.7142857313156128,1.0,0.6915029409882791,0.6928685536266878,50.0,0.6666666666666666,0.0,0.0,0.0,0.6962906351549825,0.6915343809612507,66.66666666666666,0.45,0.0,0.0,0.0,0.6857371651344345,1.1210287775468974,42.857142857142854,0.08333333333333333,0.0,0.0,0.0,1.3650183687759132,0.6932168326359669,50.0,0.5,0.0,0.0,0.0,0.6916445298783138,0.6928608319775321,66.66666666666666,0.7472222222222222,0.3000000019868215,0.6666666666666666,0.1944444477558136,0.692490995888377,0.694956922634985,50.0,0.55,0.38461539149284363,0.3125,0.5,0.6419774311904122,0.6935930543065522,30.0,0.375,0.0,0.0,0.0,0.6921561131864604,0.697328363240111,30.0,0.5166666666666666,0.0,0.0,0.0,0.6949240868372206
2,0.6654996615950719,0.7772263744262108,57.14285714285714,0.5,0.0,0.0,0.0,0.6861375431733646,70.0,0.4166666666666667,0.761904776096344,0.625,1.0,0.6783353420083513,0.6935648119248128,54.54545454545454,0.25,0.0,0.0,0.0,0.6929920161548868,0.6944849051685826,46.666666666666664,0.42500000000000004,0.6363636553287506,0.4732142984867096,1.0,0.6927345255921745,0.6933097274346968,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6968120525365471,0.6912035221629204,71.42857142857143,0.8,0.8333333730697632,0.7142857313156128,1.0,0.6947279760665533,0.693113408698363,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.6823760649827973,0.6167229617919906,66.66666666666666,0.6166666666666667,0.0,0.0,0.0,0.8764153003781815,1.2168223245693415,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,2.1542181374585185,0.693397468485299,50.0,0.3125,0.0,0.0,0.0,0.701548593035236,0.6927631849309485,55.55555555555556,0.375,0.0,0.0,0.0,0.6911391893749956,0.6925637802862198,70.0,0.84375,0.8333333432674408,0.800000011920929,0.875,0.6787718599165659,0.6934275553123899,20.0,0.4166666666666667,0.0,0.0,0.0,0.692954043949954,0.69935923281001,30.0,0.375,0.0,0.0,0.0,0.7023778323855613
3,1.0369376773597372,0.5627668859877896,57.14285714285714,1.0,0.0,0.0,0.0,0.6846410758982839,70.0,0.55,0.8846153914928436,0.8125,1.0,0.6918244671443047,0.6937203590211535,54.54545454545454,0.1875,0.0,0.0,0.0,0.69247343021841,0.6950567687221191,46.666666666666664,0.41666666666666663,0.6333333253860474,0.4642857164144516,1.0,0.6880602652905127,0.6936668050704645,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.6898340711450579,0.6897450010065727,71.42857142857143,0.4,0.8333333730697632,0.7142857313156128,1.0,0.6862032436997041,0.6930551871583654,50.0,0.5555555555555556,0.0,0.0,0.0,0.6942329620387748,0.6429310252812699,66.66666666666666,0.6166666666666667,0.0,0.0,0.0,0.7726676085449083,0.6685060156961062,42.857142857142854,0.6666666666666666,0.5,0.5,0.5,0.47148458246049946,0.6931505700701994,62.5,0.5,0.4000000059604645,1.0,0.25,0.6945229037839894,0.6927386865703039,61.111111111111114,0.7597222222222223,0.16666666666666666,0.3333333333333333,0.11111111442248027,0.6895351988469992,1.2639866123664611,50.0,0.875,0.6666666865348816,0.5,1.0,0.29635802547999296,0.6947728244861321,30.0,0.9166666666666667,0.0,0.0,0.0,0.6915015077203409,0.6941169999016493,20.0,0.41666666666666663,0.0,0.0,0.0,0.6945870288160896
4,0.5883746611390915,0.529018742006758,57.14285714285714,1.0,0.0,0.0,0.0,0.6792269120428676,70.0,0.55,0.8846153914928436,0.8125,1.0,0.6810053071258028,0.7516619961358441,54.54545454545454,0.15625,0.0,0.0,0.0,0.6866582813878428,0.6948947992373397,46.666666666666664,0.47916666666666663,0.6333333253860474,0.4642857164144516,1.0,0.6951602876698585,0.693704591670126,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6906537292719779,0.689039567944347,71.42857142857143,0.4,0.8333333730697632,0.7142857313156128,1.0,0.6893915122729621,0.6930009542065428,50.0,0.5555555555555556,0.0,0.0,0.0,0.6925974277927153,0.5704330515284265,66.66666666666666,0.75,0.0,0.0,0.0,0.6490996663313341,0.6474829123172678,71.42857142857143,0.6666666666666666,0.800000011920929,0.6666666865348816,1.0,1.2761905213792333,0.6926791323107158,50.0,0.6875,0.6666666865348816,0.5,1.0,0.6935285355250712,0.6925990179706014,55.55555555555556,0.5444444444444444,0.0,0.0,0.0,0.6950548290353282,1.1447874645620733,50.0,0.6833333333333333,0.38461539149284363,0.3125,0.5,0.34417707441455186,0.6958740494879802,30.0,0.9583333333333333,0.0,0.0,0.0,0.6929359849410635,0.6930684164952787,50.0,0.16666666666666666,0.6666666865348816,0.5833333432674408,0.8333333432674408,0.6919894014763461
5,0.2791828262309211,0.8245369670840068,57.14285714285714,1.0,0.0,0.0,0.0,0.6773819122030835,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.6902409931288428,0.6938816973521202,54.54545454545454,0.34375,0.0,0.0,0.0,0.6934956134747596,0.694087864316635,46.666666666666664,0.46875,0.6333333253860474,0.4642857164144516,1.0,0.6905069344841631,0.6940194244543186,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6904302777952798,0.6891078763823401,71.42857142857143,0.3,0.8333333730697632,0.7142857313156128,1.0,0.690657879749109,0.6930315349075905,50.0,0.5555555555555556,0.0,0.0,0.0,0.6916532801580522,0.6296509930597004,66.66666666666666,0.7083333333333333,0.0,0.0,0.0,0.6959607558932649,0.8430814271904771,42.857142857142854,0.4166666666666667,0.3333333432674408,0.5,0.25,0.6877192881837723,0.6922474688594044,50.0,0.8125,0.6666666865348816,0.5,1.0,0.6934477030004281,0.692436627371024,55.55555555555556,0.3444444444444444,0.0,0.0,0.0,0.6928617961790993,0.6911407531326109,70.0,0.65,0.4166666865348816,0.3571428656578064,0.5,0.6695179964720344,0.695855494812779,30.0,1.0,0.0,0.0,0.0,0.6932489158763627,0.6953854374104589,30.0,0.48333333333333334,0.0,0.0,0.0,0.6951062494852094
6,0.5124016566721531,0.5238096907244765,57.14285714285714,1.0,0.0,0.0,0.0,0.6735560306914452,70.0,0.55,0.8846153914928436,0.8125,1.0,0.6552964281853149,0.6942631473648042,54.54545454545454,0.3333333333333333,0.0,0.0,0.0,0.6903080388503312,0.694153685357183,46.666666666666664,0.4666666666666667,0.6068376302719116,0.4553571492433548,1.0,0.6914348592642616,0.6943112553393878,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6870322826336464,0.7574271783990081,71.42857142857143,0.0,0.8333333730697632,0.7142857313156128,1.0,0.6830845109389382,0.6930296488115282,50.0,0.5555555555555556,0.0,0.0,0.0,0.6828255470869894,0.5090295850749501,66.66666666666666,0.75,0.0,0.0,0.0,0.5978438241192982,0.759681542817802,28.57142857142857,0.4166666666666667,0.2857142686843872,0.3333333432674408,0.25,0.7616656553180298,0.6927267833377201,50.0,0.6875,0.6666666865348816,0.5,1.0,0.6927446268925886,0.6924974275620377,55.55555555555556,0.3666666666666667,0.0,0.0,0.0,0.6694404056641526,0.6542039740191928,50.0,0.55,0.38461539149284363,0.3125,0.5,0.6034954697611178,0.6968506643615197,30.0,0.9583333333333333,0.0,0.0,0.0,0.6948497720142388,0.6920103355019867,70.0,0.16666666666666666,0.761904776096344,0.625,1.0,0.6928107370028291
7,0.5045232304947432,0.5687996659288662,57.14285714285714,1.0,0.0,0.0,0.0,0.669572395392663,70.0,0.5166666666666666,0.8846153914928436,0.8125,1.0,0.6897744667046037,0.6947836165730668,54.54545454545454,0.5333333333333333,0.0,0.0,0.0,0.6952380079489585,0.694408633298733,46.666666666666664,0.4833333333333333,0.6068376302719116,0.4553571492433548,1.0,0.692698597818788,0.7264945886966184,57.14285714285714,0.25,0.0,0.0,0.0,0.6332368071276622,0.7660135240504422,71.42857142857143,0.0,0.8333333730697632,0.7142857313156128,1.0,0.7101371995632877,0.6929270291556847,50.0,0.5555555555555556,0.0,0.0,0.0,0.7042353749241377,0.6691954396663645,66.66666666666666,0.65,0.0,0.0,0.0,0.7719219820230563,0.6964022002387177,57.14285714285714,0.5,0.6666666865348816,0.6000000238418579,0.75,0.18652404314358448,0.6918681136878015,50.0,0.875,0.6666666865348816,0.5,1.0,0.7040342650417881,0.685514364281266,55.55555555555556,0.4777777777777778,0.0,0.0,0.0,0.7465489228721385,0.6791609644607534,50.0,0.875,0.6666666865348816,0.5,1.0,0.5769922239728283,0.6985916828671098,30.0,0.9166666666666667,0.0,0.0,0.0,0.6882277401683475,0.6891152649625809,70.0,0.48333333333333334,0.8846153914928436,0.8125,1.0,0.6935123433649351
8,0.6288710082846456,0.6972820157185067,57.14285714285714,1.0,0.0,0.0,0.0,0.6662291747470576,70.0,0.4583333333333333,0.761904776096344,0.625,1.0,0.6623566821336947,0.6948313990578491,54.54545454545454,0.34375,0.0,0.0,0.0,0.6787271007849054,0.6955229963526512,46.666666666666664,0.43333333333333335,0.6363636553287506,0.4732142984867096,1.0,0.6925699860277247,0.8246703285561588,57.14285714285714,0.16666666666666666,0.0,0.0,0.0,0.6555646479629378,0.747783123834205,71.42857142857143,0.0,0.8333333730697632,0.7142857313156128,1.0,0.6664603852786661,0.692886308463254,50.0,0.5555555555555556,0.0,0.0,0.0,0.7068522944022402,0.556054501631333,66.66666666666666,0.6833333333333333,0.0,0.0,0.0,0.5118660196080042,0.9093539825415455,57.14285714285714,0.5,0.4000000059604645,1.0,0.25,0.6317067260548657,0.6921824671196735,50.0,0.8125,0.6666666865348816,0.5,1.0,0.6872210190937019,0.7174403477183301,55.55555555555556,0.5,0.0,0.0,0.0,0.5708883098915194,0.6843301176206439,50.0,0.8125,0.6666666865348816,0.5,1.0,0.4629296858487093,0.6995512612269532,30.0,1.0,0.0,0.0,0.0,0.6910796640013043,0.687791248242205,70.0,0.20833333333333334,0.761904776096344,0.625,1.0,0.6963318226526629
