,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6932619099092863,0.6930074804277454,52.63157894736842,0.5125000000000001,0.0,0.0,0.0,0.6932221038634782,36.36363636363637,0.5166666666666666,0.0,0.0,0.0,0.6931438057080413,0.6831858339026801,50.0,0.6875,0.6666666865348816,0.5,1.0,0.8117220548628374,0.6930800830906255,50.0,0.5,0.6666666865348816,0.5,1.0,0.7136821927392333,0.6391812775901586,62.5,0.8,0.0,0.0,0.0,0.690228093987956,0.6926514790591385,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.6931434838237129,0.6930853814627279,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.6930959996422652,0.6462824166515706,71.42857142857143,0.4,0.0,0.0,0.0,0.6926167104860412,0.6862240485094415,60.0,0.23333333333333334,0.0,0.0,0.0,0.6987330609984354,0.6929888804654056,62.5,0.6875,0.4000000059604645,1.0,0.25,0.6938813496766052,0.7212925666597406,44.44444444444444,0.41666666666666663,0.0,0.0,0.0,0.8214737295740191,0.7092465544645169,30.0,0.6166666666666667,0.0,0.0,0.0,0.7147586221762786,0.6963019166103883,40.0,0.7333333333333334,0.0,0.0,0.0,0.6965037738089598,0.693056665470623,70.0,0.5166666666666666,0.8846153914928436,0.8125,1.0,0.6930762946020211
1,0.6911832106362215,0.6932028355238418,47.368421052631575,0.5625,0.6111111243565878,0.4444444477558136,1.0,0.6929362406099855,63.63636363636363,0.43333333333333335,0.7846153974533081,0.6458333432674408,1.0,0.6926004064447614,0.7042621927667477,50.0,0.39999999999999997,0.5846153944730759,0.4375,1.0,1.1514322338605738,0.6931870664492481,50.0,0.5625,0.0,0.0,0.0,0.6992905773558372,0.6931312802123403,62.5,0.0,0.0,0.0,0.0,0.6929056744145641,0.6620738300844196,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.8974574639400384,0.693039304455534,57.14285714285714,0.25,0.0,0.0,0.0,0.6930838465142236,0.6055501461348997,71.42857142857143,0.6,0.0,0.0,0.0,0.8831051099225806,0.6928802319608396,60.0,0.6333333333333333,0.0,0.0,0.0,0.6930903230983675,0.6887646383957473,50.0,0.5625,0.0,0.0,0.0,0.6923151438177839,0.6932189294131827,44.44444444444444,0.375,0.0,0.0,0.0,0.6938678844846268,0.6749844157724739,70.0,0.75,0.8846153914928436,0.8125,1.0,0.7426937214071657,0.6932501801165242,40.0,0.5,0.0,0.0,0.0,0.6930681196519545,0.6933559800552767,30.0,0.5833333333333333,0.0,0.0,0.0,0.6932730644013929
2,0.7560535719173475,0.693049756823455,52.63157894736842,0.6444444444444445,0.0,0.0,0.0,0.6924802308132327,63.63636363636363,0.3333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.6915806795545604,0.7024575167354326,41.66666666666667,0.13333333333333333,0.25,0.3333333432674408,0.20000000298023224,0.6930888090923158,0.6957180640626166,50.0,0.7083333333333334,0.0,0.0,0.0,0.6914285101946931,0.6088672310759009,62.5,0.8,0.0,0.0,0.0,0.8403011361587053,0.6832176193464876,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.7490922004616892,0.6893921122742379,57.14285714285714,0.75,0.0,0.0,0.0,0.7070009648511549,0.6452880964532597,71.42857142857143,0.8,0.5,0.5,0.5,0.6748717649518444,0.6899817229580611,60.0,0.5416666666666667,0.0,0.0,0.0,0.7214048095054449,0.6931364051431576,50.0,0.625,0.0,0.0,0.0,0.6940558347499459,0.6832196982782723,55.55555555555556,0.65625,0.8333333432674408,0.75,1.0,0.6795725664627725,0.7159497577106256,30.0,0.65,0.0,0.0,0.0,0.8088004731819024,0.6924254717522066,60.0,0.26666666666666666,0.7179487347602844,0.5625,1.0,0.6925005074201349,0.6983885836513496,30.0,0.6833333333333333,0.0,0.0,0.0,0.6929573593728777
3,0.6759645967821332,0.7558176910989727,52.63157894736842,0.5444444444444444,0.0,0.0,0.0,0.6586846818600226,63.63636363636363,0.6666666666666666,0.7846153974533081,0.6458333432674408,1.0,1.030457085822835,0.7484882820434953,50.0,0.06666666666666667,0.701298713684082,0.5625,1.0,1.151323072286599,0.6930583153575613,62.5,0.59375,0.7272727489471436,0.5714285969734192,1.0,0.6928732287024536,0.6938474473362274,37.5,0.13333333333333333,0.5454545617103577,0.375,1.0,0.69570378978558,0.6666146005637896,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0,0.6753281792091809,0.6930974686398242,42.857142857142854,0.5833333333333334,0.0,0.0,0.0,0.6930728011783609,0.5631700063996311,71.42857142857143,0.9,0.0,0.0,0.0,0.6989623259684031,0.7005742007514753,60.0,0.5833333333333333,0.0,0.0,0.0,0.4377402457214774,0.7035963200286826,50.0,0.3125,0.6666666865348816,0.5,1.0,0.701520618763242,0.690716801667786,55.55555555555556,0.65625,0.8333333432674408,0.75,1.0,0.6898271126285908,0.6928356260153714,70.0,0.6666666666666666,0.761904776096344,0.625,1.0,0.6973551813599469,0.7591477361928973,40.0,0.2,0.0,0.0,0.0,0.6668099860816559,0.6745072860145696,70.0,0.35,0.8846153914928436,0.8125,1.0,0.6788616648743174
4,0.6114037251177595,0.7001559034816331,47.368421052631575,0.49682539682539684,0.16666666666666666,0.3333333333333333,0.11111111442248027,0.6585232311790787,63.63636363636363,0.3333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.6409118787687141,0.7427884586276988,50.0,0.03125,0.6666666865348816,0.5,1.0,0.6816904712197472,0.6844775320906847,50.0,0.4,0.6573426723480225,0.5,1.0,0.6931837809497943,0.6949910098304121,37.5,0.13333333333333333,0.5454545617103577,0.375,1.0,0.6922944273347154,0.6653722395226072,62.5,0.4,0.7692307829856873,0.625,1.0,0.6273910399106489,0.6927479611290852,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6933316876917136,0.5922000042108804,71.42857142857143,0.8,0.5,0.5,0.5,0.5834530481667841,0.7079098588706241,60.0,0.5625,0.0,0.0,0.0,0.6280912878976711,0.6810363288030228,50.0,0.6875,0.0,0.0,0.0,0.687851199153313,0.6836189544562635,55.55555555555556,0.5166666666666666,0.38461539149284363,0.3125,0.5,0.694207758855028,0.69265031497351,60.0,0.7083333333333334,0.717948704957962,0.6071428656578064,0.9166666567325592,0.6925790069625267,0.6934348132719463,40.0,0.3,0.0,0.0,0.0,0.6908242938924367,0.6921290111122592,70.0,0.3833333333333333,0.8846153914928436,0.8125,1.0,0.6930154996303022
5,0.7874262731370584,0.7023627878307165,52.63157894736842,0.39166666666666666,0.16666666666666666,0.3333333333333333,0.11111111442248027,0.654450610032494,63.63636363636363,0.5625,0.8333333432674408,0.75,1.0,0.712365584197436,0.7790194223575281,33.33333333333333,0.3,0.1428571492433548,0.25,0.10000000149011612,0.5539266376747867,0.6930926074164857,43.75,0.5666666666666667,0.2857142686843872,0.25,0.3333333432674408,0.6930943499506654,0.6938335427427839,37.5,0.4666666666666667,0.5454545617103577,0.375,1.0,0.6935716730662411,0.6579698539968203,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.5472029329663184,0.6928327350548458,42.857142857142854,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.6962498318451023,0.6907166000466926,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.47709045988053483,0.7286227148504939,60.0,0.75,0.0,0.0,0.0,0.6900914316939888,0.6928974524450966,50.0,0.375,0.0,0.0,0.0,0.8857673789441176,0.6927529031715002,55.55555555555556,0.5,0.8333333432674408,0.75,1.0,0.6903270315384646,0.6914726132979256,70.0,0.3833333333333333,0.8846153914928436,0.8125,1.0,0.6918688245223813,0.6933781754517868,40.0,0.5625,0.0,0.0,0.0,0.6931168326737497,0.6951512465307712,70.0,0.0,0.761904776096344,0.625,1.0,0.6947992877768436
6,0.6910515154427195,0.699810332945578,47.368421052631575,0.5847222222222223,0.4444444576899211,0.5333333412806193,0.4166666666666667,0.6920484240466006,63.63636363636363,0.3,0.7846153974533081,0.6458333432674408,1.0,0.6886852638844264,0.6930750091822121,41.66666666666667,0.53125,0.0,0.0,0.0,0.6926132648424408,0.6930134038797875,56.25,0.7333333333333334,0.6893939673900604,0.5446428656578064,1.0,0.6933594149661941,0.6923781002177125,50.0,0.7333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6927633379189705,0.6710807630492932,62.5,0.4,0.7692307829856873,0.625,1.0,0.6775859166702151,0.6928239324284794,57.14285714285714,0.5833333333333334,0.4000000059604645,0.5,0.3333333432674408,0.6929988437249062,0.5427564230094372,71.42857142857143,0.7,0.0,0.0,0.0,0.6513329491809565,0.6343622067066066,60.0,0.625,0.0,0.0,0.0,0.5129175444492935,0.7238677380232881,50.0,0.3125,0.0,0.0,0.0,0.6463969507521676,0.6866801592521686,55.55555555555556,0.45,0.38461539149284363,0.3125,0.5,1.9543589569053383,0.6927111189169078,60.0,0.875,0.717948704957962,0.6071428656578064,0.9166666567325592,0.6934504552149632,0.6933441885477352,40.0,0.53125,0.0,0.0,0.0,0.6929133845379002,0.6988214280679913,20.0,0.6666666666666666,0.0,0.0,0.0,0.751819698751079
7,0.7352109402638035,0.9630409763665891,42.10526315789473,0.2888888888888889,0.5722222328186035,0.4682539850473404,0.7666666706403097,0.8248466039554532,63.63636363636363,0.3333333333333333,0.7846153974533081,0.6458333432674408,1.0,1.4563591042300759,0.9875861071094535,33.33333333333333,0.13333333333333333,0.25,0.3333333432674408,0.20000000298023224,0.7285304084594797,1.0517334280899464,50.0,0.4,0.6573426723480225,0.5,1.0,0.6796132092237851,0.6940804794323692,37.5,0.6666666666666666,0.5454545617103577,0.375,1.0,0.693059337610934,0.6610894149302513,37.5,0.26666666666666666,0.5454545617103577,0.5,0.6000000238418579,0.5611032170989955,0.6932017689479019,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6910122399524353,0.7552962406781463,42.857142857142854,1.0,0.5,0.3333333432674408,1.0,0.5631765464863052,0.7828735649248426,60.0,0.5,0.0,0.0,0.0,1.19738167707442,1.068199604066481,50.0,0.75,0.0,0.0,0.0,0.5548222280907098,0.9759924612510628,55.55555555555556,0.46875,0.8333333432674408,0.75,1.0,0.5927551374896574,0.7078779627258471,30.0,0.875,0.0,0.0,0.0,1.0740835694284072,0.6963696645850629,60.0,0.4375,0.8333333432674408,0.75,1.0,0.8114017432629418,0.6926834902486014,80.0,0.4166666666666667,0.7878788113594055,0.75,0.9166666567325592,0.7004901524026418
8,0.8232749025192131,0.7020968533307627,57.89473684210527,0.4583333333333333,0.6707070668538412,0.5317460397879282,0.9166666666666666,0.6431457184868886,63.63636363636363,0.7916666666666667,0.6785714328289032,0.5416666716337204,1.0,0.6450231062630668,0.8350977424040898,41.66666666666667,0.21875,0.25,0.25,0.25,0.6837502596545162,0.6929999406020686,56.25,0.625,0.20000000298023224,0.5,0.125,0.694574560119666,0.69340370694224,62.5,0.4666666666666667,0.5714285373687744,0.5,0.6666666865348816,0.6926824353405705,0.6856140585451279,37.5,0.4666666666666667,0.5454545617103577,0.5,0.6000000238418579,1.014238948452779,0.6926069977195658,57.14285714285714,0.75,0.6666666865348816,0.5,1.0,0.7064689458858289,0.5311571165732828,71.42857142857143,0.8,0.0,0.0,0.0,0.36797950281984587,0.6276184237405127,70.0,0.43333333333333335,0.4000000059604645,0.5,0.3333333432674408,0.5816353283676451,0.6970718408464169,50.0,0.125,0.0,0.0,0.0,0.6908189107203707,0.7167765788799786,44.44444444444444,0.3125,0.7727272510528564,0.7142857164144516,0.875,0.6921805504781314,0.6912738168683978,70.0,0.35,0.8846153914928436,0.8125,1.0,0.6918732495770583,0.6929102243603544,50.0,0.7,0.6666666865348816,0.5357142984867096,0.9000000059604645,0.6933768116154319,0.6937180571716814,30.0,0.55,0.0,0.0,0.0,0.6934777637385444
