,SZ,SZ,SZ,SZ,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6819111259117389,0.6839041945172484,60.15625,0.6819568452380953,0.0,0.0,0.0
1,0.6919964148457955,0.6566939757331569,64.0625,0.6312500000000001,0.13333333283662796,0.3125,0.08541666809469461
2,0.649364120960002,0.6594134574029686,64.0625,0.6812499999999999,0.16250000149011612,0.28125,0.12187500204890966
3,0.5607670351429286,0.8132351165929309,65.625,0.7273065476190476,0.18571428768336773,0.4375,0.12187500204890966
4,0.6223693906873796,0.6732225283488898,46.875,0.7494047619047619,0.5595602411776781,0.41778274439275265,0.9510416686534882
5,3.159642061856981,1.2900683492992495,67.96875,0.6786458333333333,0.4226190559566021,0.5666666682809591,0.3916666703298688
6,0.4282748830286876,0.6437682507483558,66.40625,0.7287946428571429,0.2107142899185419,0.34375,0.15729166846722364
7,0.5741558452402069,0.6006537087720105,65.625,0.7604166666666666,0.2000000011175871,0.375,0.14270833600312471
8,0.19713526471777498,0.7264445761928382,67.96875,0.7308779761904762,0.5969742219895124,0.5552083402872086,0.7020833361893892
9,0.23111927464106166,0.684479645648156,71.09375,0.7799479166666667,0.6569399386644363,0.6020833346992731,0.7708333395421505
10,1.3030804168723968,0.6564305589800709,72.65625,0.7652901785714286,0.6892586629837751,0.6909226216375828,0.7687500026077032
11,0.09061507475929671,0.620205926741492,71.875,0.7023437499999999,0.5510912798345089,0.7177083361893892,0.5093750040978193
12,0.4147795827098802,0.6530912281318999,71.09375,0.7999999999999999,0.48710318468511105,0.7083333358168602,0.42500000540167093
13,0.3196340601748896,0.7408262466835406,71.875,0.7290178571428572,0.5046627074480057,0.6385416686534882,0.4479166744276881
14,0.6790636835154641,0.8959742004157111,72.65625,0.7559895833333332,0.48794643208384514,0.7083333358168602,0.4062500037252903
15,0.036350345047231766,0.8353807272215781,70.3125,0.7216145833333335,0.5938988216221333,0.5781250074505806,0.6791666708886623
16,0.41715103227636674,0.9881936251694432,67.1875,0.7722470238095238,0.6386769488453865,0.5708333374932408,0.8156250063329935
17,0.9262515429327367,0.8722462322905475,67.96875,0.7473958333333334,0.5891098622232676,0.5458333380520344,0.7072916682809591
18,0.11060369648657786,0.8138832010797835,71.875,0.8148809523809524,0.6205357182770967,0.6322916727513075,0.7125000040978193
19,0.0015247480181533543,1.192599217951724,71.09375,0.7501116071428571,0.5798115190118551,0.5852678641676903,0.6218750067055225
20,0.20606122171783514,0.9289364687412445,71.09375,0.7788318452380953,0.6235119085758924,0.6770833376795053,0.6458333395421505
21,0.056202090801749836,1.5732955664550827,71.875,0.7747395833333333,0.6293154824525118,0.6694940524175763,0.6604166720062494
22,0.29323182634321565,0.8685153120136326,69.53125,0.7666666666666666,0.623069304972887,0.5525297690182924,0.7687500026077032
23,0.022923657565090762,1.4513132346224922,68.75,0.7725074404761905,0.6222222298383713,0.5750000029802322,0.7635416686534882
24,0.14547627908036861,1.5426411864072787,72.65625,0.7984375,0.6499008126556873,0.6677083410322666,0.7145833373069763
25,0.6434161474323824,1.4420818981420982,72.65625,0.8077380952380953,0.6777462214231491,0.6711309608072042,0.7687500063329935
26,0.001347449625647166,1.7242280369467176,70.3125,0.7890625,0.6275974027812481,0.5979166710749269,0.7041666749864817
27,0.0012819583827013757,1.7048835050381628,73.4375,0.7669642857142855,0.586805572733283,0.6593750044703484,0.6052083391696215
28,0.003649841667956563,1.8088694656311675,71.09375,0.7875000000000001,0.6649982109665871,0.6187500106170774,0.7750000078231096
29,0.09610617967085616,1.8139024447378533,73.4375,0.7733630952380952,0.5730654820799828,0.6614583358168602,0.5677083395421505
30,0.004858435147640058,1.7451056317717797,70.3125,0.7610119047619048,0.5937725603580475,0.6250000055879354,0.6833333363756537
31,0.0003824897855338846,1.9004849816368419,69.53125,0.7572916666666667,0.6355654858052731,0.6385416723787785,0.7000000048428774
32,0.12719661464655643,2.152022194526044,71.875,0.788169642857143,0.5642857197672129,0.6822916679084301,0.5437500039115548
33,0.001000872248034269,1.8759286142776266,71.875,0.7486979166666667,0.5192460399121046,0.6927083358168602,0.4718750063329935
34,0.3574779409050961,1.5039614375780677,72.65625,0.7119791666666667,0.5702877063304186,0.7937500020489097,0.4770833384245634
35,0.005032301220979643,1.6006182570098515,73.4375,0.7002604166666666,0.5389881022274494,0.6572916693985462,0.48958333767950535
36,0.000975773977435695,1.9645972266077716,67.96875,0.7635788690476191,0.5864583365619183,0.5677083414047956,0.6656250022351742
37,0.0005334824874172844,2.6584092097202197,72.65625,0.7792782738095237,0.593353183940053,0.6614583414047956,0.5968750044703484
38,0.037878223107491955,3.040072763929175,67.1875,0.7718377976190477,0.6536571215838194,0.5723214382305741,0.8750000018626451
39,0.0020289627602950327,2.751584336121836,71.09375,0.7510416666666667,0.692532479763031,0.6041666753590107,0.8385416697710752
40,0.08893968926505312,2.3232353949964124,75.0,0.7207961309523809,0.536458345130086,0.6541666686534882,0.4812500048428774
41,0.0002625178310097388,2.2671731532648174,71.09375,0.7945684523809523,0.6026785783469677,0.6072916723787785,0.6604166738688946
42,0.00016142594925345552,2.4532580064623684,71.875,0.7166666666666667,0.557264618575573,0.6416666712611914,0.5718750040978193
43,0.00011135206245172646,2.2610401796677335,74.21875,0.7705729166666666,0.6343750059604645,0.7572916680946946,0.6000000070780516
44,1.555047886118315e-05,2.645226803889612,73.4375,0.7377604166666666,0.6214285846799612,0.7020833380520344,0.6000000024214387
45,1.7959871287018884e-05,2.450241307069134,71.875,0.796875,0.6168154813349247,0.6666666679084301,0.6468750042840838
46,0.005493597592521424,2.260486069540018,71.09375,0.7044270833333333,0.6259740311652422,0.6354166716337204,0.6750000100582838
47,0.5756756872052905,3.0310406589687164,70.3125,0.8026041666666667,0.6693452410399914,0.6104166749864817,0.7906250040978193
48,0.016619453241407994,2.39022434127481,75.0,0.75390625,0.6689484231173992,0.6781250052154064,0.7104166708886623
49,0.14909144048516382,2.309102116221901,72.65625,0.6833333333333333,0.46354167722165585,0.5625000037252903,0.4072916703298688
50,0.0030966900500087498,2.5614925607103016,71.875,0.7061011904761904,0.5021825432777405,0.6093750037252903,0.4459821470081806
51,0.0030154507949169697,2.242542051877347,73.4375,0.7514880952380952,0.5968750063329935,0.7604166697710752,0.5770833380520344
52,0.00010497640705419477,2.6684416431676667,74.21875,0.78515625,0.6129464358091354,0.6697916686534882,0.6177083384245634
53,0.0005199611853583856,3.0252555111742945,74.21875,0.7893229166666667,0.6239583361893892,0.7395833358168602,0.6218750067055225
54,2.893734422552398e-07,2.8045717777490893,74.21875,0.7489955357142857,0.5944444555789232,0.6770833395421505,0.5708333384245634
55,4.378147688517888e-06,2.642064704036728,73.4375,0.7215773809523808,0.6212797667831182,0.7260416690260172,0.5875000096857548
56,3.435544551041241e-05,2.9428670485662676,71.09375,0.7408854166666666,0.584871044382453,0.6500000040978193,0.589583340100944
57,0.0004973908888831687,2.4842525028548836,75.78125,0.7309895833333334,0.5986336655914783,0.6989583373069763,0.5572916679084301
58,2.107113867056914e-05,2.4235245249522075,72.65625,0.7540178571428572,0.5604166742414236,0.6541666705161333,0.5239583365619183
59,0.0008651825022383829,2.6210318186400916,71.875,0.7515252976190476,0.6043269280344248,0.6196428630501032,0.6687500029802322
60,5.658305143707769e-06,3.3025957439512803,73.4375,0.7827380952380952,0.6129464395344257,0.7791666705161333,0.5791666740551591
61,0.0023340215197523786,3.008123008261401,67.96875,0.7942708333333334,0.6763889007270336,0.5776785798370838,0.8625000081956387
62,6.865036943795312e-05,2.857264326462903,71.09375,0.732998511904762,0.5848710462450981,0.6697916686534882,0.5593750067055225
63,1.592294676950739e-06,3.1461272041567114,74.21875,0.8147321428571428,0.6101190503686666,0.7312500020489097,0.6215773858129978
64,4.160869634795146e-05,2.949939591987976,71.09375,0.756361607142857,0.6054563596844673,0.6593750044703484,0.6562500027939677
65,2.5819241933933585e-06,3.0429312314145376,71.09375,0.728720238095238,0.6253652703016996,0.6239583380520344,0.6708333399146795
66,0.00016174930137254117,3.121722668387276,71.09375,0.7674479166666667,0.5913690514862537,0.5760416723787785,0.6437500044703484
67,0.0011075014178430717,3.076347826988465,70.3125,0.7222842261904762,0.6121212244033813,0.6125000100582838,0.6468750070780516
68,0.9524401003382795,2.413383310505256,71.875,0.7158110119047618,0.5016369074583054,0.6822916679084301,0.42500000447034836
69,0.00028288220749075123,2.1786074997958327,75.78125,0.7613839285714286,0.6178300939500332,0.7083333358168602,0.6020833402872086
70,5.925038492488611e-06,2.7051750460944577,73.4375,0.7478422619047619,0.6247519962489605,0.7004464343190193,0.6514881011098623
71,3.094112750542784e-06,2.8003657280241936,70.3125,0.7607886904761906,0.5394570827484131,0.5385416727513075,0.5760416723787785
72,1.0018662610130909e-06,2.8220536866071333,71.09375,0.7839657738095238,0.5976190529763699,0.645833333954215,0.6593750063329935
73,1.2461228023196265e-06,2.8568251635694275,71.09375,0.7338541666666666,0.545648455619812,0.5513392873108387,0.5729166716337204
74,6.906667275540631e-05,2.8750450020012432,71.09375,0.6979166666666666,0.5703869089484215,0.6208333410322666,0.5697916727513075
75,1.1276612428740442e-05,2.9002481105825777,71.09375,0.7956845238095238,0.6022050883620977,0.5937500074505806,0.6885416666045785
76,3.624202913345473e-07,2.920812081724487,71.09375,0.7666666666666667,0.6331033650785685,0.6864583361893892,0.6593750044703484
77,1.4219182736130454e-06,2.9256223460201407,71.09375,0.7963541666666667,0.6505456436425447,0.7250000033527613,0.6479166746139526
78,4.655070065719628e-06,2.949290083236133,71.09375,0.7531622023809524,0.6297348588705063,0.6687500048428774,0.6458333367481828
79,3.6275773402729443e-06,2.9785637659994486,71.09375,0.8312499999999999,0.6217758134007454,0.6947916708886623,0.6833333373069763
80,0.000209879946702898,2.9949433067458147,71.09375,0.8073660714285715,0.6181547753512859,0.7279761955142021,0.6395833352580667
81,2.6127866065128803e-06,2.9143907424737314,73.4375,0.746875,0.519494054839015,0.7500000018626451,0.4291666718199849
82,9.024477224461207e-06,2.717257891860062,73.4375,0.7427083333333333,0.5057765245437622,0.6343750059604645,0.44717262499034405
83,0.00037023493075771953,2.3758972962736777,77.34375,0.8154761904761904,0.6641865186393261,0.8125000018626451,0.6239583399146795
84,0.000904559038908226,2.1721059261228715,70.3125,0.7635416666666666,0.6471230238676071,0.6614583376795053,0.6864583380520344
85,1.3089414841624957e-05,2.7737329015691055,75.0,0.7786830357142858,0.5974702443927526,0.7135416679084301,0.5708333384245634
86,0.18926537807418753,1.1306851607926633,73.4375,0.7784598214285714,0.5738771744072437,0.6822916697710752,0.5242559611797333
87,2.2159377357848195e-05,3.1265497863234013,71.09375,0.7334449404761905,0.5258658044040203,0.6145833376795053,0.48645833879709244
88,1.144280742728875e-05,3.0550281983751884,71.875,0.7526041666666667,0.6418650913983583,0.6364583391696215,0.6791666708886623
