,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,90.76845804907748,8.978703193843991,0.0,0.0,0.0,0.0,0.0
1,8.509387428705017,1.3734823541025227,0.0,0.0,0.0,0.0,0.0
2,37.406067314948174,2.4003760037161688,0.0,0.0,0.0,0.0,0.0
3,5.678298519620924,1.2807918419673932,0.0,0.0,0.0,0.0,0.0
4,7.693365537809059,1.2507315699946118,0.0,0.0,0.0,0.0,0.0
5,5.324687134660227,1.0375232486991137,0.0,0.0,0.0,0.0,0.0
6,10.817257596715192,0.8532725053170602,0.0,0.0,0.0,0.0,0.0
7,1.9802244875256065,1.0000905036014793,0.0,0.0,0.0,0.0,0.0
8,2.180462153582719,1.0328521836313307,0.0,0.0,0.0,0.0,0.0
9,1.4525567626615807,0.6164599020741754,0.0,0.0,0.0,0.0,0.0
10,0.9973374399439296,0.673218326602896,0.0,0.0,0.0,0.0,0.0
11,3.713284040482575,0.4026914920983302,0.0,0.0,0.0,0.0,0.0
12,2.128610708325655,0.42919185586184644,0.0,0.0,0.0,0.0,0.0
13,4.696704077547219,0.6049939849463982,0.0,0.0,0.0,0.0,0.0
14,2.2777593178799944,0.2961820392393101,0.0,0.0,0.0,0.0,0.0
15,3.5238235175952006,1.201850919837271,0.0,0.0,0.0,0.0,0.0
16,2.1664826032059454,0.29340888477704674,0.0,0.0,0.0,0.0,0.0
17,1.433729518874082,0.35710446855584216,0.0,0.0,0.0,0.0,0.0
18,0.7532601277813304,0.3780966257303113,0.0,0.0,0.0,0.0,0.0
19,0.5195501386753639,0.3541242900979082,0.0,0.0,0.0,0.0,0.0
20,2.807977144439532,0.2256243409695707,0.0,0.0,0.0,0.0,0.0
21,1.4793693778497048,0.534789370678885,0.0,0.0,0.0,0.0,0.0
22,0.8620367558512921,0.18833040873381204,0.0,0.0,0.0,0.0,0.0
23,2.538786187058346,0.23918526845555563,0.0,0.0,0.0,0.0,0.0
24,0.2315504281506354,0.5917695915587612,0.0,0.0,0.0,0.0,0.0
25,0.5265461242772237,0.19900342450447459,0.0,0.0,0.0,0.0,0.0
26,0.06853583700828549,0.33300055364127473,0.0,0.0,0.0,0.0,0.0
27,0.22480720259600492,0.38500034514047754,0.0,0.0,0.0,0.0,0.0
28,0.36283592668875136,0.408415759286066,0.0,0.0,0.0,0.0,0.0
29,0.017808213726053092,0.22011715063972256,0.0,0.0,0.0,0.0,0.0
30,1.0067227741729983,0.6816485286221229,0.0,0.0,0.0,0.0,0.0
31,1.636404999501476,0.4078318758868942,0.0,0.0,0.0,0.0,0.0
32,0.5507192668811286,0.541675424025114,0.0,0.0,0.0,0.0,0.0
33,0.24876114539745117,0.22454915220630856,0.0,0.0,0.0,0.0,0.0
34,0.2380154240023676,0.5193535943056277,0.0,0.0,0.0,0.0,0.0
35,0.23890527912659346,0.22062934001575013,0.0,0.0,0.0,0.0,0.0
36,0.09244728989969625,0.23752251018716491,0.0,0.0,0.0,0.0,0.0
37,0.08835270491835946,0.23632479278896604,0.0,0.0,0.0,0.0,0.0
38,0.5984693925138623,0.49166853216500067,0.0,0.0,0.0,0.0,0.0
39,0.28782641376943474,0.24482226286446354,0.0,0.0,0.0,0.0,0.0
40,0.0780643687784225,0.3492600724361392,0.0,0.0,0.0,0.0,0.0
41,0.3415929160451001,0.21106805443067334,0.0,0.0,0.0,0.0,0.0
42,0.05329719671724901,0.22914898865645406,0.0,0.0,0.0,0.0,0.0
43,0.23879806786219193,0.4053232924382544,0.0,0.0,0.0,0.0,0.0
44,0.012957485115733363,0.2933918760154677,0.0,0.0,0.0,0.0,0.0
45,0.1760240460324153,0.17199311192164146,0.0,0.0,0.0,0.0,0.0
46,0.4763953298395043,0.18021511236450277,0.0,0.0,0.0,0.0,0.0
47,0.2594376509699287,0.2850445123560547,0.0,0.0,0.0,0.0,0.0
48,0.026983570145606522,0.38730689847087035,0.0,0.0,0.0,0.0,0.0
49,0.19644483352255793,0.28731869815157024,0.0,0.0,0.0,0.0,0.0
50,0.13873409211829715,0.18049830764782174,0.0,0.0,0.0,0.0,0.0
51,0.010731121495778264,0.36553729228082105,0.0,0.0,0.0,0.0,0.0
52,0.04003659474177928,0.2816833541523943,0.0,0.0,0.0,0.0,0.0
53,0.13321103583680383,0.45850026220211554,0.0,0.0,0.0,0.0,0.0
54,0.1495107161695646,0.25164864804954257,0.0,0.0,0.0,0.0,0.0
55,0.02465603450671176,0.24657754133079016,0.0,0.0,0.0,0.0,0.0
56,0.02046406401919248,0.24415912585604474,0.0,0.0,0.0,0.0,0.0
57,0.05312036215665858,0.26079937739681824,0.0,0.0,0.0,0.0,0.0
58,0.030800472600494917,0.3056654055049907,0.0,0.0,0.0,0.0,0.0
59,0.025770285541141694,0.18481269855699384,0.0,0.0,0.0,0.0,0.0
60,0.06149250467975115,0.4329946008683724,0.0,0.0,0.0,0.0,0.0
61,0.3565630327912565,0.20118396478730832,0.0,0.0,0.0,0.0,0.0
62,0.20072353526412393,0.1708584182752313,0.0,0.0,0.0,0.0,0.0
63,0.09501765018271463,0.2638169097216306,0.0,0.0,0.0,0.0,0.0
64,0.1498637761837325,0.48556544236342397,0.0,0.0,0.0,0.0,0.0
65,0.025794398469330685,0.30560627491240827,0.0,0.0,0.0,0.0,0.0
66,0.28536104034783444,0.2059344173164103,0.0,0.0,0.0,0.0,0.0
67,0.5347466413930485,0.6918869219705855,0.0,0.0,0.0,0.0,0.0
68,0.04905816227202131,0.30121227553624974,0.0,0.0,0.0,0.0,0.0
69,0.01662485949621295,0.19248788529560726,0.0,0.0,0.0,0.0,0.0
70,0.058600293504942454,0.4364146572345209,0.0,0.0,0.0,0.0,0.0
71,0.43292158301272127,0.27994533421744583,0.0,0.0,0.0,0.0,0.0
72,0.021405087921209914,0.25404665977118157,0.0,0.0,0.0,0.0,0.0
73,0.02639315088622779,0.2453251311024635,0.0,0.0,0.0,0.0,0.0
74,0.00788312276495871,0.2569100334041345,0.0,0.0,0.0,0.0,0.0
75,0.3514918169024693,0.36653630828464806,0.0,0.0,0.0,0.0,0.0
76,0.8722679653135144,0.24605978038961238,0.0,0.0,0.0,0.0,0.0
77,0.03926007452361563,0.18767500710556684,0.0,0.0,0.0,0.0,0.0
78,0.06818949896792165,0.1675722819881794,0.0,0.0,0.0,0.0,0.0
79,0.02978986541539129,0.18238954091282278,0.0,0.0,0.0,0.0,0.0
80,0.10172095047583986,0.23905494409296468,0.0,0.0,0.0,0.0,0.0
81,0.1499781152335602,0.2798755558599309,0.0,0.0,0.0,0.0,0.0
82,0.03683176517725933,0.2056562031860655,0.0,0.0,0.0,0.0,0.0
83,0.11733301187025241,0.24137378355998163,0.0,0.0,0.0,0.0,0.0
84,0.009047605454330488,0.25563070496576684,0.0,0.0,0.0,0.0,0.0
85,0.028982400298998807,0.25099901398746477,0.0,0.0,0.0,0.0,0.0
86,0.04845521390424886,0.2099051469925071,0.0,0.0,0.0,0.0,0.0
87,0.005078197126273706,0.19471751133392684,0.0,0.0,0.0,0.0,0.0
88,0.006019067702475317,0.1835666488873857,0.0,0.0,0.0,0.0,0.0
89,0.046494729233019116,0.22417881510690238,0.0,0.0,0.0,0.0,0.0
90,0.07171102472031697,0.4764361285075338,0.0,0.0,0.0,0.0,0.0
91,0.004155964572407693,0.21174583017392717,0.0,0.0,0.0,0.0,0.0
