,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.029254435111448693,0.7943029712859212,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.6955118826250802,63.63636363636363,0.625,0.6785714328289032,0.5416666716337204,1.0,0.28337475156033637,1.39704611938326,45.45454545454545,0.35,0.38461539149284363,0.3125,0.5,0.3264959605767786,0.6900258156740804,43.75,0.625,0.522222250699997,0.45000000298023224,0.625,0.6946156385063496,0.8450517600880795,50.0,0.375,0.0,0.0,0.0,0.6039247077776011,0.662025771154018,62.5,0.6,0.7692307829856873,0.625,1.0,0.5995551031686255,0.5533428238158246,71.42857142857143,0.9,0.0,0.0,0.0,0.31817109363812335,0.9308696176413896,60.0,0.375,0.0,0.0,0.0,0.5192555387989953,0.61668342497301,71.42857142857143,0.5833333333333334,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.4103629931914396,0.9179598462248649,55.55555555555556,0.5833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.3767994459531376,1.3935982974399086,47.368421052631575,0.7916666666666666,0.5909090836842855,0.4444444576899211,0.9166666666666666,1.0725229714853304,1.0780511412083225,50.0,0.3125,0.6666666865348816,0.5,1.0,0.3386904827415982,0.5186167266133068,70.0,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,0.33322541091687696,0.5730186137560007,60.0,0.7083333333333333,0.4285714328289032,0.375,0.5,0.7821025485788484
10,0.04693429285560982,1.2757697340723533,50.0,0.6666666666666666,0.0,0.0,0.0,0.6864972764490006,63.63636363636363,0.5416666666666667,0.6785714328289032,0.5416666716337204,1.0,0.6945066974834363,0.975510593449911,27.27272727272727,0.2,0.222222238779068,0.1666666716337204,0.3333333432674408,0.42172103129426697,0.6840335309733865,50.0,0.6333333333333333,0.5555555820465088,0.5416666716337204,0.6333333551883698,0.5254021174090282,0.779622404378013,50.0,0.4375,0.0,0.0,0.0,1.1089597948783072,0.6870464169036563,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.5133695531211396,0.5399848062031086,71.42857142857143,0.9,0.0,0.0,0.0,0.712518271297791,1.080606567380632,60.0,0.16666666666666666,0.0,0.0,0.0,0.579712310509942,1.4017257715141123,42.857142857142854,0.8333333333333334,0.5999999642372131,0.4285714328289032,1.0,0.17302819829829924,0.7559535989228992,55.55555555555556,0.55,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25367067776999985,0.7792435544868596,78.94736842105263,0.8236111111111111,0.7523809572060903,0.8333333333333334,0.6944444477558136,0.1637507164024926,0.7243349092537494,50.0,0.75,0.6666666865348816,0.5,1.0,0.6649008783327423,0.37695533063981435,90.0,0.9666666666666667,0.944444477558136,1.0,0.9000000059604645,0.3892188609156733,0.623491539330713,60.0,0.6875,0.8333333432674408,0.75,1.0,0.579825485458083
11,0.010426345123130598,0.569421138746801,66.66666666666666,0.7777777777777778,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.8661413772298071,63.63636363636363,0.45833333333333337,0.6785714328289032,0.5416666716337204,1.0,0.488903156615208,1.0633019730006918,36.36363636363637,0.16666666666666666,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.4192648619981393,0.7164639158888035,68.75,0.625,0.619047611951828,0.8333333432674408,0.5,0.6064672394573252,0.7523035424084555,50.0,0.3125,0.0,0.0,0.0,0.527046307686656,0.6558329905195448,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,0.4577419172182248,0.4115540126488671,71.42857142857143,0.9,0.0,0.0,0.0,0.4549021136284432,1.074567526091586,60.0,0.375,0.0,0.0,0.0,0.32473563448135373,0.7307286147655454,57.14285714285714,0.6666666666666666,0.6666666865348816,0.5,1.0,0.3272094984540602,0.7372801367672556,66.66666666666666,0.5,0.7857142686843872,0.8333333432674408,0.75,0.38882927599453304,1.1393272039243976,52.63157894736842,0.6458333333333334,0.6111111243565878,0.4777777890364329,0.9166666666666666,0.11329437942025118,1.0197654794164834,50.0,0.3125,0.6666666865348816,0.5,1.0,0.4004285493668418,0.4754949099849696,70.0,0.75,0.3333333432674408,0.5,0.25,0.16666670888821752,0.6699449641068698,60.0,0.65625,0.8333333432674408,0.75,1.0,0.49311991802264704
12,0.03947794323380226,0.9322452326744984,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.7885477244843913,63.63636363636363,0.5625,0.8333333432674408,0.75,1.0,0.9040545888946295,0.9476142877486237,45.45454545454545,0.15625,0.1666666716337204,0.25,0.125,0.7097787745498434,0.7202224072076363,68.75,0.6666666666666667,0.6500000059604645,0.8333333432674408,0.533333346247673,0.6866837892160544,0.8266634515156256,50.0,0.5625,0.0,0.0,0.0,0.38061369169845205,0.6920908747092968,62.5,0.6,0.7692307829856873,0.625,1.0,0.44146771437844695,0.42387314686860444,71.42857142857143,0.9,0.0,0.0,0.0,0.4423695950616722,1.2083812972394914,60.0,0.2,0.0,0.0,0.0,0.3785086683832845,0.5970079539199157,57.14285714285714,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.3923405257691203,0.7487974814430896,66.66666666666666,0.5,0.7857142686843872,0.8333333432674408,0.75,0.15787858024200752,0.8421195758356891,73.68421052631578,0.8722222222222222,0.622222234805425,1.0,0.4722222288449605,0.6601963666774814,0.9251610755963938,50.0,0.31666666666666665,0.38461539149284363,0.3125,0.5,0.5776796544914096,0.32854569828337576,90.0,0.75,0.8333333432674408,1.0,0.75,0.17708806630609242,0.602716972709531,60.0,0.625,0.4285714328289032,0.375,0.5,0.549181600716627
13,0.03158546067609864,1.3128250503367378,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.8341655650684568,63.63636363636363,0.5166666666666666,0.7846153974533081,0.6458333432674408,1.0,0.6088535286122015,1.0112454547654617,36.36363636363637,0.125,0.3928571343421936,0.3333333432674408,0.625,0.25845786547983945,0.8741391252908917,56.25,0.6666666666666667,0.1428571492433548,0.5,0.0833333358168602,0.9016727152335665,1.436442745646986,50.0,0.5625,0.0,0.0,0.0,1.6811319555170265,0.6625338338410731,62.5,0.7333333333333333,0.7692307829856873,0.625,1.0,0.3846281232382176,0.43115471410823597,71.42857142857143,0.9,0.0,0.0,0.0,0.5499313920366715,1.151439575367422,50.0,0.25,0.3333333432674408,0.5,0.25,0.16392587493420482,0.7208498767107699,57.14285714285714,0.8333333333333334,0.6666666865348816,0.5,1.0,0.15486852385484517,1.888684833133364,44.44444444444444,0.53125,0.0,0.0,0.0,0.06608856232300518,1.1914903916479331,52.63157894736842,0.625,0.6507936616738638,0.5666666676600774,0.8333333333333334,0.06380369117497225,1.1207022037060717,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.8356840136561525,0.22629296150630945,100.0,0.75,1.0,1.0,1.0,0.18092193068401397,0.7029601875358422,60.0,0.625,0.8333333432674408,0.75,1.0,0.5424492707164499
14,0.02182901988856447,0.6297836060096854,66.66666666666666,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.8110690682459798,63.63636363636363,0.48333333333333334,0.7846153974533081,0.6458333432674408,1.0,0.4461623576648002,0.9005320749463213,54.54545454545454,0.65625,0.5,0.5,0.5,0.47721610777057605,0.7458973520382424,75.0,0.6333333333333333,0.6666666567325592,1.0,0.6000000014901161,0.8753068226522821,1.6785309951157728,50.0,0.5,0.0,0.0,0.0,0.4482377539916692,0.699732744860911,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.3936013788001786,0.5083942968256469,71.42857142857143,0.9,0.0,0.0,0.0,0.19555921101017038,1.7774839329863703,60.0,0.25,0.0,0.0,0.0,0.6177081051498926,0.6328454954797792,57.14285714285714,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.4392145030456354,0.9929061480664778,55.55555555555556,0.5,0.5,0.5,0.5,1.4211093140446323,1.173614997887851,63.1578947368421,0.8541666666666666,0.46666666865348816,0.6666666666666666,0.4166666666666667,0.005434744295247117,0.7966719999468035,50.0,0.25,0.6666666865348816,0.5,1.0,0.5347555839177787,0.5139589637048417,70.0,1.0,0.7857142984867096,1.0,0.7000000029802322,0.5062927661600282,0.6696966428268712,60.0,0.6875,0.8333333432674408,0.75,1.0,0.5536888795333896
15,0.018933938859453027,1.9118293592152604,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,1.6496018887879274,63.63636363636363,0.8333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.004469971924961122,1.2230773174747063,27.27272727272727,0.45,0.222222238779068,0.25,0.20000000298023224,0.3135230207307977,1.2574440731570888,50.0,0.5625,0.6333333551883698,0.5,0.875,0.3184270122221454,1.1274200195374455,50.0,0.5,0.0,0.0,0.0,0.4540416256957786,0.6797362221430169,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.5572424186072327,0.6141804010143354,71.42857142857143,0.9,0.0,0.0,0.0,0.3744462382987357,1.4790084092971467,60.0,0.6333333333333333,0.0,0.0,0.0,0.12526467016015885,1.3414356705924502,42.857142857142854,0.8333333333333334,0.5999999642372131,0.4285714328289032,1.0,0.26971028567503297,0.9387164889607585,55.55555555555556,0.5833333333333333,0.1666666567325592,0.5,0.10000000149011612,1.0717921196501605,0.8844417789892323,68.42105263157895,0.8666666666666667,0.6111111044883728,1.0,0.511111115415891,0.46846549086535383,1.0382789619493304,50.0,0.28125,0.6666666865348816,0.5,1.0,0.4002426116834311,0.19555791197554093,100.0,1.0,1.0,1.0,1.0,0.3386013380315569,1.200395067692835,60.0,0.75,0.8333333432674408,0.75,1.0,0.33522003792484767
16,0.05703229816633924,0.7275717313017943,66.66666666666666,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6964317236455692,63.63636363636363,0.3,0.7846153974533081,0.6458333432674408,1.0,0.4007165102709651,1.1301982836738582,36.36363636363637,0.16666666666666666,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1463251577768372,1.1839743494067212,56.25,0.6666666666666667,0.1666666567325592,0.5,0.10000000149011612,0.34041551445721274,0.8827172474476124,50.0,0.5,0.0,0.0,0.0,0.3408470342858116,0.8373226463982558,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0,0.46187449049834434,0.4527505824983868,71.42857142857143,0.9,0.0,0.0,0.0,0.32170515384064186,1.4366399800789704,60.0,0.16666666666666666,0.0,0.0,0.0,0.21923932995463077,0.9766033401768909,57.14285714285714,0.75,0.6666666865348816,0.5,1.0,0.23726279276256626,1.0152791769514453,44.44444444444444,0.625,0.30000001192092896,0.25,0.375,0.5146874207822277,0.8585506743077347,73.68421052631578,0.6805555555555555,0.4404761791229248,0.5555555621782938,0.36666667461395264,0.03104209615622644,1.0423296050838697,50.0,0.55,0.38461539149284363,0.3125,0.5,0.487979379355148,0.3612890225389792,80.0,0.75,0.4000000059604645,0.5,0.3333333432674408,0.1842803243223622,0.570010598116967,60.0,0.9666666666666667,0.7179487347602844,0.5625,1.0,0.5250207719156377
17,0.01721174135718869,1.0165559010660064,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.8606653353698888,63.63636363636363,0.3333333333333333,0.6785714328289032,0.5416666716337204,1.0,1.3942819497729813,1.337630135682188,36.36363636363637,0.40625,0.472222238779068,0.36666667461395264,0.75,0.3280642664435164,0.8037856827811725,68.75,0.625,0.533333346247673,1.0,0.375,0.33834685819208066,0.7563236161202368,50.0,0.375,0.0,0.0,0.0,0.654590340463729,0.7321186968466252,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.5050676020798882,0.43548426883489866,71.42857142857143,0.9,0.0,0.0,0.0,1.1182473785099405,1.4320164955082553,50.0,0.5666666666666667,0.0,0.0,0.0,0.5434011081530848,0.9662073211866382,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.0862734647381645,1.0236836269510075,66.66666666666666,0.5,0.7857142686843872,0.8333333432674408,0.75,0.04038259741087453,0.972120364598891,63.1578947368421,0.7916666666666666,0.694444457689921,0.5833333333333334,0.9166666666666666,0.4705820360479433,1.4240001856869786,50.0,0.75,0.6666666865348816,0.5,1.0,1.435895972428809,0.16406702140747445,100.0,0.75,1.0,1.0,1.0,0.23406890599326052,0.6582776674019811,60.0,0.7083333333333333,0.4285714328289032,0.375,0.5,0.1769551561514986
18,0.06872647963696396,2.6636978747324944,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,1.2401222435669925,63.63636363636363,0.3333333333333333,0.6785714328289032,0.5416666716337204,1.0,0.502486811999045,1.5087468097083743,36.36363636363637,0.15625,0.472222238779068,0.36666667461395264,0.75,0.44569079860792915,0.9624147174923425,56.25,0.5416666666666666,0.6388888955116272,0.559523805975914,0.9166666567325592,0.18753672148296952,1.273500480416653,50.0,0.4375,0.0,0.0,0.0,0.5219780939011051,0.6853624316205787,62.5,0.6,0.7692307829856873,0.625,1.0,0.3125094407275242,0.4044121123215744,71.42857142857143,0.9,0.0,0.0,0.0,0.6186360096489754,1.7300833785580174,10.0,0.45833333333333337,0.111111119389534,0.0714285746216774,0.25,0.04310799503427912,0.8571876987637188,57.14285714285714,0.75,0.6666666865348816,0.5,1.0,0.08702545740203305,0.9339723186487705,66.66666666666666,0.5,0.7857142686843872,0.8333333432674408,0.75,0.46951395848070787,1.08650207935276,57.89473684210527,0.8083333333333332,0.7333333293596903,0.642857144276301,0.9166666666666666,0.006551137051633794,0.6913074542405445,40.0,0.25,0.5555555820465088,0.45000000298023224,0.75,0.24861379895763663,0.17738340791663815,100.0,1.0,1.0,1.0,1.0,0.10919511976884681,0.7132725257251977,70.0,0.9666666666666667,0.7500000298023224,0.6071428656578064,1.0,0.33879732320027944
19,0.006397776612588191,0.6356642808754812,66.66666666666666,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.8473023093036002,63.63636363636363,0.25,0.6785714328289032,0.5416666716337204,1.0,0.34259940694115104,1.057416565115132,36.36363636363637,0.45,0.125,0.1666666716337204,0.10000000149011612,0.33845060824971984,1.100628996828354,56.25,0.6875,0.20000000298023224,0.5,0.125,0.5094788893136228,1.1750845047367802,50.0,0.375,0.0,0.0,0.0,0.2270613084946108,0.8267426553553738,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.39702056362501903,0.8018232279557022,71.42857142857143,0.9,0.0,0.0,0.0,0.44280802624426285,1.8103763226746736,60.0,0.25,0.0,0.0,0.0,0.17698292972334354,1.1191967951182842,57.14285714285714,0.75,0.6666666865348816,0.5,1.0,0.0957984500994524,0.9199482415662766,66.66666666666666,0.5,0.7857142686843872,0.8333333432674408,0.75,0.4154221580153853,1.1633426301209353,57.89473684210527,0.7222222222222222,0.6646464665730795,0.5317460397879282,0.9333333373069763,0.002792080004521354,1.3086644488265682,50.0,0.78125,0.6666666865348816,0.5,1.0,0.573803439148929,0.15310410387897894,100.0,0.75,1.0,1.0,1.0,0.26574773893046305,0.43175758964700767,80.0,0.9666666666666667,0.7878788113594055,0.6666666567325592,1.0,0.737949800047335
20,0.00012957946318916034,0.6443051638768328,66.66666666666666,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,1.0128546360293056,63.63636363636363,0.7916666666666667,0.6785714328289032,0.5416666716337204,1.0,0.6089839432635401,1.0949327543468697,63.63636363636363,0.34375,0.20000000298023224,0.5,0.125,0.37687183861062945,0.7956509174443578,56.25,0.75,0.5857143104076385,0.5750000029802322,0.75,0.1896746745226306,1.358951660144176,50.0,0.5,0.0,0.0,0.0,0.272846407772665,0.7856494106188507,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.44591758770146,0.5952150464918293,71.42857142857143,0.9,0.0,0.0,0.0,0.5989973907476367,1.5151060205922415,30.0,0.45833333333333337,0.1428571492433548,0.10000000149011612,0.25,0.04194311629955341,0.6752991153808173,71.42857142857143,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.031068353679128947,0.9087457867695361,66.66666666666666,0.55,0.3333333432674408,0.375,0.30000001192092896,0.07288247298659506,0.8145093550592659,78.94736842105263,0.8333333333333334,0.7979798118273417,0.7666666706403097,0.8888888955116272,0.05933293881345794,1.0581072200528032,50.0,0.41666666666666663,0.38461539149284363,0.3125,0.5,0.23680590633342102,0.635265225778339,70.0,0.75,0.8636363744735718,0.7857142984867096,1.0,1.1157838633013433,0.49504494064588556,80.0,1.0,0.9166666865348816,0.8571428656578064,1.0,0.17423884906482215
21,0.0012450097511084602,1.4494838245136596,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,1.0796465143845504,63.63636363636363,0.5625,0.8333333432674408,0.75,1.0,0.37667337261393935,1.3512363588966048,36.36363636363637,0.40625,0.4583333432674408,0.375,0.625,0.18380941134905088,0.7916662681823203,50.0,0.7666666666666666,0.4761904925107956,0.5,0.6000000014901161,0.22541351989284403,1.3067464024769666,50.0,0.4375,0.0,0.0,0.0,0.6925297988696019,0.6701666263503916,62.5,0.6,0.7692307829856873,0.625,1.0,0.31002770656022344,0.5169714370797507,71.42857142857143,0.9,0.0,0.0,0.0,0.25548194202801766,1.9293370672395167,60.0,0.2,0.0,0.0,0.0,0.08467680842301067,1.1777567360944499,57.14285714285714,0.75,0.6666666865348816,0.5,1.0,0.039408907047626306,1.5465393233010365,44.44444444444444,0.5,0.0,0.0,0.0,0.012380391574627728,0.991269292729935,68.42105263157895,0.8458333333333333,0.7238095204035441,0.6111111243565878,0.8888888955116272,0.06160849890689011,1.9230702148209684,50.0,0.55,0.7727272808551788,0.6875,1.0,0.22611734963379992,0.4271057565181152,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,1.9522882859164117,1.0718685635718628,60.0,1.0,0.7179487347602844,0.5625,1.0,0.11252157292615163
22,0.031476733343170804,0.7177366236842248,66.66666666666666,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.7362251641468407,63.63636363636363,0.7083333333333334,0.6785714328289032,0.5416666716337204,1.0,0.6660228327603152,1.401607194059668,36.36363636363637,0.35,0.3928571343421936,0.375,0.4166666716337204,0.045769073827348156,0.9281608822565313,56.25,0.65625,0.6636363863945007,0.5357142984867096,0.875,0.19403880635014853,1.0908029432222768,50.0,0.5,0.0,0.0,0.0,0.44757572367038145,0.7770532498667106,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.6874986224601114,0.7797407234286657,71.42857142857143,0.8,0.0,0.0,0.0,0.118078225088818,1.8274398827580645,50.0,0.375,0.0,0.0,0.0,0.6391839821136643,0.9066777273803762,71.42857142857143,0.75,0.75,0.6000000238418579,1.0,0.0362814948872361,1.422802098592695,55.55555555555556,0.55,0.38461539149284363,0.3125,0.5,0.07656072584262037,0.8468542621999656,73.68421052631578,0.7888888888888889,0.6666666865348816,0.9166666666666666,0.5333333412806193,0.007171982136181719,2.0817257432071696,50.0,0.6875,0.6666666865348816,0.5,1.0,0.19599054978890434,0.306608398535378,80.0,0.75,0.4615384638309479,0.4285714328289032,0.5,0.024732804703997996,0.5426487517744047,80.0,0.9666666666666667,0.7878788113594055,0.6666666567325592,1.0,0.09440976505223446
23,0.011806672884075576,1.9289412084635635,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.9346897379196616,63.63636363636363,0.6666666666666666,0.7846153974533081,0.6458333432674408,1.0,0.519288006923759,2.788781906852203,45.45454545454545,0.34375,0.5833333432674408,0.4166666716337204,1.0,0.04160568614325776,0.800767456796013,56.25,0.5416666666666666,0.5303030461072922,0.5250000059604645,0.5833333432674408,0.174033004935331,1.1799211057936938,50.0,0.4375,0.0,0.0,0.0,0.520450343338578,0.7053809836749974,62.5,0.4,0.7692307829856873,0.625,1.0,0.3060393205723161,0.4760577600778155,100.0,1.0,1.0,1.0,1.0,0.5349494993856929,1.8612248207035058,50.0,0.13333333333333333,0.0,0.0,0.0,0.025121554533707912,0.7253262610025899,57.14285714285714,0.75,0.5714285373687744,0.5,0.6666666865348816,0.12189177629682983,1.419956257042768,44.44444444444444,0.53125,0.0,0.0,0.0,0.03535466177864442,1.2911391873091702,57.89473684210527,0.7444444444444445,0.6646464665730795,0.5317460397879282,0.9333333373069763,0.43434515332187473,1.049251828527128,50.0,0.28125,0.6666666865348816,0.5,1.0,0.3879188762784084,0.09477317719889841,100.0,0.75,0.5,0.5,0.5,0.19574922165458786,0.38089883513707523,80.0,0.71875,0.9000000059604645,0.8333333432674408,1.0,0.09126827803818169
24,0.002256318255220411,1.0745482505463053,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,1.1349908578354047,63.63636363636363,0.55,0.7846153974533081,0.6458333432674408,1.0,0.24464715201058654,1.4830175968593695,36.36363636363637,0.4375,0.1428571343421936,0.1666666716337204,0.125,0.38777492413394865,0.8233993362377163,62.5,0.6666666666666667,0.5833333432674408,0.6666666865348816,0.533333346247673,0.16934647158914834,2.0863072769453033,50.0,0.5625,0.0,0.0,0.0,0.4318143597761958,0.9226288426354647,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.338792871478476,0.8169724992607783,57.14285714285714,1.0,0.5714285969734192,0.4000000059604645,1.0,0.21267654361158367,1.8013552622733715,50.0,0.16666666666666666,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.03058230508859876,1.7097925700290832,57.14285714285714,0.75,0.6666666865348816,0.5,1.0,0.025718056506284493,1.254180859937616,55.55555555555556,0.5833333333333333,0.38461539149284363,0.3125,0.5,0.0331509151458177,1.6705610052333664,52.63157894736842,0.8222222222222223,0.0,0.0,0.0,0.005245214720960546,1.4278300149438945,50.0,0.6875,0.6666666865348816,0.5,1.0,0.20798882998932763,0.44009545153055696,70.0,1.0,0.7857142984867096,1.0,0.7000000029802322,0.8519544140161283,0.3572011891462344,80.0,0.6875,0.9000000059604645,0.8333333432674408,1.0,0.10596168975246134
25,0.0006494077375505843,0.9850777131884093,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,1.290767087457124,63.63636363636363,0.5357142857142857,0.46666666865348816,0.4375,0.5,0.2534424646970942,1.7096459932903314,36.36363636363637,0.5,0.611111119389534,0.6000000014901161,0.625,0.09281377915298994,1.2057544557051418,56.25,0.625,0.6636363863945007,0.5357142984867096,0.875,0.04073165228556429,1.4171499570560084,50.0,0.5,0.0,0.0,0.0,0.3091353820532205,0.693798468679408,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0,0.4264223123316496,0.9905953088101177,42.857142857142854,1.0,0.5,0.3333333432674408,1.0,0.1638338743531355,1.8822575607551406,50.0,0.13333333333333333,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.01603834217996546,1.1151210157336369,71.42857142857143,0.75,0.75,0.6000000238418579,1.0,0.02371119722293821,1.4033495771528455,44.44444444444444,0.5833333333333333,0.0,0.0,0.0,0.027505396190390583,0.9134002309964111,78.94736842105263,0.8541666666666666,0.8055555621782938,0.9166666666666666,0.75,0.06879050469577395,1.0238990196461217,60.0,0.3833333333333333,0.7999999821186066,0.7142857164144516,1.0,0.4616484512364912,0.08386846520983178,100.0,0.75,1.0,1.0,1.0,0.02259433389645832,0.4621048284594192,80.0,0.9666666666666667,0.9166666865348816,0.8571428656578064,1.0,0.10221445581581799
26,0.0018248325742437391,1.5312538192694571,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,1.632552424752223,63.63636363636363,0.6166666666666667,0.7846153974533081,0.6458333432674408,1.0,0.10297080588122136,1.694908989022514,36.36363636363637,0.3833333333333333,0.20000001788139343,0.20000000298023224,0.20000000298023224,0.2875481708532416,0.9498890140546351,50.0,0.7333333333333333,0.5999999940395355,0.5142857283353806,0.800000011920929,0.6164232357273732,1.39119734219032,50.0,0.5,0.0,0.0,0.0,0.3706347985507786,0.8523315810117402,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.6850393587026451,0.8397126946560457,71.42857142857143,1.0,0.0,0.0,0.0,0.22736365752408189,1.9011779556292008,60.0,0.375,0.20000000298023224,0.5,0.125,0.06844948236451624,0.7811091651147767,57.14285714285714,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.012282744204817356,1.0781118416811923,66.66666666666666,0.5833333333333333,0.3333333432674408,0.375,0.30000001192092896,0.18586200169622125,0.9229006159702893,78.94736842105263,0.6222222222222222,0.5555555621782938,0.5555555621782938,0.5555555621782938,0.032822129995198145,1.0402414001894837,60.0,0.28125,0.6969697177410126,0.5357142984867096,1.0,0.18314782065544424,0.34643812677677055,80.0,1.0,0.9166666865348816,0.8571428656578064,1.0,0.05332296844641762,0.8775923111773507,70.0,1.0,0.7500000298023224,0.6071428656578064,1.0,0.49178612833681257
27,0.0021071878562334105,2.0548018611916974,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.7592639976340394,45.45454545454545,0.75,0.5833333432674408,0.5000000149011612,0.8333333432674408,0.14412030093465822,1.9478829278246785,45.45454545454545,0.59375,0.6060605943202972,0.4642857164144516,0.875,0.0761810254386807,0.7549411150267009,62.5,0.71875,0.5416666716337204,0.625,0.5,0.34902494246859816,1.3276629210691049,62.5,0.4375,0.7272727489471436,0.5714285969734192,1.0,0.10731267493937169,1.8508549818961677,62.5,0.4,0.7692307829856873,0.625,1.0,0.3544277888135046,0.43838660208392716,71.42857142857143,1.0,0.0,0.0,0.0,0.2720206741283979,2.197918256393206,50.0,0.16666666666666666,0.0,0.0,0.0,0.02321155862098713,0.748170808268592,71.42857142857143,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.01331982042314776,1.213389339682617,55.55555555555556,0.53125,0.75,0.75,0.75,0.09724371173245848,0.9409182660438299,78.94736842105263,0.8958333333333334,0.7579365173975626,0.75,0.8333333333333334,0.018772393620030525,0.949022504594646,50.0,0.41666666666666663,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.370075490013973,0.4786958495139298,70.0,0.75,0.6666666865348816,1.0,0.5,0.03486367181017802,0.8008392868259817,70.0,0.6875,0.6666666865348816,1.0,0.5,0.9471211550489078
