,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,56.01123505974843,17.766312898082177,0.0,0.0,0.0,0.0,0.0
1,153.20879935096775,17.4697090787391,0.0,0.0,0.0,0.0,0.0
2,22.453194975473682,15.627952105089046,0.0,0.0,0.0,0.0,0.0
3,146.98668976516265,14.99759950403032,0.0,0.0,0.0,0.0,0.0
4,24.016166607435135,13.36486394818974,0.0,0.0,0.0,0.0,0.0
5,56.71696865153791,12.451260313135618,0.0,0.0,0.0,0.0,0.0
6,3.887926651285552,11.735273853107252,0.0,0.0,0.0,0.0,0.0
7,13.756459166417228,9.708867565029585,0.0,0.0,0.0,0.0,0.0
8,56.457748671283134,11.10756834698051,0.0,0.0,0.0,0.0,0.0
9,8.567130981613053,14.516737280508647,0.0,0.0,0.0,0.0,0.0
10,33.21647557140151,23.813905068373142,0.0,0.0,0.0,0.0,0.0
11,49.89123701316371,25.32190258027152,0.0,0.0,0.0,0.0,0.0
12,9.771010738377635,23.685340385135802,0.0,0.0,0.0,0.0,0.0
13,86.80124205682188,15.222894916316102,0.0,0.0,0.0,0.0,0.0
14,5.243709851478534,13.179791875901309,0.0,0.0,0.0,0.0,0.0
15,0.6677082235269772,12.795246777523124,0.0,0.0,0.0,0.0,0.0
16,13.142570866225512,16.40840766884955,0.0,0.0,0.0,0.0,0.0
17,8.378813990678978,12.817389643727482,0.0,0.0,0.0,0.0,0.0
18,2.505837753941951,15.352142507391678,0.0,0.0,0.0,0.0,0.0
19,24.745890703075286,17.752640331109774,0.0,0.0,0.0,0.0,0.0
20,8.408967981808438,12.725036717682794,0.0,0.0,0.0,0.0,0.0
21,13.037248490299065,14.090110286003897,0.0,0.0,0.0,0.0,0.0
22,0.9468565860746541,12.204362942223014,0.0,0.0,0.0,0.0,0.0
23,46.156094292654494,19.098291329605285,0.0,0.0,0.0,0.0,0.0
24,0.8671799326237267,14.546769813242532,0.0,0.0,0.0,0.0,0.0
25,2.7599927120312873,12.179392776871095,0.0,0.0,0.0,0.0,0.0
26,4.502558440185563,14.494595726900203,0.0,0.0,0.0,0.0,0.0
27,8.63900488892911,14.701614214059385,0.0,0.0,0.0,0.0,0.0
