,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6850444425203831,0.6473874030705152,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0
1,0.5589228106636261,0.6579716858085314,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0
2,0.5264061128427528,0.67463010661657,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0
3,0.4340032565805815,0.6909100199606918,62.5,0.4,0.7692307829856873,0.625,1.0
4,0.6093320035964315,0.7148482663789734,62.5,0.4,0.7692307829856873,0.625,1.0
5,0.4738145014330223,0.7492345790827754,62.5,0.26666666666666666,0.7692307829856873,0.625,1.0
6,0.5331367573963345,0.7776211313922066,62.5,0.0,0.7692307829856873,0.625,1.0
7,0.4243065859159287,0.757215443945163,62.5,0.0,0.7692307829856873,0.625,1.0
8,0.4007906577253925,0.890630168907472,62.5,0.26666666666666666,0.7692307829856873,0.625,1.0
9,0.2710288225985415,0.8181700555439013,62.5,0.13333333333333333,0.7692307829856873,0.625,1.0
10,0.38386876257085367,0.7900876093689522,62.5,0.13333333333333333,0.7692307829856873,0.625,1.0
11,0.3563210132705793,0.9737019554374987,62.5,0.4,0.7692307829856873,0.625,1.0
12,0.27531965008761805,0.8057118395764307,50.0,0.2,0.6666666865348816,0.5714285969734192,0.800000011920929
13,0.15359359016286198,0.8987175285607406,62.5,0.26666666666666666,0.7692307829856873,0.625,1.0
14,0.24141479515037664,1.0287293368126418,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0
15,0.3963741632395377,1.0099746556068674,37.5,0.26666666666666666,0.5454545617103577,0.5,0.6000000238418579
16,0.10841052605546139,1.101516512318626,37.5,0.26666666666666666,0.5454545617103577,0.5,0.6000000238418579
17,0.12302378608672423,1.1764375083541927,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
18,0.045219539832351004,1.2476831604340606,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
19,0.06767576651441473,1.340065988945554,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
20,0.09339717300377681,1.5760372591339855,37.5,0.26666666666666666,0.2857142984867096,0.5,0.20000000298023224
21,0.051377771417572146,1.4390776198509123,37.5,0.26666666666666666,0.5454545617103577,0.5,0.6000000238418579
22,0.020331007449463496,1.6313825982612646,50.0,0.26666666666666666,0.5,0.6666666865348816,0.4000000059604645
23,0.010131032579974792,1.50764345548806,37.5,0.26666666666666666,0.5454545617103577,0.5,0.6000000238418579
24,0.007937423235900746,1.6270279017003277,50.0,0.26666666666666666,0.5,0.6666666865348816,0.4000000059604645
25,0.009576378974170088,1.6250071385109204,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
26,0.0044706043786468,1.6205000287240952,37.5,0.26666666666666666,0.5454545617103577,0.5,0.6000000238418579
27,0.0049576681849370615,1.7541035337008848,50.0,0.26666666666666666,0.5,0.6666666865348816,0.4000000059604645
28,0.004349604604063406,1.7697826092817082,50.0,0.26666666666666666,0.5,0.6666666865348816,0.4000000059604645
29,0.0032288848235357,1.710947021320073,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
30,0.0024419219559100426,1.7613638335325572,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
31,0.0038614547611225446,1.8811810673524456,50.0,0.26666666666666666,0.5,0.6666666865348816,0.4000000059604645
32,0.0024574416057586107,1.794015454773164,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
33,0.0012758506552095889,1.8260520643378784,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
34,0.0024065289863286683,1.866180354352427,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645
35,0.002328350740352448,1.9006971825698336,50.0,0.26666666666666666,0.5,0.6666666865348816,0.4000000059604645
36,0.0010732630637069818,1.877867880556644,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
37,0.002308369676210334,1.8850510514991368,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
