,BIP,BIP,BIP,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.5939974224115752,0.09389904505130776,50.0,0.08800167900608473,53.96825396825397,0.6927811364940238
1,0.7260662703843489,0.08941616877050998,50.0,0.08800580113609495,50.0,0.6926407887494602
2,0.8241613865142261,0.11576306012022397,50.0,0.1164364906216115,50.0,0.31628461268903324
3,0.7392663262701002,0.12126852368728314,50.0,0.08802603264394683,50.0,0.694429446255579
4,0.6286934397943558,0.08737929008332966,50.0,0.08772683513622478,50.0,0.6901659132607533
5,0.2971637779552288,0.12526136023199197,52.5,0.08814805596410163,52.38095238095239,0.6135018963566142
6,0.8990609736621487,0.1611289245088388,50.0,0.18325428581623113,50.0,1.2871142062411156
7,0.5410696737064049,0.09742670629072048,65.0,0.07880301718600212,63.49206349206349,0.44308639478155437
8,0.13031022995103406,0.07930937907878446,70.0,0.07851876116269631,74.60317460317461,0.3401139075099544
9,0.037262620424371805,0.08350164865525715,72.5,0.08168163228722561,72.22222222222221,0.6399709355690414
10,0.05858297067116214,0.10200936516884399,67.5,0.08973918372896456,71.42857142857143,0.1883823393879964
11,0.3497343444953767,0.1023144032196404,77.5,0.09323362564893169,73.01587301587301,0.24564207316793868
12,0.625736853678877,0.11090222357041309,70.0,0.11401549395500613,70.63492063492063,0.007547542188928216
13,0.1574484458101716,0.1655728501664539,70.0,0.11987083533368088,66.66666666666666,0.8423787668943415
14,0.026149800326884975,0.11024724758994549,70.0,0.11794516758737245,68.25396825396825,0.24561614125138198
15,0.007871036157636202,0.11959810734216643,72.5,0.14108854827876927,69.84126984126983,0.008890747334403643
16,0.05552029896711771,0.12086857978488941,70.0,0.12925394442245125,72.22222222222221,0.7340137483204076
17,0.014145621160397252,0.13891845296972916,67.5,0.1421998356726965,74.60317460317461,0.028669816504003735
18,0.0728650284117426,0.12119635871589614,77.5,0.11091254167842174,73.80952380952381,0.2456043766245585
19,0.0023405776009346327,0.1783654084154194,70.0,0.16685389347912113,68.25396825396825,0.041769003780816605
20,0.8932142526949732,0.17117204678954767,70.0,0.20268437057920438,66.66666666666666,0.013040273483427883
21,0.017304205313502272,0.22535265036088137,57.49999999999999,0.21473679569647305,63.49206349206349,0.40479985847176453
22,0.5971069347993777,0.1820703652517573,65.0,0.1735800377536455,65.87301587301587,0.3628203165688822
23,0.009097279761729127,0.11799262302093076,77.5,0.14913781135435697,71.42857142857143,0.0584507667546464
24,0.011807966090136448,0.20633666217768076,70.0,0.28343881954619216,70.63492063492063,0.003599457233502799
25,0.008657274969336578,0.1485957424849954,72.5,0.1963402791807728,71.42857142857143,0.003252969763740131
26,0.477996025483436,0.2221989535987438,67.5,0.27562939489100097,64.28571428571429,0.0008253948330767817
27,0.00032520701760810637,0.2693179011789533,62.5,0.337786472771597,62.698412698412696,1.5847100376926166
28,0.005488593895926669,0.2136858057316214,72.5,0.2564719478808694,69.84126984126983,0.0002650067373075378
29,0.005726399077637939,0.15085543727853806,77.5,0.20248441841012074,73.80952380952381,3.691486150192102e-05
30,0.001099663856568769,0.18825130045695634,75.0,0.2166508892063851,71.42857142857143,0.0010208892648480435
31,0.0004751990948270393,0.15359866494179159,75.0,0.21055640116398963,71.42857142857143,0.011320037941349415
32,0.005085225555512945,0.19927989613685035,72.5,0.23432100087034521,71.42857142857143,0.0010861337098065135
33,0.013631766125088266,0.21376561301929642,80.0,0.31917765892349903,68.25396825396825,0.00017935892067157572
34,0.002539429670370924,0.16828228988737604,77.5,0.25926990055094534,71.42857142857143,0.0004803919639277149
35,0.00025034355397296406,0.17101347638547768,82.5,0.2760019509734534,69.84126984126983,0.0015460597154127872
36,0.000610554608886802,0.2522394733103891,72.5,0.27863919995035313,70.63492063492063,0.00015941154998684777
37,0.0003628885626616122,0.25129612947037794,75.0,0.3114449284869934,69.04761904761905,0.000549138435884519
38,6.502018050147924e-05,0.26996430888612344,72.5,0.3098196677090307,69.84126984126983,1.3395130561745344e-05
39,1.6647092808415404e-05,0.32302752174530763,72.5,0.3558426819549696,68.25396825396825,3.03117562130026e-05
40,0.0005052398885608392,0.286361279045643,72.5,0.2857201314367641,68.25396825396825,0.0004222854425946402
41,5.408633987026788e-06,0.3061272518652752,75.0,0.3166562432158385,69.04761904761905,9.466724655829716e-05
42,0.004662221809896007,0.1982821092361157,77.5,0.21778769029719686,76.19047619047619,0.007372132079969041
43,0.0013256315125533128,0.21334945221161977,77.5,0.2166940914007903,74.60317460317461,0.002567279467079541
44,0.18073767404713278,0.2758075785723318,77.5,0.35060011443559674,73.01587301587301,1.1356511947461397e-05
45,0.00010866896498696127,0.3755441280193003,72.5,0.3286766589135096,69.04761904761905,0.0007954024651705648
46,0.004616070244983518,0.3243321439969507,75.0,0.3163138481737874,67.46031746031747,8.077913635514735e-05
47,5.4622109395877475e-05,0.2848946269301672,77.5,0.3036321855360002,69.04761904761905,0.009858943474947035
48,0.0003476483269633102,0.35659652318152796,72.5,0.318397235455906,69.84126984126983,0.0007852591212054067
49,6.181566062468313e-07,0.3811537833363957,72.5,0.3617756407431379,69.04761904761905,0.0006725814305580552
50,1.4561029507894988e-07,0.3803126963024869,72.5,0.37824699446076937,68.25396825396825,0.00032140401232835287
51,6.064618422417099e-06,0.408902955834224,72.5,0.38980985596780954,69.84126984126983,0.0002458477522142667
52,2.0049203104453527e-07,0.4095289772817446,72.5,0.4027480045267027,69.04761904761905,3.465493988604249e-05
53,7.812597416926716e-07,0.41556514821311785,72.5,0.41182161085369606,69.04761904761905,1.1127563267029168e-05
54,1.506279289184557e-06,0.414321525960748,72.5,0.41358885823850533,69.04761904761905,8.62358777663983e-05
55,2.8059153102995434e-05,0.4241668209010947,72.5,0.41870849993677833,69.04761904761905,3.845872483806443e-07
56,7.120428592809418e-06,0.42140780554795426,72.5,0.44542981256961806,69.04761904761905,3.128452913792887e-05
57,1.3446022894050716e-05,0.42812312540348596,72.5,0.4341893299818305,69.04761904761905,6.30526723712311e-06
58,4.894404017126991e-06,0.4364485952813248,72.5,0.44332266823464905,69.84126984126983,8.023988631218156e-07
59,1.5849157223936716e-06,0.4336406058487857,72.5,0.4476113749028376,69.04761904761905,7.876171677295068e-06
60,3.600941447392444e-07,0.43523075594918587,72.5,0.4480817545176056,69.04761904761905,3.7590663008022095e-06
61,4.728529798638217e-08,0.43600624430916024,72.5,0.4540795182570957,69.04761904761905,3.7514763152391815e-06
