,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test
0,0.6957837755560778,0.11210358885881261,66.66666666666666
1,0.5809425643038091,0.09302905873354596,66.66666666666666
2,0.8713310380767303,0.08521216188929635,66.66666666666666
3,0.9325745739070865,0.08272097709728067,66.66666666666666
4,0.6072704075825907,0.10533646278855358,66.66666666666666
5,0.7381093344743123,0.09602786835366539,75.0
6,0.28433228099837043,0.14166220227019996,50.0
7,0.3570458838342385,0.06659653599561906,83.33333333333334
8,0.2042193222519835,0.1740637343621213,58.333333333333336
9,0.038511172239821104,0.2150374480630136,50.0
10,0.013628406610576578,0.10460423313781746,75.0
11,0.48412282910875976,0.4861215372660501,41.66666666666667
12,0.036404832244310965,0.027839609872215138,100.0
13,0.005946614388208696,0.11826415769117116,75.0
14,0.0006882073276906593,0.38657144515236613,41.66666666666667
15,0.0028448847789548726,0.02107171589454782,100.0
16,0.026201478645205237,0.5818120579765055,41.66666666666667
17,0.002610159096855661,0.04584778503220269,83.33333333333334
18,0.00043493725182181805,0.5686294200478349,41.66666666666667
19,0.0013110998140180683,0.042467998873236844,83.33333333333334
20,0.0006322446699932303,0.2264171244282727,75.0
21,0.006671961381336279,0.2434341607262306,66.66666666666666
22,0.0032054604782067618,0.10029111449996653,75.0
23,0.000541648974621005,0.12280969321720736,75.0
24,0.0006624662566955487,0.18785878134841416,66.66666666666666
25,0.0006398242765733306,0.25207961792524,75.0
26,0.0002077130793550363,0.12693976199447823,75.0
27,0.00026090286748023226,0.22002081483701477,75.0
28,9.439295507775457e-05,0.1851212270806422,75.0
29,0.0001335796406905091,0.16969302061826183,75.0
30,0.0002815862265990395,0.2381339574823053,75.0
31,3.59042751928875e-05,0.1592997438078881,75.0
32,0.0002322110681297782,0.21436101376166924,75.0
33,0.0001170920622182663,0.1609076181241337,75.0
34,0.00015473449691767065,0.250816136227053,75.0
35,8.216292252898318e-05,0.18035007846629983,75.0
36,3.7418129421378474e-05,0.21383680720551182,75.0
37,0.00012035482601212917,0.18481466707867536,75.0
38,8.379727346624026e-05,0.1759854781268413,75.0
39,9.799115008101166e-05,0.245397190139524,75.0
40,9.860014980194241e-05,0.18384934712170187,75.0
41,0.0001644375920184587,0.16704465476215494,75.0
42,7.987428634034354e-05,0.15693060003962087,75.0
43,5.9854634320261715e-05,0.15944020622960042,75.0
44,0.00014106675537434656,0.16071845051112618,75.0
45,1.0111721416617532e-05,0.2191668019681147,75.0
46,5.805568517170492e-05,0.24881619230513272,75.0
47,8.92971654510697e-05,0.1931626608241979,75.0
48,5.229275473797952e-05,0.23540199937582015,75.0
49,5.6069401752519444e-05,0.3293500041574553,75.0
50,0.00010840618259356064,0.25226706016083145,75.0
51,2.4826499214756002e-05,0.19459885526018997,75.0
52,1.655257435840076e-05,0.23815989373978028,75.0
53,5.443984786918561e-05,0.2714726470822677,75.0
54,2.114465445082194e-05,0.23965302313361223,75.0
55,1.00407014303646e-05,0.17903993779556124,75.0
56,1.3977413594767543e-05,0.20828954375638317,75.0
57,7.597657076118516e-06,0.2894405114977208,75.0
58,2.2032757518840863e-05,0.1881927811345178,75.0
59,3.434272230425538e-05,0.2533915123400749,75.0
60,1.8015928754003157e-05,0.2837049049969098,75.0
61,6.168908851284738e-06,0.2170828813057617,75.0
62,2.4335114856020944e-05,0.1826250428242806,75.0
63,6.154205055987757e-06,0.2640520818302247,75.0
64,8.654114825072147e-06,0.2615757817853015,75.0
65,2.5822302026331514e-05,0.18922502303860747,75.0
66,2.147124890704469e-05,0.18360650423627553,75.0
67,6.057441595400234e-06,0.2977268697049116,75.0
68,2.3397027016072982e-06,0.25817457999996146,75.0
69,1.7076721086526248e-05,0.2559191955235172,75.0
70,8.922607576303752e-06,0.189969544802127,75.0
71,1.2953847264709912e-05,0.33251750982258527,75.0
72,8.015999324738908e-06,0.29937560888692655,75.0
73,2.0710073621205853e-06,0.18365495128291012,75.0
74,2.686716129486724e-05,0.18798205739159526,75.0
75,1.5571751258676508e-05,0.1887213495439296,75.0
76,2.7190112356862335e-05,0.1905674141724609,75.0
77,1.2633166372208928e-05,0.19004061928619875,75.0
78,7.7884987159505e-06,0.3768650395117952,75.0
79,1.377204361791897e-05,0.22516193687635777,75.0
80,3.6848677583579465e-05,0.2980061679237063,75.0
81,2.2464834651003796e-05,0.31918887841279936,75.0
82,4.564642189582684e-06,0.23868696412977677,75.0
83,7.3157709878512455e-06,0.2766671236661718,75.0
84,1.7294771543411517e-05,0.19096390638128383,75.0
85,1.106878097744055e-05,0.22780170868134555,75.0
86,1.1269376319671314e-05,0.1946362445252261,75.0
87,1.0195805817132439e-05,0.228271226801097,75.0
88,1.14899456218351e-05,0.2802223344930626,75.0
89,1.331171584949468e-05,0.2863540105978542,75.0
90,1.5819527282825433e-05,0.19329085610488128,75.0
91,1.9322968632514125e-05,0.22234308200063055,75.0
92,3.0510842268560425e-06,0.1955108194238309,75.0
93,4.753386044142364e-06,0.30667030092888337,75.0
94,3.085947971539333e-06,0.24082036510029914,75.0
95,8.070401538390563e-06,0.23665878836886522,75.0
96,2.0169565180641267e-06,0.23377197816295878,75.0
97,1.3928279978853779e-05,0.19501422403410887,75.0
98,4.099259006288579e-06,0.2805019241582442,75.0
99,1.0116732868407592e-05,0.2327692684430113,75.0
