,ASD,ASD,ASD,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6928717775042303,0.08799944434676286,50.79365079365079,0.08913062161539416,66.95652173913044,0.683051429988424
1,0.6951254262446548,0.08801030872541168,50.79365079365079,0.08739426190629701,66.95652173913044,0.6747220869484035
2,0.6946752942308132,0.0880137491174131,51.32275132275132,0.08561222016010867,66.95652173913044,0.6083326489396773
3,0.6964436994349004,0.08809271378950823,49.2063492063492,0.08731430002932467,66.95652173913044,0.6221512085928387
4,0.6937469926088753,0.08801830191455497,49.2063492063492,0.08840727038056022,66.95652173913044,0.6658428345482281
5,0.6976435490243256,0.08796787455509271,49.735449735449734,0.08512634036059973,66.95652173913044,0.6231743687045106
6,0.6834383748304338,0.08817523902879637,49.2063492063492,0.08369790983629936,66.95652173913044,0.5265373090120813
7,0.76696767063515,0.08860003605455431,49.2063492063492,0.08741116279089814,67.82608695652173,0.7307506912971061
8,0.6570560772997286,0.08699481807109846,56.08465608465608,0.08518178787404823,66.95652173913044,0.6496742653116292
9,0.6371281588741373,0.08789496078630964,51.32275132275132,0.08536224249040168,67.82608695652173,0.717137230995981
10,0.3212106187229365,0.09544330000821619,52.38095238095239,0.08656070164472675,66.95652173913044,0.7788673713693939
11,0.5065617895306069,0.11546910329680056,55.55555555555556,0.10770666035127929,68.69565217391305,0.2639835905336514
12,0.36609373723949723,0.31988816396304015,55.55555555555556,0.08801253740153825,61.73913043478261,0.6614647941067122
13,0.6218992774632219,0.09114924307878074,55.55555555555556,0.09576288396749856,67.82608695652173,0.931076007161763
14,0.2854933276896465,0.3063900620753578,54.4973544973545,0.09031446185554444,46.08695652173913,0.7480897419293646
15,0.4495894629693381,0.09916865986760634,55.026455026455025,0.10439636948804693,52.17391304347826,1.868121166648658
16,0.7956971062454238,0.16850769172697702,57.14285714285714,0.09364242014195777,60.86956521739131,0.23148983718710517
17,0.5700076542555577,0.0998673690860864,57.67195767195767,0.10732223770429487,66.08695652173913,0.3300163613620415
18,0.3008692177382577,0.09148290565740179,53.96825396825397,0.08853798358946581,61.73913043478261,0.7109946402308983
19,0.8883052951863989,0.18655804482732793,57.67195767195767,0.09904605694550986,60.86956521739131,0.29159118837618747
20,0.8096532305979032,0.14418762279008213,60.84656084656085,0.11612959489170967,65.21739130434783,0.8859511077210694
21,0.13370834657203076,0.2077080418183871,61.37566137566137,0.09653503406022562,53.91304347826087,0.5643028930033457
22,9.32673280356019,0.5718891309727017,55.026455026455025,0.09553034550247363,60.86956521739131,0.3614634538312993
23,1.6910856729253385,0.14059249841815943,61.37566137566137,0.14217286582077748,40.869565217391305,0.5372263408275793
24,0.4375084307144642,0.09676721821813575,60.317460317460316,0.10504206429320344,62.60869565217392,0.07404277936970419
25,3.6319229806878353,0.7097114600260168,57.14285714285714,0.11156743971952898,54.78260869565217,0.2547218778940316
26,1.4917795922919876,0.271020081830351,59.25925925925925,0.12741667343142374,66.08695652173913,0.3827921919592284
27,0.44215304865889404,0.1307564320460249,57.67195767195767,0.12282829568819864,53.91304347826087,0.18503596406064296
28,0.6586345522829371,0.12327710224931201,61.37566137566137,0.1792454811222294,68.69565217391305,0.2675305599295763
29,0.42067386861175204,0.5576362853555225,62.96296296296296,0.12464956319478833,60.0,0.11964422298869662
30,0.002479823258307805,0.32033319823038403,59.78835978835979,0.12863185280713763,56.52173913043478,0.06945830864957589
31,0.24244107607478288,0.16806370957990205,59.78835978835979,0.13386150392832014,60.86956521739131,0.10680417034120897
32,0.7441591153318649,0.3993005429320522,63.49206349206349,0.1968523209179934,45.21739130434783,0.1642039413240765
33,0.5658225217043014,0.11932150965330533,62.96296296296296,0.39895251998538855,46.95652173913044,0.2559898774598953
34,0.03792659185350824,0.30986264619200843,58.201058201058196,0.16068907973436283,60.0,0.19741937499338494
35,0.1674939314978893,0.17879231801486503,62.43386243386243,0.1594565900003962,47.82608695652174,1.4264721703177308
36,0.18013737919594802,0.6771493647204632,60.317460317460316,0.1754247528167415,61.73913043478261,0.13339780739502305
37,0.008598377698046389,0.18448739876533451,61.904761904761905,0.2306527590401823,54.78260869565217,0.1461061828562902
38,0.06644816311339262,0.14966535632753103,59.78835978835979,0.2289816704902155,53.04347826086957,0.04776425948377377
39,0.4702661583082334,0.1496010820083732,59.78835978835979,0.20027592730559765,49.56521739130435,0.1806973846537026
40,0.0011191742208896895,0.1778308722538016,62.96296296296296,0.22127427411230582,62.60869565217392,0.6658089155804465
41,0.007989861204698408,0.17961495956838575,62.96296296296296,0.5947419685425884,50.43478260869565,0.7575503416185259
42,0.035867665116959754,0.2635114971103498,62.96296296296296,0.9009608558826732,50.43478260869565,1.5150599592124344e-06
43,0.0007366886852783419,0.21636179672227474,61.904761904761905,0.24049162222580767,59.130434782608695,0.037415384980173085
44,0.025092547775118604,1.1965591301117446,61.904761904761905,0.26325450864158695,53.04347826086957,0.31578849605797565
45,0.009300293736816094,0.19848193075504308,62.96296296296296,0.27996169602363885,58.26086956521739,0.005487175076842128
46,0.00017025008328075015,0.27190347277094223,61.37566137566137,0.20035696838063008,59.130434782608695,0.30528459556323795
47,0.13255875198854758,0.22928116283280178,61.37566137566137,0.24235583777280356,60.86956521739131,0.08347263651325518
48,0.04483640115261215,0.22886118701266292,61.904761904761905,0.2977771812690855,60.0,0.10032408748270374
49,0.03456935454291849,0.48496385257201663,62.43386243386243,1.8900698053973861,59.130434782608695,0.022530866335541883
