,BIP,BIP,BIP,BIP,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6934594924241185,0.6930922766148851,54.83870967741935,0.6142857142857143,0.3500000089406967,0.2916666716337204,0.4583333358168602
1,0.6877557512791673,0.6776022804921836,80.64516129032258,0.6041666666666666,0.0,0.0,0.0
2,0.6708012781420433,0.6505506130047914,80.64516129032258,0.5892857142857143,0.0,0.0,0.0
3,0.6515424547869998,0.5210972683440377,80.64516129032258,0.5089285714285714,0.0,0.0,0.0
4,0.6270066414257124,0.6263972898608854,80.64516129032258,0.5660714285714286,0.0,0.0,0.0
5,0.6132605783439025,0.5995222395754725,80.64516129032258,0.5785714285714286,0.0,0.0,0.0
6,0.5797595042771475,0.5446442907559981,80.64516129032258,0.5840773809523809,0.0,0.0,0.0
7,0.42089634036378665,0.5412985808865971,80.64516129032258,0.6309523809523809,0.0,0.0,0.0
8,0.6571250963818308,0.49700753185020935,80.64516129032258,0.6357142857142857,0.0,0.0,0.0
9,0.42698337134927233,0.4870125512346178,80.64516129032258,0.7351190476190477,0.0,0.0,0.0
10,0.6983451971841221,0.4771917208384025,80.64516129032258,0.6934523809523809,0.0,0.0,0.0
11,0.5175318522076581,0.4770932211955417,80.64516129032258,0.5166666666666666,0.0,0.0,0.0
12,0.02986399400809851,0.5383998735832435,80.64516129032258,0.5736607142857143,0.0,0.0,0.0
13,0.40008818001320257,0.4612491947778092,80.64516129032258,0.6785714285714286,0.0,0.0,0.0
14,0.3462154951665019,0.44464950926463737,80.64516129032258,0.6702380952380953,0.0,0.0,0.0
15,0.5156702743095621,0.4297861114803005,80.64516129032258,0.6398809523809523,0.0,0.0,0.0
16,0.6011325113289361,0.4205358190075244,80.64516129032258,0.6791666666666667,0.0,0.0,0.0
17,0.24884551095073315,0.40277176791907043,80.64516129032258,0.6571428571428571,0.0,0.0,0.0
18,0.2926484300134446,0.4370503173388617,80.64516129032258,0.75,0.0,0.0,0.0
19,0.46654121342856825,0.4338028096383617,80.64516129032258,0.6333333333333333,0.0,0.0,0.0
20,0.48882076361079124,0.4509490346054767,80.64516129032258,0.6625,0.0,0.0,0.0
21,0.17197110875104274,0.454506267795059,80.64516129032258,0.7726190476190475,0.0,0.0,0.0
22,0.261071613170125,0.46535075226162465,80.64516129032258,0.6875,0.25,0.25,0.25
23,0.05357151581743149,1.1259160124461274,58.06451612903226,0.75,0.4095238223671913,0.3083333373069763,0.625
24,0.07191877822317562,0.6314237040371471,83.87096774193549,0.7708333333333334,0.45000000298023224,0.4166666716337204,0.5
25,0.009926860153884814,0.6306304338548674,83.87096774193549,0.7928571428571429,0.559523805975914,0.5,0.6666666716337204
26,1.6444745386574164,0.8343914466984677,83.87096774193549,0.725,0.3333333432674408,0.5,0.25
27,0.07747760762290914,0.7954569460251794,70.96774193548387,0.65625,0.3166666775941849,0.25,0.4375
28,0.03112325835781148,0.6301622119821149,87.09677419354838,0.6875,0.5416666716337204,0.625,0.5
29,0.0028117735349387665,0.7130606868264994,80.64516129032258,0.6291666666666667,0.36666667461395264,0.4166666716337204,0.3333333432674408
30,0.01669032291742283,0.9456732386918307,70.96774193548387,0.7,0.625,0.6000000014901161,0.6666666716337204
31,0.027888940624246586,0.6777807370405603,87.09677419354838,0.680952380952381,0.533333346247673,0.625,0.5416666716337204
32,0.00015042521465965562,0.7106375103606591,77.41935483870968,0.75,0.42500000447034836,0.4375,0.5416666716337204
33,0.006658849928663612,0.7792989881960313,77.41935483870968,0.7864583333333334,0.3541666716337204,0.3125,0.4375
34,0.001627036618405781,0.7502303500532682,87.09677419354838,0.6464285714285714,0.375,0.375,0.375
35,0.007462526760108771,0.7335085035343603,87.09677419354838,0.7321428571428571,0.45000000298023224,0.4166666716337204,0.5
36,0.001299156882504204,0.844933724753847,77.41935483870968,0.8041666666666667,0.5416666716337204,0.5416666716337204,0.5416666716337204
37,0.0025666501785772448,0.7722287005344585,87.09677419354838,0.8452380952380952,0.6666666716337204,0.75,0.625
38,0.0006797870601184278,0.7809433514743842,87.09677419354838,0.7946428571428571,0.5833333432674408,0.5416666716337204,0.6666666716337204
39,0.0011624209067005809,0.8012884791960722,80.64516129032258,0.8095238095238095,0.5595238208770752,0.6000000014901161,0.625
40,0.0018200855530549256,0.8769649861154095,77.41935483870968,0.6875,0.40833333879709244,0.3541666716337204,0.5
41,0.0011572306455647568,0.8673865757393727,77.41935483870968,0.7726190476190475,0.434523805975914,0.3333333358168602,0.6666666716337204
42,0.0009710800976717362,0.8871340440793428,77.41935483870968,0.8660714285714286,0.434523805975914,0.3333333358168602,0.6666666716337204
43,0.0014920911976086385,0.8553728616393542,77.41935483870968,0.7749999999999999,0.4166666716337204,0.4583333358168602,0.5833333358168602
44,4.696611574777929e-05,0.8031533271670008,87.09677419354838,0.9333333333333333,0.6166666746139526,0.5416666716337204,0.75
45,0.001853765499257069,0.8051912615468854,87.09677419354838,0.6875,0.533333346247673,0.6666666716337204,0.5
46,0.0006824408050288604,0.8221597659851919,87.09677419354838,0.7416666666666667,0.5750000029802322,0.6666666716337204,0.5833333358168602
47,0.0010356803280648346,0.8674497072636598,77.41935483870968,0.8125,0.5416666716337204,0.4583333358168602,0.75
48,0.0002759203734887833,0.8189992572176257,87.09677419354838,0.7541666666666667,0.5750000029802322,0.625,0.5416666716337204
49,0.0008549161407487713,0.8395264717825516,87.09677419354838,0.7708333333333333,0.5750000029802322,0.625,0.5416666716337204
50,0.0005570871624948492,0.8467923408477032,83.87096774193549,0.6297619047619047,0.3541666716337204,0.4000000059604645,0.375
51,0.0005861845345991528,0.8430764748991518,87.09677419354838,0.699404761904762,0.375,0.375,0.375
52,0.0011486700700997852,0.8556104433525316,83.87096774193549,0.7416666666666666,0.5833333432674408,0.5416666716337204,0.6666666716337204
53,0.0004163037469295913,0.8655722612032823,83.87096774193549,0.8011904761904762,0.5750000029802322,0.5833333358168602,0.6666666716337204
54,0.000762519058795093,0.8747460992203657,80.64516129032258,0.7083333333333334,0.4750000014901161,0.4583333358168602,0.5
55,0.0005479850647420734,0.8915689289551766,77.41935483870968,0.7666666666666666,0.4166666716337204,0.375,0.5
56,0.00030655482304087526,0.8799054490854286,80.64516129032258,0.75,0.375,0.375,0.375
57,0.0002452236273870781,0.8978529927172082,77.41935483870968,0.6166666666666666,0.34285713732242584,0.2916666716337204,0.4166666716337204
58,0.00028292549343960277,0.8881740977758668,80.64516129032258,0.8214285714285714,0.6166666746139526,0.625,0.6666666716337204
59,0.0002079595407752425,0.890059944693531,80.64516129032258,0.7440476190476191,0.380952388048172,0.3125,0.5
60,0.00038024777009916787,0.8886302261445396,83.87096774193549,0.7357142857142858,0.5833333432674408,0.625,0.625
61,6.423413703379253e-05,0.8778469245353393,87.09677419354838,0.7999999999999999,0.5750000029802322,0.625,0.5416666716337204
62,0.0003988361397041468,0.9068703752166025,80.64516129032258,0.7880952380952381,0.559523805975914,0.5,0.6666666716337204
63,0.00033909184911806023,0.9062958433600082,83.87096774193549,0.7098214285714286,0.3541666716337204,0.3125,0.4375
64,0.0002766842568397078,0.9174953385739635,80.64516129032258,0.6916666666666667,0.380952388048172,0.3125,0.5
65,0.00037479044885188064,0.934979997337051,77.41935483870968,0.8958333333333334,0.6250000074505806,0.6458333358168602,0.75
66,0.0004615034670983713,0.9315187149527653,77.41935483870968,0.6279761904761905,0.2875000014901161,0.23333334177732468,0.375
67,0.0001939660597265754,0.9109363344430635,83.87096774193549,0.7309523809523809,0.4583333432674408,0.4166666716337204,0.5416666716337204
68,0.00019048001899230415,0.930424856000096,80.64516129032258,0.7749999999999999,0.4583333432674408,0.4166666716337204,0.5416666716337204
69,0.0002524388282497159,0.91546156553523,87.09677419354838,0.8541666666666667,0.7083333432674408,0.75,0.75
70,0.0004860693799488485,0.96155299109646,77.41935483870968,0.7904761904761904,0.34285715222358704,0.2666666731238365,0.5
71,0.0002797712670173725,0.9340807255100299,80.64516129032258,0.775,0.3500000014901161,0.3125,0.5
72,0.0006648185089922393,0.9206812821493268,87.09677419354838,0.7333333333333334,0.5416666716337204,0.5416666716337204,0.5416666716337204
73,0.0001273169581656885,0.9379476503696965,80.64516129032258,0.7291666666666667,0.4166666716337204,0.375,0.5
74,0.00029369260980535104,0.9416010564369136,80.64516129032258,0.6666666666666666,0.6000000014901161,0.5833333358168602,0.625
75,0.00021367905603815752,0.9346689355663901,87.09677419354838,0.7583333333333333,0.5750000029802322,0.6666666716337204,0.5833333358168602
76,0.0002990927457451842,0.9501396159075454,80.64516129032258,0.7351190476190477,0.4000000059604645,0.4166666716337204,0.4166666716337204
77,0.00027010160457286933,0.9390760625634009,87.09677419354838,0.6630952380952381,0.45000000298023224,0.5,0.4166666716337204
