,ASD,ASD,ASD,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6984530839589275,0.08801034858358192,50.264550264550266,0.08663619815498574,62.5,0.6936957254814379
1,0.6882785143452989,0.08801163171527303,50.264550264550266,0.0866307272542547,87.5,0.6933110351798836
2,0.6938728125906074,0.08801130323066757,50.264550264550266,0.08669428004165311,50.0,0.6917069982770224
3,0.691787168192127,0.08801283215805303,50.264550264550266,0.08668309593596875,50.0,0.6869211340433048
4,0.6877152873781838,0.08801537360108161,49.735449735449734,0.08664699393480889,50.0,0.6952119047388017
5,0.6841325197006658,0.0880091607354028,50.264550264550266,0.08820765266986336,50.0,0.6930179934087968
6,0.6977921725980077,0.08799670350376207,50.264550264550266,0.08670203559695619,50.0,0.6974020965629513
7,0.6914309156902418,0.08799440971648488,55.55555555555556,0.08661494172709787,50.0,0.691844028261784
8,0.6914944324223513,0.0879862384636973,55.55555555555556,0.0866181927957123,50.0,0.6930000942773211
9,0.6896162485417736,0.08797314614835784,51.32275132275132,0.0866041223728862,50.0,0.6924472271621864
10,0.7219335906697966,0.0880245739022063,49.735449735449734,0.08654885648073891,50.0,0.6898875035806761
11,0.7007659821934195,0.08793495145293236,50.79365079365079,0.08665612267041167,50.0,0.6948322827478833
12,0.687479401483412,0.08788121998300787,61.37566137566137,0.08665483125020036,37.5,0.6924755337512215
13,0.6902651211001385,0.087616090553713,56.08465608465608,0.08652230367727619,50.0,0.6943567054385827
14,0.6735782278923956,0.0896200140085046,59.25925925925925,0.11909697292349034,50.0,0.6965835060420007
15,0.6859339814216997,0.08730804329372098,55.026455026455025,0.0866488501075009,50.0,0.69527470860678
16,0.6252560251442437,0.08726976479295659,53.96825396825397,0.08669591120082464,50.0,0.6878586486980471
17,0.6479357414891387,0.09834272199902654,53.96825396825397,0.08667498660030702,37.5,0.6940150841532428
18,0.6191870470802884,0.08652574359463068,58.730158730158735,0.08664620798405706,25.0,0.6942633428438191
19,0.5445327751786123,0.0856029249449842,59.25925925925925,0.08654769618887938,50.0,0.6926676729972155
20,0.5677721812086092,0.08832869349777715,55.026455026455025,0.08715573138764593,37.5,0.6955471254284141
21,0.5900124909201054,0.09117455394801054,60.84656084656085,0.08695840186604618,62.5,0.6982374869729894
22,0.5794540300601523,0.10222118776867531,53.96825396825397,0.08658314872778838,62.5,0.6891216752166369
23,0.36191675124367156,0.10653733787698022,57.14285714285714,0.08679016417891874,37.5,0.6973750282029615
24,0.691559028787739,0.09796740418973726,64.02116402116403,0.08702136291338794,37.5,0.6929089616287888
25,0.4721534191161091,0.09395159847555769,63.49206349206349,0.08658916814066252,37.5,0.6770583765311624
26,0.406121973858114,0.08894830911508657,58.730158730158735,0.08704630256555004,37.5,0.7094650895675264
27,0.39384172228353787,0.14558502595029085,62.96296296296296,0.08691857398247183,37.5,0.5766941748415366
28,0.38861309934459437,0.2324447093140899,62.96296296296296,0.08659161686216695,37.5,0.6995823445769022
29,0.3708138423740887,0.2594259082921423,62.43386243386243,0.08818916235552787,62.5,0.5788660910487936
30,0.0023896923646171543,0.1719071799243321,64.02116402116403,0.08673373713232094,37.5,0.6851336760378821
31,0.43408299822462054,0.13013275419704567,65.07936507936508,0.08662403710881382,37.5,0.6928095689256993
32,0.7459715721229014,0.22756765273633858,60.84656084656085,0.08633871737750144,62.5,0.579285368687196
33,0.1524426219393598,0.1463425694650356,64.02116402116403,0.08661605894361213,37.5,0.6954888640232572
34,0.35552590297463527,0.13911841994735316,66.66666666666666,0.08648835833225288,37.5,0.6936541860366391
35,0.10949636965913824,0.1619638343869047,63.49206349206349,0.08640851959056885,37.5,0.6933408867834497
36,0.38674855929651625,0.14277520894317797,65.60846560846561,0.08649049186097602,37.5,0.6944121057546885
37,0.3540714590493092,0.2026194441227033,62.96296296296296,0.08638025765533053,50.0,0.6951579420958053
38,0.017516695966720616,0.186269435319374,66.13756613756614,0.09309884676495683,37.5,0.6935378732865968
39,0.8639249611991964,0.19215777417402316,67.72486772486772,0.09639090763370357,37.5,1.126365736634232
40,0.6099709333248655,0.1200138863611447,67.72486772486772,0.08782583930156898,75.0,0.5771413733780135
41,0.26458109689413145,0.149402373406664,62.96296296296296,0.08843935871851859,37.5,0.6503251295863895
42,2.1679928380686633,0.13965867425863004,61.37566137566137,0.080533790606845,25.0,0.6926346006858367
43,0.002264493072805924,0.1785141233511076,62.43386243386243,0.09035293509698827,37.5,0.48470668260999134
44,0.021068041532170546,0.1638657091993306,69.31216931216932,0.1100119999358322,50.0,0.7348360426909467
45,0.05568311223511531,0.1611607401664419,66.13756613756614,0.08591684756630666,25.0,0.5967169113024847
46,0.6135173787880519,0.1760463952853389,67.1957671957672,0.08660961246910873,25.0,0.779321818856015
47,0.38056589690898623,0.22332658985330778,67.1957671957672,0.0943309048788318,50.0,0.5881923024528243
48,0.00019935208561125246,0.23034464100192287,66.66666666666666,0.09370170554646619,62.5,0.6833896844180098
49,0.5081657051520557,0.1832065000163423,65.60846560846561,0.10627942388392694,37.5,0.6986411377580387
50,0.006335114034827575,0.21472960367257662,61.37566137566137,0.09564081180125356,50.0,0.6167833330576596
51,0.35097803896605173,0.17722048385832523,66.13756613756614,0.08077598825975718,62.5,0.6396885864064862
52,1.0597620205612837,0.2371186253409399,65.07936507936508,0.09981477369037864,62.5,0.9138243288745976
53,0.032936553647454944,0.2906231893836274,65.07936507936508,0.14497162635608707,37.5,0.6680296867883418
54,0.023382592892576142,0.24088038473586215,65.60846560846561,0.10355408173786981,62.5,0.7003697389445366
55,0.021212563403476735,0.33623902271087996,55.026455026455025,0.09678565941206488,62.5,0.8570678365493247
56,0.00015412549322709,0.2608786372848266,65.60846560846561,0.09713006947931056,50.0,0.28784919869327213
57,0.015353127540050993,0.22662442340169342,69.31216931216932,0.10081154721793825,37.5,0.38739765107830104
58,0.00028594825501773307,0.28893858565382063,64.55026455026454,0.10020326073358127,37.5,0.2733128886372229
59,1.3844832585519539e-05,0.3097355173377773,65.07936507936508,0.10947995034208592,50.0,0.8483693720642487
60,0.03643544354451017,0.2802124243653441,65.60846560846561,0.09015340542132563,50.0,0.33519598609128215
61,0.00041089683987642964,0.3694487564184081,65.60846560846561,0.1464577869055794,62.5,0.3642236358008784
62,0.0008285480570151947,0.4044053642611663,62.96296296296296,0.11874081486663024,62.5,3.394420459273082
63,1.7864658022597082,0.3983260522019646,66.66666666666666,0.22469207597160445,62.5,0.12169770744946441
64,2.3294962418620058,0.38945603827569203,61.37566137566137,0.11296827118557858,62.5,0.6691977580525165
65,3.432782826395333e-07,0.3229358218211889,62.96296296296296,0.10246583140615576,75.0,0.2850402771697609
66,0.0006935850293588645,0.4374856931940016,62.96296296296296,0.12267621364728305,62.5,0.03902949883539986
67,0.00046495870422448153,0.3692534739230687,66.66666666666666,0.11287644429867694,62.5,0.13547629403156947
68,0.014590893083822847,0.40562211359696554,69.31216931216932,0.16773245555137936,37.5,0.9339519154213667
69,5.584735531840157e-09,0.4699100624088883,67.72486772486772,0.15314228474520655,62.5,0.12231394035873801
70,0.023339150918850315,0.5007285374033369,64.55026455026454,0.21387979526152326,62.5,0.11955871542700326
71,0.0013143525491081992,0.4478387095197962,66.13756613756614,0.09471803613277295,62.5,0.2719477638058236
72,4.777920659999377e-07,0.4920823979128231,66.66666666666666,0.138365275614893,75.0,0.22386389127493897
73,9.9403345505497e-06,0.5294173715594588,66.13756613756614,0.15504546433073352,75.0,0.028564070106859463
74,1.1141461407022448e-08,0.42731533654713655,66.13756613756614,0.2972665498842624,50.0,0.08038271859862803
75,3.315786916451678e-07,0.4926583834148251,65.60846560846561,0.18312864002990725,62.5,0.042739634703006145
76,0.0006262908230536087,0.4760668606978917,66.13756613756614,0.15291880125220694,62.5,0.0032831893860743853
77,2.033420950132694e-06,0.4510195255495382,68.25396825396825,0.45992951472253674,50.0,0.014222571180799537
78,4.230350722927658e-07,0.632206091334063,66.66666666666666,0.30740180448107923,50.0,0.0993790308941321
79,7.894054971270481e-05,0.4957935424574128,68.25396825396825,0.0908983944136167,75.0,0.06707858508682052
80,3.069331283797797,0.5443916211434091,62.43386243386243,0.0931774973522848,75.0,0.0025394984038664063
81,8.508322188976862e-08,0.4590673664384585,68.25396825396825,0.06465495626465513,75.0,0.07269925502102964
82,0.011735484418014298,0.5048402665420302,66.66666666666666,0.11894860062195346,62.5,0.019136190114020648
83,1.2916304156916102e-06,0.4618580820258789,68.25396825396825,0.2203752210461094,62.5,0.009243245851099568
84,1.0570041533104076e-07,0.5247534025275504,64.55026455026454,0.2887800666906891,62.5,0.005200286291089433
85,1.4573885777302707e-08,0.6143174744440244,65.60846560846561,0.10185029992153406,75.0,0.006021601175465948
86,6.688342007274525e-05,0.4752814988495707,65.07936507936508,0.5987529443570138,50.0,0.14279159252376528
87,0.00021246031025085225,0.47692849946588806,68.78306878306879,0.15721628382521624,62.5,0.007017738546189486
88,3.762080645592726e-10,0.5354980892691265,68.25396825396825,0.21316362354622287,62.5,0.017644736590955692
89,0.003298480504369172,0.5660659926518322,66.66666666666666,0.30424297388282767,62.5,0.01093932301203683
90,2.717676918928615e-07,0.48991378944979563,68.25396825396825,0.07216245488000331,62.5,0.34696363679930914
91,0.0040671297319190515,0.4943440381259223,64.02116402116403,0.4610514048523282,50.0,0.9622786469676567
92,4.82831473587927e-09,0.5475006906690209,65.07936507936508,0.21554311500156872,62.5,0.0025445354083759673
93,4.7474954405321114e-06,0.585222626216748,65.07936507936508,0.12689938050277794,62.5,0.003105424524224515
94,0.4180256572115667,0.5757394155821157,64.02116402116403,0.08364050982999678,62.5,0.004355269790343305
95,6.858812753765024e-05,0.6017056571846773,67.72486772486772,0.15791969278138537,50.0,0.033641286121441565
96,1.2727140095186508e-05,0.5062792576391539,66.13756613756614,0.1548808581213771,62.5,0.23046794259724843
97,1.9208478754609954e-07,0.6622614393037202,62.43386243386243,0.8234566237713381,50.0,0.16255650123769877
98,0.0007257750210232827,0.4666390547385659,66.66666666666666,0.2433041191120257,50.0,0.0371066867474122
99,9.77537806889385e-05,0.5149593589916195,64.55026455026454,0.16366042351379004,75.0,0.05091517245183282
