,BIP,BIP,BIP,BIP,BIP,BIP,BIP,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.33666160994298494,0.5319682043672056,80.64516129032258,0.6875,0.434523805975914,0.375,0.5416666716337204,0.6472395414770167,75.0,0.7684895833333334,0.7405573725700378,0.6788690537214279,0.8479166701436043,0.6203298988972815,0.737606278783895,60.84656084656085,0.603298611111111,0.6555134728550911,0.5745039743681749,0.7986111131807169,0.6923387480243499,0.6085556405739371,82.35294117647058,0.6875,0.8690476218859354,0.9166666666666666,0.8333333333333334,0.6609353837508183,0.9027033409644789,44.44444444444444,0.45,0.0,0.0,0.0,0.5262926041473961,0.6231695617360014,76.92307692307693,0.9333333333333333,0.6785714328289032,0.875,0.6666666716337204,0.634038041976866,1.2401356509615482,21.428571428571427,0.4464285714285714,0.3611111119389534,0.2291666716337204,1.0,0.6924677129943777,0.5799292865600868,75.0,0.5,0.8571428656578064,0.75,1.0,0.7311583937116986,0.6839155674197192,62.60869565217392,0.5531746031746032,0.08888889153798421,0.13333333333333333,0.06666666666666667,0.9085762513421184,0.6923491208794265,43.90243902439025,0.4875,0.0,0.0,0.0,0.6923106374294518
10,0.08583441159267709,0.5250157316781962,80.64516129032258,0.6130952380952381,0.3500000014901161,0.3333333358168602,0.375,0.583805739941925,76.5625,0.7959449404761905,0.6971074193716049,0.7738095270469785,0.6750000026077032,0.3058323068201251,0.6936482211349757,59.25925925925925,0.6479910714285714,0.6432310913999876,0.5837797746062279,0.772519846757253,0.6967861655115557,0.5518632742760579,82.35294117647058,0.7888888888888889,0.6000000238418579,0.600000003973643,0.600000003973643,0.6645026323457867,0.8730818118573025,55.55555555555556,0.48333333333333334,0.1666666567325592,0.5,0.10000000149011612,0.5520531345754268,0.6916598877525849,53.84615384615385,0.6979166666666667,0.0,0.0,0.0,0.39682444481331886,0.8290508298358373,21.428571428571427,0.5892857142857143,0.3611111119389534,0.2291666716337204,1.0,0.5751749957432315,0.7121164128443657,50.0,0.5,0.6000000238418579,0.75,0.5,0.645150905798422,0.6830107642633405,55.65217391304348,0.5297619047619048,0.19809524218241373,0.1911111126343409,0.25,0.6754142133134703,0.6937054377683327,43.90243902439025,0.4791666666666667,0.0,0.0,0.0,0.6955204824178851
11,0.5591402383104368,0.41316127421607657,80.64516129032258,0.6934523809523809,0.2666666731238365,0.375,0.2083333358168602,0.6007060459929472,73.4375,0.8455729166666668,0.668055571615696,0.7666666731238365,0.6427083406597376,0.15246556224862426,0.6915672805060749,56.08465608465608,0.631969246031746,0.49227694670359295,0.6090277824550867,0.4841269887983799,0.6745492447988939,0.6138932549883774,82.35294117647058,0.7222222222222223,0.8585858742396036,0.8333333333333334,0.8888888955116272,0.7571163513247159,0.8216862583675131,55.55555555555556,0.4375,0.2857142686843872,0.3333333432674408,0.25,0.6916419319341647,0.7140895000522028,53.84615384615385,0.59375,0.0,0.0,0.0,1.0292130756713227,0.8864733004869371,21.428571428571427,0.6607142857142857,0.3611111119389534,0.2291666716337204,1.0,0.46948449288432437,0.8098730250922945,25.0,0.5,0.0,0.0,0.0,0.5462572283810291,0.6698745175282402,64.34782608695652,0.508888888888889,0.17015873392422995,0.22222222288449606,0.1466666688521703,0.41880348853715715,0.693734316890882,43.90243902439025,0.43402777777777773,0.0,0.0,0.0,0.6909457384595312
12,0.2969246548188766,0.6411787652554146,80.64516129032258,0.8125,0.0,0.0,0.0,0.8318088371238445,65.625,0.8466145833333335,0.5229166764765978,0.8208333365619183,0.41770833916962147,0.06442350998770875,0.8006596800483288,50.264550264550266,0.6387648809523809,0.2148809569577376,0.3923611119389534,0.1659722247471412,0.6264343808301478,0.548779943276239,76.47058823529412,0.75,0.7777777910232544,1.0,0.6666666666666666,0.6681456789247737,0.9154192253414042,44.44444444444444,0.40625,0.0,0.0,0.0,0.6923617954667667,0.5918255660831835,69.23076923076923,0.7916666666666667,0.6000000089406967,0.8333333432674408,0.625,1.1042309215145878,0.816964781354604,28.57142857142857,0.41666666666666663,0.3333333432674408,0.25,0.5,0.6862619245780937,1.089202196680336,25.0,0.8333333333333334,0.0,0.0,0.0,0.5684201102376739,0.7255254385233058,66.95652173913044,0.5072222222222222,0.026666667064030966,0.06666666666666667,0.016666666666666666,0.9271263197313206,0.6941349733485809,43.90243902439025,0.5194444444444445,0.0,0.0,0.0,0.6896699786050549
13,0.9223685990570041,0.40652620413841206,87.09677419354838,0.6541666666666667,0.20000000298023224,0.25,0.1666666716337204,0.7108756621641379,67.96875,0.8181919642857142,0.5411390792578459,0.8572916686534882,0.41875000670552254,0.6207420488181679,0.7216458999208422,56.08465608465608,0.6104166666666667,0.4759259261190891,0.6048611178994179,0.4333333410322666,0.4246206228790882,0.4755154998141683,82.35294117647058,0.7916666666666666,0.841269850730896,1.0,0.75,0.8150851147221088,0.9647144417021241,55.55555555555556,0.5,0.20000000298023224,0.5,0.125,0.6942244107529213,0.593694153711281,61.53846153846154,0.7333333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.642083487360074,0.8306705002556033,28.57142857142857,0.5089285714285714,0.375,0.2380952462553978,1.0,0.8208629514643165,0.9698988734283638,25.0,0.5833333333333334,0.0,0.0,0.0,0.917539658066738,0.693093471043396,60.0,0.5103968253968254,0.18962963422139487,0.3333333333333333,0.13777777949968975,0.6733664393414147,0.6936002341955197,48.78048780487805,0.4479166666666667,0.11428571740786235,0.3333333333333333,0.06944444527228673,0.6876303090765354
14,0.6221562767146296,0.4077658289780356,83.87096774193549,0.5875,0.4000000059604645,0.4166666716337204,0.4166666716337204,0.5319093199150611,78.125,0.8321428571428572,0.7356601860374212,0.7510416693985462,0.7520833350718021,0.342713123467097,0.7123603624764318,57.67195767195767,0.6273809523809524,0.6776746436953545,0.5594742118070523,0.9479166641831398,0.3227535469175779,0.4705798294039144,76.47058823529412,0.7666666666666666,0.8614718715349833,0.8055555621782938,0.9333333373069763,0.4352811835003553,0.785892896371601,44.44444444444444,0.375,0.0,0.0,0.0,0.6955509184323638,0.5899328028593562,76.92307692307693,0.7083333333333333,0.7333333790302277,0.6500000059604645,0.9000000059604645,0.5515961417320477,1.508984699627565,21.428571428571427,0.7410714285714286,0.3611111119389534,0.2291666716337204,1.0,0.4068977859195759,0.6627342394532014,50.0,0.6666666666666666,0.5,1.0,0.3333333432674408,0.7575548659054658,0.6860551442832458,54.78260869565217,0.5709126984126984,0.2971428612867991,0.2888888935248057,0.35888889531294504,0.5858224669284792,0.6932769339814497,46.34146341463415,0.5263888888888889,0.10833333432674408,0.25,0.06944444527228673,0.6886839305239648
15,0.37807110158542634,0.40017596765879915,83.87096774193549,0.836904761904762,0.5500000044703484,0.5000000074505806,0.625,0.6022651371865437,74.21875,0.8372395833333333,0.6540404129773378,0.8500000014901161,0.5708333346992731,0.6668692239362097,0.7087400683158072,59.25925925925925,0.5784722222222222,0.5743957546850046,0.5441468351831039,0.6479166733721892,0.6843072256567406,0.5086363942099879,76.47058823529412,0.8125,0.5696969827016195,0.5,0.6666666666666666,0.7083590073765937,1.2020611609223493,55.55555555555556,0.46875,0.5,0.5,0.5,0.4936872743421088,0.6124614258358391,46.15384615384615,0.75,0.0,0.0,0.0,0.09647505685747214,0.9821361553587157,21.428571428571427,0.875,0.34285715222358704,0.2083333358168602,1.0,0.5298650699903554,1.2130153942874404,25.0,0.6666666666666666,0.0,0.0,0.0,1.455952009204151,0.7568516086695944,65.21739130434783,0.4591269841269841,0.09333333373069763,0.16666666666666666,0.06666666865348816,0.9271579167146436,0.6939159220815581,46.34146341463415,0.48333333333333334,0.047619049747784935,0.16666666666666666,0.027777778605620067,0.6939708330800012
16,0.05541072695114501,0.42272636761133214,87.09677419354838,0.8958333333333334,0.7416666746139526,0.6666666716337204,0.875,0.8242172067467434,76.5625,0.8611979166666667,0.7651470191776752,0.7708333358168602,0.8135416712611914,0.08503266837047657,0.7534551532712709,58.201058201058196,0.6091021825396825,0.5029341119031111,0.5291666748623053,0.5248015932738781,0.29127656883400066,0.34854298151888924,88.23529411764706,0.8125,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.650994005026099,1.3466820643861022,44.44444444444444,0.40625,0.0,0.0,0.0,0.5389513129455576,0.5683770349637174,84.61538461538461,0.7083333333333333,0.8444444835186005,0.7333333492279053,1.0,0.43971214969180733,1.5692125316509666,21.428571428571427,0.65,0.27272728085517883,0.1875,0.5,0.4600535086569265,0.9833911538820321,50.0,0.75,0.5,1.0,0.3333333432674408,0.6210845890851663,0.8147148857686926,65.21739130434783,0.5072222222222222,0.18666666746139526,0.2888888895511627,0.16111111243565876,0.6766817672970074,0.6928333437738233,53.65853658536586,0.5944444444444444,0.34761905670166016,0.43888889253139496,0.3214285746216774,0.6904585633426354
17,0.17932566892765492,0.4697307814752367,87.09677419354838,0.6821428571428572,0.36666667461395264,0.5,0.2916666716337204,0.9353583135784906,75.0,0.8401041666666667,0.6758432667702436,0.8604166693985462,0.6114583387970924,0.5771969740869045,0.8389323264513482,62.43386243386243,0.6091765873015874,0.5908596130708853,0.6423611187686523,0.5853174664080143,0.18961759672081438,0.3404174981584977,88.23529411764706,0.7888888888888889,0.8962963223457336,1.0,0.8222222328186035,0.6604135208150422,1.3542843094809638,44.44444444444444,0.5,0.0,0.0,0.0,1.1903240423481467,0.9753354999055828,53.84615384615385,0.8125,0.1666666716337204,0.25,0.125,0.3559615097860565,1.5854727556536037,35.714285714285715,0.75,0.3928571492433548,0.2500000074505806,1.0,0.5556254280418068,1.2681440481848998,37.5,0.6666666666666666,0.2857142984867096,1.0,0.1666666716337204,0.6228010993050161,0.7614712245777921,62.60869565217392,0.5419841269841271,0.235873015721639,0.3444444457689921,0.2022222270568212,0.2840434308027364,0.6933305210235238,39.02439024390244,0.5375,0.13095238308111826,0.25,0.1111111119389534,0.6909342129436726
18,0.16400732720960645,0.4747931529358224,83.87096774193549,0.725,0.125,0.25,0.0833333358168602,1.2741562337854773,64.0625,0.8581845238095238,0.4361787587404251,0.7708333358168602,0.3254464352503419,0.016739778376907655,0.8213549588592463,57.14285714285714,0.625124007936508,0.3812740569313367,0.5513888914138079,0.339186513175567,0.667052769343121,0.4395532111363842,76.47058823529412,0.8055555555555555,0.4888888994852702,0.6666666666666666,0.3888888955116272,0.5164536245790731,0.8815223256316563,44.44444444444444,0.45,0.0,0.0,0.0,0.7168009256593426,0.7792431043527243,46.15384615384615,0.7833333333333333,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.5000696894187329,1.0058140058760245,35.714285714285715,0.8333333333333333,0.4000000059604645,0.25,1.0,0.5814607014610439,0.9374434799794144,37.5,0.5833333333333334,0.2857142984867096,1.0,0.1666666716337204,0.47305061571965773,0.7244522005367129,65.21739130434783,0.5655555555555556,0.24666667183240254,0.3666666686534882,0.20555555820465088,0.3714751431736317,0.6938930058034083,39.02439024390244,0.5861111111111111,0.047619049747784935,0.16666666666666666,0.027777778605620067,0.6930010126120179
19,0.3039372138691569,0.3741939145342441,83.87096774193549,0.7708333333333333,0.4166666716337204,0.5,0.4583333358168602,0.9184329705944175,76.5625,0.84765625,0.7727363109588623,0.6971726268529892,0.9260416701436043,0.5387120098398712,0.743100801425947,59.78835978835979,0.6523809523809525,0.5847643290956815,0.6217261968801419,0.6305555651585261,0.9326486413687256,0.33965359886145496,88.23529411764706,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.5333333412806193,0.5620032756266117,1.2398415008746335,44.44444444444444,0.3125,0.0,0.0,0.0,0.6931849288688586,0.6141919240723654,53.84615384615385,0.775,0.25,0.3333333432674408,0.20000000298023224,0.3577598236848934,0.875470471081746,57.14285714285714,0.8583333333333334,0.48571430146694183,0.32500000298023224,1.0,0.38457068805992406,0.6973330591139503,62.5,0.75,0.6666666865348816,1.0,0.5,0.6859042524688997,0.7913397308276902,51.30434782608696,0.6062698412698412,0.44111111561457317,0.3677777846654256,0.627777781089147,0.5741070329347371,0.6931488011221957,41.46341463414634,0.5944444444444444,0.19841269155343375,0.4166666666666667,0.17222222685813904,0.6950326713093649
20,0.2257992420302497,0.5024237614177732,77.41935483870968,0.65,0.28333333879709244,0.3333333358168602,0.2500000074505806,0.8295250366215625,79.6875,0.8682291666666667,0.7963203601539135,0.8166666701436043,0.8373511992394924,0.08035812763879639,0.7742710114748692,58.730158730158735,0.6828125000000002,0.6469773376981417,0.5604166779667139,0.8340277845660845,0.6885878433708963,0.4153742950372289,76.47058823529412,0.7916666666666666,0.5629629890124003,0.5555555621782938,0.600000003973643,0.8507241394349677,1.6185838803201114,44.44444444444444,0.45,0.0,0.0,0.0,0.46094636068365985,0.6772245811676889,61.53846153846154,0.6833333333333333,0.533333346247673,0.5833333432674408,0.5000000149011612,0.09749919276462811,2.6475813213373613,21.428571428571427,0.875,0.34285715222358704,0.2083333358168602,1.0,0.44560658541812637,2.1219656592582488,25.0,0.8333333333333334,0.0,0.0,0.0,0.32736314447710047,0.9461364480290202,61.73913043478261,0.5855952380952381,0.3565079391002655,0.3944444477558136,0.3944444497426351,0.7827405470910309,0.6927951003001183,43.90243902439025,0.5409722222222223,0.19166666766007742,0.3333333383003871,0.14166666815678278,0.6861802750966378
21,0.5146662563994349,0.4512006953024665,80.64516129032258,0.8261904761904761,0.5166666731238365,0.5,0.5833333358168602,0.7907579544526554,78.90625,0.8512276785714286,0.7807043753564358,0.7697916692122817,0.8406250067055225,0.2570876693405744,0.8117226520433528,58.201058201058196,0.6140625000000001,0.5942335575819016,0.5466765960057577,0.6979166741172472,0.7422719835509606,0.3654060803328929,76.47058823529412,0.7916666666666666,0.850000003973643,0.8055555621782938,0.9166666666666666,0.24585968501509767,1.6830368830972258,44.44444444444444,0.45,0.0,0.0,0.0,0.5157492656146506,0.7209347208968742,61.53846153846154,0.7916666666666667,0.4285714328289032,0.5,0.375,0.01754359033989182,2.613530906292741,21.428571428571427,1.0,0.3611111119389534,0.2291666716337204,1.0,0.11391790950991244,0.7540433709922112,62.5,0.8333333333333334,0.6666666865348816,1.0,0.5,0.3975873833988018,0.8241565529071391,63.47826086956522,0.5880555555555556,0.24031746586163838,0.37777777910232546,0.19888888994852702,0.2712349894045255,0.6929227347397248,43.90243902439025,0.5284722222222222,0.1785714328289032,0.3611111144224803,0.12777778009573618,0.6931988136297275
22,0.1825384553979215,0.4159755031319871,90.32258064516128,0.7357142857142858,0.4166666716337204,0.5,0.375,0.8811796743846848,74.21875,0.8614583333333333,0.677998747676611,0.8031250070780516,0.6197916716337204,0.35572651433430397,0.7975684189625822,64.02116402116403,0.6165178571428571,0.5902236762146155,0.650099211682876,0.5979166701436043,1.0331956642084377,0.3538408777326529,88.23529411764706,0.7916666666666666,0.8888888955116272,1.0,0.8333333333333334,0.166607561396529,1.157567682283493,44.44444444444444,0.41666666666666663,0.0,0.0,0.0,0.2552758988024027,0.5716317571224222,76.92307692307693,0.8333333333333333,0.7333333790302277,0.6500000059604645,0.9000000059604645,0.16886678589001605,1.8562238196723515,28.57142857142857,0.65,0.29999998211860657,0.2142857164144516,0.5,0.2991473309951648,1.018546991900104,37.5,0.5833333333333334,0.2857142984867096,1.0,0.1666666716337204,0.3663603781858816,0.8188008593648884,65.21739130434783,0.5790079365079366,0.369523811340332,0.4288888931274414,0.3555555582046509,0.3409887596312504,0.6925185809936464,48.78048780487805,0.6222222222222222,0.30277777711550397,0.583333338300387,0.22500000397364298,0.6858093467515499
