,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.692959917519469,0.6935688630207737,54.4973544973545,0.5567956349206349,0.6297410974899927,0.5332341361790895,0.8432539701461792,0.7095091966016892,54.6875,0.6533854166666666,0.21071428805589676,0.4375,0.14166666846722364,0.6919699906582729,0.6957259278143063,19.35483870967742,0.3785714285714285,0.3099747523665428,0.1919642873108387,1.0,0.6947574274796331,0.6751648005794036,88.23529411764706,0.7000000000000001,0.593406597773234,0.5357142885526022,0.6666666666666666,0.6973052476663384,0.6943857711208552,44.44444444444444,0.46875,0.0,0.0,0.0,0.7352135282881432,0.6932018900217248,46.15384615384615,0.41666666666666663,0.6477272808551788,0.48750001192092896,1.0,0.7166564875251152,0.7433332572105725,21.428571428571427,0.8333333333333333,0.34285715222358704,0.2083333358168602,1.0,0.6326255918819382,0.693014784915675,75.0,0.75,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.6933001711399767,0.6917304954248773,66.95652173913044,0.4671031746031746,0.0,0.0,0.0,0.6950309597671696,0.7169097400289506,43.90243902439025,0.41944444444444445,0.0,0.0,0.0,0.7094558586468501
1,0.6905538632782009,0.6939191810928171,49.2063492063492,0.5324156746031746,0.010416666666666666,0.041666666666666664,0.005952381218473117,0.751305074054574,53.125,0.5494791666666667,0.1666666641831398,0.375,0.10833333618938923,0.4333106314135306,0.6927287433557574,74.19354838709677,0.8392857142857143,0.5416666716337204,0.5500000007450581,0.8333333358168602,0.6923788035741781,0.6865420639570431,52.94117647058824,0.6777777777777777,0.467532475789388,0.375,0.6666666666666666,0.6932162674885254,0.7575476949466703,44.44444444444444,0.375,0.0,0.0,0.0,0.7146613888804879,0.6932723036312235,46.15384615384615,0.6666666666666666,0.5512820482254028,0.4125000014901161,1.0,0.6937965232062662,0.6496485819170968,78.57142857142857,0.6944444444444444,0.0,0.0,0.0,0.6930869084015504,0.6911025644307055,75.0,0.4166666666666667,0.8571428656578064,0.75,1.0,0.6932962945012564,0.6570200826581245,66.95652173913044,0.49694444444444447,0.0,0.0,0.0,0.6857279335220252,0.6795047233632383,56.09756097560976,0.65625,0.7412698517243067,0.625,1.0,0.6912356714253705
2,0.6932340698194923,0.6932109720903789,50.264550264550266,0.563169642857143,0.10496031865477562,0.20833333333333334,0.07222222288449605,0.7635057836569886,59.375,0.7036458333333334,0.31458333879709244,0.65625,0.21458333637565374,0.7783833701622817,0.5487048171546813,80.64516129032258,0.7470238095238095,0.0,0.0,0.0,0.7376210223423051,0.6615883468562709,52.94117647058824,0.7083333333333334,0.7777777910232544,0.6666666666666666,1.0,0.6928011693532617,0.691848328488261,55.55555555555556,0.46875,0.8333333432674408,0.75,1.0,0.6943961445549599,0.6961770794524895,46.15384615384615,0.47916666666666663,0.6190476417541504,0.45000000298023224,1.0,0.7373324723971507,0.6930264883256635,64.28571428571429,0.75,0.5357142984867096,0.36666667461395264,1.0,0.6519189185333263,0.7071944896439057,25.0,0.16666666666666666,0.0,0.0,0.0,0.684021168438821,0.6749529672154626,66.95652173913044,0.5820634920634921,0.0,0.0,0.0,0.7295350825723055,0.6939726879572695,56.09756097560976,0.5944444444444444,0.5797979931036631,0.4958333373069763,0.7666666706403097,0.6930579470686651
3,0.6919058801923533,0.6925154065851424,59.25925925925925,0.6280505952380953,0.5758387496074041,0.6263888962566853,0.5645833437641462,0.6418284623504588,64.84375,0.7427083333333334,0.5556728113442659,0.6906250026077032,0.5096726259216666,0.5529630503739678,0.5941434983434151,77.41935483870968,0.5619047619047619,0.10000000149011612,0.125,0.0833333358168602,0.650613401760073,0.6080913945843768,58.82352941176471,0.7888888888888889,0.7897435824076334,0.6845238109429678,1.0,0.6952944876595005,0.693166331670879,55.55555555555556,0.48333333333333334,0.38461539149284363,0.3125,0.5,0.6927986152478679,0.7245317912713876,46.15384615384615,0.55,0.6477272808551788,0.48750001192092896,1.0,0.6824119510704616,0.8432661594769633,35.714285714285715,0.55,0.3888888955116272,0.24285715073347092,1.0,0.7779970784463213,0.6941293684110782,12.5,0.0,0.222222238779068,0.3333333432674408,0.1666666716337204,0.6931859053881687,0.68253486337903,66.95652173913044,0.5886904761904762,0.0,0.0,0.0,0.7001452995381876,0.6915360911698302,43.90243902439025,0.45416666666666666,0.2444444497426351,0.2916666666666667,0.21111111839612326,0.6936735786247521
4,0.7109865535766596,0.6924551905303525,49.2063492063492,0.5193204365079365,0.05092592599491278,0.125,0.0329861119389534,0.8343732032198803,60.15625,0.7433407738095238,0.2903950270265341,0.53125,0.21279762405902147,0.4600633615246294,0.49252167422917914,80.64516129032258,0.5857142857142857,0.0,0.0,0.0,0.44981862094479985,0.6578333874090799,70.58823529411765,0.8125,0.6888888974984487,1.0,0.5833333333333334,0.5824005951551005,0.6652815908851264,55.55555555555556,0.625,0.8333333432674408,0.75,1.0,0.6924624694852133,0.6946060480149541,46.15384615384615,0.7333333333333334,0.6477272808551788,0.48750001192092896,1.0,0.5345705710511705,0.7079654099052733,71.42857142857143,0.5166666666666666,0.20000000298023224,0.25,0.1666666716337204,0.6355893449140644,0.6998406154070483,50.0,0.0,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6362489811240977,0.6761577249362318,66.95652173913044,0.46948412698412695,0.0,0.0,0.0,0.6739179468234174,0.69234258337031,53.65853658536586,0.4791666666666667,0.7362082501252493,0.6160714328289032,0.9666666686534882,0.6916065985281543
5,0.688769639272703,0.6855523390797966,58.201058201058196,0.6067708333333333,0.4447420711318652,0.5902777823309103,0.38194444961845875,0.6139589093373488,67.1875,0.8045386904761905,0.5713023208081722,0.692708333954215,0.5166666712611914,0.4360272728377095,0.48694534610736256,83.87096774193549,0.6166666666666667,0.4166666716337204,0.4166666716337204,0.4166666716337204,0.3201136134077508,0.6197124542105937,76.47058823529412,0.8333333333333334,0.8666666746139526,0.7777777910232544,1.0,0.7448932154892296,0.7503228112337946,44.44444444444444,0.40625,0.1666666716337204,0.25,0.125,0.8579958693345153,0.6801306585753372,53.84615384615385,0.55,0.5846153944730759,0.4375,1.0,0.7390127145912176,0.8200552730926078,21.428571428571427,0.6160714285714286,0.2678571492433548,0.17142857611179352,0.75,0.5826380668265461,0.6945788955943417,25.0,0.08333333333333333,0.0,0.0,0.0,0.6925729250071214,0.6880063485020871,64.34782608695652,0.49138888888888893,0.10888889034589132,0.18888888955116273,0.08888888955116273,0.7652591258453024,0.6934847781325669,41.46341463414634,0.3875,0.4226190497477849,0.4861111144224803,0.3805555577079455,0.6945844016686383
6,0.5828102333027979,0.6909675729088026,51.85185185185185,0.6229414682539682,0.25853174552321434,0.4861111119389534,0.2152777804682652,0.740041718119823,64.0625,0.8002976190476191,0.4582837373018265,0.78125,0.3611607179045677,0.7439156954075408,0.43635618875274,80.64516129032258,0.6309523809523809,0.0,0.0,0.0,0.40464515582518845,0.6275461516695744,82.35294117647058,0.8333333333333334,0.8690476218859354,0.9166666666666666,0.8666666746139526,0.6917926535721433,0.675981403470368,55.55555555555556,0.4375,0.8333333432674408,0.75,1.0,0.6920323234602535,0.6783026534550065,69.23076923076923,0.6354166666666667,0.6666666865348816,0.800000011920929,0.625,0.5387380015612602,0.8273818398650772,50.0,0.625,0.36666667461395264,0.25,0.75,0.3511244897713948,0.7142864593981864,25.0,0.08333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.7635543263658505,0.671589211931839,66.95652173913044,0.5377777777777778,0.0,0.0,0.0,0.6922660281241952,0.6925343156366999,43.90243902439025,0.5020833333333333,0.37857143580913544,0.4166666666666667,0.3805555577079455,0.6931398929880027
7,0.4378667792973137,0.7385959192125698,52.910052910052904,0.6383680555555556,0.16329365223646164,0.3020833333333333,0.12083333482344945,0.9165279478015332,57.03125,0.8030133928571429,0.20952381007373333,0.4375,0.1434523817151785,0.44091132472796285,0.477597167495342,80.64516129032258,0.6625,0.0,0.0,0.0,0.8980080214056659,0.6576173062155068,70.58823529411765,0.8111111111111112,0.6904761989911398,1.0,0.5777777830759684,0.5412104814852807,0.6932314918229044,33.33333333333333,0.45,0.27272728085517883,0.25,0.30000001192092896,0.6646647584413196,0.7109451640807184,53.84615384615385,0.6354166666666667,0.6666666865348816,0.5,1.0,0.44706951295796804,0.8143533972199213,64.28571428571429,0.7410714285714286,0.20000000298023224,0.125,0.5,0.5068138363239522,0.6893092574391284,50.0,0.25,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6950306614667664,0.649872889794348,66.95652173913044,0.5254761904761904,0.0,0.0,0.0,0.7430700440995985,0.6929425357201813,56.09756097560976,0.5604166666666667,0.7245014309883118,0.6309523930152258,0.8833333353201548,0.6931278142031294
8,0.6925018512219097,0.6973724693647,55.55555555555556,0.681423611111111,0.6239718769987425,0.5538690568258365,0.7895833365619183,0.6045860860862146,75.0,0.8549479166666668,0.7558441665023565,0.6971726231276989,0.8739583343267441,0.4771652067450471,0.47370678988063253,83.87096774193549,0.824404761904762,0.6166666746139526,0.6666666716337204,0.625,0.41956960075756594,0.5011457078098297,76.47058823529412,0.8333333333333334,0.8585858742396036,0.7777777711550394,1.0,0.6075261488537194,0.7174503986958987,44.44444444444444,0.45,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6644170323113836,0.657352088457444,46.15384615384615,0.7333333333333334,0.5512820482254028,0.4125000014901161,1.0,0.3306230814879824,1.2419863261000839,28.57142857142857,0.7083333333333334,0.31111112236976624,0.1964285746216774,0.75,0.613947220405892,0.695825254499923,25.0,0.16666666666666666,0.25,0.5,0.1666666716337204,0.664238738307357,0.6665734833797797,66.95652173913044,0.45119047619047614,0.0,0.0,0.0,0.8306126578425197,0.6931184186816893,56.09756097560976,0.6326388888888889,0.6012876133124033,0.4791666666666667,0.8333333333333334,0.6923048777911042
