,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,551.4271740564594,184.71417745679224,0.0,0.0,0.0,0.0,0.0,39.635094239306994,0.0,0.0,0.0,0.0,0.0,16.770152145169686,32.01493947139935,0.0,0.0,0.0,0.0,0.0,41.44014809206104,36.89384952712658,0.0,0.0,0.0,0.0,0.0,73.39253794880426,14.607638238432047,0.0,0.0,0.0,0.0,0.0,20.65125405707966,808.2961797301327,0.0,0.0,0.0,0.0,0.0,1655.9241124514435,41.48935078547527,0.0,0.0,0.0,0.0,0.0,74.08005535712616,122.22173680580306,0.0,0.0,0.0,0.0,0.0,117.42814844271967,237.95136529855392,0.0,0.0,0.0,0.0,0.0,76.61365336079145,530.4968446132427,0.0,0.0,0.0,0.0,0.0,657.793343362756,390.3768865073346,0.0,0.0,0.0,0.0,0.0,435.16355920877703,694.0053399604084,0.0,0.0,0.0,0.0,0.0,168.33120605266487,238.37079145336324,0.0,0.0,0.0,0.0,0.0,206.56413958964018,2256.3116634699472,0.0,0.0,0.0,0.0,0.0,3106.7666553647423,2236.109215805416,0.0,0.0,0.0,0.0,0.0,2406.3494919896675,1562.819235852537,0.0,0.0,0.0,0.0,0.0,2442.994893995993,397.6603197160707,0.0,0.0,0.0,0.0,0.0,468.561322235719
1,121.14524408171751,120.35892802962822,0.0,0.0,0.0,0.0,0.0,18.52200318826692,0.0,0.0,0.0,0.0,0.0,1.741595884064054,15.075221424274945,0.0,0.0,0.0,0.0,0.0,11.58097204322376,55.15104410303402,0.0,0.0,0.0,0.0,0.0,48.09616707141129,6.784509381064304,0.0,0.0,0.0,0.0,0.0,7.13645919899851,451.43200420330896,0.0,0.0,0.0,0.0,0.0,707.6656980611622,140.30160534899952,0.0,0.0,0.0,0.0,0.0,46.144239154916136,256.984419761493,0.0,0.0,0.0,0.0,0.0,140.96014862369748,160.5846009141693,0.0,0.0,0.0,0.0,0.0,283.63711524488053,254.42157157426593,0.0,0.0,0.0,0.0,0.0,284.61291812113615,326.47086961520586,0.0,0.0,0.0,0.0,0.0,612.3171372853856,292.9925604104822,0.0,0.0,0.0,0.0,0.0,35.67415807573984,238.27878402042657,0.0,0.0,0.0,0.0,0.0,138.4028824086605,917.3964469904583,0.0,0.0,0.0,0.0,0.0,1083.8341196124477,1428.807237700835,0.0,0.0,0.0,0.0,0.0,1557.108843785251,389.7973422059257,0.0,0.0,0.0,0.0,0.0,1108.9388051645906,141.09893254725907,0.0,0.0,0.0,0.0,0.0,194.258782727726
2,18.689094730778407,131.57493294257807,0.0,0.0,0.0,0.0,0.0,7.214217090678317,0.0,0.0,0.0,0.0,0.0,7.752099055368106,13.198610542314576,0.0,0.0,0.0,0.0,0.0,3.3153911836994965,28.617506476870016,0.0,0.0,0.0,0.0,0.0,12.084038327490882,17.051481959559364,0.0,0.0,0.0,0.0,0.0,6.743631430670145,346.01975554077757,0.0,0.0,0.0,0.0,0.0,1061.779562799308,17.836158207443678,0.0,0.0,0.0,0.0,0.0,173.92462942326046,518.9746673776816,0.0,0.0,0.0,0.0,0.0,91.87182297952552,174.19778868961347,0.0,0.0,0.0,0.0,0.0,447.0772088338506,59.363326916347255,0.0,0.0,0.0,0.0,0.0,243.43392595842693,429.80794583671207,0.0,0.0,0.0,0.0,0.0,133.50880283735788,208.4959544577122,0.0,0.0,0.0,0.0,0.0,268.620036147563,105.15196656876621,0.0,0.0,0.0,0.0,0.0,62.49998618599488,172.5044124405449,0.0,0.0,0.0,0.0,0.0,437.49403991786664,587.3074967923774,0.0,0.0,0.0,0.0,0.0,1429.4797559851854,863.4148699554346,0.0,0.0,0.0,0.0,0.0,257.32202822245296,110.17322223664233,0.0,0.0,0.0,0.0,0.0,76.86613324389467
3,43.760040311810364,99.30191145651997,0.0,0.0,0.0,0.0,0.0,4.937363348102321,0.0,0.0,0.0,0.0,0.0,16.535773670232015,11.109516435152477,0.0,0.0,0.0,0.0,0.0,15.21279472971005,22.027790518750145,0.0,0.0,0.0,0.0,0.0,13.90249862904655,36.57824717677246,0.0,0.0,0.0,0.0,0.0,59.39931200784604,343.0082700436943,0.0,0.0,0.0,0.0,0.0,309.338215004144,29.98088112333282,0.0,0.0,0.0,0.0,0.0,97.27391387585138,89.40086461581544,0.0,0.0,0.0,0.0,0.0,9.229775870834066,130.3842513901772,0.0,0.0,0.0,0.0,0.0,145.13265740211654,67.56481306640326,0.0,0.0,0.0,0.0,0.0,33.63859453951755,264.5815598219268,0.0,0.0,0.0,0.0,0.0,272.55928190292815,237.07403907420658,0.0,0.0,0.0,0.0,0.0,58.96664443188506,57.32872294428566,0.0,0.0,0.0,0.0,0.0,14.022160832776477,79.98200120559503,0.0,0.0,0.0,0.0,0.0,206.2246871843297,275.96412117876105,0.0,0.0,0.0,0.0,0.0,547.0493509704307,468.75525268021846,0.0,0.0,0.0,0.0,0.0,243.3288245276914,105.01069481387292,0.0,0.0,0.0,0.0,0.0,248.4785127140981
4,78.3532083556176,96.10448872478858,0.0,0.0,0.0,0.0,0.0,4.288868753778153,0.0,0.0,0.0,0.0,0.0,1.4821789661021765,4.602737913564746,0.0,0.0,0.0,0.0,0.0,13.441573003081634,52.26617791131974,0.0,0.0,0.0,0.0,0.0,13.051638966496457,5.355721581949625,0.0,0.0,0.0,0.0,0.0,2.1821871217841813,574.7408661423697,0.0,0.0,0.0,0.0,0.0,363.8715903165339,9.737274222209559,0.0,0.0,0.0,0.0,0.0,151.5527920268831,144.26078264684125,0.0,0.0,0.0,0.0,0.0,55.110788285146036,184.21000293203602,0.0,0.0,0.0,0.0,0.0,63.85044232773652,84.19070620154669,0.0,0.0,0.0,0.0,0.0,54.04586883067327,318.97306975124485,0.0,0.0,0.0,0.0,0.0,141.21861013977195,202.06538731169297,0.0,0.0,0.0,0.0,0.0,12.814464134035102,19.829893958697216,0.0,0.0,0.0,0.0,0.0,17.326191345853275,101.13098437949321,0.0,0.0,0.0,0.0,0.0,69.3298456141459,45.59244405521543,0.0,0.0,0.0,0.0,0.0,108.306971036988,231.73125060974394,0.0,0.0,0.0,0.0,0.0,120.93495821676737,51.76748658566043,0.0,0.0,0.0,0.0,0.0,64.50132755674016
5,84.77631419757317,106.3710028252778,0.0,0.0,0.0,0.0,0.0,11.361261260703294,0.0,0.0,0.0,0.0,0.0,23.156191712877984,2.9917199837500403,0.0,0.0,0.0,0.0,0.0,2.881909655024973,13.284742844518423,0.0,0.0,0.0,0.0,0.0,21.901661168355997,3.456447830358149,0.0,0.0,0.0,0.0,0.0,4.6192709927276505,449.0961061338481,0.0,0.0,0.0,0.0,0.0,114.0371966034236,22.77796793234773,0.0,0.0,0.0,0.0,0.0,63.87286990740887,47.55065017320679,0.0,0.0,0.0,0.0,0.0,174.78657097852977,109.57694598391417,0.0,0.0,0.0,0.0,0.0,33.994221256844234,60.524157601809065,0.0,0.0,0.0,0.0,0.0,19.986282678530564,301.68686805138725,0.0,0.0,0.0,0.0,0.0,107.8992793492123,175.1514957591015,0.0,0.0,0.0,0.0,0.0,90.59302865799262,19.93798945579997,0.0,0.0,0.0,0.0,0.0,7.034719080560274,212.75371750826534,0.0,0.0,0.0,0.0,0.0,44.361422913222626,37.67842949392958,0.0,0.0,0.0,0.0,0.0,67.7797220028163,51.64365089836665,0.0,0.0,0.0,0.0,0.0,152.13278271104144,72.03684070875936,0.0,0.0,0.0,0.0,0.0,34.95080429748654
6,24.877314038944064,73.4023037394046,0.0,0.0,0.0,0.0,0.0,3.043865754475965,0.0,0.0,0.0,0.0,0.0,2.1632390539375717,4.273174396460911,0.0,0.0,0.0,0.0,0.0,3.241707430356614,9.008052398117668,0.0,0.0,0.0,0.0,0.0,14.40275683292406,4.111015329064589,0.0,0.0,0.0,0.0,0.0,9.956683033089474,443.67378933892496,0.0,0.0,0.0,0.0,0.0,67.14685887093255,18.034137447988282,0.0,0.0,0.0,0.0,0.0,31.732196842084363,61.75442619750487,0.0,0.0,0.0,0.0,0.0,0.2556344885970405,91.75153303720975,0.0,0.0,0.0,0.0,0.0,22.58247788639865,61.348685242356225,0.0,0.0,0.0,0.0,0.0,122.65567740608304,218.07784327882524,0.0,0.0,0.0,0.0,0.0,265.29047327489326,172.81240759668395,0.0,0.0,0.0,0.0,0.0,144.11037668994737,20.068200598520068,0.0,0.0,0.0,0.0,0.0,22.657596693001924,142.17489846813524,0.0,0.0,0.0,0.0,0.0,53.23529777401065,40.09910398474666,0.0,0.0,0.0,0.0,0.0,144.52771061166374,41.064121353408005,0.0,0.0,0.0,0.0,0.0,83.1849617384562,43.97178889846135,0.0,0.0,0.0,0.0,0.0,24.400451744487626
7,61.9973995870055,92.37557145614663,0.0,0.0,0.0,0.0,0.0,15.912756424034741,0.0,0.0,0.0,0.0,0.0,15.113321478875202,5.268976227463506,0.0,0.0,0.0,0.0,0.0,1.1213582393776023,15.141143100220848,0.0,0.0,0.0,0.0,0.0,6.449162598706316,3.3533134333515724,0.0,0.0,0.0,0.0,0.0,3.8731036042978317,314.0364578962262,0.0,0.0,0.0,0.0,0.0,373.24672411838935,14.142158276857979,0.0,0.0,0.0,0.0,0.0,33.98261190034616,44.97409645029263,0.0,0.0,0.0,0.0,0.0,0.021050657406386546,83.83282590429272,0.0,0.0,0.0,0.0,0.0,261.599054355712,60.05892463146109,0.0,0.0,0.0,0.0,0.0,76.99541130662406,240.70368181765753,0.0,0.0,0.0,0.0,0.0,257.2642740528892,163.0629294761493,0.0,0.0,0.0,0.0,0.0,35.13716594898206,21.538877171208377,0.0,0.0,0.0,0.0,0.0,13.195782752402511,97.79493571284438,0.0,0.0,0.0,0.0,0.0,64.56594756296165,64.59975551905822,0.0,0.0,0.0,0.0,0.0,76.65569768630894,43.26297452949119,0.0,0.0,0.0,0.0,0.0,108.10191121382708,38.48225091596674,0.0,0.0,0.0,0.0,0.0,32.11575723325051
8,103.6844925965824,153.63975341696633,0.0,0.0,0.0,0.0,0.0,4.2968633421697024,0.0,0.0,0.0,0.0,0.0,3.271343324076905,4.408343175645301,0.0,0.0,0.0,0.0,0.0,2.893794619744877,10.37157190760977,0.0,0.0,0.0,0.0,0.0,6.03281818441598,8.029042947680853,0.0,0.0,0.0,0.0,0.0,6.917519055886685,310.36909804002966,0.0,0.0,0.0,0.0,0.0,106.4557142665111,18.7814491732172,0.0,0.0,0.0,0.0,0.0,42.688738782616575,95.62464988586625,0.0,0.0,0.0,0.0,0.0,43.59285855709582,92.03459284256114,0.0,0.0,0.0,0.0,0.0,45.39343340067047,77.30718373835239,0.0,0.0,0.0,0.0,0.0,48.62137439033532,278.063858226253,0.0,0.0,0.0,0.0,0.0,133.51375245909682,158.51423952582323,0.0,0.0,0.0,0.0,0.0,70.28353451139942,21.398458636818393,0.0,0.0,0.0,0.0,0.0,12.400277843606009,179.83931067098735,0.0,0.0,0.0,0.0,0.0,78.02423761603636,101.94755997513309,0.0,0.0,0.0,0.0,0.0,44.800201129381755,78.08655996068057,0.0,0.0,0.0,0.0,0.0,156.07431472822185,46.78131470226896,0.0,0.0,0.0,0.0,0.0,38.45134900556741
