,ASD,ASD,ASD,SZ,SZ,SZ,BIP,BIP,BIP,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6957095528472046,0.08801590655247471,49.2063492063492,0.08657184861601155,50.0,0.6777777328414641,0.08794510514187251,80.64516129032258,0.6827705373844456,0.08941832722518438,66.95652173913044,0.6837130223247253
1,0.6870413505445925,0.08794892122157016,50.79365079365079,0.08690838451490157,50.0,0.727008139887313,0.08456811792035202,80.64516129032258,0.6922464307686355,0.08738671146090464,66.95652173913044,0.6357272895453028
2,0.6979159449340289,0.08797584168184691,49.2063492063492,0.11596049748462067,50.0,0.7793523347877939,0.07252746603503947,80.64516129032258,0.592492298338999,0.08565946166612226,66.95652173913044,0.5977336836572766
3,0.6969619105556133,0.08780022825458857,58.201058201058196,0.10507122212293746,57.8125,0.7667726374174056,0.07421080197260285,80.64516129032258,0.5526043828307836,0.08635340229540826,66.95652173913044,0.67762454026784
4,0.642266437690926,0.08791057334610189,49.735449735449734,0.11802278453049497,55.46875,0.6718325585522579,0.08375350064748195,80.64516129032258,1.171376279175684,0.08536616883915195,66.95652173913044,0.9100270293714523
5,0.6624580397375842,0.08713280403837556,53.43915343915344,0.1436709584392927,63.28125,3.119246110460638,0.13773442674274988,80.64516129032258,0.3584325380988276,0.08548629315097571,66.95652173913044,0.7222588586047896
6,0.6749193376224063,0.08675496210625175,56.08465608465608,0.09784768325016625,65.625,0.46933112031827356,0.06977020474175062,80.64516129032258,0.5230711448321449,0.08564952361528125,66.95652173913044,0.7882127573838839
7,0.7393857520526067,0.09292520621313302,57.67195767195767,0.11503771846342133,67.1875,0.8912347792454174,0.10131429775080726,80.64516129032258,0.2990180583356392,0.08509415891340037,66.95652173913044,0.4516131772252958
8,0.9155777518728921,0.12939997805481554,57.14285714285714,0.2736671243925658,67.96875,0.34935719982481356,0.22568548968002514,64.51612903225806,0.2931978761182403,0.08786389755147601,66.95652173913044,0.6027753129426356
9,0.6881434325011482,0.09830444180313616,52.38095238095239,0.09392146222831499,57.8125,0.724450575530221,0.06148252758077378,80.64516129032258,0.5421318964916401,0.08644200305647155,66.95652173913044,0.6159480811934895
10,0.6952715683498378,0.08972874943210438,61.37566137566137,0.08605159680187172,64.0625,0.19440780742850658,0.06782818489410383,80.64516129032258,0.3819774744860623,0.08859906395634344,66.95652173913044,0.6016304618935793
11,0.6855249997499325,0.19686883515087727,55.55555555555556,0.17892480879626935,58.59375,2.6112526792804327,0.13032305585828044,80.64516129032258,0.14206796235671318,0.08730913578817603,66.95652173913044,0.5896269923613129
12,0.6880089049610045,0.08905610160258726,60.317460317460316,0.09466602225622073,66.40625,0.3517051740057659,0.06388808350893974,74.19354838709677,0.6925052691536484,0.0851276155198157,66.95652173913044,0.6378684982325141
13,0.6362541023336052,0.10307946001851771,62.96296296296296,0.08830179214155744,69.53125,0.5018745685956351,0.06313933310589628,80.64516129032258,0.6317589446651521,0.08823104612214207,66.95652173913044,0.6400199172091776
