,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.016062330952980607,0.8109191313317099,77.16535433070865,0.8120907738095239,0.5645833369344473,0.8541666679084301,0.4541666703298688,0.6823239805572564,54.78723404255319,0.6128472222222222,0.5981617967287699,0.507291673993071,0.8436507992446423,0.7330984142526881,0.658285354486648,70.96774193548387,0.81875,0.10000000149011612,0.25,0.0625,0.24960887977036259,0.3105628245832183,94.11764705882352,0.7888888888888889,0.600000003973643,0.6666666666666666,0.5555555621782938,0.42523094001178946,0.789785786061867,33.33333333333333,0.48333333333333334,0.27272728085517883,0.1875,0.5,0.6935971902174156,0.7302049521379115,30.76923076923077,0.5416666666666666,0.486111119389534,0.4464285746216774,0.625,0.6877997421734721,0.6514373828052825,60.0,0.78125,0.800000011920929,0.75,0.875,0.9042425863567367,0.6943515966984981,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.6251331968730093,0.8758370776514052,54.78260869565217,0.556031746031746,0.0,0.0,0.0,0.7299333485408915,0.6938295547116088,39.02439024390244,0.44166666666666665,0.45656566818555194,0.3482142984867096,0.6888888974984487,0.6912742561702032
10,0.184358133476898,0.778821612612769,75.59055118110236,0.8450520833333334,0.516369054093957,0.8125,0.3937500072643161,0.6912563984055854,57.446808510638306,0.5988095238095239,0.06527777637044589,0.16666666666666666,0.040972222884496055,0.6915255120547874,0.8535330508211035,70.96774193548387,0.8416666666666667,0.0833333283662796,0.25,0.05000000074505806,0.3822767552435362,0.320496831892905,88.23529411764706,0.7888888888888889,0.8333333333333334,1.0,0.777777781089147,0.6408634768082843,1.2467305578392855,33.33333333333333,0.5833333333333333,0.27272728085517883,0.1875,0.5,0.6807283905867458,0.7176659356890993,38.46153846153847,0.6333333333333333,0.5,0.3857142999768257,0.9000000059604645,0.6919637216424936,0.654726663823889,60.0,0.40625,0.2857142686843872,0.3333333432674408,0.25,0.8046271962746436,0.6947442886373381,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6910150759297126,1.1943046608359682,53.91304347826087,0.4978571428571429,0.03333333333333333,0.06666666666666667,0.022222222884496053,0.4851943489030298,0.6940529632171778,31.70731707317073,0.325,0.4742424289385478,0.4138888915379842,0.6277777850627899,0.6961964218865587
11,0.11757831626899602,0.5846550062506626,75.59055118110236,0.8359375000000001,0.6687996089458466,0.6913690492510796,0.6947916708886623,0.676077413456175,54.25531914893617,0.6410962301587301,0.5819234090546767,0.5033730268478394,0.7854166726271311,0.6952521620000723,0.477005194528984,83.87096774193549,0.8653273809523809,0.630952388048172,0.75,0.5625,0.3045046236772642,0.26842913105319444,94.11764705882352,0.8333333333333334,0.600000003973643,0.6666666666666666,0.5555555621782938,0.082032337058118,0.8655220937378333,33.33333333333333,0.41666666666666663,0.7000000029802322,0.625,1.0,0.6222319850902792,0.8049738557986199,38.46153846153847,0.13333333333333333,0.1428571492433548,0.25,0.10000000149011612,0.5391774549607145,0.7214460656015433,60.0,0.55,0.533333346247673,0.75,0.4166666716337204,0.6448488249651947,0.7182378146323236,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6919288988984593,0.7755669694959021,52.17391304347826,0.5580555555555555,0.41478115717569985,0.45111111402511594,0.4823809583981832,0.7055547444794845,0.6870186733619708,43.90243902439025,0.6180555555555556,0.661616176366806,0.5208333333333334,1.0,0.5664988648514212
12,0.35296229407689894,0.6177070480574545,76.37795275590551,0.8955729166666667,0.7142895292490721,0.6806547697633505,0.8114583380520344,0.664698908648609,56.38297872340425,0.6296875,0.5599988040824732,0.5173611162851254,0.681250007202228,0.5749381191193771,0.48506983961542494,83.87096774193549,0.8666666666666667,0.7250000014901161,0.875,0.6666666716337204,0.3109091415684187,0.49177725919140974,64.70588235294117,0.8333333333333334,0.3757575849692027,0.2738095323244731,0.6666666666666666,0.12327523719638338,1.0747121671272826,33.33333333333333,0.5,0.7000000029802322,0.625,1.0,0.6982190443890315,0.708461852263842,46.15384615384615,0.2708333333333333,0.45000000298023224,0.4166666716337204,0.5,0.7052829068626175,0.8339140316606626,50.0,0.5166666666666666,0.0,0.0,0.0,0.4796231875353405,0.6852374145335295,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6712626927515196,1.3162964257717953,52.17391304347826,0.4636111111111111,0.04888888994852702,0.1,0.03333333333333333,0.46454068216336963,0.6937564484343742,48.78048780487805,0.4083333333333334,0.2559523781140645,0.3055555572112401,0.22500000397364298,0.6934558452922157
13,0.054789161811405376,0.8253513599342661,76.37795275590551,0.86875,0.5791666768491268,0.828125,0.4885416738688946,0.6877505235036443,61.170212765957444,0.6629712301587302,0.29503968730568886,0.5416666666666666,0.2243055577079455,0.6920861983041302,0.7111711498000984,80.64516129032258,0.775,0.2916666716337204,0.5,0.2083333358168602,0.3194443630994901,0.19712533241078867,94.11764705882352,0.8333333333333334,0.9333333373069763,1.0,0.8888888955116272,0.010115156631187033,0.9619521782951943,33.33333333333333,0.5833333333333333,0.27272728085517883,0.1875,0.5,0.7219532047210637,0.7139419514101453,30.76923076923077,0.3666666666666667,0.3888889104127884,0.3333333432674408,0.5000000149011612,0.698780475762319,0.6264233503550714,60.0,0.71875,0.6969697177410126,0.5357142984867096,1.0,0.574039025009827,0.6957110941774872,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6369279146359579,1.1305245495863083,47.82608695652174,0.43940476190476196,0.21714285612106324,0.3000000019868215,0.19222222566604613,0.6193162116907045,0.6918292591721122,46.34146341463415,0.5347222222222222,0.4698412815729777,0.38055556267499924,0.6944444477558136,0.7012936927786939
14,0.024973618309667926,0.8061079552077377,78.74015748031496,0.8596354166666667,0.6229843162000179,0.7916666679084301,0.546130957081914,0.667864341695484,61.170212765957444,0.656969246031746,0.57982204357783,0.5708333402872086,0.6652777828276157,0.5968728241176613,0.7283432414174668,74.19354838709677,0.9270833333333334,0.2666666731238365,0.5,0.1875,1.2004539846507976,0.24459443039268075,94.11764705882352,0.7857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22781819088512387,0.8107672211153806,33.33333333333333,0.48333333333333334,0.27272728085517883,0.1875,0.5,0.7182213688785949,0.7762616067820048,46.15384615384615,0.16666666666666666,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.5536034533250906,0.6434963645486588,60.0,0.75,0.6666666865348816,0.550000011920929,0.875,0.8609837859954236,0.793554253296084,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6228809556106875,0.9645612176924478,48.69565217391305,0.42031746031746037,0.4062433958053589,0.4122222284475962,0.447777783870697,0.4030385571144257,0.672586909112836,41.46341463414634,0.5435515873015874,0.46026937415202457,0.3730158805847168,0.725000003973643,0.6176260822878511
15,0.011470548208723159,0.5928431670007666,81.10236220472441,0.8526041666666668,0.7059027887880802,0.761309526860714,0.6968750059604645,0.6664265852835806,61.702127659574465,0.6855406746031746,0.49435726553201675,0.5381944496184587,0.5090277834484974,0.7138487250248123,0.7138437707368632,83.87096774193549,0.9,0.5666666775941849,0.75,0.4583333432674408,0.48404244101365473,0.20452205020875067,94.11764705882352,0.8333333333333334,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.16260976278766184,0.9272894139476998,33.33333333333333,0.45,0.27272728085517883,0.1875,0.5,0.5618049389663398,0.7437528935690032,38.46153846153847,0.16666666666666666,0.25,0.3333333432674408,0.20000000298023224,0.42695738387034304,0.6292314992341191,60.0,0.34375,0.4000000059604645,0.3333333432674408,0.5,0.6080842825879522,0.7729031281865787,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.6995731608359537,1.2169726533804557,50.43478260869565,0.5474999999999999,0.5277248819669088,0.5131746103366216,0.6500000059604645,0.22131345057449314,0.6937823086737873,41.46341463414634,0.5416666666666666,0.47106227775414783,0.3601190497477849,0.777777781089147,0.8952346893816022
16,0.48915332085668384,0.6340923943952931,77.95275590551181,0.8695312500000001,0.670585323125124,0.7395833358168602,0.6427083369344473,0.6642225079722046,60.63829787234043,0.7126736111111112,0.572853084653616,0.5555555609365305,0.6690476251145204,0.5256894177681684,0.7427120497081726,83.87096774193549,0.79375,0.49166667461395264,0.75,0.3750000074505806,1.5560281450959426,0.14418288749877184,94.11764705882352,0.8333333333333334,0.600000003973643,0.6666666666666666,0.5555555621782938,0.3383816999436163,0.9812591840681589,33.33333333333333,0.55,0.27272728085517883,0.1875,0.5,0.6840523778942016,0.7051579055395395,38.46153846153847,0.29166666666666663,0.42222224175930023,0.36666667461395264,0.5,0.6954030387296658,0.7061027689151581,50.0,0.84375,0.5000000149011612,0.5,0.625,0.605017511666154,0.8154796086478152,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.620363926008382,1.1096705508719484,51.30434782608696,0.46404761904761904,0.43792208631833396,0.4358730226755142,0.5255555599927902,0.5158651783862721,0.6852110464407052,58.536585365853654,0.5854166666666667,0.34166666865348816,0.3750000049670537,0.3305555582046509,0.6928321987531924
17,0.6930404777705667,0.5491232663473117,80.31496062992126,0.8951636904761904,0.7139881160110235,0.7572916727513075,0.7187500055879354,0.721650664093525,59.57446808510638,0.6627728174603175,0.5517706945538521,0.5159722262372574,0.6500000034769376,0.9559453389922464,0.5753953232964072,83.87096774193549,0.8375,0.4285714328289032,0.4375,0.4375,0.014293153571414937,0.8319157141966196,58.82352941176471,0.7857142857142857,0.6785714328289032,0.5888888984918594,1.0,0.026553019632472023,0.7228776618818052,33.33333333333333,0.48333333333333334,0.27272728085517883,0.1875,0.5,0.5431228634801161,0.7509483291224783,30.76923076923077,0.21666666666666667,0.0,0.0,0.0,0.805313420540766,0.6907871943257913,60.0,0.6833333333333333,0.375,0.30000001192092896,0.5,0.49956215861169784,0.7062149029527692,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6909077401090243,1.2280762461042685,46.95652173913044,0.5419444444444445,0.5478813926378886,0.4429365168015162,0.7588888903458914,0.8123629455684824,0.69057520662008,43.90243902439025,0.5909722222222222,0.5080031206210455,0.375,0.8333333333333334,0.8638719562484685
18,0.03961819371398535,0.5465716659885216,81.88976377952756,0.8848958333333333,0.7680059727281332,0.7895833365619183,0.8041666746139526,0.6647540986726641,63.297872340425535,0.7129464285714285,0.5982894487679005,0.618849211682876,0.6437500069538752,0.45666488532241506,0.572440209126177,83.87096774193549,0.9010416666666666,0.5416666716337204,0.625,0.5,0.028487096467873646,0.4985624323814471,70.58823529411765,0.8333333333333334,0.4722222288449605,0.36666667461395264,0.6666666666666666,0.5315145218966215,1.0766877033330207,33.33333333333333,0.41666666666666663,0.7000000029802322,0.625,1.0,0.4216725196318502,0.7852822414128097,38.46153846153847,0.3125,0.25,0.25,0.25,0.37574790263163443,0.668863069527758,50.0,0.375,0.2857142686843872,0.3333333432674408,0.25,0.5379349674972034,1.0148370892257044,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.5309938331826334,1.175830107566473,46.08695652173913,0.4297222222222221,0.4714071174462636,0.42333334187666577,0.6122222244739532,0.16692059766135348,0.6788210615604692,41.46341463414634,0.5625,0.6111111044883728,0.5019841343164444,0.8833333353201548,0.7288070111696809
19,0.03884042065968506,0.7636144299961671,77.16535433070865,0.86796875,0.6725920010358095,0.7916666679084301,0.6729166675359011,0.6427245814527067,62.76595744680851,0.720138888888889,0.5325066161652406,0.5708333402872086,0.55694444787999,0.7497688041173568,0.7092487083264427,83.87096774193549,0.8708333333333333,0.7416666746139526,0.9166666716337204,0.666666679084301,0.017905553202802543,1.3545248974346586,58.82352941176471,0.7412698412698413,0.6666666666666666,0.5666666676600774,1.0,0.0860636672652584,0.999415494636988,33.33333333333333,0.48333333333333334,0.27272728085517883,0.1875,0.5,0.8862577092304583,0.8291762680930531,38.46153846153847,0.4166666666666667,0.0,0.0,0.0,0.6896251953857173,0.6288217720755007,60.0,0.875,0.6666666865348816,0.550000011920929,0.875,0.5358527212104186,0.8559729964139775,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.3073482332580739,1.5126999142378705,52.17391304347826,0.4762698412698413,0.18349206844965618,0.32222222288449603,0.13888889054457346,0.15439111956473933,0.6790211036011278,58.536585365853654,0.5125000000000001,0.5361111164093018,0.625,0.4861111144224803,0.6925500043996552
20,0.4799561612850437,1.0096248697543393,80.31496062992126,0.8406250000000001,0.7153273858129978,0.9166666679084301,0.6125000072643161,0.7072662310503912,64.36170212765957,0.6607886904761905,0.5323292513688406,0.5814484171569347,0.5620039744923512,0.5860989357897675,0.7550348010305735,80.64516129032258,0.9479166666666666,0.6416666731238365,0.875,0.5625,1.768636264645635,0.44598705663105465,76.47058823529412,0.8333333333333334,0.4761904875437419,0.38333333532015484,0.6666666666666666,0.3206683440213351,0.9374297442875061,33.33333333333333,0.41666666666666663,0.7000000029802322,0.625,1.0,0.7387726821952301,0.7881394818322129,38.46153846153847,0.15,0.20000000298023224,0.25,0.1666666716337204,0.4372294679960318,0.6079099799579663,60.0,0.55,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.608539777510906,0.9294384126086394,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.8446625558563348,1.4781109893253173,49.56521739130435,0.5118650793650794,0.15126983920733134,0.26111111243565877,0.12730158964792887,0.7588257417577982,0.6840656916845014,41.46341463414634,0.55625,0.4361952890952428,0.3523809611797333,0.6194444497426351,0.6080487864611657
21,0.001522321631081876,0.7016513204474584,79.52755905511812,0.8697916666666667,0.678968271240592,0.8000000044703484,0.6593750044703484,0.6514311331327058,63.829787234042556,0.7141369047619047,0.4145502684017022,0.6562500012417635,0.33134921081364155,0.9265574160258331,0.6621985369051467,83.87096774193549,0.8541666666666666,0.7166666761040688,0.9166666716337204,0.6875,0.6243776548512259,0.2384456190461331,88.23529411764706,0.8333333333333334,0.5523809591929117,0.4722222288449605,0.6666666666666666,0.08526591408600766,0.7540568897254261,33.33333333333333,0.5,0.7000000029802322,0.625,1.0,0.6470756430141124,0.7565596858503376,30.76923076923077,0.13333333333333333,0.27272728085517883,0.25,0.30000001192092896,0.5703253826947873,0.5716231556057261,80.0,0.84375,0.9000000059604645,0.8333333432674408,1.0,0.3946633835787997,1.349184450482524,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.689567669771234,1.130358635136239,43.47826086956522,0.47801587301587306,0.5126743654410044,0.421666673819224,0.7214285771052042,0.35455232295074735,0.7039386253202099,46.34146341463415,0.5916666666666667,0.4337662309408188,0.42619047810633975,0.583333338300387,0.6483222120030082
