,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,1.0234280646815919,0.09438739527615853,57.03125,0.10286386064471234,51.85185185185185,1.2669062718236586,0.12393772034144383,29.03225806451613,0.6019174101679007,0.1284403096654385,34.78260869565217,0.8607558397417894,0.10223882748665442,60.97560975609756,0.7753482285792183,0.08892272407997569,64.70588235294117,0.8024460864887291,0.35946549398393274,55.55555555555556,0.8127937575144646,0.2336482641338766,46.15384615384615,1.3338817207897684,0.19346999500530515,21.428571428571427,1.2308604895541457,0.16828711691329926,50.0,0.5264719760581622,0.09438280121290295,75.0,0.5830011071421095
1,0.6185146343932103,0.07954172828046363,61.71875,0.090487238767267,56.613756613756614,0.2855705963109546,0.06708381130780953,74.19354838709677,0.5365485200857155,0.08560192721851957,65.21739130434783,0.9814742551748094,0.11898366476641702,41.46341463414634,1.1192559665659152,0.11686479074058094,76.47058823529412,0.5238646796252993,0.19291394520817307,55.55555555555556,0.6559472694466669,0.12913275806267085,53.84615384615385,3.2038056910621973,0.09585907920740534,71.42857142857143,0.6208444267129585,0.17949775462772968,40.0,0.8107274483020036,0.08469278267075145,50.0,0.530864813811989
2,1.069600546407601,0.07986585438700555,67.1875,0.10203155966357888,56.08465608465608,0.07457690445539643,0.10192526933698065,54.83870967741935,0.4086202231130443,0.13715893136947757,42.608695652173914,0.952276878046326,0.14132062272712584,60.97560975609756,0.6569843352317681,0.06804660102514196,76.47058823529412,0.5740298538004334,0.13902130942552315,55.55555555555556,0.29421612914851863,0.10298562755780843,69.23076923076923,1.0848318620105835,0.2566174094345244,21.428571428571427,2.6279337855974343,0.1702416272594907,40.0,0.66340774882009,0.06718415345843617,75.0,1.0089636160727824
3,0.46304595011111643,0.06253782033737536,76.5625,0.08499543089902936,62.43386243386243,1.4090910959111789,0.06744845117373631,80.64516129032258,0.4754628652332736,0.08958430701187586,64.34782608695652,0.98508016247195,0.10858136367608709,56.09756097560976,1.8967112183945845,0.07231006080362196,82.35294117647058,1.0304214964854506,0.12200200839312407,77.77777777777779,0.26112642169406813,0.09582492480181995,61.53846153846154,0.6939777793153917,0.13444179138492632,35.714285714285715,0.8843122232336516,0.17108800365187293,50.0,0.7604792685964952,0.07057128467352035,75.0,0.8335465789084817
4,0.30984252198720874,0.0685316189396952,71.09375,0.0838596962669614,64.02116402116403,0.5299550714059048,0.05991174831452723,83.87096774193549,0.6203170146489546,0.08358364941569688,66.95652173913044,0.5912564385214886,0.11016725752118339,53.65853658536586,0.4829244375200569,0.07673029751682126,82.35294117647058,0.48247159454963856,0.1028803979849816,33.33333333333333,0.32997468946735226,0.09432603004553822,61.53846153846154,1.3666530975335538,0.11519387091443854,50.0,0.7342533141764689,0.2527254036516329,30.0,1.1666970692244456,0.11445209605156786,50.0,0.585959760911806
5,0.6789072011507398,0.05987595075608217,80.46875,0.08528257407643762,64.55026455026454,0.7000601092378135,0.06506778832672912,77.41935483870968,0.6895229915961174,0.08822165432120117,65.21739130434783,1.0116765318134722,0.10312257924322643,58.536585365853654,0.696393855823202,0.061343063336013144,88.23529411764706,0.4416241674983201,0.14437044563979196,66.66666666666666,0.3288435282494754,0.09184253971724413,69.23076923076923,0.42904180328511315,0.14054873803930895,35.714285714285715,0.9389583237820617,0.15692174632379002,40.0,0.7638933837843924,0.08700312374320068,62.5,0.6806647000432132
6,0.5348098631311897,0.06557922733387297,73.4375,0.08457948180686234,61.904761904761905,0.4816620020997966,0.05546083926004143,87.09677419354838,0.26324747854050967,0.08379754470657672,61.73913043478261,0.5218302806857494,0.11412994116077659,48.78048780487805,0.7199217617651104,0.05943612552759737,88.23529411764706,0.6499602311426541,0.15246433496648595,55.55555555555556,0.15315245121338036,0.08417264879154165,69.23076923076923,1.153586451480165,0.1177664708505322,42.857142857142854,0.5700238605444815,0.14426294965389003,50.0,0.4552215470890831,0.08876364900520292,50.0,0.9651688036407021
7,0.6769916847056354,0.06547555436001593,74.21875,0.08533414246389624,61.904761904761905,0.43111724162476917,0.06310414294739229,77.41935483870968,0.7791427441820433,0.0940556066365092,56.52173913043478,0.36808202662757583,0.10598292242916767,56.09756097560976,0.7757102829719622,0.06441002985545534,76.47058823529412,0.5091814434653212,0.17020147799680327,44.44444444444444,0.5561214441281815,0.08407770958795847,76.92307692307693,0.6370427548070072,0.1346870706774979,14.285714285714285,0.4333336779101603,0.17407108683506073,30.0,0.3906451679591446,0.08140862567396043,50.0,0.6606680352328923
8,0.32286161068058533,0.07173404394315493,67.96875,0.08876909009306465,59.25925925925925,0.3928308783144316,0.05770305055613996,83.87096774193549,0.3763530446313268,0.09127953252165222,69.56521739130434,0.1643881458167845,0.1494755143110288,41.46341463414634,0.8572704681943092,0.07086167241139434,88.23529411764706,0.339433268858235,0.10386529820079576,66.66666666666666,0.20114341845906555,0.07076339608855513,92.3076923076923,1.2205079026128554,0.0983318578721079,50.0,0.6228985171315795,0.1978839192214523,30.0,1.17126300677889,0.12186691539796714,37.5,1.2494815688762906
9,0.22530137866868202,0.07140013401056475,70.3125,0.08934435902035727,58.730158730158735,1.0478596605292703,0.05392259800961405,87.09677419354838,0.5331793772832233,0.08802202846303978,65.21739130434783,0.4539706464149343,0.13980861642897968,39.02439024390244,0.23991640268824183,0.04264728847006155,82.35294117647058,0.2304593381364338,0.10757323419395898,55.55555555555556,0.4025560904052543,0.0621360057392777,84.61538461538461,0.5736626208786512,0.09723175893651205,50.0,0.3043169427085966,0.22164435545074862,40.0,0.5827202521603201,0.12523734220072008,25.0,0.9225301918317795
10,0.2949481264945548,0.06705045709106715,72.65625,0.08645685895268126,65.07936507936508,0.8143819203784598,0.053565453330015694,87.09677419354838,0.164836532982909,0.09070977748267986,65.21739130434783,0.4728971825573424,0.13445574956558654,48.78048780487805,0.8864405716540172,0.03554205653226764,94.11764705882352,0.3214498014541005,0.09767526242187614,55.55555555555556,0.5379305599834674,0.05991080022219042,100.0,0.4559974787075056,0.13387490575014813,42.857142857142854,0.6470502271574885,0.19901930876366591,60.0,0.9310003371660782,0.12374560053799533,25.0,0.6631014422260572
11,0.3833644366865519,0.06207972264027677,78.125,0.08700555950564144,62.96296296296296,0.6887785653703056,0.05253124724199296,83.87096774193549,0.3100980454792137,0.09969123725700604,64.34782608695652,1.3888711059466885,0.12770114635290727,51.21951219512195,0.5260018539916078,0.02744117333640908,94.11764705882352,0.14399287567786292,0.17515751053440262,77.77777777777779,0.4041653703263514,0.047487523116627815,76.92307692307693,0.9119842991410602,0.14788710609085692,28.57142857142857,0.770279715641839,0.17801255489877407,50.0,0.6852694167589648,0.0826393801458534,50.0,1.0388207386718744
