,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,250.93702946528978,280.5121383926765,0.0,0.0,0.0,0.0,0.0,157.79014507599265,0.0,0.0,0.0,0.0,0.0,44.41553758807882,80.94696967863301,0.0,0.0,0.0,0.0,0.0,54.9438570215274,50.45090298529074,0.0,0.0,0.0,0.0,0.0,29.065470923490995,14.17391674129451,0.0,0.0,0.0,0.0,0.0,20.821561411759326,791.0407332555842,0.0,0.0,0.0,0.0,0.0,762.5188169537083,38.2610512257593,0.0,0.0,0.0,0.0,0.0,59.5455893218696,865.7912956978037,0.0,0.0,0.0,0.0,0.0,763.9725379206454,294.6305217759284,0.0,0.0,0.0,0.0,0.0,239.26599617862732,528.9606505597603,0.0,0.0,0.0,0.0,0.0,253.04775338470824,875.7891206258804,0.0,0.0,0.0,0.0,0.0,856.5199098712538,452.84039361632114,0.0,0.0,0.0,0.0,0.0,1311.658417669547,322.7612036550886,0.0,0.0,0.0,0.0,0.0,919.8647082670634,58.20439001043865,0.0,0.0,0.0,0.0,0.0,116.12704627662112,2618.421570351954,0.0,0.0,0.0,0.0,0.0,3574.171762445376,3128.2815213765534,0.0,0.0,0.0,0.0,0.0,3257.9449871024913,3199.4426809207157,0.0,0.0,0.0,0.0,0.0,4061.839256261035,336.51929425156914,0.0,0.0,0.0,0.0,0.0,377.7925489432219
1,189.96870029687233,127.80759890660946,0.0,0.0,0.0,0.0,0.0,32.76647637444135,0.0,0.0,0.0,0.0,0.0,16.80733887517319,23.4316208142863,0.0,0.0,0.0,0.0,0.0,35.15677934138501,17.571520448655367,0.0,0.0,0.0,0.0,0.0,4.4819983437524495,10.211042169879548,0.0,0.0,0.0,0.0,0.0,5.544885755104148,324.45624303452524,0.0,0.0,0.0,0.0,0.0,907.4525235816657,28.658020539412952,0.0,0.0,0.0,0.0,0.0,25.238193869808654,347.1174487497638,0.0,0.0,0.0,0.0,0.0,573.7578739221901,299.2890465542715,0.0,0.0,0.0,0.0,0.0,143.32251357802315,184.0327503414322,0.0,0.0,0.0,0.0,0.0,422.7084667249708,511.86286335047134,0.0,0.0,0.0,0.0,0.0,504.379797778167,248.0314096403427,0.0,0.0,0.0,0.0,0.0,695.0027659648333,53.00644682323389,0.0,0.0,0.0,0.0,0.0,375.95283384585554,51.130134336965625,0.0,0.0,0.0,0.0,0.0,15.457674652568693,1394.8413889425506,0.0,0.0,0.0,0.0,0.0,2483.210520627789,1594.3339787319128,0.0,0.0,0.0,0.0,0.0,1777.2474132882369,1912.429378820522,0.0,0.0,0.0,0.0,0.0,1991.0700852347595,307.5332546946222,0.0,0.0,0.0,0.0,0.0,621.3367917404939
2,153.79388039334566,112.31707628065742,0.0,0.0,0.0,0.0,0.0,13.825436950223258,0.0,0.0,0.0,0.0,0.0,20.548252476927516,9.590383645095342,0.0,0.0,0.0,0.0,0.0,12.901160460730964,10.550354551266357,0.0,0.0,0.0,0.0,0.0,15.999412506483482,13.385965650505526,0.0,0.0,0.0,0.0,0.0,8.8734771149305,198.6477584187543,0.0,0.0,0.0,0.0,0.0,643.3614139608108,11.437752728808276,0.0,0.0,0.0,0.0,0.0,61.63053621959066,322.3532276035513,0.0,0.0,0.0,0.0,0.0,152.62629961327045,206.84181296243312,0.0,0.0,0.0,0.0,0.0,17.482857580177573,141.01953324601783,0.0,0.0,0.0,0.0,0.0,87.21808923528697,193.43519740524235,0.0,0.0,0.0,0.0,0.0,45.271639166884114,472.47761486518266,0.0,0.0,0.0,0.0,0.0,253.33490848292197,31.704995283858096,0.0,0.0,0.0,0.0,0.0,64.52526394184972,54.30634808523483,0.0,0.0,0.0,0.0,0.0,31.449192705274367,480.08643431167593,0.0,0.0,0.0,0.0,0.0,565.1190555426216,396.94867488223383,0.0,0.0,0.0,0.0,0.0,201.51103300492193,586.082533899798,0.0,0.0,0.0,0.0,0.0,567.9311237066693,142.99709514704304,0.0,0.0,0.0,0.0,0.0,365.07112877791724
3,233.49384884653657,143.64323105330132,0.0,0.0,0.0,0.0,0.0,7.171188318166903,0.0,0.0,0.0,0.0,0.0,1.8364603952175926,8.004188211829375,0.0,0.0,0.0,0.0,0.0,2.1314142922233064,13.83062404184941,0.0,0.0,0.0,0.0,0.0,14.314064673245946,11.615850212186436,0.0,0.0,0.0,0.0,0.0,6.440440878050545,189.26099833001584,0.0,0.0,0.0,0.0,0.0,350.47524407529824,12.955230697954448,0.0,0.0,0.0,0.0,0.0,22.606905202060595,357.8509006826897,0.0,0.0,0.0,0.0,0.0,96.3811903179386,101.33803418130034,0.0,0.0,0.0,0.0,0.0,2.2384311545802182,137.31935157031614,0.0,0.0,0.0,0.0,0.0,24.623362561452737,192.54050366181258,0.0,0.0,0.0,0.0,0.0,72.6973081590202,228.10630215635462,0.0,0.0,0.0,0.0,0.0,204.0326526182518,24.32624351211412,0.0,0.0,0.0,0.0,0.0,264.48972882182136,28.562050190880765,0.0,0.0,0.0,0.0,0.0,2.977492079514564,311.6705493050276,0.0,0.0,0.0,0.0,0.0,139.7401744725237,208.66005523924392,0.0,0.0,0.0,0.0,0.0,125.62919609704419,305.55926162970957,0.0,0.0,0.0,0.0,0.0,235.2956846632841,51.456954055366595,0.0,0.0,0.0,0.0,0.0,54.6615307888527
4,43.91167783107345,111.81344978053072,0.0,0.0,0.0,0.0,0.0,4.725729510662629,0.0,0.0,0.0,0.0,0.0,0.06351183608992286,10.842220365517864,0.0,0.0,0.0,0.0,0.0,6.663027885609618,34.54081998121039,0.0,0.0,0.0,0.0,0.0,26.884759221432336,4.026876448668413,0.0,0.0,0.0,0.0,0.0,16.70753319241925,107.04872206444068,0.0,0.0,0.0,0.0,0.0,428.92687650222246,24.03188583288447,0.0,0.0,0.0,0.0,0.0,137.0117526438608,236.1701299189466,0.0,0.0,0.0,0.0,0.0,20.47876164035309,81.91438959342327,0.0,0.0,0.0,0.0,0.0,105.21238448964326,101.1625964027002,0.0,0.0,0.0,0.0,0.0,110.14264935350162,67.22081754686799,0.0,0.0,0.0,0.0,0.0,38.439748384403195,199.05553869222902,0.0,0.0,0.0,0.0,0.0,283.18611155412833,91.77541267482981,0.0,0.0,0.0,0.0,0.0,81.78352145847273,34.23320774147662,0.0,0.0,0.0,0.0,0.0,30.71453421012983,143.21964913163862,0.0,0.0,0.0,0.0,0.0,204.76391017075994,66.69700705556897,0.0,0.0,0.0,0.0,0.0,192.7427578854887,381.45951213889333,0.0,0.0,0.0,0.0,0.0,336.9106197508471,70.13037984211354,0.0,0.0,0.0,0.0,0.0,103.16452385796153
5,51.17816275461648,101.39946393665298,0.0,0.0,0.0,0.0,0.0,9.317305034112959,0.0,0.0,0.0,0.0,0.0,4.725798077869833,5.504291051074833,0.0,0.0,0.0,0.0,0.0,3.4991827451993247,7.525184899250598,0.0,0.0,0.0,0.0,0.0,5.736811531933675,5.8586802753482425,0.0,0.0,0.0,0.0,0.0,7.148550777831338,95.49112977911933,0.0,0.0,0.0,0.0,0.0,111.43326206634482,23.42993029906635,0.0,0.0,0.0,0.0,0.0,43.961072870586065,213.07398890878872,0.0,0.0,0.0,0.0,0.0,8.115027457582329,60.278047805528864,0.0,0.0,0.0,0.0,0.0,46.442255108578834,107.01072693297097,0.0,0.0,0.0,0.0,0.0,306.6364218993818,51.10948602010229,0.0,0.0,0.0,0.0,0.0,98.46936846952775,151.42243364394946,0.0,0.0,0.0,0.0,0.0,109.621933820081,68.94813338339897,0.0,0.0,0.0,0.0,0.0,83.02114439555272,18.927148500937808,0.0,0.0,0.0,0.0,0.0,44.9302667793143,86.39920609052639,0.0,0.0,0.0,0.0,0.0,181.2452957608658,114.29618482516958,0.0,0.0,0.0,0.0,0.0,109.31061326323041,136.37015576670703,0.0,0.0,0.0,0.0,0.0,170.10879879158924,21.746045167641956,0.0,0.0,0.0,0.0,0.0,62.95870728037257
6,96.36050060694683,66.7561710456598,0.0,0.0,0.0,0.0,0.0,16.73691022697626,0.0,0.0,0.0,0.0,0.0,4.519527230692733,6.469963214933103,0.0,0.0,0.0,0.0,0.0,2.5844210681090685,10.492591379558064,0.0,0.0,0.0,0.0,0.0,7.437590073479114,9.074300005729997,0.0,0.0,0.0,0.0,0.0,4.755723317332049,93.74316801008953,0.0,0.0,0.0,0.0,0.0,293.95221101457025,18.724511643281286,0.0,0.0,0.0,0.0,0.0,4.667943709876457,160.03790732206016,0.0,0.0,0.0,0.0,0.0,26.497710923357246,83.78020454151459,0.0,0.0,0.0,0.0,0.0,100.5570990949871,71.71226017774482,0.0,0.0,0.0,0.0,0.0,5.236288731044643,50.37492977843639,0.0,0.0,0.0,0.0,0.0,64.81777702401898,217.3707819266766,0.0,0.0,0.0,0.0,0.0,172.43462244052165,32.41955335099852,0.0,0.0,0.0,0.0,0.0,42.191700777724314,33.31220955424426,0.0,0.0,0.0,0.0,0.0,25.856366406228428,234.93681153184087,0.0,0.0,0.0,0.0,0.0,108.61443697359343,89.55109492312586,0.0,0.0,0.0,0.0,0.0,66.56152884823479,161.19985864318028,0.0,0.0,0.0,0.0,0.0,65.72115950234422,110.34048874777771,0.0,0.0,0.0,0.0,0.0,54.62019409254988
7,218.13653900894286,120.51582553410998,0.0,0.0,0.0,0.0,0.0,5.222657717426607,0.0,0.0,0.0,0.0,0.0,10.105127868386852,6.63550890011089,0.0,0.0,0.0,0.0,0.0,3.335534756965412,11.56436130743376,0.0,0.0,0.0,0.0,0.0,6.875708437479383,12.74602011401399,0.0,0.0,0.0,0.0,0.0,3.112775886025568,85.50736592166025,0.0,0.0,0.0,0.0,0.0,295.6548080227034,15.432756045617625,0.0,0.0,0.0,0.0,0.0,42.682069690351575,112.41258530371259,0.0,0.0,0.0,0.0,0.0,16.512635786896514,67.55228876211463,0.0,0.0,0.0,0.0,0.0,43.671723716846124,108.71578830058552,0.0,0.0,0.0,0.0,0.0,6.827859152176863,57.8176575123291,0.0,0.0,0.0,0.0,0.0,90.81930651299396,166.22038823638724,0.0,0.0,0.0,0.0,0.0,94.24661176093639,32.82620012217076,0.0,0.0,0.0,0.0,0.0,74.84777705556483,19.733095799374585,0.0,0.0,0.0,0.0,0.0,44.176627941476546,251.8185662602631,0.0,0.0,0.0,0.0,0.0,140.12512584291596,107.6483914170094,0.0,0.0,0.0,0.0,0.0,304.55171427102994,292.4550469532462,0.0,0.0,0.0,0.0,0.0,353.67185407640216,19.48341273055691,0.0,0.0,0.0,0.0,0.0,23.20568487343536
8,61.20413941171892,60.3656198576875,0.0,0.0,0.0,0.0,0.0,12.861407495337556,0.0,0.0,0.0,0.0,0.0,12.378100141018026,6.369397834998168,0.0,0.0,0.0,0.0,0.0,1.0644394336757586,6.467707993595525,0.0,0.0,0.0,0.0,0.0,6.50275561518449,10.996687886838556,0.0,0.0,0.0,0.0,0.0,2.034878889524462,89.14063079190312,0.0,0.0,0.0,0.0,0.0,141.6939013141571,34.409480844897026,0.0,0.0,0.0,0.0,0.0,67.92312446284775,123.13899553317017,0.0,0.0,0.0,0.0,0.0,5.327780282448854,59.18999127566954,0.0,0.0,0.0,0.0,0.0,36.725520278481085,60.72624632881281,0.0,0.0,0.0,0.0,0.0,86.18009372285783,51.21749556182514,0.0,0.0,0.0,0.0,0.0,13.35037646081947,164.48429113065765,0.0,0.0,0.0,0.0,0.0,81.04228416642478,45.18620478718867,0.0,0.0,0.0,0.0,0.0,64.25887422823652,21.49982469267902,0.0,0.0,0.0,0.0,0.0,7.052987346761822,127.92013515072904,0.0,0.0,0.0,0.0,0.0,46.27792128426888,93.49005403500685,0.0,0.0,0.0,0.0,0.0,73.99387886951054,141.57151236262303,0.0,0.0,0.0,0.0,0.0,44.630015650743395,16.473332748998384,0.0,0.0,0.0,0.0,0.0,46.87427058959648
