,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,52.13390269642012,7.418626885133832,57.14285714285714,0.3333333333333333,0.0,0.0,0.0
1,9.289681646455762,3.849486836921375,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0
2,3.342821042294942,0.8403560851720929,71.42857142857143,0.6666666666666666,0.75,0.6000000238418579,1.0
3,15.30494384068008,3.9241315765299523,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0
4,2.0513197514623136,2.859487777212279,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0
5,3.891727339635833,1.3737021116678876,42.857142857142854,0.25,0.0,0.0,0.0
6,2.346354923809997e-06,3.558094272177754,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0
7,4.310837401323799e-13,1.5597000114043993,42.857142857142854,0.5833333333333334,0.0,0.0,0.0
8,5.947187183018128e-09,1.586927679933476,42.857142857142854,0.6666666666666666,0.0,0.0,0.0
9,1.4908709187823452e-15,2.2687082899330697,57.14285714285714,0.7083333333333334,0.6666666865348816,0.5,1.0
10,0.0,3.694380984268611,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0
11,1.813964851227815e-11,4.314008746385899,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0
12,0.0,4.5782857177448335,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0
13,3.537016706900457e-10,4.748734694118844,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0
14,3.0039462980568935e-14,4.8616793073782905,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0
15,4.513817890840425e-12,4.93695281874088,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0
16,4.4662686247770745e-14,4.987300648038059,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
17,4.781000991850078e-12,5.0210434856172625,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
18,8.1395208033924e-14,5.043675294319439,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
19,2.687351522465839e-09,5.058854051336576,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
20,0.0,5.069008794931527,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
21,2.05773176262854e-11,5.075792223628767,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
22,6.179850282184494e-12,5.080322790740317,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
23,2.287494003631767e-11,5.083326602623514,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
24,1.155202917446728e-12,5.085293078881444,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
25,5.028458513430615e-09,5.086592139343668,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
26,3.2044679883586e-09,5.087405023644522,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
27,5.97807517761902e-12,5.0879106344989795,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
28,1.3056222769585876e-13,5.088210934613257,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
29,3.2332663486655856e-09,5.088364153319666,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
30,1.4743825207576942e-11,5.088432128108119,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
31,1.5845769140504775e-11,5.088422055907912,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
32,5.098652425120877e-09,5.088385180759773,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
33,1.475254838849717e-11,5.088305315678646,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
34,0.0,5.0882145661640745,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
35,5.065574092541539e-09,5.088112205072721,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
36,0.0,5.087983425261922,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
37,1.5798917728882677e-11,5.087858783336743,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
38,1.45028750906001e-11,5.08771139960051,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
39,3.1729716917144728e-09,5.087573039566759,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
40,1.4591185402048643e-11,5.08743435301865,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
41,5.770368310043788e-12,5.087290087333163,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
42,3.1436491794972037e-09,5.087152581040825,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
43,4.95555978130873e-09,5.087017368582002,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
44,3.138975775275104e-09,5.086872989945027,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
45,1.548875313647714e-11,5.086705593564733,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
46,3.108880230507335e-09,5.0865547199194845,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
47,4.8968106825116135e-09,5.086412939522169,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
48,3.172065784643304e-17,5.086250667825021,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
49,6.177820160083338e-12,5.086071784366686,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
50,0.0,5.085908084292313,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
51,1.9922666690155487e-11,5.085762739275571,42.857142857142854,0.625,0.5999999642372131,0.4285714328289032,1.0
