,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6930873246535436,0.6942146550020799,50.0,0.375,0.6666666865348816,0.5,1.0,0.6560357622513293,63.63636363636363,0.5625,0.8333333432674408,0.75,1.0,0.7479240287933143,0.6932422380715336,45.45454545454545,0.6333333333333333,0.6727272868156433,0.5208333432674408,1.0,0.6945244186815801,0.7263129133980861,53.333333333333336,0.22619047619047616,0.5916666686534882,0.5089285746216774,1.0,0.686938948225956,0.6927524132952907,50.0,0.5,0.0,0.0,0.0,0.6891157566416101,0.7322001222454939,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.5464584949570415,0.6812690648578271,57.14285714285714,0.75,0.0,0.0,0.0,0.60652799652656,0.6938936303708547,22.22222222222222,0.2916666666666667,0.20000000298023224,0.125,0.5,0.693059912409142,0.6933377205296952,57.14285714285714,0.08333333333333333,0.0,0.0,0.0,0.6928955667454518,0.6998769550329943,50.0,0.5,0.6666666865348816,0.5,1.0,0.8324333899796437,0.69303421434924,57.89473684210527,0.3625,0.0,0.0,0.0,0.6942639891899445,0.6923230106861128,80.0,0.5416666666666667,0.0,0.0,0.0,0.8800694155766023,0.6936161164667473,50.0,0.15625,0.6666666865348816,0.5,1.0,0.6937719297181799
1,0.5907821006596172,0.7951567136380715,50.0,0.71875,0.6666666865348816,0.5,1.0,0.6589342005255915,63.63636363636363,0.40625,0.8333333432674408,0.75,1.0,0.5880368588184732,0.6932121453390875,54.54545454545454,0.375,0.0,0.0,0.0,0.6940574528233665,0.6933390759235617,46.666666666666664,0.24166666666666667,0.6068376004695892,0.5000000149011612,0.9166666567325592,0.6923650729434097,0.756538817226698,50.0,0.5,0.0,0.0,0.0,0.5021055557787351,0.6824043311665589,62.5,0.0,0.7692307829856873,0.625,1.0,0.6385820771899479,0.7251865888208068,57.14285714285714,0.75,0.0,0.0,0.0,1.3988836558861686,0.6933665066134546,44.44444444444444,0.25,0.0,0.0,0.0,0.693110757400394,0.775318638032094,57.14285714285714,0.08333333333333333,0.0,0.0,0.0,0.7481907023185909,0.7443273308028037,50.0,0.5,0.6666666865348816,0.5,1.0,1.1338411245055477,0.6931050877050134,57.89473684210527,0.7222222222222222,0.6370370586713155,0.6507936616738638,0.8333333333333334,0.6902864720363743,0.6907575901240872,80.0,0.6666666666666667,0.0,0.0,0.0,0.6924476591892925,0.6938499336469054,50.0,0.125,0.6666666865348816,0.5,1.0,0.6931315437834182
2,0.6139091203124285,0.9131507419735728,50.0,0.71875,0.6666666865348816,0.5,1.0,0.6742822140313682,63.63636363636363,0.3333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.6014358891740933,0.6932377598935967,54.54545454545454,0.31666666666666665,0.0,0.0,0.0,0.6912728090986509,0.7334418754542497,53.333333333333336,0.175,0.6846153736114502,0.5267857164144516,1.0,0.8031415079359702,0.7093887843884996,50.0,0.4375,0.0,0.0,0.0,0.6935026040390705,0.6886707510967756,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.7117791332437687,0.729423289108274,57.14285714285714,0.75,0.0,0.0,0.0,0.600742538011914,0.693700653060513,33.33333333333333,0.2833333333333333,0.27272728085517883,0.1875,0.5,0.6939736219284212,0.7127268664770812,57.14285714285714,0.0,0.0,0.0,0.0,0.6926020632856891,0.7434839987733094,50.0,0.5,0.6666666865348816,0.5,1.0,0.6367528501677728,0.6929289111660629,57.89473684210527,0.6888888888888888,0.0,0.0,0.0,0.6927445777664206,0.6931576960643604,60.0,0.5416666666666667,0.2857142984867096,0.20000000298023224,0.5,0.6931651181347795,0.6941546835094465,50.0,0.125,0.6666666865348816,0.5,1.0,0.7144629737479896
3,0.612258134237544,0.8560961469461091,50.0,0.55,0.38461539149284363,0.3125,0.5,0.6552362953004779,63.63636363636363,0.5,0.6785714328289032,0.5416666716337204,1.0,0.4961926282418629,0.693141254805743,54.54545454545454,0.09375,0.0,0.0,0.0,0.6933167935022806,0.6829387167695292,66.66666666666666,0.85,0.6607142984867096,0.800000011920929,0.7000000029802322,0.7180802657651478,0.7594141364265791,50.0,0.5,0.0,0.0,0.0,0.7319719686761041,0.744798777595953,62.5,0.0,0.7692307829856873,0.625,1.0,0.4952227663312179,0.7547237074307469,57.14285714285714,0.5,0.0,0.0,0.0,0.5156296285082818,0.6949481902566055,33.33333333333333,0.2916666666666667,0.7000000029802322,0.625,1.0,0.6924148334282968,0.7578882558746377,57.14285714285714,0.0,0.0,0.0,0.0,0.8114028819394876,0.6937935313626329,50.0,0.5,0.6666666865348816,0.5,1.0,0.7287309965611571,0.6891678721255913,57.89473684210527,0.5,0.0,0.0,0.0,0.6945994604315425,0.6928228424795618,80.0,0.5416666666666667,0.25,0.25,0.25,0.6922772435067774,0.6772590338460693,60.0,0.90625,0.8333333432674408,0.75,1.0,0.6812776480984042
4,0.6146944712743976,0.7232056978396668,50.0,0.34375,0.6666666865348816,0.5,1.0,0.6754636088664164,63.63636363636363,0.5416666666666666,0.6785714328289032,0.5416666716337204,1.0,0.536714282501975,0.6931434689549202,54.54545454545454,0.25,0.0,0.0,0.0,0.6928846804478119,0.6842655609710596,53.333333333333336,0.7916666666666666,0.6333333551883698,0.550000011920929,0.800000011920929,0.6949897872244879,0.6934280401942956,25.0,0.375,0.0,0.0,0.0,0.7333095858351205,0.7628923432737075,62.5,0.0,0.7692307829856873,0.625,1.0,0.7048600594308841,0.6642592628100508,57.14285714285714,0.75,0.0,0.0,0.0,0.9045472040715032,0.693295069816775,55.55555555555556,0.2833333333333333,0.0,0.0,0.0,0.6933244005149033,0.7811780392421523,57.14285714285714,0.08333333333333333,0.0,0.0,0.0,0.7804547762337579,0.6932533294037337,62.5,0.375,0.7272727489471436,0.5714285969734192,1.0,0.7694592500143096,0.6920197961115288,57.89473684210527,0.5444444444444444,0.0,0.0,0.0,0.696943079589618,0.6914629718690343,80.0,0.5416666666666667,0.0,0.0,0.0,0.692566680379587,0.6924334169680201,50.0,0.9375,0.0,0.0,0.0,0.6943511397149108
5,0.9987158484458859,0.6930398610326012,50.0,0.48333333333333334,0.38461539149284363,0.3125,0.5,0.6834754711364008,63.63636363636363,0.8666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.7110514489340636,0.7135739949296882,54.54545454545454,0.2833333333333333,0.0,0.0,0.0,0.6613814172273601,0.721834714827066,46.666666666666664,0.3916666666666667,0.0,0.0,0.0,0.6940978037170088,0.701756285423725,25.0,0.375,0.25,0.25,0.25,0.6904470156749719,0.7014125540163697,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.6591129999680652,0.7080893851033423,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.831731719225346,0.6306138077835715,66.66666666666666,0.6166666666666667,0.0,0.0,0.0,0.679233667415886,0.8025493466876127,14.285714285714285,0.08333333333333333,0.25,0.20000000298023224,0.3333333432674408,0.6073197378354066,0.6931635572821597,50.0,0.4375,0.6666666865348816,0.5,1.0,0.6931514098748349,0.6927422673287466,57.89473684210527,0.3263888888888889,0.0,0.0,0.0,0.6924991044358593,0.8354689300828891,20.0,0.5,0.4444444552063942,0.3125,1.0,0.6641252002508453,0.6543764516752235,80.0,0.75,0.375,0.5,0.30000001192092896,0.7157633857809498
6,1.0252423018010157,0.7343712892532783,50.0,0.65,0.7727272808551788,0.6875,1.0,0.640587000804992,63.63636363636363,0.7666666666666666,0.7846153974533081,0.6458333432674408,1.0,0.6178146165596891,0.7024516522355305,54.54545454545454,0.21875,0.0,0.0,0.0,0.7514988183001087,0.6632118159634551,53.333333333333336,0.7604166666666667,0.6969697177410126,0.5357142984867096,1.0,0.7191733505115047,0.7600184357070248,50.0,0.25,0.0,0.0,0.0,0.6804749308314291,0.7708584273509256,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,1.257865667736443,0.76238374168973,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.9276179206721769,0.6937588477417194,66.66666666666666,0.31666666666666665,0.0,0.0,0.0,0.6088819840665977,0.7181339644187508,28.57142857142857,0.25,0.0,0.0,0.0,1.4138903159512077,0.6933742125135299,50.0,0.3125,0.6666666865348816,0.5,1.0,0.6916791469095885,0.6931144656723219,57.89473684210527,0.125,0.0,0.0,0.0,0.6937771935366798,0.7244286794002017,20.0,0.5,0.20000000298023224,0.125,0.5,0.6683330990366712,0.6777711461690721,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.4747167371360216
7,0.641921243579228,0.6811482217729936,50.0,0.48333333333333334,0.38461539149284363,0.3125,0.5,0.6443803527265834,63.63636363636363,0.8,0.7846153974533081,0.6458333432674408,1.0,0.3473392536513808,0.6930276501058711,54.54545454545454,0.46875,0.0,0.0,0.0,0.6935027445684501,0.6789627340392931,60.0,0.7708333333333333,0.3333333432674408,0.5,0.25,0.4844629085932928,0.6939377485392287,50.0,0.1875,0.0,0.0,0.0,0.6696249102562033,0.8729014578909358,62.5,0.0,0.7692307829856873,0.625,1.0,1.0284008278583214,0.6993925844446306,57.14285714285714,0.5,0.0,0.0,0.0,0.7093956717048536,0.7378798667184236,44.44444444444444,0.2833333333333333,0.0,0.0,0.0,0.6739439578181547,0.9369239348298367,28.57142857142857,0.16666666666666666,0.444444477558136,0.3333333432674408,0.6666666865348816,0.5878154779033778,0.6933517909849156,50.0,0.1875,0.0,0.0,0.0,0.6920053846909576,0.69375353692196,52.63157894736842,0.35555555555555557,0.0,0.0,0.0,0.6933111101388142,0.6948225932139536,20.0,0.5416666666666667,0.20000000298023224,0.125,0.5,0.6650302455274831,0.7045424110372107,50.0,0.8125,0.6666666865348816,0.5,1.0,0.611866827086355
8,0.6509504165037596,0.6865249796630468,50.0,0.40625,0.6666666865348816,0.5,1.0,0.6055465096707401,63.63636363636363,1.0,0.7846153974533081,0.6458333432674408,1.0,0.5921498454444895,0.6774714514192964,54.54545454545454,0.8666666666666667,0.0,0.0,0.0,0.692354345255332,0.7895460138606274,46.666666666666664,0.8958333333333333,0.0,0.0,0.0,0.5865488670641884,0.7149457849439567,50.0,0.1875,0.0,0.0,0.0,0.5083609774999948,0.8041203101268695,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.4541501867548089,0.8164935653412811,57.14285714285714,0.4166666666666667,0.4000000059604645,0.5,0.3333333432674408,0.8329890652204298,0.8182530500203999,22.22222222222222,0.2833333333333333,0.125,0.10000000149011612,0.1666666716337204,0.6810126328795529,0.9350007737393865,57.14285714285714,0.16666666666666666,0.0,0.0,0.0,0.30128409248029564,0.6936842226411665,37.5,0.125,0.2857142686843872,0.3333333432674408,0.25,0.6934041875896306,0.6934083663017755,57.89473684210527,0.2916666666666667,0.0,0.0,0.0,0.6970632713214888,0.7086002649641754,20.0,0.5,0.4444444552063942,0.3125,1.0,0.6356303597321483,0.6121915358601304,50.0,0.9375,0.6666666865348816,0.5,1.0,0.5393812268552942
