,DEL16p11_2,DEL16p11_2,DEL16p11_2,SZ,SZ,SZ
19,0.0002393754614774913,0.12333719094625457,68.75,0.1885873543910115,74.375,5.537313658212628e-05
20,0.0002526983563669678,0.12305761987719413,62.5,0.18695248383525,75.0,0.00011400684474490985
21,0.00034651604510132984,0.12414533646814671,62.5,0.1912888010223876,74.375,0.0002150073902959165
22,0.0003204509174685498,0.12499894018611984,68.75,0.1915357324501889,75.0,8.349072699865701e-05
23,0.00021607333785590723,0.1259428822549714,68.75,0.19361882348295928,75.0,0.00018478523878666947
24,0.00038510405387631204,0.1264439389006983,68.75,0.19553137788181213,75.0,1.921325349720944e-05
25,0.0001016802963145734,0.12707038645835453,62.5,0.19535668025049288,75.0,0.00034291456704141544
26,0.0003011412138212446,0.12823579343270322,68.75,0.19999321670718104,74.375,0.00010408290958401044
27,0.00012950254693522452,0.1278302456812283,62.5,0.19905266769583374,75.0,0.00026458405038171285
28,7.119788180253002e-05,0.1293244517013305,68.75,0.20233641265892865,74.375,0.00010705167796172229
29,8.575557297923828e-05,0.12903809729977414,62.5,0.20107285434847638,75.625,0.0001507393927994831
30,8.594207905719594e-05,0.13068898844193355,62.5,0.20383924189311267,75.0,0.00027178093591608926
31,7.027612157869361e-05,0.13105790484296975,62.5,0.20380172695670257,75.0,5.7397741558046414e-05
32,6.14008719135276e-05,0.13209659686419328,62.5,0.20577739066858092,75.0,1.3568659818462931e-05
33,7.474583695964767e-05,0.13342783105000872,62.5,0.2072218485513228,75.0,2.8806779052536733e-05
34,6.391997755012782e-05,0.13438893522908676,68.75,0.20953623835483698,75.0,0.00014117053269935599
35,8.118410930362202e-05,0.13485582986490108,62.5,0.21014828917518233,75.0,3.826606202540059e-05
36,7.989371502948463e-05,0.13517707497542542,62.5,0.21132389090987763,75.0,0.00015480098277844266
37,0.00010322792394189636,0.13621308792747752,62.5,0.21348818110024026,75.0,5.1324322713477284e-05
38,0.00013816866494363394,0.13683755850754847,62.5,0.21382076384136361,75.0,8.202753621023195e-06
39,3.882867096304166e-05,0.1379888764508032,68.75,0.21556143258133184,74.375,4.3630544452323484e-05
40,3.497602061627276e-05,0.13851474773906794,62.5,0.2167274897796788,74.375,8.569394324778962e-05
41,4.5285754727367446e-05,0.1390413252697018,62.5,0.2177815474594173,74.375,0.0001497585665308252
42,5.4351424608564965e-05,0.14036361020394653,68.75,0.2199530180720089,74.375,1.6328863934515843e-05
43,6.036295817913357e-05,0.14030235200123722,62.5,0.21937797831927472,75.0,3.8692901828694304e-05
44,3.206624110351636e-05,0.14114883603076064,62.5,0.22066041794972763,75.0,2.0804423579457617e-05
45,6.220811832790093e-05,0.1420413751200058,62.5,0.2214719868072604,75.0,4.798709698338926e-05
46,5.1337529126564226e-05,0.14274594519452494,62.5,0.22362741434510439,74.375,2.9248181118289463e-05
47,2.0050310713823834e-05,0.14292090754035633,62.5,0.22352240388740213,75.0,8.727035053997467e-05
48,4.944153781848234e-05,0.14304786692262048,62.5,0.22488122253471388,75.0,5.846941349554215e-05
49,1.9493105785148986e-05,0.14443294373027993,62.5,0.22740834625146836,74.375,5.4170965644752905e-05
50,3.201072724692781e-05,0.1443911226193217,62.5,0.22583815343241662,75.625,3.475103972203499e-05
51,6.629540422484725e-05,0.14540122710092562,62.5,0.22754780089949816,75.0,5.330292495834437e-05
52,1.2650712136559914e-05,0.14648312780538758,62.5,0.2303940769183943,73.75,5.7505215922835376e-05
53,2.232231260544476e-05,0.14667098985563043,62.5,0.22992023701125333,75.0,1.0781868189219535e-05
54,2.1200612693020085e-05,0.14698484207628243,62.5,0.23086330534713265,75.0,2.576653604574957e-06
55,1.296919437201194e-05,0.14829420563767196,62.5,0.23275403277579798,73.75,3.6613668504575315e-05
56,4.555831963319447e-05,0.14839352669194542,62.5,0.23266747869373763,75.0,5.493355138749093e-06
57,1.9807672590047397e-05,0.14889405744768514,62.5,0.23389472523110638,75.0,6.9448043545352514e-06
58,5.135460975709186e-05,0.1502457288158004,68.75,0.2360986294955938,73.75,4.8978464793169045e-05
59,8.174333990808787e-06,0.15070719161829646,62.5,0.2369342771456564,73.75,3.853084439866308e-06
60,4.046149379419579e-05,0.15095951248512285,62.5,0.23633812061939413,75.0,3.934870565561392e-05
61,2.0892621985156866e-05,0.15170497072753503,62.5,0.2383073129394316,74.375,3.515478938651732e-05
62,1.6063909479710952e-05,0.15214410263652955,62.5,0.23875604780007498,74.375,2.1818424759787144e-05
63,1.9254165591485713e-05,0.15262315444013758,62.5,0.24011424207758097,73.75,1.3755289400549817e-06
64,1.263504671804967e-05,0.15300536105420126,62.5,0.24033156956780752,75.625,4.775926496339926e-06
65,1.2793235213383748e-05,0.15357697724753455,62.5,0.24135634084502802,74.375,8.947356548405325e-07
66,1.8493673808345112e-05,0.1541919095232818,62.5,0.2424928909695184,74.375,1.8902766167283139e-06
67,1.651223327832178e-05,0.1547249964641296,68.75,0.2419810983322766,75.625,2.3057018384619048e-06
68,1.880296887821444e-05,0.1556137987520983,68.75,0.24382583324476928,75.625,7.948229729467448e-06
69,7.435527525729287e-06,0.1561596082879821,62.5,0.24496975678821156,74.375,1.3984803974212619e-05
70,1.7195390767388913e-05,0.15704145100911415,68.75,0.24706504986689878,73.125,4.2831817756767694e-05
71,1.764668451150813e-05,0.1569593084356894,68.75,0.24638117170443433,75.625,1.2285071420016006e-05
72,7.66668380499745e-06,0.1576875472904518,68.75,0.24786977239297045,74.375,7.515086372868976e-06
73,4.525632333926787e-06,0.1579768884830161,68.75,0.2474717558028424,75.625,1.5525721124217067e-05
74,6.8130856073125e-06,0.15941623036849445,68.75,0.25003726426010625,73.75,1.394809347081014e-05
75,1.2491654472929611e-05,0.15969178220894759,68.75,0.2501599070578437,74.375,1.4358713055165497e-05
76,1.1966645575313161e-05,0.15999967327753428,68.75,0.2504762752630961,75.625,3.339560565296677e-06
77,7.34303486067757e-06,0.16086964875204812,68.75,0.25151936961129945,75.0,1.4396459448342054e-05
78,9.202680360895361e-06,0.161377175965031,68.75,0.25174030414602877,75.625,1.0182086185563935e-05
79,1.613434589523384e-05,0.1621043101187437,68.75,0.25288829022780857,75.625,4.8921306342326606e-06
80,7.900743428009263e-06,0.16242697000059983,68.75,0.2545529937122266,73.75,3.01544448230455e-06
81,4.2372273838505996e-06,0.16381330571955993,68.75,0.2562018519540171,73.125,6.373882760869149e-06
82,1.852967001625923e-05,0.1639041378852401,68.75,0.2555813100796367,75.0,8.246116738302791e-06
83,1.1953247386980911e-05,0.16472162661738712,68.75,0.25693631621280427,74.375,6.6255412920186015e-06
84,4.896419828860244e-06,0.16542412414143515,68.75,0.25765918447740654,74.375,4.4864283029291506e-06
85,2.083016465895158e-06,0.16645372517105103,68.75,0.25967415594823173,73.125,2.0754844853942775e-06
86,8.45164062211002e-06,0.16720695867178054,68.75,0.2589492131311456,75.0,8.923475152428853e-06
87,4.4765659625598714e-06,0.16735124308500082,68.75,0.26069351204064506,73.75,1.2788492092009053e-05
88,6.602397978823341e-06,0.16834862226482245,68.75,0.2615154631479085,73.75,1.2292908313614002e-05
89,5.997950378487083e-06,0.16897670044174778,68.75,0.2616190622333973,74.375,9.520724028585879e-06
90,4.171884556774053e-06,0.1691674900574676,68.75,0.26231351625840166,74.375,7.880016724956609e-06
91,6.841541540844988e-06,0.16975331861345788,68.75,0.2627487759692063,75.625,3.138832676551624e-06
92,7.095587590797887e-07,0.17111897595704711,68.75,0.26387068148347814,74.375,4.983493729548562e-06
93,5.177675310516978e-06,0.17144173594832635,68.75,0.2656783764476824,73.75,5.6633903062081355e-06
94,4.39626274761251e-06,0.17195972686121974,68.75,0.26532604328513293,73.75,2.7641823261183853e-06
95,1.8634919597097924e-06,0.1728369003727295,68.75,0.26699715128523177,73.75,3.339335808519218e-06
96,4.588074485623035e-06,0.17341091762847965,68.75,0.26792024313638496,73.75,5.442971978611628e-06
97,1.7080430599347837e-06,0.17426306611596581,68.75,0.2679709109106618,73.75,7.114562824826279e-06
98,6.9553685125218736e-06,0.17450347690992665,68.75,0.2687774652878387,74.375,2.8222804018005923e-06
99,6.5548048241816005e-06,0.1753150915264643,68.75,0.26982760272465944,73.75,2.9536257663540844e-06
