,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test
0,0.6933255875102855,0.10398309640295475,50.0
1,0.6948246460160015,0.10389043204198792,50.0
2,0.6845864394643306,0.1039044897899776,50.0
3,0.6810730691659965,0.10390878420344848,50.0
4,0.6918886597683934,0.10360048659851935,50.0
5,0.6930527273721969,0.10381655037269125,50.0
6,0.6901738306704599,0.10357211806806225,50.0
7,0.6871602061574829,0.10365420547801733,50.0
8,0.6604157278365347,0.10735228909697989,50.0
9,0.7040339203062267,0.10338913623722705,50.0
10,0.5398703619857503,0.11777244879450137,50.0
11,0.5296499322104976,0.10748821780533069,50.0
12,1.0856293591501482,0.13014482764245144,50.0
13,1.116152387418441,0.19268156330058805,50.0
14,0.6892239018773934,0.11549007448330154,50.0
15,0.47395086869527536,0.13520954779592875,50.0
16,0.014455682331315303,0.17461282087915658,50.0
17,0.4055715132578396,0.1401225934393908,50.0
18,0.3281489759123407,0.21738020569778752,55.00000000000001
19,0.018908617699469547,0.31477509923816993,55.00000000000001
20,0.0038513197689516313,0.23181647220537008,55.00000000000001
21,0.006009873681789738,0.3800990953900004,55.00000000000001
22,0.0003350005468464138,0.34768514116814275,55.00000000000001
23,0.00018955721108412802,0.3902553691868807,55.00000000000001
24,0.0007997082457939592,0.42000419683897683,55.00000000000001
25,0.0014492862620924338,0.3850141090939577,55.00000000000001
26,0.0003818323861220999,0.4488247461787955,55.00000000000001
27,0.00043495046515985034,0.5204219186343442,55.00000000000001
28,0.00047704457925449293,0.4340800795379046,55.00000000000001
29,0.00021146246258404248,0.49457975931994297,55.00000000000001
30,0.00023013875716489628,0.45971074839347326,55.00000000000001
31,0.0001532158971644227,0.4892935785980811,55.00000000000001
32,0.000196993473224337,0.4926196263876711,55.00000000000001
33,0.00013799149354041588,0.4534165054541848,55.00000000000001
34,0.00021242502350965736,0.4725855873875801,55.00000000000001
35,0.0003444053098679374,0.4259193839771803,55.00000000000001
36,0.00014167479425731904,0.4893293536790876,55.00000000000001
37,5.265590638170179e-05,0.49992608410650996,55.00000000000001
38,6.177557955757745e-05,0.4357360380001401,55.00000000000001
39,0.00030772867776084734,0.4875322850580809,55.00000000000001
40,0.00017660246754236695,0.4869056144669946,55.00000000000001
41,2.6498117129142058e-05,0.5206671710477708,55.00000000000001
42,0.0001313625651934249,0.41849796648271054,55.00000000000001
43,7.868705485342244e-06,0.48419370622369196,55.00000000000001
44,0.00010599614368763288,0.4832021097638437,55.00000000000001
45,3.79753750052341e-05,0.49617761223755885,55.00000000000001
46,0.00016558986996031858,0.5642126811557759,55.00000000000001
47,5.500026696029955e-05,0.49200934549404673,50.0
48,2.039212922748237e-05,0.47566050845473395,55.00000000000001
49,8.73568389347657e-05,0.5586229977529584,55.00000000000001
50,6.733104855448374e-05,0.5280012895003917,55.00000000000001
51,1.915851605483153e-05,0.45468989314893404,55.00000000000001
52,7.851222180440515e-05,0.5673174587176861,55.00000000000001
53,4.486333258699758e-05,0.5949336071313581,55.00000000000001
54,2.9152440510198588e-05,0.4577300710790803,55.00000000000001
55,8.24262385549939e-05,0.5381168817817216,55.00000000000001
56,5.6471332716473806e-05,0.5524389237586819,55.00000000000001
57,5.2657065101011686e-05,0.5009593380914528,55.00000000000001
58,6.308789624470859e-05,0.5183137886660673,55.00000000000001
59,3.4758696613296305e-05,0.49916915921089267,55.00000000000001
60,7.627587356066528e-05,0.5553891593355589,55.00000000000001
61,3.563653352523821e-05,0.5898224477353808,55.00000000000001
62,3.310318151968278e-05,0.583776875109822,55.00000000000001
63,4.4626691858873566e-05,0.4707512066945821,55.00000000000001
64,1.3632889388214264e-05,0.613330600396198,55.00000000000001
65,3.4447836810528894e-05,0.5567679967964656,55.00000000000001
66,1.1215200571008766e-05,0.6332579593608109,55.00000000000001
67,3.018426843604578e-06,0.4826205139014423,55.00000000000001
68,1.1046000457717962e-05,0.5705371974470004,55.00000000000001
69,9.202704226276233e-06,0.5435852232095458,55.00000000000001
70,1.9536071278868232e-05,0.5891656245823582,55.00000000000001
71,2.6141155982435612e-05,0.6029252047824822,55.00000000000001
72,1.5145563581299702e-06,0.5195145256460765,55.00000000000001
73,2.5894945567238407e-05,0.595619775142606,55.00000000000001
74,1.0877758052396328e-05,0.6236413970974586,55.00000000000001
75,1.2560175009960044e-05,0.571213962679815,55.00000000000001
76,3.2631472036629416e-05,0.538110866006845,55.00000000000001
77,3.7899292897687845e-05,0.5864627973605266,55.00000000000001
78,3.209717798708508e-05,0.6350971545388957,55.00000000000001
79,8.287202787109859e-06,0.5910037042622117,55.00000000000001
80,1.1352835590052999e-05,0.6665522864914177,55.00000000000001
81,1.2819750436907386e-05,0.5912774586162826,55.00000000000001
82,9.938515628201366e-06,0.6139844356385751,55.00000000000001
83,9.363514897327852e-06,0.6388537282673853,55.00000000000001
84,2.0690608506469348e-05,0.5074325048116572,55.00000000000001
85,9.649186348757983e-06,0.5497678258034745,55.00000000000001
86,2.5627509720436646e-05,0.5837159791611483,55.00000000000001
87,2.869296284154562e-05,0.5863289167679422,55.00000000000001
88,1.0502293521601823e-06,0.6944857461920332,55.00000000000001
89,1.2419267657160193e-05,0.6823532092510239,55.00000000000001
90,8.10465986482353e-06,0.6236999237637855,55.00000000000001
91,1.1228164584898114e-05,0.6517261861918361,55.00000000000001
92,9.016653763436161e-06,0.590175670227738,55.00000000000001
93,5.222694448331498e-06,0.6122643677925487,55.00000000000001
94,1.1335896675254291e-05,0.5948451074887888,55.00000000000001
95,1.1396506890078406e-06,0.6946638129932735,55.00000000000001
96,6.542972352000757e-06,0.5225172475494043,55.00000000000001
97,9.494422648221387e-06,0.6188687793041293,55.00000000000001
98,3.6369256493089896e-06,0.7045496299197153,55.00000000000001
99,6.123331879499331e-06,0.5603245577438086,55.00000000000001
