,BIP,BIP,BIP,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6844853387501556,0.08618223232629224,71.875,0.13052239312130595,50.0,0.6821952074190867
1,0.503044658147817,0.07356225897899175,71.875,0.10413427051998855,50.0,0.7701114230294706
2,0.49764081118113596,0.07873289969275113,71.875,0.10779784195931368,50.0,0.6769326629414603
3,0.7464292392798636,0.06607423058768461,71.875,0.11161530886179842,35.714285714285715,0.4546878577821978
4,0.5170745568377745,0.06244395837639472,71.875,0.21542189852502272,50.0,1.115651502062731
5,0.4897159241681853,0.07356524127458633,71.875,0.21965016647533483,50.0,0.47149212031929266
6,0.01904209549554437,0.11290251610704952,71.875,0.1234173584952732,42.857142857142854,0.18294683436854098
7,0.570633866576399,0.06967041548437836,71.875,0.23880048000012413,50.0,0.07722919065172248
8,0.7935863608034558,0.08972105365204805,71.875,0.275142388302735,50.0,0.06735319163804675
9,0.6880327200124392,0.10836402532691422,71.875,0.18055334410398777,57.14285714285714,0.019994488507709303
10,1.177952099259182,0.1443648518893219,71.875,0.14677793915259424,64.28571428571429,0.09066982143443553
11,0.3127652789993212,0.07671115497363461,75.0,0.5025948272452543,50.0,1.564799577270121
12,0.06428337999951744,0.08644649400271101,71.875,0.2841115236564978,57.14285714285714,0.013021055688147836
13,0.3864354792241397,0.1035573802605891,78.125,0.22818341245253498,57.14285714285714,0.05840532940248804
14,0.2176011622937088,0.09865365522210143,71.875,0.21022625522688282,64.28571428571429,0.007911133105793819
15,0.0001877671420133057,0.13045743920017272,78.125,0.4350162702650705,50.0,2.5990846922030957
16,0.04237504386288214,0.2119865885540207,75.0,0.2771678813383497,50.0,0.021280260257353144
17,5.107525792439143e-05,0.22136954737761755,75.0,0.16895150612468973,57.14285714285714,0.006091719144234685
18,0.0029534134599573437,0.13456115745263253,65.625,0.20616286833634964,64.28571428571429,0.0014135365092097848
19,0.2556578976192605,0.17662435035788462,78.125,0.21036920111470608,64.28571428571429,0.01597633359844446
20,0.0023884253650069396,0.1371498354169129,68.75,0.46937099820912437,50.0,0.002189433114816273
21,0.19449764680429818,0.21765561004986664,78.125,0.2653848447772414,64.28571428571429,0.0007708885108707233
22,0.0016470987867708172,0.13535145812262284,65.625,0.30083000329543197,57.14285714285714,0.0003718187606512387
23,0.0012765723809574085,0.17444837393315324,75.0,0.32021204257764746,57.14285714285714,0.0006855630858811214
24,0.0004428262212305491,0.17963231981686287,75.0,0.316306368370118,64.28571428571429,0.0005595419062331453
25,0.0008270077090493917,0.20385926428142995,78.125,0.26984330517546307,64.28571428571429,0.0006578991407717529
26,7.385230113308183e-05,0.19762537922075288,75.0,0.3474065419363524,64.28571428571429,0.0003103510364673474
27,3.098728139272676e-05,0.21437922283485317,78.125,0.3208971356087861,64.28571428571429,0.0002586303577379595
28,0.0015829843395745013,0.2110443180128632,75.0,0.35202543395894503,64.28571428571429,0.0005197272200115476
29,0.0005376082793741418,0.21526181147406784,75.0,0.3108836826820568,64.28571428571429,0.00041663237414040074
30,0.0002639037460808302,0.2106183566436553,75.0,0.3260752276647513,64.28571428571429,0.00023758076022686368
31,7.717131517924816e-05,0.22155573100654136,75.0,0.3203733521829255,64.28571428571429,0.00028190368907967013
32,0.00026421196263172946,0.22263256208934412,75.0,0.3184046935642271,64.28571428571429,0.0002532191852449393
33,0.0005378427243089734,0.21677813548738495,75.0,0.3285618350265699,64.28571428571429,0.00016877095352304709
34,0.00021558030699423027,0.22359715917306716,75.0,0.32652000226051764,64.28571428571429,0.0001411107154178186
35,6.859563615911234e-05,0.2270463864587647,75.0,0.32315472262959816,64.28571428571429,0.0002904276605020012
36,0.00010135731377523954,0.2223695342096519,75.0,0.3127058416657716,64.28571428571429,9.158500917312569e-05
37,0.0006230032207764724,0.22476387744258464,75.0,0.3679887029938209,64.28571428571429,0.00012263278327784624
38,4.1428326108062175e-05,0.22196904715392188,75.0,0.31140550062119826,64.28571428571429,0.00011735633596505332
39,0.00031508323231234944,0.23246271235267654,75.0,0.37016636558130706,64.28571428571429,0.00019484531120301545
40,3.7439825562998286e-05,0.2310351583513514,75.0,0.33156343576372443,64.28571428571429,0.0001353883000315597
41,7.495374919977188e-05,0.23309061408000847,75.0,0.3292959450952698,64.28571428571429,0.00012314269173631
42,0.00016249726809969365,0.234725621067007,75.0,0.3421064632956203,64.28571428571429,0.00011805412861684981
43,0.00029010898867113776,0.23547148352784053,75.0,0.39031378852166415,64.28571428571429,0.00012235628694860887
44,4.446575554808638e-05,0.2383854448990818,75.0,0.3590885799527158,64.28571428571429,0.0001243130838284454
45,1.3049450689323304e-05,0.2390159034975656,75.0,0.326359725598024,64.28571428571429,6.763939738020676e-05
46,0.00010756746180317129,0.24094263450666412,75.0,0.3700240254050896,64.28571428571429,0.00010253512694914056
47,0.00012839367466444934,0.22836405083601796,75.0,0.3648594374564169,64.28571428571429,7.942393863441549e-05
48,1.7334549808407647e-05,0.24591636266480715,75.0,0.36589124417943075,64.28571428571429,0.0001306479878854259
49,9.600356678399217e-05,0.2426837170889271,75.0,0.35295403778774787,64.28571428571429,8.733624433351488e-05
50,0.00010015032301936298,0.24244001861203646,75.0,0.35420181630270436,64.28571428571429,9.703016050168128e-05
51,0.00012232204681909047,0.2491828852249261,75.0,0.3505172731979295,64.28571428571429,3.6956164024759226e-05
52,6.964977548796686e-05,0.24955535901125095,75.0,0.373930192422034,64.28571428571429,8.565409022054735e-05
53,4.386926835786186e-05,0.2426206561212228,75.0,0.39412508069445346,64.28571428571429,6.832352004891889e-05
54,0.00012872175728786893,0.24930375864413826,75.0,0.38166262032888415,64.28571428571429,7.966400490693663e-05
55,0.00010922097501802444,0.24867948790485137,75.0,0.33735994910065925,64.28571428571429,7.951537969714162e-05
56,0.0001189483694331149,0.2500090384675751,75.0,0.3530370896658826,64.28571428571429,5.407205395261607e-05
57,7.059594988835323e-05,0.24556124772354587,75.0,0.3650725131188506,64.28571428571429,3.380316891740065e-05
58,9.181886917276926e-05,0.2573555457596526,75.0,0.3561850711690928,64.28571428571429,4.969881502814589e-05
59,1.2249872547121972e-05,0.251186656095324,75.0,0.41935972717871856,64.28571428571429,4.22216121877275e-05
60,8.02697607192328e-05,0.2568871475497052,75.0,0.3316219023610222,64.28571428571429,4.6619436307210815e-05
61,0.00012574458267700447,0.2551913505577577,75.0,0.3551530127549736,64.28571428571429,4.6563532555943675e-05
62,9.562089891933824e-05,0.254063211679213,75.0,0.3734988867336453,64.28571428571429,3.216390844948057e-05
63,1.3090283321508088e-05,0.25936311349229013,75.0,0.3528983749157417,64.28571428571429,4.101238728858905e-05
64,2.2322047703828708e-05,0.25795964671068655,75.0,0.3904148589064704,64.28571428571429,4.446031125390905e-05
65,2.3167344885747304e-05,0.26179037592092663,75.0,0.37320681687879353,64.28571428571429,3.258193823064749e-05
66,5.5671745401917354e-06,0.25801229930418196,75.0,0.3683049399551986,64.28571428571429,4.3656438606180025e-05
67,0.00012955890464939586,0.2648697223541071,75.0,0.3797822461645985,64.28571428571429,3.121381875739155e-05
68,8.914641587142493e-05,0.2581436447222165,75.0,0.42931983849813166,64.28571428571429,3.92522425374829e-05
69,6.608714987965257e-05,0.2600664329219054,75.0,0.4074811755319453,64.28571428571429,2.8190666610206738e-05
70,0.00011159167821581742,0.2604467222378223,75.0,0.3731655307239588,64.28571428571429,4.909616656240826e-05
71,2.9491575220332384e-05,0.2624646882554048,75.0,0.37501839475031856,64.28571428571429,5.4229627407263084e-05
72,5.0096818945197913e-05,0.26452695339409077,75.0,0.35149606328399546,64.28571428571429,4.273243864063937e-05
73,5.732887214808853e-05,0.26467212986741484,75.0,0.365959946291608,64.28571428571429,4.0149126903540964e-05
74,7.927889642726402e-06,0.26331290424104975,75.0,0.36267723084036046,64.28571428571429,2.000451626626491e-05
75,8.851983079133373e-05,0.26585302632044655,75.0,0.38779452709638434,64.28571428571429,2.229735337090566e-05
76,3.6439593248668744e-05,0.26766532465512416,75.0,0.3712721056216656,57.14285714285714,4.718920260150098e-05
77,8.962834424573869e-07,0.2696934388917498,75.0,0.4061066897819186,64.28571428571429,3.14321411690427e-05
