,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
9,34.97755895177042,8.048128079839056,0.0,0.0,0.0,0.0,0.0,1.0985167596236982,0.0,0.0,0.0,0.0,0.0,3.042567751409982,0.8836550135731641,0.0,0.0,0.0,0.0,0.0,2.75596358785691,0.6246535093537016,0.0,0.0,0.0,0.0,0.0,7.440212433640955,0.6338934244731309,0.0,0.0,0.0,0.0,0.0,2.4339786575496705,11.537954301729942,0.0,0.0,0.0,0.0,0.0,98.06557572698124,6.682896186583625,0.0,0.0,0.0,0.0,0.0,41.54320861438653,18.839207153018332,0.0,0.0,0.0,0.0,0.0,71.02622513465805,7.4594980103715685,0.0,0.0,0.0,0.0,0.0,10.745425212964792,14.251025276943372,0.0,0.0,0.0,0.0,0.0,19.998862370508558,11.016755488958358,0.0,0.0,0.0,0.0,0.0,75.70344996336091,7.399560609421988,0.0,0.0,0.0,0.0,0.0,68.87715592515126,2.9632364270864517,0.0,0.0,0.0,0.0,0.0,11.861659001073308,28.72734021427205,0.0,0.0,0.0,0.0,0.0,40.40416722379856,29.090685197946108,0.0,0.0,0.0,0.0,0.0,57.874528822036794,16.926995927680245,0.0,0.0,0.0,0.0,0.0,27.33425139919384,2.506768998637611,0.0,0.0,0.0,0.0,0.0,41.93705172164834
10,110.28107234147443,16.788786819626843,0.0,0.0,0.0,0.0,0.0,0.7850964183479517,0.0,0.0,0.0,0.0,0.0,3.0853784758930045,0.5254385606861536,0.0,0.0,0.0,0.0,0.0,1.7710826265228579,1.249026158377545,0.0,0.0,0.0,0.0,0.0,21.889400963430987,0.973489961402264,0.0,0.0,0.0,0.0,0.0,1.886167710334371,13.386081694872775,0.0,0.0,0.0,0.0,0.0,70.51538509390909,9.323951090055893,0.0,0.0,0.0,0.0,0.0,46.34144170830167,14.291791923532536,0.0,0.0,0.0,0.0,0.0,21.12874231575079,13.160062871979944,0.0,0.0,0.0,0.0,0.0,4.335820079217546,12.372287804895201,0.0,0.0,0.0,0.0,0.0,21.632357913921076,11.350514958242329,0.0,0.0,0.0,0.0,0.0,85.25326345458461,11.048212709870155,0.0,0.0,0.0,0.0,0.0,86.51643055034403,2.6390898665372653,0.0,0.0,0.0,0.0,0.0,26.686892194891943,10.306139233024345,0.0,0.0,0.0,0.0,0.0,144.50388911336663,17.0936297142775,0.0,0.0,0.0,0.0,0.0,160.74854633093753,36.29236091243774,0.0,0.0,0.0,0.0,0.0,24.838609985067265,7.199743970504645,0.0,0.0,0.0,0.0,0.0,43.552198251799645
11,86.96362113011071,19.827694406624992,0.0,0.0,0.0,0.0,0.0,3.0880831465735565,0.0,0.0,0.0,0.0,0.0,2.6763158883189337,2.820021081608014,0.0,0.0,0.0,0.0,0.0,22.577250474422804,0.5210462286989637,0.0,0.0,0.0,0.0,0.0,1.771485142660916,1.1250661732839038,0.0,0.0,0.0,0.0,0.0,3.4686662703485363,15.916460747460663,0.0,0.0,0.0,0.0,0.0,38.120797092056264,6.44703361725415,0.0,0.0,0.0,0.0,0.0,21.633081916885452,14.164704757552599,0.0,0.0,0.0,0.0,0.0,7.8593544924397944,6.385824764878404,0.0,0.0,0.0,0.0,0.0,12.981361924408288,10.747333502768955,0.0,0.0,0.0,0.0,0.0,2.7028851801933818,10.41530195040725,0.0,0.0,0.0,0.0,0.0,156.78298284051778,7.529770977996179,0.0,0.0,0.0,0.0,0.0,85.46800577676741,2.717904303388673,0.0,0.0,0.0,0.0,0.0,13.547728664602309,13.698460997572054,0.0,0.0,0.0,0.0,0.0,6.463228723335082,18.964410779989908,0.0,0.0,0.0,0.0,0.0,167.82798955021346,30.03623067993094,0.0,0.0,0.0,0.0,0.0,57.87052880755297,2.659194865342196,0.0,0.0,0.0,0.0,0.0,33.84411798319521
12,279.7162574635738,26.80596228934897,0.0,0.0,0.0,0.0,0.0,0.6782313858374591,0.0,0.0,0.0,0.0,0.0,9.189290153908527,0.8445041971525712,0.0,0.0,0.0,0.0,0.0,1.463420300446752,1.2259730084392406,0.0,0.0,0.0,0.0,0.0,9.028647828653645,0.5142237464575985,0.0,0.0,0.0,0.0,0.0,1.1516120861306378,13.670703474798028,0.0,0.0,0.0,0.0,0.0,74.39980742719888,17.123713413396565,0.0,0.0,0.0,0.0,0.0,12.846986635251989,15.810691280489646,0.0,0.0,0.0,0.0,0.0,14.814052968679292,17.212860003264502,0.0,0.0,0.0,0.0,0.0,49.16504407369018,10.605565657192306,0.0,0.0,0.0,0.0,0.0,22.297786523342612,9.366414161823926,0.0,0.0,0.0,0.0,0.0,44.20677375470627,8.593922271368083,0.0,0.0,0.0,0.0,0.0,41.88630088939501,2.896725091882085,0.0,0.0,0.0,0.0,0.0,27.603883475726235,13.115341149112055,0.0,0.0,0.0,0.0,0.0,45.09511391005222,10.643485083924029,0.0,0.0,0.0,0.0,0.0,21.726300614054516,42.50119294176253,0.0,0.0,0.0,0.0,0.0,216.79751806960905,15.926557630919094,0.0,0.0,0.0,0.0,0.0,6.787765997651851
13,32.309230563177294,31.2241525367342,0.0,0.0,0.0,0.0,0.0,0.5815749098531443,0.0,0.0,0.0,0.0,0.0,2.0782038276492423,0.5351244051768328,0.0,0.0,0.0,0.0,0.0,6.826800269132875,0.5813775091318945,0.0,0.0,0.0,0.0,0.0,3.823074320778337,0.48970733847317627,0.0,0.0,0.0,0.0,0.0,0.8720222826857017,15.737498921173032,0.0,0.0,0.0,0.0,0.0,56.06817858471436,2.11865705374844,0.0,0.0,0.0,0.0,0.0,43.85993349936297,14.906591670010938,0.0,0.0,0.0,0.0,0.0,165.30913764472695,6.948248213261625,0.0,0.0,0.0,0.0,0.0,87.51446047474778,12.75307807619005,0.0,0.0,0.0,0.0,0.0,32.85058549757109,12.2358106045238,0.0,0.0,0.0,0.0,0.0,11.028293535713852,9.71518507902064,0.0,0.0,0.0,0.0,0.0,60.01488387331945,2.4101059969538574,0.0,0.0,0.0,0.0,0.0,17.73329947783193,8.989933427450081,0.0,0.0,0.0,0.0,0.0,96.571103273106,18.605130628221765,0.0,0.0,0.0,0.0,0.0,66.92468005462291,16.266863953422174,0.0,0.0,0.0,0.0,0.0,50.18309097769888,3.9944575772165667,0.0,0.0,0.0,0.0,0.0,12.670369613785113
14,74.73604344405723,40.609137204860126,0.0,0.0,0.0,0.0,0.0,0.6823309998918349,0.0,0.0,0.0,0.0,0.0,6.122469420170223,0.4948756677556591,0.0,0.0,0.0,0.0,0.0,1.9603090999976118,1.5874853846781203,0.0,0.0,0.0,0.0,0.0,22.542426293384295,1.5744295934383086,0.0,0.0,0.0,0.0,0.0,1.4556521643239713,14.509192825330928,0.0,0.0,0.0,0.0,0.0,88.00927258335854,2.6769578770651563,0.0,0.0,0.0,0.0,0.0,17.86691699163058,31.097675649373365,0.0,0.0,0.0,0.0,0.0,15.58358062843446,7.546263004655679,0.0,0.0,0.0,0.0,0.0,11.391357729161918,15.504333983464294,0.0,0.0,0.0,0.0,0.0,27.067406218313355,11.954240263593906,0.0,0.0,0.0,0.0,0.0,77.78126225302154,7.004009347141638,0.0,0.0,0.0,0.0,0.0,53.30411738323055,3.05876072319463,0.0,0.0,0.0,0.0,0.0,13.515559677978116,7.346458596336605,0.0,0.0,0.0,0.0,0.0,12.389339958563315,19.37452565365798,0.0,0.0,0.0,0.0,0.0,273.529951544513,19.229302073568892,0.0,0.0,0.0,0.0,0.0,35.377559129790406,2.8902240773159265,0.0,0.0,0.0,0.0,0.0,33.54808765526251
15,252.22142659316796,16.898698559494118,0.0,0.0,0.0,0.0,0.0,1.2395614154634127,0.0,0.0,0.0,0.0,0.0,4.997245052589547,0.6196335759577555,0.0,0.0,0.0,0.0,0.0,1.6938612456336657,0.8508217768045082,0.0,0.0,0.0,0.0,0.0,2.878362516997962,0.7451279720955043,0.0,0.0,0.0,0.0,0.0,1.8129107771056092,24.81592725718396,0.0,0.0,0.0,0.0,0.0,81.25923647040649,7.6076377517712315,0.0,0.0,0.0,0.0,0.0,36.858520117893256,15.100343006078752,0.0,0.0,0.0,0.0,0.0,81.1366056605981,7.2288044828922455,0.0,0.0,0.0,0.0,0.0,5.939081027536011,8.990763264442718,0.0,0.0,0.0,0.0,0.0,71.1581672888721,12.048293104454805,0.0,0.0,0.0,0.0,0.0,64.7178144816006,8.823985276499414,0.0,0.0,0.0,0.0,0.0,60.14518283590856,2.393476747327087,0.0,0.0,0.0,0.0,0.0,17.470425480425366,13.453722884901696,0.0,0.0,0.0,0.0,0.0,23.14616421108232,17.938480322329617,0.0,0.0,0.0,0.0,0.0,58.821113384344066,22.429960610792808,0.0,0.0,0.0,0.0,0.0,25.078995258808867,2.81212820544696,0.0,0.0,0.0,0.0,0.0,42.13620057581117
16,20.29766832821078,34.03118388519515,0.0,0.0,0.0,0.0,0.0,0.6792605319932725,0.0,0.0,0.0,0.0,0.0,2.2679337387956733,1.8645183667719791,0.0,0.0,0.0,0.0,0.0,14.332736157942705,1.2954018712062798,0.0,0.0,0.0,0.0,0.0,5.0375340331937295,0.42714262456018776,0.0,0.0,0.0,0.0,0.0,5.105960007148011,22.720051000841114,0.0,0.0,0.0,0.0,0.0,25.29336757405352,4.927776153149041,0.0,0.0,0.0,0.0,0.0,7.515801449334191,15.031246978296911,0.0,0.0,0.0,0.0,0.0,48.678444646516354,7.757358866736921,0.0,0.0,0.0,0.0,0.0,5.027149921876352,13.554765477818911,0.0,0.0,0.0,0.0,0.0,1.3171574802771004,11.583445453567546,0.0,0.0,0.0,0.0,0.0,30.61497807681168,16.542147162901717,0.0,0.0,0.0,0.0,0.0,210.76212134747476,3.2026233073965926,0.0,0.0,0.0,0.0,0.0,13.25407199177163,10.700305766510589,0.0,0.0,0.0,0.0,0.0,59.12088532413547,13.412548757759154,0.0,0.0,0.0,0.0,0.0,24.447816777057454,28.841262176797386,0.0,0.0,0.0,0.0,0.0,33.58739390539046,4.82586418690767,0.0,0.0,0.0,0.0,0.0,85.18795619476361
17,25.27537979919434,45.32986521989541,0.0,0.0,0.0,0.0,0.0,1.0821453540993318,0.0,0.0,0.0,0.0,0.0,2.1740965630646265,1.7619114728475347,0.0,0.0,0.0,0.0,0.0,1.8955781781451022,1.8476024996264044,0.0,0.0,0.0,0.0,0.0,6.635019936102981,0.47863431972131376,0.0,0.0,0.0,0.0,0.0,3.557920377131704,39.639103192442484,0.0,0.0,0.0,0.0,0.0,211.60626037942052,2.5819593171728283,0.0,0.0,0.0,0.0,0.0,4.407836700166667,14.201867302306516,0.0,0.0,0.0,0.0,0.0,20.116004688017963,7.484562382503293,0.0,0.0,0.0,0.0,0.0,12.702056471976029,10.064822478198398,0.0,0.0,0.0,0.0,0.0,0.3745556598630286,12.159551238002042,0.0,0.0,0.0,0.0,0.0,15.954607048981936,16.341975378142127,0.0,0.0,0.0,0.0,0.0,19.81942978725644,2.8620553713292067,0.0,0.0,0.0,0.0,0.0,33.8685548670608,8.040671863311353,0.0,0.0,0.0,0.0,0.0,27.80143217748066,26.410298806359464,0.0,0.0,0.0,0.0,0.0,17.634016220636518,30.717109214403717,0.0,0.0,0.0,0.0,0.0,94.3575188871514,7.916689823222696,0.0,0.0,0.0,0.0,0.0,54.54094436734114
18,103.7444236610472,21.818650801124534,0.0,0.0,0.0,0.0,0.0,1.6974994935608123,0.0,0.0,0.0,0.0,0.0,14.498132675500917,0.5243277310804306,0.0,0.0,0.0,0.0,0.0,0.9636504676611135,1.4301198440189817,0.0,0.0,0.0,0.0,0.0,37.135488999373806,0.8849113783505514,0.0,0.0,0.0,0.0,0.0,20.19112537975446,12.756362044862124,0.0,0.0,0.0,0.0,0.0,269.99927823723567,3.4120177560979914,0.0,0.0,0.0,0.0,0.0,32.54550130619958,13.685322460309413,0.0,0.0,0.0,0.0,0.0,17.95031946560186,11.034453710746902,0.0,0.0,0.0,0.0,0.0,0.43115608310363884,10.664763134814564,0.0,0.0,0.0,0.0,0.0,4.835144340313496,9.428028367859884,0.0,0.0,0.0,0.0,0.0,95.91820035149414,8.791944172271624,0.0,0.0,0.0,0.0,0.0,35.354806338227036,2.5833299216258836,0.0,0.0,0.0,0.0,0.0,46.026868493261844,12.81021281185163,0.0,0.0,0.0,0.0,0.0,25.69876001674809,19.729198252207578,0.0,0.0,0.0,0.0,0.0,92.81866703625435,7.081406723323312,0.0,0.0,0.0,0.0,0.0,91.62077288154224,3.3080892285716756,0.0,0.0,0.0,0.0,0.0,11.437588872078525
