,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,9.62365442558502,8.987751791221738,0.0,0.0,0.0,0.0,0.0,22.170621332823536,0.0,0.0,0.0,0.0,0.0,20.22260565541524,334.660491039376,0.0,0.0,0.0,0.0,0.0,196.17945108068974,10.781144102323754,0.0,0.0,0.0,0.0,0.0,14.843916726264812,1104.9526453823596,0.0,0.0,0.0,0.0,0.0,630.6588703288561,15.972383739214196,0.0,0.0,0.0,0.0,0.0,31.140278472133218,733.7415381306232,0.0,0.0,0.0,0.0,0.0,471.8607426493166,337.1754076208593,0.0,0.0,0.0,0.0,0.0,30.676876272764133,498.2844125981469,0.0,0.0,0.0,0.0,0.0,787.8458561674869,544.5899001172729,0.0,0.0,0.0,0.0,0.0,412.4743381611268,62.34760104333132,0.0,0.0,0.0,0.0,0.0,984.8413740946813,71.0961284749418,0.0,0.0,0.0,0.0,0.0,93.37064637090731,192.44421985821768,0.0,0.0,0.0,0.0,0.0,117.9662954383287,1551.8727680438183,0.0,0.0,0.0,0.0,0.0,2195.0652627139016,2221.4958951986714,0.0,0.0,0.0,0.0,0.0,1704.9121798026777,2696.1607519791296,0.0,0.0,0.0,0.0,0.0,3574.875900725684,89.58275108809853,0.0,0.0,0.0,0.0,0.0,460.0948782624724
1,8.773236243049839,8.593408297388628,0.0,0.0,0.0,0.0,0.0,52.15625805522332,0.0,0.0,0.0,0.0,0.0,25.289493342215227,180.9300985625133,0.0,0.0,0.0,0.0,0.0,184.26968595006977,7.923203613949807,0.0,0.0,0.0,0.0,0.0,5.216733665755354,782.3428895885605,0.0,0.0,0.0,0.0,0.0,1581.997005129785,133.1193794051049,0.0,0.0,0.0,0.0,0.0,181.6280550342558,450.19652022471377,0.0,0.0,0.0,0.0,0.0,10.060631898585855,314.70965529842397,0.0,0.0,0.0,0.0,0.0,8.181528430970248,158.3921233133374,0.0,0.0,0.0,0.0,0.0,196.9775417097891,239.77571988366932,0.0,0.0,0.0,0.0,0.0,18.010101402613234,4.74302005172146,0.0,0.0,0.0,0.0,0.0,261.6821470801946,102.71235995966265,0.0,0.0,0.0,0.0,0.0,124.44715699780966,127.94565534813576,0.0,0.0,0.0,0.0,0.0,114.10605395718314,468.17632363284775,0.0,0.0,0.0,0.0,0.0,687.6783745443845,1256.9881073622664,0.0,0.0,0.0,0.0,0.0,1033.8080207321068,1291.9945668318528,0.0,0.0,0.0,0.0,0.0,1712.6788770559688,217.30143548659257,0.0,0.0,0.0,0.0,0.0,33.29697384532881
2,2.8892209685415033,5.921525061001051,0.0,0.0,0.0,0.0,0.0,15.509812106474715,0.0,0.0,0.0,0.0,0.0,3.3759246849548594,27.644228420768904,0.0,0.0,0.0,0.0,0.0,20.86840777248465,9.603264504060528,0.0,0.0,0.0,0.0,0.0,19.648941753302434,274.94253692361343,0.0,0.0,0.0,0.0,0.0,445.08890729518816,55.7757396163205,0.0,0.0,0.0,0.0,0.0,117.27777988100657,347.6443869568487,0.0,0.0,0.0,0.0,0.0,123.9919607130457,187.80844283542433,0.0,0.0,0.0,0.0,0.0,27.990167654065807,155.2109152990901,0.0,0.0,0.0,0.0,0.0,926.3570031384756,137.22794143038797,0.0,0.0,0.0,0.0,0.0,88.32842117977913,53.973405324828384,0.0,0.0,0.0,0.0,0.0,486.464822743743,76.72816886197502,0.0,0.0,0.0,0.0,0.0,49.21144353638275,125.73319059407802,0.0,0.0,0.0,0.0,0.0,282.83292694928826,341.8417264646866,0.0,0.0,0.0,0.0,0.0,283.10319253639466,330.5433988121456,0.0,0.0,0.0,0.0,0.0,181.74085892792908,344.73514090561963,0.0,0.0,0.0,0.0,0.0,417.3371305615812,179.96039724308687,0.0,0.0,0.0,0.0,0.0,38.59957452853503
3,16.054990625190186,4.625066676835966,0.0,0.0,0.0,0.0,0.0,6.52680464382171,0.0,0.0,0.0,0.0,0.0,7.033204233136293,7.733727241373647,0.0,0.0,0.0,0.0,0.0,9.163954370614773,7.739865092204626,0.0,0.0,0.0,0.0,0.0,12.76069914710569,217.8126739225561,0.0,0.0,0.0,0.0,0.0,516.5459082802853,28.67724821120292,0.0,0.0,0.0,0.0,0.0,19.22682560808847,284.93322729113424,0.0,0.0,0.0,0.0,0.0,59.84145279642651,161.35732438322015,0.0,0.0,0.0,0.0,0.0,43.31444861692161,143.10622859068312,0.0,0.0,0.0,0.0,0.0,370.9224131540729,148.33664157588595,0.0,0.0,0.0,0.0,0.0,113.83493671587162,35.07352886980008,0.0,0.0,0.0,0.0,0.0,341.4917865357651,41.681424651050754,0.0,0.0,0.0,0.0,0.0,15.139678146229445,102.45382501433774,0.0,0.0,0.0,0.0,0.0,57.86840713685285,251.31963045162797,0.0,0.0,0.0,0.0,0.0,61.20791282357325,221.868382963974,0.0,0.0,0.0,0.0,0.0,77.68980817056745,229.79948617653616,0.0,0.0,0.0,0.0,0.0,272.2929148769995,75.43142394410027,0.0,0.0,0.0,0.0,0.0,109.00659198220495
4,9.12498938480794,5.967014202599128,0.0,0.0,0.0,0.0,0.0,32.98923081572987,0.0,0.0,0.0,0.0,0.0,1.8805877964739612,8.119330888096846,0.0,0.0,0.0,0.0,0.0,16.425356851365642,1.0771472944746059,0.0,0.0,0.0,0.0,0.0,0.7548695723320258,145.58205974447415,0.0,0.0,0.0,0.0,0.0,175.90117742145245,34.395569709704986,0.0,0.0,0.0,0.0,0.0,46.891103130312736,339.51163775693516,0.0,0.0,0.0,0.0,0.0,6.761146431579575,64.50841222953514,0.0,0.0,0.0,0.0,0.0,0.1854269571946646,119.31714133642613,0.0,0.0,0.0,0.0,0.0,51.503668712732214,99.39121383843818,0.0,0.0,0.0,0.0,0.0,79.25696122259956,120.68741928641461,0.0,0.0,0.0,0.0,0.0,145.0314391393994,30.859896591945585,0.0,0.0,0.0,0.0,0.0,1.1631508191636628,105.80861287177936,0.0,0.0,0.0,0.0,0.0,121.45004916190372,228.68002120568744,0.0,0.0,0.0,0.0,0.0,174.97534870487135,94.87221182531762,0.0,0.0,0.0,0.0,0.0,95.2483941448491,279.01821753456835,0.0,0.0,0.0,0.0,0.0,79.35466603832114,37.83113625846148,0.0,0.0,0.0,0.0,0.0,50.2948190047108
5,8.238601568508978,4.082478402581851,0.0,0.0,0.0,0.0,0.0,4.201588981115966,0.0,0.0,0.0,0.0,0.0,3.2923739502995364,8.436349756914263,0.0,0.0,0.0,0.0,0.0,19.022511811019502,6.679496538038422,0.0,0.0,0.0,0.0,0.0,2.4793420312074907,126.89256631789264,0.0,0.0,0.0,0.0,0.0,300.5167940603304,18.601769487291083,0.0,0.0,0.0,0.0,0.0,47.24806958411794,251.8537125528922,0.0,0.0,0.0,0.0,0.0,21.370058559645244,62.67576968590328,0.0,0.0,0.0,0.0,0.0,11.671203353171274,101.45544910428033,0.0,0.0,0.0,0.0,0.0,19.672971372365605,171.1979912474321,0.0,0.0,0.0,0.0,0.0,54.345224985485004,47.22933956363484,0.0,0.0,0.0,0.0,0.0,61.1814304235113,45.07316003764343,0.0,0.0,0.0,0.0,0.0,100.388813445572,82.94009663046978,0.0,0.0,0.0,0.0,0.0,55.632679731651166,145.4348483618427,0.0,0.0,0.0,0.0,0.0,55.22744756018945,96.54346810135306,0.0,0.0,0.0,0.0,0.0,47.201546750785326,173.36303587118886,0.0,0.0,0.0,0.0,0.0,55.91154544997288,68.77713826973131,0.0,0.0,0.0,0.0,0.0,46.91341336823291
6,4.933728777154573,3.2883600986672934,0.0,0.0,0.0,0.0,0.0,2.963575406980778,0.0,0.0,0.0,0.0,0.0,1.8340443944199354,8.413592998792783,0.0,0.0,0.0,0.0,0.0,4.203584790950088,3.4671497099688797,0.0,0.0,0.0,0.0,0.0,5.658527074650716,124.3933612197014,0.0,0.0,0.0,0.0,0.0,119.91869456015192,37.67916750751978,0.0,0.0,0.0,0.0,0.0,87.97439413235986,217.59645943772802,0.0,0.0,0.0,0.0,0.0,39.2122485297002,52.543849856168436,0.0,0.0,0.0,0.0,0.0,17.227971342009486,90.76489621561235,0.0,0.0,0.0,0.0,0.0,211.80965865582232,58.59123423198387,0.0,0.0,0.0,0.0,0.0,116.43796376876688,61.07648587797496,0.0,0.0,0.0,0.0,0.0,103.63384250934192,37.26059391528838,0.0,0.0,0.0,0.0,0.0,25.49311232152746,73.95219379568842,0.0,0.0,0.0,0.0,0.0,34.72117254562138,101.83848812909484,0.0,0.0,0.0,0.0,0.0,218.79034497828118,100.18520491562853,0.0,0.0,0.0,0.0,0.0,122.49864516818978,219.03396203468418,0.0,0.0,0.0,0.0,0.0,154.01568827324084,43.85955936723972,0.0,0.0,0.0,0.0,0.0,37.03118402162433
7,4.019997958074471,3.9390654570092427,0.0,0.0,0.0,0.0,0.0,4.562352935206419,0.0,0.0,0.0,0.0,0.0,3.0775433674574746,11.482775350080173,0.0,0.0,0.0,0.0,0.0,10.119568372674548,7.895589557869445,0.0,0.0,0.0,0.0,0.0,2.9508402359647805,108.43811551194776,0.0,0.0,0.0,0.0,0.0,254.06068036825985,42.95071333531741,0.0,0.0,0.0,0.0,0.0,11.518117699789792,193.19581181369097,0.0,0.0,0.0,0.0,0.0,270.1059308377329,82.7108928061699,0.0,0.0,0.0,0.0,0.0,30.562786353037804,71.64239036777644,0.0,0.0,0.0,0.0,0.0,9.742396411925872,72.26674125872748,0.0,0.0,0.0,0.0,0.0,49.301745082322896,36.2695952359891,0.0,0.0,0.0,0.0,0.0,59.622704714680125,29.22753447727491,0.0,0.0,0.0,0.0,0.0,5.941414946243413,75.23090475094028,0.0,0.0,0.0,0.0,0.0,122.09564381350695,89.62160975780263,0.0,0.0,0.0,0.0,0.0,116.56019643867532,71.40451103686864,0.0,0.0,0.0,0.0,0.0,39.20689171425585,183.2611938366348,0.0,0.0,0.0,0.0,0.0,89.00378989004861,20.637809133394686,0.0,0.0,0.0,0.0,0.0,44.80220697445166
8,17.642663971974038,4.553308481218806,0.0,0.0,0.0,0.0,0.0,3.1442702168674956,0.0,0.0,0.0,0.0,0.0,2.374358678211608,5.301496490993601,0.0,0.0,0.0,0.0,0.0,5.006068616192278,6.069820914257605,0.0,0.0,0.0,0.0,0.0,5.395875549669078,107.02209044558472,0.0,0.0,0.0,0.0,0.0,194.6356903085938,22.915722530911346,0.0,0.0,0.0,0.0,0.0,41.307051282367624,198.11607317321636,0.0,0.0,0.0,0.0,0.0,80.28018454787441,58.76067479871828,0.0,0.0,0.0,0.0,0.0,2.7801486903595296,72.69980508465024,0.0,0.0,0.0,0.0,0.0,26.788884638806657,124.7725503398971,0.0,0.0,0.0,0.0,0.0,18.37465571883225,56.21698570721628,0.0,0.0,0.0,0.0,0.0,177.35469550091346,25.041920212907613,0.0,0.0,0.0,0.0,0.0,8.338671398714586,75.12766236743195,0.0,0.0,0.0,0.0,0.0,12.141599617221532,88.03782724972478,0.0,0.0,0.0,0.0,0.0,77.11532733429476,88.15739648182881,0.0,0.0,0.0,0.0,0.0,128.51853723767107,192.43974825137641,0.0,0.0,0.0,0.0,0.0,147.6232681990733,31.965740577674236,0.0,0.0,0.0,0.0,0.0,54.51664703264133
