,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,25.150704607358193,2.9619132403650608,57.14285714285714,0.4375,0.7333333492279053,0.5833333432674408,1.0
1,5.595239553527743,0.49640843177692,71.42857142857143,0.7777777777777777,0.761904776096344,0.75,0.800000011920929
2,0.9300067539381576,0.946884202901996,50.0,0.625,0.36666667461395264,0.75,0.25
3,5.467488058397418,1.157011681314459,64.28571428571429,0.78125,0.5750000029802322,0.875,0.5
4,1.2926605180156265,0.5968234108469593,64.28571428571429,0.6444444444444444,0.7386363744735718,0.6333333551883698,0.9000000059604645
5,6.642900013360882e-06,0.2670032784577025,71.42857142857143,0.78125,0.7142857015132904,0.8333333432674408,0.625
6,0.37806917193161127,0.6432196679830222,64.28571428571429,0.6875,0.6666666865348816,0.800000011920929,0.625
7,0.0001242748107045903,1.5484967352698686,57.14285714285714,0.65625,0.48571427166461945,0.8333333432674408,0.375
8,3.764256849501693e-09,1.2619983037937759,64.28571428571429,0.8833333333333333,0.6607142984867096,0.800000011920929,0.7000000029802322
9,0.032914270946414574,1.2395037239406883,71.42857142857143,0.6875,0.761904776096344,0.800000011920929,0.75
10,2.0360943099072664e-05,1.9163841451356867,50.0,0.6666666666666666,0.25,0.3333333432674408,0.20000000298023224
11,0.0,0.8577453906211198,71.42857142857143,0.6277777777777778,0.7333333790302277,0.7333333492279053,0.7333333492279053
12,1.387778780781445e-16,0.8576872041361251,71.42857142857143,0.71875,0.7750000059604645,0.7083333432674408,0.875
13,0.0,0.9051103006033637,64.28571428571429,0.7277777777777777,0.6666666865348816,0.7083333432674408,0.6333333551883698
14,3.2196467714129126e-15,1.0260443438688023,64.28571428571429,0.6888888888888889,0.6666666865348816,0.7083333432674408,0.6333333551883698
15,0.0,1.176905535388594,57.14285714285714,0.71875,0.5714285373687744,0.6666666865348816,0.5
16,1.9553803021195275e-13,1.2157012716111442,57.14285714285714,0.7708333333333333,0.550000011920929,0.625,0.5
17,0.0,1.1676005588834621,64.28571428571429,0.78125,0.619047611951828,0.8333333432674408,0.5
18,0.0,1.1939730161979678,64.28571428571429,0.711111111111111,0.5952380895614624,0.875,0.6000000014901161
19,7.216449660063497e-16,1.2441386126500948,64.28571428571429,0.7333333333333334,0.6500000059604645,0.8333333432674408,0.533333346247673
20,4.4408920985006183e-16,1.3463417761286338,64.28571428571429,0.71875,0.619047611951828,0.8333333432674408,0.5
21,9.239553566652562e-13,1.1341744798040496,64.28571428571429,0.7291666666666667,0.6333333551883698,0.875,0.5
22,4.16333634234433e-16,1.4052962434679288,64.28571428571429,0.65625,0.619047611951828,0.8333333432674408,0.5
23,0.0,1.264491838178292,64.28571428571429,0.71875,0.619047611951828,0.8333333432674408,0.5
24,0.0,1.2768895718158013,64.28571428571429,0.65625,0.5750000029802322,0.875,0.5
25,9.650336085760766e-13,1.2864606457723706,64.28571428571429,0.7222222222222222,0.6190476417541504,0.8333333432674408,0.533333346247673
26,1.1075326995297946e-09,1.282003169640411,64.28571428571429,0.8333333333333333,0.6190476417541504,0.8333333432674408,0.533333346247673
27,8.049116928532359e-16,1.3428681173408978,64.28571428571429,0.75,0.5750000029802322,0.875,0.5
28,0.0,1.4191171696416094,64.28571428571429,0.6888888888888889,0.444444477558136,0.5,0.4000000059604645
29,1.1055176725135129e-09,1.3510992882846922,64.28571428571429,0.6888888888888889,0.5750000029802322,0.75,0.46666668355464935
30,1.1050068311488261e-09,1.2218704949857642,64.28571428571429,0.7291666666666667,0.5833333432674408,0.75,0.5
31,1.104453468242666e-09,1.3301317300883704,64.28571428571429,0.6111111111111112,0.5833333432674408,0.875,0.46666668355464935
32,4.16333634234433e-16,1.3210589027986006,64.28571428571429,0.71875,0.619047611951828,0.8333333432674408,0.5
33,4.16333634234433e-16,1.265432468112909,64.28571428571429,0.6444444444444444,0.5833333432674408,0.875,0.46666668355464935
34,3.065048215230143e-13,1.3985524895763686,64.28571428571429,0.71875,0.5750000029802322,0.875,0.5
35,4.16333634234433e-16,1.265060497356303,64.28571428571429,0.6666666666666666,0.5833333432674408,0.875,0.46666668355464935
36,9.695855229770044e-13,1.2140713412396642,64.28571428571429,0.5666666666666667,0.5750000029802322,0.75,0.46666668355464935
37,3.068101328547855e-13,1.2650670338569514,64.28571428571429,0.71875,0.619047611951828,0.8333333432674408,0.5
38,3.07726066850101e-13,1.2821116292832195,64.28571428571429,0.8,0.6190476417541504,0.8333333432674408,0.533333346247673
39,0.0,1.3985703321004936,64.28571428571429,0.78125,0.5750000029802322,0.875,0.5
40,0.0,1.1914710621656555,64.28571428571429,0.71875,0.5952381044626236,0.75,0.5
41,0.0,1.2775251536499543,64.28571428571429,0.75,0.5833333432674408,0.75,0.5
42,4.16333634234433e-16,1.3989593113531325,64.28571428571429,0.625,0.5750000029802322,0.875,0.5
43,1.0966387194634358e-09,1.2091133593190784,64.28571428571429,0.5,0.3333333432674408,0.5,0.25
44,1.0960239334689418e-09,1.2771530533874198,64.28571428571429,0.7708333333333333,0.5833333432674408,0.75,0.5
45,4.16333634234433e-16,1.4286298286962427,64.28571428571429,0.5666666666666667,0.6500000059604645,0.8333333432674408,0.533333346247673
46,0.0,1.3383573421413761,64.28571428571429,0.7083333333333333,0.5833333432674408,0.75,0.5
47,3.079481114550235e-13,1.2997738951248299,64.28571428571429,0.6777777777777778,0.5750000029802322,0.75,0.46666668355464935
48,0.0,1.320735997120812,64.28571428571429,0.75,0.619047611951828,0.8333333432674408,0.5
49,3.081979116355635e-13,1.350772002568977,64.28571428571429,0.71875,0.619047611951828,0.8333333432674408,0.5
50,1.091603358490474e-09,1.4158564425785338,64.28571428571429,0.75,0.619047611951828,0.8333333432674408,0.5
51,0.0,1.2046715225544296,64.28571428571429,0.7222222222222222,0.5833333432674408,0.875,0.46666668355464935
52,0.0,1.2825457664626387,64.28571428571429,0.7,0.40000003576278687,0.4000000059604645,0.4000000059604645
53,3.087252675722592e-13,1.1234679508232985,64.28571428571429,0.75,0.722222238779068,0.8333333432674408,0.6666666716337204
54,0.0,1.2043059612939453,64.28571428571429,0.7666666666666666,0.5833333432674408,0.875,0.46666668355464935
55,2.220446049250311e-16,1.1918982939350176,64.28571428571429,0.6142857142857143,0.3333333432674408,0.4000000059604645,0.2857142984867096
56,0.0,1.2141385885335354,64.28571428571429,0.7222222222222222,0.5833333432674408,0.875,0.46666668355464935
57,8.049116928532359e-16,1.2870085157724933,64.28571428571429,0.6666666666666667,0.5833333432674408,0.75,0.5
58,0.0,1.1362725848994106,64.28571428571429,0.7777777777777777,0.6500000059604645,0.8333333432674408,0.533333346247673
59,3.0950242368949487e-13,1.3306011101945465,64.28571428571429,0.71875,0.619047611951828,0.8333333432674408,0.5
60,0.0,1.406438422097798,64.28571428571429,0.6000000000000001,0.5833333432674408,0.875,0.46666668355464935
61,0.0,1.2043362448106663,64.28571428571429,0.78125,0.619047611951828,0.8333333432674408,0.5
62,0.0,1.355072751307304,64.28571428571429,0.59375,0.619047611951828,0.8333333432674408,0.5
63,8.326672684688646e-16,1.3554531929558322,64.28571428571429,0.6222222222222222,0.5750000029802322,0.75,0.46666668355464935
64,1.0803315695307128e-09,1.282223410491442,64.28571428571429,0.8111111111111111,0.40000003576278687,0.4000000059604645,0.4000000059604645
65,0.0,1.282604922546662,64.28571428571429,0.59375,0.5750000029802322,0.875,0.5
66,9.767464614857809e-13,1.3511947749808653,64.28571428571429,0.6888888888888889,0.5750000029802322,0.75,0.46666668355464935
67,0.0,1.4159012965804774,64.28571428571429,0.6333333333333333,0.5833333432674408,0.875,0.46666668355464935
68,6.383782391594641e-16,1.4068401521973601,64.28571428571429,0.6888888888888889,0.5750000029802322,0.75,0.46666668355464935
69,0.0,1.221580236104068,64.28571428571429,0.6857142857142857,0.3636363744735718,0.5,0.2857142984867096
70,1.0750454091779886e-09,1.3302666310855062,64.28571428571429,0.6875,0.619047611951828,0.8333333432674408,0.5
71,0.0,1.1919591169226378,64.28571428571429,0.711111111111111,0.6500000059604645,0.8333333432674408,0.533333346247673
72,3.116396030118935e-13,1.221964143876743,64.28571428571429,0.7555555555555555,0.6190476417541504,0.8333333432674408,0.533333346247673
73,9.788558852325523e-13,1.4287189335397519,64.28571428571429,0.71875,0.5952381044626236,0.75,0.5
74,3.121947145242052e-13,1.3212237663536839,64.28571428571429,0.6777777777777778,0.5833333432674408,0.875,0.46666668355464935
75,0.0,1.2904147169798705,64.28571428571429,0.6666666666666667,0.4000000059604645,0.5,0.3333333432674408
76,8.326672684688646e-16,1.2698616241273155,64.28571428571429,0.625,0.619047611951828,0.8333333432674408,0.5
77,1.2923828673862965e-12,1.213848974567869,64.28571428571429,0.8125,0.619047611951828,0.8333333432674408,0.5
78,0.0,1.2694956460122255,64.28571428571429,0.8125,0.619047611951828,0.8333333432674408,0.5
79,4.16333634234433e-16,1.3551318862902588,64.28571428571429,0.7555555555555555,0.5750000029802322,0.75,0.46666668355464935
80,4.16333634234433e-16,1.1235522256742938,64.28571428571429,0.7666666666666666,0.6428571492433548,0.75,0.6000000014901161
81,8.326672684688646e-16,1.265237784474241,64.28571428571429,0.71875,0.619047611951828,0.8333333432674408,0.5
82,4.16333634234433e-16,1.3212606397669713,64.28571428571429,0.7111111111111111,0.5833333432674408,0.875,0.46666668355464935
83,8.326672684688646e-16,1.4068926651035727,64.28571428571429,0.71875,0.619047611951828,0.8333333432674408,0.5
84,1.0619277356761122e-09,1.135996365095157,64.28571428571429,0.71875,0.5952381044626236,0.75,0.5
85,3.1399882693921655e-13,1.321276893070113,64.28571428571429,0.71875,0.619047611951828,0.8333333432674408,0.5
86,0.0,1.29951235202711,64.28571428571429,0.6875,0.4000000059604645,0.5,0.3333333432674408
87,9.83296777331018e-13,1.2656419171350972,64.28571428571429,0.7,0.5750000029802322,0.75,0.46666668355464935
88,3.140820936660622e-13,1.338080508592593,64.28571428571429,0.6777777777777778,0.6190476417541504,0.8333333432674408,0.533333346247673
89,1.0569865493690196e-09,1.2995216753474295,64.28571428571429,0.65625,0.619047611951828,0.8333333432674408,0.5
90,9.844347559312515e-13,1.2656553418032985,64.28571428571429,0.5625,0.3636363744735718,0.4000000059604645,0.3333333432674408
91,2.220446049250311e-16,1.3303601966810323,64.28571428571429,0.71875,0.619047611951828,0.8333333432674408,0.5
92,0.0,1.4159787823636558,64.28571428571429,0.6875,0.619047611951828,0.8333333432674408,0.5
93,8.326672684688646e-16,1.2528572531828768,64.28571428571429,0.7333333333333334,0.6500000059604645,0.8333333432674408,0.533333346247673
94,0.0,1.2216523693539563,64.28571428571429,0.6888888888888889,0.6190476417541504,0.8333333432674408,0.533333346247673
95,2.220446049250311e-16,1.3303806342380295,64.28571428571429,0.5833333333333333,0.4000000059604645,0.5,0.3333333432674408
96,0.0,1.2867316434686618,64.28571428571429,0.7083333333333333,0.5833333432674408,0.75,0.5
97,4.16333634234433e-16,1.35092263297971,64.28571428571429,0.71875,0.619047611951828,0.8333333432674408,0.5
98,6.383782391594641e-16,1.1917099464620098,64.28571428571429,0.7666666666666666,0.6500000059604645,0.8333333432674408,0.533333346247673
99,0.0,1.3307740802254717,64.28571428571429,0.71875,0.619047611951828,0.8333333432674408,0.5
