,ADHD,ADHD,ADHD,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.7586446757023952,0.08411187274324719,65.51724137931035,0.1892680399839144,30.0,1.8994374278820236
1,0.6401223958238077,0.1066229164994761,40.51724137931034,0.12673028138423129,50.0,0.4945249820162829
2,0.5930302186983945,0.08516047429710576,62.06896551724138,0.16759549574984894,30.0,0.5103744357504066
3,0.27387528763678126,0.08478397228887928,63.793103448275865,0.23307586911274286,40.0,0.06485015688224063
4,0.4501429985034366,0.09207810055929244,57.758620689655174,0.40257723162886194,30.0,1.4858942110972562
5,0.3857350690459621,0.11069068897483289,61.206896551724135,0.47225158158461317,40.0,0.03565396677213745
6,0.3438105222776318,0.10235216797578923,61.206896551724135,0.4779789336060046,40.0,0.011929005423793698
7,0.48960338248001195,0.12745749000749412,63.793103448275865,0.4786282654867108,50.0,0.007279706371367467
8,0.884524325858515,0.12908551376158794,59.48275862068966,0.3560448742198316,50.0,0.0018576152283640976
9,0.9133799374131794,0.15013166985839063,63.793103448275865,0.2743153084857811,50.0,0.003548741252304098
10,0.07987453969966136,0.1789190072356347,56.896551724137936,0.35950971874397997,50.0,0.0026378105527522988
11,0.024777474380351393,0.18671611659597323,62.93103448275862,0.7051690980472212,50.0,0.0005962152251275047
12,0.07050619914620071,0.21935922996548052,58.620689655172406,0.49977679459659025,50.0,0.003369512973103483
13,0.004185852918055008,0.27117879861459715,60.3448275862069,0.5918398719063761,50.0,0.0015671968945618496
14,0.021868035151100796,0.24141756086723618,57.758620689655174,0.6454352565393264,50.0,0.0011085347926532668
15,0.0008870149974768364,0.28095158192045894,59.48275862068966,0.6566057794968831,50.0,0.00022200170421857852
16,0.009581022820376206,0.27636827625757865,57.758620689655174,0.8165527076414794,50.0,0.0004754803626682194
17,0.0031433775080273937,0.31118057943901695,57.758620689655174,0.876871301406878,50.0,0.0003128163575377897
18,0.00015131283133447708,0.32629358129813446,58.620689655172406,0.5866602726167329,50.0,0.00040827533036945623
19,0.0003934935062459967,0.3390301725367149,57.758620689655174,0.4779558580978177,50.0,0.00021019836235350165
20,9.779872432835943e-05,0.32643587043788597,57.758620689655174,0.48096468595558256,50.0,0.0002260597460679493
21,0.0002861836448930654,0.3577645814049156,58.620689655172406,0.48364502643821455,50.0,0.00023808554694612917
22,0.00013131163895100002,0.34283621855599866,58.620689655172406,0.4878250457461174,50.0,0.00017536427109843521
23,0.00019852838825487176,0.3580368971432619,58.620689655172406,0.7906831456276383,50.0,0.0003686525307017271
24,0.000715260761473902,0.3573132069396752,59.48275862068966,1.0854022865467752,50.0,0.00018054638584129255
25,0.0001532783234727042,0.35682440205683325,58.620689655172406,0.826644232205458,50.0,9.857810967713202e-05
26,0.0003449746605256503,0.35288547547360016,58.620689655172406,0.944966049994518,50.0,8.410868576783962e-05
27,0.00022710242107341268,0.36828007318020833,58.620689655172406,0.952608792517044,50.0,0.00012379520366224893
28,0.0006085229952595602,0.3552501380033316,58.620689655172406,0.616951917147585,50.0,0.00013798791907245638
29,0.00016125590486041968,0.37179818397473546,58.620689655172406,0.6241247788678244,50.0,7.197491206442568e-05
30,0.00019773961344216113,0.36688803450576496,59.48275862068966,0.7906229243822398,50.0,9.27234473426623e-05
31,0.0001094525380209811,0.37391468417850504,58.620689655172406,0.8131565285110598,50.0,0.0001206877109166168
32,4.004517889657103e-05,0.38649711196469744,59.48275862068966,0.5153653063602202,50.0,0.00011499688547230816
33,0.0001700235943442157,0.36323767761578163,61.206896551724135,1.3287657004153157,50.0,6.34976880804828e-05
34,0.00038661210849857573,0.38431695051766573,57.758620689655174,0.6367367363969849,50.0,0.00011640949352705954
35,2.668909021268877e-06,0.36873703583995443,57.758620689655174,0.9897228932546174,50.0,6.265820270092883e-05
36,0.00022853838405270863,0.37944419650985706,59.48275862068966,0.825515305853037,50.0,7.022359763940457e-05
37,4.078999991468625e-05,0.3841407342646686,58.620689655172406,0.8786035161153961,50.0,8.123277279647209e-05
38,7.758690198873404e-05,0.37553134359755247,60.3448275862069,0.8819528884538833,50.0,8.615745568082651e-05
39,6.968095948532947e-05,0.3976155298787061,60.3448275862069,1.2984469191494838,50.0,0.000116899189713365
40,1.1976560996543163e-05,0.3901620742630248,60.3448275862069,0.8383480688331459,50.0,5.4285421525455775e-05
41,4.134453209387364e-05,0.40010456556485713,59.48275862068966,1.3050662028325797,50.0,5.363044338963221e-05
42,5.018859801001081e-05,0.38620478509093026,60.3448275862069,0.8446296412553709,50.0,4.620577059947193e-05
43,6.700091881736215e-05,0.39694190535111773,60.3448275862069,0.9738409552823539,50.0,4.691361824697241e-05
44,3.1353965900275727e-05,0.40389778745867644,59.48275862068966,0.832008727466585,50.0,5.860477724825043e-05
45,0.00014147666061650619,0.3916049911426344,59.48275862068966,1.15349006951312,50.0,4.1389317534034493e-05
46,0.0001619567434454952,0.4071559052438413,59.48275862068966,0.8432602431495841,50.0,6.24703292072242e-05
47,0.00012853425780779245,0.4014731352021428,59.48275862068966,1.0342185212578736,50.0,6.33095709737954e-05
48,6.432549545816166e-05,0.396521005279601,60.3448275862069,1.0402601923559414,50.0,3.324443092263051e-05
49,7.831697689745544e-05,0.39148180266043653,58.620689655172406,1.4185457336329164,50.0,3.637335618986384e-05
50,9.859171851241976e-05,0.40257729509509527,60.3448275862069,1.3687040795738048,50.0,6.041343372892546e-05
51,6.020432941769156e-05,0.40652810838707887,60.3448275862069,0.8561945266441533,50.0,4.1696664975194573e-05
52,9.641341879579954e-05,0.4120937082246922,60.3448275862069,0.8544899536032358,50.0,3.464653556342013e-05
53,6.61071341916634e-05,0.40771426498684565,60.3448275862069,0.5542768829272923,50.0,3.1921699052650586e-05
54,8.229690831344976e-05,0.4092848749679781,60.3448275862069,0.9387125861609096,50.0,3.530850424681456e-05
55,0.0001202201924128569,0.3993946967681154,60.3448275862069,0.8842758895341655,50.0,1.5074580994576186e-05
56,5.706851569048087e-05,0.41665223167074567,60.3448275862069,0.8714825747876205,50.0,2.55714228385993e-05
57,5.7917465360426654e-05,0.4320130658520299,58.620689655172406,0.5619628412653652,50.0,1.2328952380789655e-05
58,6.460343799452339e-05,0.4045802643996261,60.3448275862069,0.5645597517382539,50.0,4.4408191856943756e-05
59,8.416249994264304e-05,0.4068393480012795,58.620689655172406,0.5656341448990478,50.0,1.2660857243188865e-05
60,4.3237701222675296e-05,0.44564131599507034,58.620689655172406,0.8780444507786751,50.0,4.310077180242518e-05
61,3.0214086188045052e-05,0.420324671953466,60.3448275862069,0.5694239239093822,50.0,5.42458189270161e-06
62,2.1768094991866172e-05,0.4296845066342633,58.620689655172406,0.9055432551412164,50.0,3.315432162664469e-05
63,4.0219903052359314e-05,0.4456719044219031,59.48275862068966,0.5716804732062724,50.0,3.033548464340522e-05
64,4.417465818655691e-06,0.43653564654818433,58.620689655172406,1.0309779174525318,50.0,1.5854884295572702e-05
65,2.591038863443372e-05,0.41473922391697804,60.3448275862069,0.5761964782526893,50.0,1.3048904321850515e-05
66,5.929423866255771e-05,0.44441775485442475,58.620689655172406,0.9004598666020627,50.0,1.5343844405358314e-05
67,3.2658633253858233e-06,0.47752363493379574,58.620689655172406,0.5802608052918321,50.0,1.5413073941253683e-05
68,3.639404548262834e-05,0.42029265228089335,59.48275862068966,1.4312340760254771,50.0,1.3880429805013489e-05
