,NYU,NYU,NYU,NYU,NYU,NYU,NYU,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,172.83156580716275,41.849442282819545,0.0,0.0,0.0,0.0,0.0,1.7912934016048447,0.0,0.0,0.0,0.0,0.0,24.59989893803632,11.395622716479856,0.0,0.0,0.0,0.0,0.0,15.530999011707081,5.404528843489068,0.0,0.0,0.0,0.0,0.0,18.58491184742501,2.181374250154912,0.0,0.0,0.0,0.0,0.0,21.980446398864622,106.46533975246979,0.0,0.0,0.0,0.0,0.0,962.7486736000363,76.67594831057548,0.0,0.0,0.0,0.0,0.0,489.80306400425843,155.59202696962637,0.0,0.0,0.0,0.0,0.0,1021.9931421765733,59.429375891031434,0.0,0.0,0.0,0.0,0.0,1261.3082219370533,100.94969307418104,0.0,0.0,0.0,0.0,0.0,456.1322914159499,80.4238050510378,0.0,0.0,0.0,0.0,0.0,388.9673697761078,6.009871264802287,0.0,0.0,0.0,0.0,0.0,15.383629524981343,16.715131007724757,0.0,0.0,0.0,0.0,0.0,197.1495172750388,546.1698010004674,0.0,0.0,0.0,0.0,0.0,3550.1092518652367,563.2787718852724,0.0,0.0,0.0,0.0,0.0,3528.9254809107047,557.1818186961175,0.0,0.0,0.0,0.0,0.0,2919.645457342056,5.785452696460208,0.0,0.0,0.0,0.0,0.0,46.70140041530032
1,13.87910098541064,6.602358967493103,0.0,0.0,0.0,0.0,0.0,3.1242189625018453,0.0,0.0,0.0,0.0,0.0,26.614117766653248,10.20154755385504,0.0,0.0,0.0,0.0,0.0,12.692705828477665,2.0682987850126433,0.0,0.0,0.0,0.0,0.0,29.850061141400396,2.1456192401992955,0.0,0.0,0.0,0.0,0.0,13.264165012277632,69.35803061840028,0.0,0.0,0.0,0.0,0.0,283.54825971787517,95.29004018638238,0.0,0.0,0.0,0.0,0.0,13.383158401314539,98.16094385489907,0.0,0.0,0.0,0.0,0.0,692.3683642851424,27.57355242287538,0.0,0.0,0.0,0.0,0.0,1.462992513216068,66.90208498267403,0.0,0.0,0.0,0.0,0.0,463.10268053118034,63.23466347751639,0.0,0.0,0.0,0.0,0.0,370.95473226929437,10.879825054192269,0.0,0.0,0.0,0.0,0.0,13.175294155893457,20.582999485494454,0.0,0.0,0.0,0.0,0.0,40.74973064064755,271.9230146307078,0.0,0.0,0.0,0.0,0.0,1882.0864030690286,191.81001908265253,0.0,0.0,0.0,0.0,0.0,2058.913401966135,212.88118275243306,0.0,0.0,0.0,0.0,0.0,592.7700790086417,10.551935192801588,0.0,0.0,0.0,0.0,0.0,33.119511025193475
2,56.72018885313437,5.523881745240974,0.0,0.0,0.0,0.0,0.0,4.007664890323209,0.0,0.0,0.0,0.0,0.0,15.835170846323502,5.687579578442668,0.0,0.0,0.0,0.0,0.0,16.52387419371769,2.578272122077908,0.0,0.0,0.0,0.0,0.0,18.06488911887967,1.8578621952699448,0.0,0.0,0.0,0.0,0.0,9.653767607777224,61.05369522447495,0.0,0.0,0.0,0.0,0.0,272.5051328712535,27.701348143331845,0.0,0.0,0.0,0.0,0.0,119.34548321407085,30.81477525846116,0.0,0.0,0.0,0.0,0.0,17.12616623437003,40.11780309850807,0.0,0.0,0.0,0.0,0.0,20.094536956387724,16.025338983467623,0.0,0.0,0.0,0.0,0.0,64.07096145191647,52.379969733591146,0.0,0.0,0.0,0.0,0.0,581.5725456633636,18.52897628454899,0.0,0.0,0.0,0.0,0.0,34.60642875349179,17.96255684738019,0.0,0.0,0.0,0.0,0.0,210.09162513223598,92.90301219806156,0.0,0.0,0.0,0.0,0.0,732.0068176476291,98.60201238145376,0.0,0.0,0.0,0.0,0.0,1050.6318736156074,94.85690154429724,0.0,0.0,0.0,0.0,0.0,649.0557734555946,18.22511238370484,0.0,0.0,0.0,0.0,0.0,198.93015717119937
3,41.05166627363029,8.140780108904734,0.0,0.0,0.0,0.0,0.0,0.3305546560585831,0.0,0.0,0.0,0.0,0.0,2.0663693312509457,0.38040286202844453,0.0,0.0,0.0,0.0,0.0,0.5892487944750036,0.9036547228904849,0.0,0.0,0.0,0.0,0.0,12.61992144630664,0.9880787433786224,0.0,0.0,0.0,0.0,0.0,27.726999923576166,55.859029393910944,0.0,0.0,0.0,0.0,0.0,470.4284100800108,26.775816184000018,0.0,0.0,0.0,0.0,0.0,32.7161226655435,16.45241047740182,0.0,0.0,0.0,0.0,0.0,201.00991891531686,41.73118167762657,0.0,0.0,0.0,0.0,0.0,94.6939986300571,12.519100124031894,0.0,0.0,0.0,0.0,0.0,43.6536709044417,44.77291562387825,0.0,0.0,0.0,0.0,0.0,145.37777512312843,7.408862078259909,0.0,0.0,0.0,0.0,0.0,1.6351666146351234,12.596371503955606,0.0,0.0,0.0,0.0,0.0,46.31390239490069,86.86566301748735,0.0,0.0,0.0,0.0,0.0,638.7385515751243,33.675200754335705,0.0,0.0,0.0,0.0,0.0,291.20056816601414,47.48727937691842,0.0,0.0,0.0,0.0,0.0,177.05297223157638,13.982959965260882,0.0,0.0,0.0,0.0,0.0,36.28870408203183
4,39.63688475716021,4.584322826995201,0.0,0.0,0.0,0.0,0.0,0.672300409298493,0.0,0.0,0.0,0.0,0.0,0.8787539166294595,0.6383779036586449,0.0,0.0,0.0,0.0,0.0,6.0991539559066865,1.5110950828029632,0.0,0.0,0.0,0.0,0.0,9.899703063528532,0.6270645832606196,0.0,0.0,0.0,0.0,0.0,12.284552548367168,50.44053773213448,0.0,0.0,0.0,0.0,0.0,284.53202023812497,35.828402989016226,0.0,0.0,0.0,0.0,0.0,12.078649549912932,18.059052673348674,0.0,0.0,0.0,0.0,0.0,52.988348903721395,17.863808902599413,0.0,0.0,0.0,0.0,0.0,227.92171534578353,16.43243354447926,0.0,0.0,0.0,0.0,0.0,50.18807181127361,19.015653036728338,0.0,0.0,0.0,0.0,0.0,42.58975742560465,4.553974074711914,0.0,0.0,0.0,0.0,0.0,1.1969055551282455,10.875212590135552,0.0,0.0,0.0,0.0,0.0,164.94377520224887,21.18563349603811,0.0,0.0,0.0,0.0,0.0,391.3633903476282,36.17616807051723,0.0,0.0,0.0,0.0,0.0,278.78129480288743,47.005556932993045,0.0,0.0,0.0,0.0,0.0,218.48555323669518,2.953348716833146,0.0,0.0,0.0,0.0,0.0,98.80385478709113
5,7.0995997275591805,5.588192619245273,0.0,0.0,0.0,0.0,0.0,1.4278291963270897,0.0,0.0,0.0,0.0,0.0,1.0534093438828036,0.42637533448174714,0.0,0.0,0.0,0.0,0.0,6.786115643824222,0.600674627757029,0.0,0.0,0.0,0.0,0.0,17.339143578228782,0.5445471859308733,0.0,0.0,0.0,0.0,0.0,5.4542779016480205,51.04478928310505,0.0,0.0,0.0,0.0,0.0,135.3255394382317,21.949252192592247,0.0,0.0,0.0,0.0,0.0,0.0014018314006882075,19.29268993476671,0.0,0.0,0.0,0.0,0.0,4.658797906853535,21.33652358044681,0.0,0.0,0.0,0.0,0.0,184.55276597166917,13.261736892606157,0.0,0.0,0.0,0.0,0.0,124.95421784615965,12.852465912521863,0.0,0.0,0.0,0.0,0.0,104.12005179757489,5.27056846328453,0.0,0.0,0.0,0.0,0.0,36.124364097390036,16.426897302524473,0.0,0.0,0.0,0.0,0.0,87.65808963018424,30.6644691018221,0.0,0.0,0.0,0.0,0.0,36.46397684127425,13.587528018321347,0.0,0.0,0.0,0.0,0.0,120.3162936754556,16.071397574787106,0.0,0.0,0.0,0.0,0.0,101.1849826768663,4.147768538945056,0.0,0.0,0.0,0.0,0.0,46.789072995772635
6,113.48581275579724,5.089749242236404,0.0,0.0,0.0,0.0,0.0,0.4785340259715493,0.0,0.0,0.0,0.0,0.0,3.6536432252157334,0.313449233462708,0.0,0.0,0.0,0.0,0.0,5.44697055513739,0.8682567886989042,0.0,0.0,0.0,0.0,0.0,4.902680925982292,1.055213760317607,0.0,0.0,0.0,0.0,0.0,6.984042943726372,41.0552378737689,0.0,0.0,0.0,0.0,0.0,174.0960518357293,25.043000544887388,0.0,0.0,0.0,0.0,0.0,57.26495984301229,17.123002518473825,0.0,0.0,0.0,0.0,0.0,161.42915162507154,12.217659591221159,0.0,0.0,0.0,0.0,0.0,0.04295426574734759,12.889015395853125,0.0,0.0,0.0,0.0,0.0,41.054113291566175,13.591493650920224,0.0,0.0,0.0,0.0,0.0,287.8168422722209,8.583116462168299,0.0,0.0,0.0,0.0,0.0,27.086730921464756,11.258360034930334,0.0,0.0,0.0,0.0,0.0,168.8649097998815,14.344325887310607,0.0,0.0,0.0,0.0,0.0,97.72564813341126,10.71622148040059,0.0,0.0,0.0,0.0,0.0,122.35286761096363,23.42726794470038,0.0,0.0,0.0,0.0,0.0,156.25952972838675,2.6324138257670286,0.0,0.0,0.0,0.0,0.0,32.75105495857281
7,21.708842691008464,6.869280679284906,0.0,0.0,0.0,0.0,0.0,13.273980539745867,0.0,0.0,0.0,0.0,0.0,2.3218233382090223,1.2576033041891794,0.0,0.0,0.0,0.0,0.0,5.54565622789976,0.6164801035880422,0.0,0.0,0.0,0.0,0.0,5.307043449424149,1.3921013734785204,0.0,0.0,0.0,0.0,0.0,13.49743386054149,38.198832598564096,0.0,0.0,0.0,0.0,0.0,202.69317425056786,28.733467578463188,0.0,0.0,0.0,0.0,0.0,175.55623333893098,10.480141995647815,0.0,0.0,0.0,0.0,0.0,1.2780319180895323,11.309375913917828,0.0,0.0,0.0,0.0,0.0,26.676829324119236,13.18912230618326,0.0,0.0,0.0,0.0,0.0,22.02632612981298,13.71073822971901,0.0,0.0,0.0,0.0,0.0,51.772355643454816,1.8991625444545244,0.0,0.0,0.0,0.0,0.0,14.913963613828013,14.577763000209165,0.0,0.0,0.0,0.0,0.0,33.47473749814908,11.320377334558525,0.0,0.0,0.0,0.0,0.0,158.167143551857,5.574066696450131,0.0,0.0,0.0,0.0,0.0,209.43955980871579,9.432030262483137,0.0,0.0,0.0,0.0,0.0,61.1314438848471,3.0101848537859106,0.0,0.0,0.0,0.0,0.0,101.17264355627839
8,51.606141838479246,6.2641409355739945,0.0,0.0,0.0,0.0,0.0,1.5732204332697308,0.0,0.0,0.0,0.0,0.0,2.762870518003884,0.4713574628643022,0.0,0.0,0.0,0.0,0.0,2.676034221099757,0.6414931081024109,0.0,0.0,0.0,0.0,0.0,13.07603233908473,0.5907091041117691,0.0,0.0,0.0,0.0,0.0,4.132122222622657,36.23927128647035,0.0,0.0,0.0,0.0,0.0,111.39657422015365,20.517361321019543,0.0,0.0,0.0,0.0,0.0,52.46485770253581,19.89205246050329,0.0,0.0,0.0,0.0,0.0,3.4032821009428367,10.455701892614359,0.0,0.0,0.0,0.0,0.0,1.1647634773198867,10.807669013197039,0.0,0.0,0.0,0.0,0.0,25.560260865658236,15.964302322409713,0.0,0.0,0.0,0.0,0.0,57.78455135489882,12.581641357437,0.0,0.0,0.0,0.0,0.0,34.29675309528786,17.016046567892232,0.0,0.0,0.0,0.0,0.0,59.88697127659225,11.05703422294306,0.0,0.0,0.0,0.0,0.0,124.1899919437568,8.285319308570243,0.0,0.0,0.0,0.0,0.0,85.72608015570232,17.123570063835437,0.0,0.0,0.0,0.0,0.0,229.31247790343264,2.06176723998519,0.0,0.0,0.0,0.0,0.0,80.61077786732032
