,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.523769460759692,0.9514159296637633,47.61904761904761,0.5077628968253968,0.14556878556807837,0.32638888930281,0.09652777885397275,0.8897900898224967,69.53125,0.8097470238095238,0.470535721629858,0.6666666679084301,0.42708333767950535,0.1966271158563545,1.0657977949161404,71.875,0.6952380952380952,0.0,0.0,0.0,0.38837177179128435,0.8675785452885374,55.55555555555556,0.65625,0.0,0.0,0.0,0.4634834137464305,1.1866302813380223,38.46153846153847,0.5714285714285714,0.375,1.0,0.2380952462553978,0.6775419102781788,0.8094210107467218,35.714285714285715,0.7,0.1666666567325592,0.5,0.10000000149011612,0.5163105792934919,0.8251987099407886,40.0,0.41666666666666663,0.0,0.0,0.0,0.8063313198582407,1.0642820011873153,37.5,0.4,0.2857142984867096,0.5,0.20000000298023224,0.5810389972273722,0.7017008606658609,54.78260869565217,0.7280555555555556,0.0,0.0,0.0,0.5072147437258427,0.7658202396254014,58.536585365853654,0.53125,0.24761905272801718,0.6666666666666666,0.15277777860562006,0.3960827532789616
10,0.5667406790396468,0.9298452708399662,51.32275132275132,0.5496527777777779,0.3504088508586089,0.5020833363135656,0.2958333386729161,1.1029291933801137,67.96875,0.7054687499999999,0.4108630996197462,0.630208333954215,0.3229166716337204,0.1479802196522546,1.3195353846568045,71.875,0.6322916666666667,0.0,0.0,0.0,0.3681462282010241,1.3962061804292842,55.55555555555556,0.48333333333333334,0.0,0.0,0.0,0.433538089069114,1.0122877924743192,46.15384615384615,0.7083333333333333,0.5357142686843872,0.8333333432674408,0.4166666716337204,0.5377590850526723,0.6520395522566832,28.57142857142857,0.7916666666666667,0.0,0.0,0.0,0.5175027093384919,0.9579055344288993,50.0,0.41666666666666663,0.5,0.5,0.5,0.8224233713768024,0.6666248731422567,50.0,0.7333333333333333,0.6666666865348816,0.5714285969734192,0.800000011920929,0.48751211637063413,0.8104435657220684,56.52173913043478,0.6555555555555556,0.0600000003973643,0.13333333333333333,0.03888888955116272,0.4588477567107196,0.9107379457982298,58.536585365853654,0.7118055555555555,0.3253968308369319,0.5,0.2777777786056201,0.6776099518040176
11,0.6896464826323956,0.7283668305307153,56.613756613756614,0.5676835317460317,0.6436415525774161,0.5653273916492859,0.7835317502419153,0.6059240862719883,70.3125,0.7974330357142857,0.6022817585617304,0.5677083386108279,0.723958333954215,0.20766142929292586,0.672300569150861,68.75,0.7238095238095238,0.36666667461395264,0.375,0.4166666716337204,0.2208518690796431,0.6457957667867129,66.66666666666666,0.7166666666666667,0.375,0.30000001192092896,0.5,0.6620607745524622,0.7190730728615218,30.76923076923077,0.7916666666666667,0.32500000298023224,0.75,0.2083333358168602,0.2663284152117292,0.6989011216072895,28.57142857142857,0.875,0.0,0.0,0.0,0.6508294147020414,0.7719467257885478,40.0,0.15625,0.222222238779068,0.20000000298023224,0.25,0.6068576638535454,0.5480213084029271,62.5,0.8,0.7272727489471436,0.6666666865348816,0.800000011920929,0.35570612636793614,0.6769880324896602,55.65217391304348,0.6891666666666667,0.044444445768992105,0.06666666666666667,0.03333333333333333,0.7727761780004986,0.7562890154996038,53.65853658536586,0.6458333333333334,0.5306397477785746,0.454563503464063,0.7361111144224802,0.8343414728715718
12,0.4414234189147505,0.7341402544459257,59.78835978835979,0.6147569444444444,0.6634261670211951,0.6050099295874437,0.7986111144224802,0.8547426725392687,63.28125,0.8015252976190477,0.6396083142608404,0.5065476214513183,0.9583333320915699,1.1118670849755903,0.6784663973334238,62.5,0.7416666666666667,0.4583333432674408,0.3541666716337204,0.7083333358168602,0.06420281694223726,0.6741918377104092,33.33333333333333,0.375,0.222222238779068,0.20000000298023224,0.25,0.7809543052197565,0.6747624274499983,61.53846153846154,0.4583333333333333,0.6857142746448517,0.8333333432674408,0.5833333432674408,0.6341397851476548,0.882079397701484,28.57142857142857,0.8888888888888888,0.0,0.0,0.0,0.5305630140664569,0.9256714384453767,40.0,0.21875,0.0,0.0,0.0,0.4408084321844828,0.5235355415013567,62.5,0.8,0.7272727489471436,0.6666666865348816,0.800000011920929,0.6025107777225164,0.6918888287667925,60.86956521739131,0.7038888888888889,0.30603174765904745,0.5111111124356588,0.25333333710829414,0.5332176802606646,0.7838604682681467,58.536585365853654,0.49722222222222223,0.46062270800272626,0.3970238119363785,0.5555555621782938,0.2592013921609791
13,0.3279335498150407,1.2240712581395081,47.08994708994709,0.5529761904761904,0.09937169402837753,0.19444444527228674,0.07331349328160286,0.9476778672595192,65.625,0.7732514880952381,0.6398809645324945,0.5528273927047849,0.8489583358168602,0.28488873194635045,0.6689937564050705,68.75,0.7601190476190476,0.4333333447575569,0.4791666716337204,0.5416666716337204,0.021164537493435994,0.6680916841924065,44.44444444444444,0.5833333333333333,0.29999998211860657,0.2142857164144516,0.5,0.6917133806161866,1.5530926663894702,46.15384615384615,0.65,0.4523809552192688,1.0,0.30000000447034836,0.15556713325361007,1.387350653920181,28.57142857142857,0.9583333333333333,0.0,0.0,0.0,0.5644520096123218,1.0796607761490613,50.0,0.3833333333333333,0.0,0.0,0.0,0.7371246266463101,1.0434473087673144,37.5,0.4666666666666667,0.0,0.0,0.0,1.3906066367058194,0.7409757072315225,61.73913043478261,0.7332539682539683,0.23555555542310078,0.5333333333333333,0.1544444461663564,0.8191276821959663,0.9269925071753158,53.65853658536586,0.48333333333333334,0.125,0.25,0.0833333358168602,0.4129656259881133
14,0.5138070546748419,0.7345357674823969,59.25925925925925,0.5386160714285714,0.6087902933359146,0.6043154839426279,0.6907738149166107,0.5850976873985384,71.875,0.7682291666666666,0.6068948488682508,0.6250000055879354,0.6427083369344473,0.35794558131932797,0.7684739977672062,75.0,0.6904761904761906,0.1428571343421936,0.1666666716337204,0.125,0.6865453686828207,0.680461855735376,44.44444444444444,0.53125,0.0,0.0,0.0,0.7029553548354978,0.81639764815181,38.46153846153847,0.7166666666666667,0.2857142984867096,0.5,0.20000000298023224,0.23810389847056013,0.8404719001045416,35.714285714285715,0.7333333333333334,0.1666666567325592,0.5,0.10000000149011612,0.772239910541851,0.8397696472348823,60.0,0.1875,0.3636363744735718,0.2857142984867096,0.5,0.8119013922081753,0.6446799190686379,62.5,0.6666666666666666,0.6666666865348816,0.75,0.6000000238418579,0.591068067077912,0.7319713660124241,62.60869565217392,0.6469444444444444,0.4948148230711619,0.5888888895511627,0.5022222260634105,0.6131555265494015,0.7958361696026038,63.41463414634146,0.45555555555555555,0.6809829026460648,0.6440476228793462,0.7638888905445734,0.4182655492494365
15,0.3082405978297785,1.2824085902541733,50.79365079365079,0.6177827380952382,0.3706679989894231,0.6527777798473835,0.28452381305396557,0.9273508113409592,72.65625,0.7729538690476191,0.5742424204945564,0.5916666705161333,0.603422624990344,0.055265039697287965,1.0823784362965228,75.0,0.7392857142857142,0.375,0.4583333358168602,0.4583333358168602,0.10298464781192877,1.1027698857045065,55.55555555555556,0.5166666666666666,0.0,0.0,0.0,0.9700472146774489,1.0946336574629911,46.15384615384615,0.5416666666666667,0.5357142686843872,0.8333333432674408,0.4166666716337204,0.11836778667147445,0.7394726732874143,50.0,0.6587301587301587,0.472222238779068,1.0,0.3095238208770752,0.4876775837343683,0.8036612941505439,60.0,0.6166666666666667,0.6666666865348816,0.75,0.75,0.3447678633206539,1.3945855383096948,37.5,0.3333333333333333,0.0,0.0,0.0,0.6250493808619505,1.039185330460867,57.391304347826086,0.6727777777777778,0.13333333333333333,0.2,0.11333333353201548,1.052485999196017,0.8243191616814389,68.29268292682927,0.5847222222222223,0.46547619501749676,0.6666666666666666,0.36944445222616196,0.5235282751742574
16,0.7485367165173453,1.1547775918441097,57.67195767195767,0.5326388888888889,0.6905698540310065,0.5632936581969261,0.9301587318380674,0.9202383923215167,73.4375,0.7895833333333333,0.6413690596818924,0.6666666772216558,0.6697916723787785,0.16804107517183756,1.0332904307682675,68.75,0.7285714285714286,0.5166666731238365,0.5500000081956387,0.6666666716337204,0.5069041003308927,0.6994644497704121,44.44444444444444,0.55,0.722222238779068,0.6666666716337204,0.8333333432674408,0.11270453910960015,0.7549803526122661,69.23076923076923,0.7916666666666667,0.75,0.9166666567325592,0.6666666567325592,0.6634523041325434,0.6158520493134078,28.57142857142857,0.9166666666666667,0.0,0.0,0.0,0.36097426790059256,0.9231915266341446,50.0,0.75,0.722222238779068,0.7000000029802322,0.75,0.44928916548499565,0.9037650593489885,62.5,0.6,0.7692307829856873,0.625,1.0,0.4013949643073991,0.8324125520369886,57.391304347826086,0.6257936507936509,0.4307936529318492,0.5466666708389918,0.4023809572060903,0.38960938681560114,0.8314803284221569,56.09756097560976,0.5909722222222222,0.5666666626930237,0.5297619104385376,0.6583333338300387,0.4543615272225535
17,1.064949623930532,0.9463118413274376,58.730158730158735,0.5372767857142858,0.5409752378861109,0.5564484198888143,0.5643849298357964,1.009055994730846,75.0,0.854092261904762,0.5221726261079311,0.6718750055879354,0.49791666865348816,0.14110026122738237,1.0643532250656897,75.0,0.6178571428571428,0.3333333432674408,0.2916666716337204,0.4166666716337204,0.008699662477232441,0.9089699000164421,44.44444444444444,0.5166666666666666,0.722222238779068,0.6666666716337204,0.8333333432674408,0.38185868734552947,1.9283100491648086,30.76923076923077,0.5833333333333333,0.3095238208770752,0.75,0.2083333358168602,0.17569377766888072,0.7984363653479425,28.57142857142857,0.8666666666666667,0.0,0.0,0.0,0.37608055820320835,1.0500041112288303,60.0,0.34375,0.6666666865348816,0.550000011920929,0.875,0.4900554626303208,0.8937988476197409,25.0,0.4,0.25,0.3333333432674408,0.20000000298023224,0.8917986523170077,0.7745329547741422,61.73913043478261,0.6852777777777779,0.4192063550154368,0.55,0.4011111170053482,0.47979784491586025,1.0344173661327154,51.21951219512195,0.5277777777777778,0.4444444527228673,0.5583333373069763,0.4333333373069763,0.6074277085564155
18,0.6979706602676936,0.9898482466151024,53.96825396825397,0.5514632936507935,0.4013828846315543,0.5402777809649706,0.34603175272544223,0.7905491560858497,74.21875,0.7802083333333333,0.6284226216375828,0.7031250037252903,0.6406250018626451,0.08764853310144373,0.9185760185499279,71.875,0.6726190476190477,0.3333333432674408,0.375,0.375,0.07019866128569116,0.7414552816034606,66.66666666666666,0.53125,0.3333333432674408,0.30000001192092896,0.375,0.5832257596144923,1.6896781846961584,46.15384615384615,0.8333333333333333,0.3333333432674408,0.5,0.25,0.1431059515226895,0.8911116266357622,28.57142857142857,0.8541666666666667,0.0,0.0,0.0,0.6935258010634963,1.0747653534294395,70.0,0.71875,0.8333333432674408,0.800000011920929,0.875,0.6847308181851648,1.0395156176883171,50.0,0.4666666666666667,0.3333333134651184,1.0,0.20000000298023224,0.8935417179938757,1.0252289711090408,61.73913043478261,0.7115873015873014,0.2711111128330231,0.5,0.19888888994852702,0.7915842425600736,0.9248280251667295,53.65853658536586,0.5298611111111111,0.5222222357988358,0.5500000069538752,0.5055555601914724,0.26956388151713906
19,0.011548779031861836,1.0527161709748827,58.201058201058196,0.5944444444444444,0.6677230360607306,0.5739087369292974,0.8534722253680229,1.0241763451463215,69.53125,0.7675967261904761,0.6299287639558315,0.5616071503609419,0.7635416686534882,0.02234463787492935,1.1038982212700823,68.75,0.6949404761904763,0.3678571358323097,0.3333333432674408,0.5,0.013995975615741476,0.7539256902547875,44.44444444444444,0.5,0.27272725105285645,0.2142857164144516,0.375,0.5919579995406873,0.6486688972832002,84.61538461538461,0.625,0.875,0.875,0.875,0.5091618651555477,0.6758564782331751,35.714285714285715,0.9166666666666667,0.20000000298023224,0.5,0.125,0.3650294793479283,0.9781681061429175,50.0,0.5166666666666666,0.5833333432674408,0.7000000029802322,0.5833333432674408,0.45761899375711984,0.7563927581764596,75.0,0.7333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.6170404403355138,0.815408251931204,62.60869565217392,0.6165079365079364,0.6102190494537354,0.5611111134290695,0.729841274023056,0.6737247562118343,0.8003202475236141,51.21951219512195,0.5702380952380952,0.44566544393698376,0.4138888940215111,0.507936512430509,0.4387362271294151
20,0.40719381091274454,1.9912327503944491,50.79365079365079,0.6066468253968252,0.30178571368257207,0.5625000024835268,0.22500000273187956,1.0729787096253118,73.4375,0.8056919642857143,0.6178571525961161,0.6958333402872086,0.6156250052154064,0.02716572386132345,1.6977916908349708,78.125,0.6142857142857143,0.2666666731238365,0.375,0.3125,0.00794751288167354,1.2884834507371528,55.55555555555556,0.35,0.5,0.5,0.5,0.43726277045182593,1.994062111410096,38.46153846153847,0.5476190476190476,0.27272725105285645,0.375,0.2142857164144516,0.04037381423140098,0.8740653849821657,35.714285714285715,0.7666666666666666,0.1666666567325592,0.5,0.10000000149011612,0.2644404600245009,1.2936040933910073,60.0,0.78125,0.8333333432674408,0.75,1.0,0.23997388260022162,1.368657121097331,12.5,0.06666666666666667,0.0,0.0,0.0,0.19488286964040655,1.5121240848003128,60.86956521739131,0.7688888888888888,0.16126984159151714,0.4,0.10444444517294565,0.31546102411844656,1.2780633439850615,51.21951219512195,0.4916666666666667,0.1587301641702652,0.25,0.11666666716337204,0.14548171150248293
21,0.04603582484252908,1.366223048222334,60.317460317460316,0.5790674603174603,0.6681235618889332,0.5765873100608587,0.8735119067132473,1.5052186933186622,68.75,0.84765625,0.6689168605953455,0.617708339355886,0.8687500040978193,0.6058081039467816,1.2072952087605167,68.75,0.7226190476190476,0.3928571343421936,0.3333333358168602,0.5416666716337204,0.014269611367334253,0.9316204851258078,33.33333333333333,0.46875,0.222222238779068,0.20000000298023224,0.25,0.6140440490132909,0.8251709510151584,76.92307692307693,0.8452380952380952,0.7948718070983887,0.8333333432674408,0.761904776096344,0.4935046759328426,0.6414293413204858,35.714285714285715,0.625,0.1428571492433548,0.5,0.0833333358168602,0.49752769568915217,0.9972655634193492,50.0,0.84375,0.6333333551883698,0.5,0.875,0.42862766248214007,0.9000276209341105,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.4017183656768992,0.9635801669996967,63.47826086956522,0.7138888888888889,0.39142857591311137,0.5711111128330231,0.36444444954395294,0.6111771571932462,1.2097238063749696,51.21951219512195,0.5009920634920636,0.258116881052653,0.3333333383003871,0.2119047666589419,0.25055043830984325
22,0.37532212768888057,1.0012312822929175,57.67195767195767,0.6055059523809524,0.6348545104265213,0.6014881034692129,0.7671627042194208,1.1454580734582493,67.96875,0.760639880952381,0.6173153314739466,0.5412202468141913,0.7791666705161333,0.10593703554135026,1.33420008650309,62.5,0.7714285714285714,0.501984141767025,0.42500000447034836,0.9500000029802322,0.0362310785125539,0.9200977628957769,44.44444444444444,0.41666666666666663,0.29999998211860657,0.2142857164144516,0.5,0.864130938130316,0.995058619572202,53.84615384615385,0.7083333333333333,0.619047611951828,0.8333333432674408,0.5,0.00639875356849275,0.7171348291439376,50.0,0.7666666666666666,0.4523809552192688,1.0,0.30000000447034836,0.11412020453768976,0.7963735526849034,60.0,0.5833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.5908692773017554,0.6884858761960229,62.5,0.6666666666666666,0.7272727489471436,0.6666666865348816,0.800000011920929,0.6590338149246951,1.2082270847714325,49.56521739130435,0.546468253968254,0.5712842762470245,0.45547619462013245,0.8400000015894572,0.7373127154957074,1.0066909641135102,53.65853658536586,0.5034722222222222,0.4327505826950073,0.3801587373018265,0.5083333353201548,1.0134038827802367
