,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.8737226433618714,0.5986822986918637,70.0,0.8666666666666667,0.8846153914928436,0.8125,1.0,0.6072072571790513,64.84375,0.7622395833333334,0.4135416764765978,0.677083333954215,0.3255952447652817,0.6774956680240948,0.6914801896118898,51.32275132275132,0.5638392857142859,0.4971500871082147,0.4913194477558136,0.5666666713853677,0.9659133991030666,0.4693148690819556,80.64516129032258,0.7226190476190476,0.0,0.0,0.0,1.0727409123527873,0.6659366160800756,65.21739130434783,0.5552380952380953,0.2723809580008189,0.35555555621782936,0.2633333335320155,0.5768257517375182,0.6615884683424962,53.65853658536586,0.5715277777777777,0.4563492139180501,0.5944444487492243,0.3888888955116272,1.2817256172376648,0.689316969683376,52.94117647058824,0.6666666666666666,0.7777777910232544,0.6666666666666666,1.0,1.2428307717264637,0.6912802845591969,44.44444444444444,0.55,0.3333333432674408,0.2857142984867096,0.4000000059604645,1.716313709733934,0.6915099199969823,46.15384615384615,0.5729166666666667,0.3928571343421936,0.4166666716337204,0.375,0.5035154488369797,1.1711654565486467,28.57142857142857,0.7916666666666667,0.3650793880224228,0.226190485060215,1.0,0.8532556162392582,0.7096988434195367,25.0,0.25,0.4000000059604645,0.5,0.3333333432674408,0.9151059965754044
1,0.9386658879323174,0.8457017910904856,60.0,0.41666666666666663,0.4285714328289032,0.375,0.5,0.5647707554708752,74.21875,0.7906250000000001,0.7165404185652733,0.7666666712611914,0.7050595339387655,0.5674361042359848,0.6771279440120928,56.08465608465608,0.5359375000000001,0.5360359698534012,0.5681547671556473,0.5493055637925863,0.80043580095602,0.46476990546585695,80.64516129032258,0.6416666666666667,0.0,0.0,0.0,0.582001421322879,0.6860306220262941,59.130434782608695,0.42424603174603176,0.2660317480564117,0.2777777810891469,0.2888888915379842,0.6756504182301114,0.6960837400875848,53.65853658536586,0.630357142857143,0.5126984069744746,0.6666666666666666,0.45753968755404156,0.6494646666075413,0.6346945341986155,58.82352941176471,0.5986111111111111,0.45000000794728595,0.5,0.45000000794728595,0.6571354013010768,0.7365710782027977,22.22222222222222,0.2833333333333333,0.111111119389534,0.125,0.10000000149011612,0.735907531814449,0.6104305116410549,69.23076923076923,0.7083333333333333,0.7083333432674408,0.625,0.875,0.5594523806136581,0.5533931667269802,78.57142857142857,0.6833333333333333,0.4285714328289032,0.375,0.5,0.5215804367153597,0.81680186646599,37.5,0.08333333333333333,0.5454545617103577,0.6000000238418579,0.5,0.7613872893456538
2,0.2458957624661626,0.825262413509962,60.0,0.7666666666666666,0.6666666865348816,0.625,0.800000011920929,0.5753031442553473,75.78125,0.8102678571428571,0.7270451933145523,0.7729166690260172,0.7154761962592602,0.41853494744371805,0.688533400722616,57.67195767195767,0.655654761904762,0.5450938021143278,0.579861119389534,0.5629960385461649,0.32356241960492016,0.3750725337026048,83.87096774193549,0.6821428571428572,0.2916666716337204,0.5,0.2083333358168602,0.41442785337008164,0.6408218872264972,66.08695652173913,0.5265079365079365,0.22740741372108458,0.3333333333333333,0.18222222328186036,0.6467982272088093,0.720369538916155,56.09756097560976,0.6324404761904762,0.46645021935304004,0.5444444517294565,0.41746032734711963,0.5827975561233746,0.5063578228991787,82.35294117647058,0.7083333333333334,0.9090909163157145,0.8571428656578064,1.0,0.5006372620688311,0.8872189969476811,11.11111111111111,0.3125,0.0,0.0,0.0,1.427416304780359,0.712708808833934,38.46153846153847,0.5208333333333333,0.0,0.0,0.0,0.7239174777142291,1.3445405700345419,35.714285714285715,0.75,0.29999998211860657,0.2142857164144516,0.5,0.3666544328047215,0.4645804724608831,87.5,0.8333333333333334,0.9230769276618958,0.8571428656578064,1.0,0.7292521622217961
3,0.4813062482596705,0.9578043474448401,40.0,0.3,0.27272728085517883,0.25,0.30000001192092896,0.48847340745792894,76.5625,0.8338541666666667,0.6947420798242092,0.8446428589522839,0.6447916720062494,0.4279327984477513,0.7402605208229509,59.78835978835979,0.6585069444444444,0.6243111118674278,0.577579372872909,0.7328373069564501,1.1650682429744115,0.3419416109441932,83.87096774193549,0.8214285714285714,0.5416666716337204,0.625,0.5833333358168602,0.33138059345584764,0.7179612472191619,63.47826086956522,0.5119841269841269,0.33142857551574706,0.3944444457689921,0.3722222228844961,0.35102949664110494,0.7174583081442336,51.21951219512195,0.6506944444444445,0.3432539602120717,0.4027777810891469,0.32222223033507663,0.8048294225765567,0.3965161400378834,76.47058823529412,0.7888888888888889,0.5444444616635641,0.4603174726168315,0.6666666666666666,0.4260428222125109,1.0546931224735845,33.33333333333333,0.40625,0.222222238779068,0.20000000298023224,0.25,0.6722377922237365,0.5814669044358417,53.84615384615385,0.6666666666666666,0.5000000149011612,0.5000000149011612,0.5000000149011612,0.6577350931791905,1.8678165927098156,35.714285714285715,0.7166666666666667,0.3888888955116272,0.24285715073347092,1.0,0.3504402991994599,0.8712628313237786,37.5,0.75,0.2857142984867096,1.0,0.1666666716337204,0.7622535899309167
4,0.6261001121486427,0.7196989852405468,60.0,0.5625,0.75,0.75,0.75,0.4942044212263366,74.21875,0.8308407738095237,0.6872159261256456,0.6635416727513075,0.7479166686534882,0.46997551272451116,0.7692913603381806,61.904761904761905,0.6878720238095237,0.5326389037072659,0.6618055564661821,0.48492064078648883,0.46655606322253684,0.40806477249453355,80.64516129032258,0.925,0.6000000163912773,0.5833333358168602,0.75,0.2402640772778808,0.773786566180558,64.34782608695652,0.5407936507936508,0.15492063760757446,0.22222222288449606,0.12111111283302307,1.3782508298516556,0.6811122389151353,58.536585365853654,0.7062499999999999,0.7670940359433492,0.6398809552192688,1.0,0.5641884323522514,0.31949637482507154,82.35294117647058,0.7680555555555556,0.5629630088806152,0.5333333412806193,0.600000003973643,0.18782389236759486,1.1154163914589899,55.55555555555556,0.375,0.800000011920929,0.75,0.875,0.9587249304817594,0.811758097665236,69.23076923076923,0.65,0.7142857015132904,0.625,0.8333333432674408,0.5346620292296461,1.575661500114572,42.857142857142854,0.9,0.4166666567325592,0.2666666731238365,1.0,0.16423848015838022,1.4553913181986802,25.0,0.75,0.0,0.0,0.0,0.5450266271681657
5,0.3393595295807172,0.8604480926579958,70.0,0.6875,0.8636363744735718,0.7857142984867096,1.0,0.6467909467777616,80.46875,0.8639880952380953,0.7894931640475988,0.7572916727513075,0.8947916701436043,0.0864665259108262,0.9931758511807903,60.84656084656085,0.6827628968253968,0.451884925365448,0.7083333358168602,0.3511904813349247,0.3743239662979884,0.4248029395948475,80.64516129032258,0.8761904761904762,0.4583333432674408,0.3750000074505806,0.6666666716337204,0.10912578496049614,0.742924056830278,60.86956521739131,0.5678968253968254,0.24698413213094075,0.2944444457689921,0.2600000023841858,0.20376787291978352,0.7883904204499522,56.09756097560976,0.6137896825396826,0.7265216410160065,0.6180555572112402,0.9444444477558136,0.26255860561279354,0.28567437383158956,88.23529411764706,0.8333333333333334,0.629629651705424,0.600000003973643,0.6666666666666666,0.062073498121812634,1.057860800975068,55.55555555555556,0.46875,0.800000011920929,0.75,0.875,0.3287120498533754,0.5634980985662987,84.61538461538461,0.8333333333333333,0.8444444835186005,0.7333333492279053,1.0,0.08772810109597817,0.8361087411645579,57.14285714285714,0.9583333333333333,0.5,0.3333333432674408,1.0,0.09556857392059111,1.453226625442442,37.5,0.6666666666666666,0.2857142984867096,1.0,0.1666666716337204,0.4615455870877094
6,0.1473634345427471,0.9626996099520738,60.0,0.65625,0.6969697177410126,0.7857142984867096,0.75,0.675943785753908,71.875,0.8998511904761906,0.6561372764408588,0.7489583380520344,0.6906250044703484,0.7232855434263051,0.8298399165809303,63.49206349206349,0.6527777777777778,0.6090428195893764,0.6194444509843985,0.6402777836968502,0.1371463572526706,0.30071657985988454,87.09677419354838,0.75,0.3541666716337204,0.375,0.4000000059604645,0.3197976602564093,0.8282788018381664,53.04347826086957,0.5904365079365078,0.3029437204202016,0.29190476834774015,0.374444446961085,0.47853482931537306,0.8222774545885643,58.536585365853654,0.585813492063492,0.3520201991001765,0.625,0.2519841293493907,0.28269279085630183,0.28459446721237996,88.23529411764706,0.8111111111111112,0.9333333571751913,0.9333333373069763,0.9333333373069763,0.013673016745767467,1.236371449461319,33.33333333333333,0.3833333333333333,0.222222238779068,0.25,0.20000000298023224,0.4573900293723801,0.9594243696256742,61.53846153846154,0.7083333333333333,0.25,0.3333333432674408,0.20000000298023224,0.10201499282468825,1.280445767021762,57.14285714285714,0.8583333333333334,0.5,0.3333333432674408,1.0,0.13706277407576214,1.8625678676797677,25.0,0.75,0.0,0.0,0.0,0.3659572263966739
7,0.01944414468045182,1.1865859614328325,60.0,0.8333333333333333,0.6666666865348816,0.625,0.800000011920929,1.3623174318235916,66.40625,0.8518229166666668,0.5132440570741892,0.7552083358168602,0.4125000089406967,0.007708609861137794,1.2346739913154268,60.317460317460316,0.7001736111111111,0.42748016615708667,0.6111111131807169,0.3749007986237605,0.18580109311863313,0.4201230435986335,87.09677419354838,0.8083333333333333,0.5416666716337204,0.625,0.5833333358168602,0.17892578688265848,1.0203419730871892,68.69565217391305,0.5547222222222223,0.3758730173110962,0.5000000019868215,0.3277777791023254,0.9446174366313874,0.7610563835008958,60.97560975609756,0.6854166666666667,0.46560847262541455,0.6250000049670538,0.40555556366841,0.14886926162745304,0.3169340415185702,82.35294117647058,0.8125,0.8518518805503845,0.9333333373069763,0.8333333333333334,0.05967471630514809,1.6345740738149779,55.55555555555556,0.4375,0.3636363744735718,0.2857142984867096,0.5,0.51098482311754,0.7718280543568873,69.23076923076923,0.8333333333333333,0.6857142746448517,0.75,0.6666666865348816,0.13103318327472038,1.9078035369745152,57.14285714285714,0.8583333333333334,0.48571430146694183,0.32500000298023224,1.0,0.017201425332258168,0.7976159411275476,50.0,0.75,0.6000000238418579,0.75,0.5,0.48664984176130005
8,0.01883464073251036,0.9626963966173594,70.0,0.625,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.9033525522126188,78.125,0.8434895833333333,0.7507929801940918,0.7416666708886623,0.8077380992472172,0.2950625368592159,0.9292948126912859,64.55026455026454,0.6669146825396824,0.6356662002702554,0.6756944494942824,0.6463293762256702,2.0281848084342537,0.3489467682676884,90.32258064516128,0.8333333333333334,0.5833333432674408,0.625,0.625,0.08727244548814271,0.9017991525924874,58.26086956521739,0.5004365079365078,0.2833333353201548,0.3444444457689921,0.3088888913393021,0.21936617286849333,0.8828366400631377,51.21951219512195,0.5597222222222222,0.36944445470968884,0.5222222258647283,0.32500000298023224,0.5763540919448881,0.2375848593704907,94.11764705882352,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.19085094512696477,1.5627405437505761,44.44444444444444,0.4375,0.722222238779068,0.7000000029802322,0.75,0.2667560589196393,0.7051429234585865,76.92307692307693,0.7666666666666666,0.761904776096344,0.7083333432674408,0.8333333432674408,0.0021557403043620813,1.807883169864267,57.14285714285714,1.0,0.48571430146694183,0.32500000298023224,1.0,0.04113411790185211,0.945975283303753,62.5,0.75,0.6666666865348816,1.0,0.5,0.422423721932821
