,SZ1,SZ1,SZ1
,Loss/train,Loss/test,Accuracy/test
0,1406.2230261208929,122.82498642222725,0.0
1,501.40984421698545,103.14560756486782,0.0
2,109.31953750095145,78.16579765164924,0.0
3,42.18692878551384,51.24505705707479,0.0
4,96.12159874901783,28.59105201310128,0.0
5,151.36822248034468,20.55523162868573,0.0
6,1.4468819096781866,20.92741673408082,0.0
7,8.056854869727468,20.705480494066258,0.0
8,169.23184625215183,20.037320387188103,0.0
9,13.774835314295885,19.371741207570494,0.0
10,671.6789540896015,18.97460941841892,0.0
11,294.1041694205232,18.709125964652586,0.0
12,147.10935428789645,19.610260842314815,0.0
13,348.51818276621356,19.503297485472878,0.0
14,491.04333421325776,17.468103602741778,0.0
15,145.04808855552955,15.856914963445345,0.0
16,168.5377756386743,15.015004781547482,0.0
17,147.66669540171466,14.20359411523032,0.0
18,4.921156875761536,13.511036651742932,0.0
19,147.494445064589,12.78874957157433,0.0
20,103.72304409535215,12.17579481247794,0.0
21,0.37119126688842546,11.408268265779107,0.0
22,188.81929054045872,11.899135535369847,0.0
23,6.796323223526771,9.919553981046818,0.0
24,4.0701362804235695,9.628814443504794,0.0
25,19.97531457035309,8.910173097793892,0.0
26,6.120161219275923,10.950953814458394,0.0
27,16.510563719162764,10.596097557548646,0.0
28,141.84949312342863,7.951526964440006,0.0
29,2.3534554231145686,9.541309874707999,0.0
30,48.95808574884119,7.839882682555744,0.0
31,2.745997249306503,8.890370663391023,0.0
32,36.22794751099388,8.877857753931757,0.0
33,3.5013932945093442,8.754583626163061,0.0
34,45.66633705272361,8.996661967845814,0.0
35,41.245833891285805,8.374806326166699,0.0
36,3.440806689381644,10.447622900837185,0.0
37,9.486778575282669,11.634708750091937,0.0
38,0.042827655192583615,8.677596784977801,0.0
39,8.88691927194194,8.311943373461318,0.0
40,1.4245124428077303,8.55638256669689,0.0
41,3.5824905250955505,8.69854506094152,0.0
42,8.28644181716676,8.618356082333655,0.0
43,5.515969794422539,9.027089000712817,0.0
44,10.411420723817185,9.02516359777213,0.0
45,5.971520066647237,9.716361644524376,0.0
46,1.6114420325809302,8.978697495845603,0.0
47,9.61636764573555,9.69499554455529,0.0
48,7.181687873328808,9.296644872981165,0.0
49,13.67355526315155,9.643840419916101,0.0
50,1.8043635599914813,9.082071578784955,0.0
51,4.292504072456827,8.649737744616594,0.0
52,4.715712319295879,8.970154702050959,0.0
53,1.6360206328910183,8.510185040788093,0.0
54,27.38742682395992,8.118199983898538,0.0
55,1.2884590763149901,8.446034402691032,0.0
56,0.9479265209435727,7.74655257099978,0.0
57,0.3029463827807992,7.688108758814282,0.0
58,0.030704636994520557,8.256271847535187,0.0
59,1.318634145010295,8.315535380114744,0.0
60,0.35665581334730606,7.859336436989549,0.0
61,1.8791208611391508,7.862123600919779,0.0
62,0.6464375173479565,7.953915263475726,0.0
63,13.889750511045692,7.63297618024345,0.0
64,9.074107583775072,8.313350183577771,0.0
65,0.5117090417949066,7.646742039408338,0.0
66,0.05969450064407303,7.527274129918756,0.0
67,0.03588180195261242,7.4807477731150795,0.0
68,0.018461730696831324,7.769496788178399,0.0
69,0.5825923974882317,7.78208272225082,0.0
70,0.9022804386919023,7.841580427399505,0.0
71,0.1971050311198141,7.943243737591097,0.0
72,0.001114499817026977,8.00120800164117,0.0
73,1.469259976410438,7.992053477925893,0.0
74,0.13605651409615327,8.01593469655961,0.0
75,3.140469589537864,7.748688861014764,0.0
76,4.2496504482285475,7.9979824040876615,0.0
77,1.6082359921617624,8.15252676308598,0.0
78,0.5785161719121881,7.817531822446057,0.0
79,4.323661491230386,7.682482898357593,0.0
80,4.220892323398904,7.707259264171125,0.0
81,0.07735376060428074,7.593859692327886,0.0
82,1.6928131455723023,7.8226768616923215,0.0
83,0.00010514915067591865,8.159962603232628,0.0
84,0.7023699907912879,8.053329532964526,0.0
85,4.681289927200303,9.027280081748165,0.0
86,0.08598712032718514,8.081837897036971,0.0
87,16.94418188828382,9.705345256409222,0.0
88,1.97501578600576,7.211347903196129,0.0
89,10.936627803005901,10.361795639881514,0.0
90,23.013975456545058,9.74226621917835,0.0
91,0.006990386603525735,7.445893960247787,0.0
92,11.788339026652,8.011012196074027,0.0
93,0.06770288987801344,8.062857829003327,0.0
94,0.18848357119094675,7.980405596422577,0.0
95,4.938800293023014,7.887354014797536,0.0
96,0.00027997598940110663,8.832235739134704,0.0
97,7.241571091932877,9.233245592414725,0.0
98,0.0010871482299112255,8.116985470249396,0.0
99,0.5881648005614423,8.248365463567836,0.0
