,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6930609760140215,0.6931022272308914,50.79365079365079,0.5384176587301588,0.6459586825221777,0.5031250001241764,1.0,0.694270471790163,19.35483870967742,0.4494047619047619,0.3055555485188961,0.2008928582072258,0.75,0.6937970897667439,0.7471023498765458,52.94117647058824,0.34027777777777773,0.47863248984018963,0.375,0.6666666666666666,1.3689723297142378,0.6930543777420723,55.55555555555556,0.5,0.8333333432674408,0.75,1.0,0.7291974728354162,0.7594102268045447,46.15384615384615,0.6770833333333333,0.6190476417541504,0.45000000298023224,1.0,0.6864508170233773,0.6894747761584216,78.57142857142857,0.75,0.0,0.0,0.0,0.6944131130019745,0.6927891422831577,60.0,0.41666666666666663,0.4285714328289032,0.375,0.5,0.6934251117081706,0.6913304119367836,75.0,0.3333333333333333,0.8571428656578064,0.75,1.0,0.6931437365233784,0.6687774411781134,66.95652173913044,0.420515873015873,0.0,0.0,0.0,0.690004985319894,0.6946930023352144,43.90243902439025,0.48819444444444443,0.0,0.0,0.0,0.6906693216751006
1,0.6934462495890183,0.6931178083422764,51.32275132275132,0.5598958333333333,0.08769841367999713,0.22916666666666666,0.05486111156642437,0.6865217759454162,80.64516129032258,0.6892857142857143,0.0,0.0,0.0,0.7033657561959493,0.6917944216240929,52.94117647058824,0.5611111111111111,0.467532475789388,0.375,0.6666666666666666,0.6931860452883634,0.7082551275620896,44.44444444444444,0.5,0.0,0.0,0.0,0.7048648304021786,0.6850008484167169,53.84615384615385,0.6979166666666667,0.6666666865348816,0.5,1.0,0.8325325017414734,0.686783762069184,78.57142857142857,0.4464285714285714,0.0,0.0,0.0,0.7107596397069507,0.6891737605013615,60.0,0.41666666666666663,0.4285714328289032,0.375,0.5,0.6926544823338692,0.6910689360386656,75.0,0.3333333333333333,0.8571428656578064,0.75,1.0,0.6920513469464282,0.6891539772709716,66.95652173913044,0.49944444444444447,0.0,0.0,0.0,0.6877167304984299,0.6945242197399251,43.90243902439025,0.4465277777777778,0.0,0.0,0.0,0.6947963962297516
2,0.6961521517517282,0.6931935058548157,49.2063492063492,0.508655753968254,0.0,0.0,0.0,0.6871703483343893,80.64516129032258,0.7976190476190477,0.0,0.0,0.0,0.6829204924702772,0.691221066973109,52.94117647058824,0.3541666666666667,0.7777777910232544,0.6666666666666666,1.0,0.6869310444294184,0.7620852376735144,55.55555555555556,0.4375,0.8333333432674408,0.75,1.0,0.5464148698917862,0.835601121681009,46.15384615384615,0.5833333333333334,0.6444444805383682,0.5250000059604645,1.0,0.7040379326641572,0.7370654901142472,28.57142857142857,0.575,0.36666665971279144,0.22500000149011612,1.0,0.6795250199047927,0.6794121896864915,60.0,0.4375,0.8333333432674408,0.75,1.0,0.6930441924089762,0.6889952939322357,75.0,0.25,0.8571428656578064,0.75,1.0,0.6941591938059456,0.6401028949798694,66.95652173913044,0.48007936507936505,0.0,0.0,0.0,0.705209759231374,0.9543200221245388,43.90243902439025,0.42777777777777776,0.0,0.0,0.0,0.6886047565344676
3,0.6939845682912276,0.6932220350365934,49.2063492063492,0.5291914682539682,0.0,0.0,0.0,0.5191188320402607,80.64516129032258,0.6666666666666667,0.0,0.0,0.0,0.6201188038778743,0.6464992553204549,52.94117647058824,0.6333333333333333,0.7715617815653483,0.6666666666666666,1.0,0.6713934378973647,0.6994394227615525,55.55555555555556,0.5625,0.20000000298023224,0.5,0.125,0.8716170411744543,0.7037830862633967,46.15384615384615,0.7916666666666667,0.6190476417541504,0.45000000298023224,1.0,1.0096016867423099,1.0784570728715595,21.428571428571427,0.19642857142857142,0.3611111119389534,0.2291666716337204,1.0,0.8387618690429708,0.6915555705361335,60.0,0.41666666666666663,0.4285714328289032,0.375,0.5,0.705293476971352,0.6922763978486548,75.0,0.0,0.8571428656578064,0.75,1.0,0.6938223928221731,0.6819758340479162,66.95652173913044,0.4132539682539683,0.0,0.0,0.0,0.7193134085819416,0.6950591135686851,43.90243902439025,0.4763888888888889,0.0,0.0,0.0,0.700365554693657
4,0.6933935982743622,0.6930928112458675,51.85185185185185,0.5547371031746032,0.15231481567025185,0.3194444452722867,0.1094246053447326,0.5128624375794372,80.64516129032258,0.6041666666666666,0.0,0.0,0.0,0.5277752509627817,0.5790366310557113,52.94117647058824,0.8333333333333334,0.7715617815653483,0.6666666666666666,1.0,0.6545973530595253,0.6988761398477925,55.55555555555556,0.48333333333333334,0.38461539149284363,0.3125,0.5,0.6386580846292232,0.6335592659602661,69.23076923076923,0.8229166666666667,0.7636363804340363,0.6190476417541504,1.0,0.7305152116257831,0.7608436303665401,21.428571428571427,0.4375,0.3611111119389534,0.2291666716337204,1.0,0.9287590649008232,0.6918106270251758,60.0,0.2,0.7179487347602844,0.5625,1.0,0.6906875259094274,0.6932828501811952,37.5,0.5,0.5454545617103577,0.6000000238418579,0.5,0.6951121119793894,0.6818360179617584,66.95652173913044,0.4180952380952381,0.0,0.0,0.0,0.6664041315795339,0.6944096639532094,43.90243902439025,0.5736111111111112,0.0,0.0,0.0,0.6938527971995538
5,0.6834063682634477,0.6932617335188169,49.2063492063492,0.5310763888888889,0.0,0.0,0.0,0.4659043847940495,80.64516129032258,0.6625,0.0,0.0,0.0,1.0336981750473686,0.5514678252913937,52.94117647058824,0.8333333333333334,0.7777777910232544,0.6666666666666666,1.0,0.6726146166695759,0.7744158424422345,44.44444444444444,0.55,0.1666666567325592,0.5,0.10000000149011612,0.6632833354014093,0.6296980964067092,61.53846153846154,0.8333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.710408919577214,0.6985249303453862,21.428571428571427,0.43333333333333335,0.34285715222358704,0.2083333358168602,1.0,0.7203434427137658,0.6916066373037525,60.0,0.46875,0.8333333432674408,0.75,1.0,0.6928867434816526,0.6928486752097414,62.5,0.3333333333333333,0.7692307233810425,0.7142857313156128,0.8333333134651184,0.6937868651624354,0.6721931088912008,66.95652173913044,0.40234126984126994,0.0,0.0,0.0,0.736678376869113,0.6960204294090747,43.90243902439025,0.39305555555555555,0.0,0.0,0.0,0.6933017646123166
6,0.7269872874706254,0.6934603486848763,49.2063492063492,0.5013888888888889,0.0,0.0,0.0,0.5482899334244367,80.64516129032258,0.6333333333333334,0.0,0.0,0.0,0.391343762840388,0.6124789615455275,52.94117647058824,0.7888888888888889,0.467532475789388,0.375,0.6666666666666666,0.7284172131421843,0.7219369677003673,44.44444444444444,0.5166666666666666,0.25,0.3333333432674408,0.20000000298023224,0.8092007618268778,0.6384913322429232,69.23076923076923,0.6875,0.3333333432674408,0.5,0.25,0.6925193471313942,0.6938497680703687,21.428571428571427,0.625,0.34285715222358704,0.2083333358168602,1.0,0.4951812595227665,0.6913857730885424,60.0,0.3125,0.8333333432674408,0.75,1.0,0.6878931863346842,0.6918893505411566,75.0,0.08333333333333333,0.8571428656578064,0.75,1.0,0.6941636242747365,0.6668118276773658,66.95652173913044,0.42642857142857143,0.0,0.0,0.0,0.6869858227137002,0.6960104121531135,43.90243902439025,0.48194444444444445,0.0,0.0,0.0,0.703826999297963
7,0.7031165552337634,0.6926526398011156,49.2063492063492,0.527157738095238,0.0,0.0,0.0,0.45282911807254256,80.64516129032258,0.6674107142857143,0.0,0.0,0.0,0.34290564316381705,0.6140087227027284,52.94117647058824,0.7222222222222222,0.467532475789388,0.375,0.6666666666666666,0.4121103790809534,1.031825431471062,55.55555555555556,0.53125,0.8333333432674408,0.75,1.0,0.7564720824307926,0.6154756698241137,69.23076923076923,0.8125,0.6666666716337204,0.75,0.625,0.43112596178820667,0.6877914007265801,21.428571428571427,0.75,0.3611111119389534,0.2291666716337204,1.0,0.5796110888332338,0.6903255729332709,60.0,0.23333333333333334,0.7179487347602844,0.5625,1.0,0.6839725952359924,0.6906498455948459,75.0,0.4166666666666667,0.8571428656578064,0.75,1.0,0.6933999077192655,0.6627985650939886,66.95652173913044,0.5255952380952381,0.0,0.0,0.0,0.6930778739957696,0.6962040232421193,43.90243902439025,0.46875,0.0,0.0,0.0,0.688915536952336
8,0.7026024965988047,0.6927684521474731,49.2063492063492,0.5260416666666666,0.0,0.0,0.0,1.065170533316179,80.64516129032258,0.65,0.0,0.0,0.0,0.030148801510102633,0.5123482341528378,52.94117647058824,0.8333333333333334,0.467532475789388,0.375,0.6666666666666666,0.5189180556379706,0.754686740375712,55.55555555555556,0.40625,0.8333333432674408,0.75,1.0,0.8774631737234119,0.6892970025559362,69.23076923076923,0.5916666666666667,0.375,0.5,0.30000001192092896,0.15841361219491482,0.6929257992939295,21.428571428571427,0.5416666666666666,0.34285715222358704,0.2083333358168602,1.0,0.682024148940047,0.6904943200666435,60.0,0.5,0.8333333432674408,0.75,1.0,0.6950439844413112,0.6845498493255395,75.0,0.4166666666666667,0.8571428656578064,0.75,1.0,0.6956158329745472,0.6532305693725133,66.95652173913044,0.4426190476190477,0.0,0.0,0.0,0.6863780670552112,0.695864705559746,43.90243902439025,0.4770833333333333,0.0,0.0,0.0,0.6790634394222662
