,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.9810192330917347,0.08749653771090594,54.50000000000001,0.12633288833609307,9.090909090909092,0.6928071601442721,0.1270135400188159,41.66666666666667,0.6456686680284951,0.08626332263404869,50.0,0.6930663534748931,0.08664102729964462,62.5,0.7568844408593183,0.08678566011619249,25.0,0.694866216957795,0.09956479519545665,42.857142857142854,0.710117638737788,0.09881612696573967,57.14285714285714,0.740355632118195,0.16495277645263634,50.0,0.6877871039529843,0.07954155921227665,75.0,0.7545088539455489,0.15408298326452924,22.22222222222222,0.6928917090127438,0.10638534643952058,52.63157894736842,0.6934497098095113,0.08659362511891282,62.5,0.6929783304398671,0.08179103235491247,61.0,0.595129051399851
1,0.7268661642241605,0.07874804109385454,56.00000000000001,0.16337018375911494,9.090909090909092,0.6940516344273612,0.11811640735557906,16.666666666666664,0.6376645659259397,0.0606173434368302,81.25,0.43134428195911356,0.07779440352364052,62.5,0.7099590863944171,0.08687648767965017,25.0,0.7799176832363451,0.10678368588708528,57.14285714285714,0.8892802185266143,0.11571241444907736,57.14285714285714,0.5435298475973367,0.13847675058694878,50.0,0.6908276009965819,0.12807813126179315,12.5,0.6638838554867726,0.15370252161274844,55.55555555555556,0.6904478769946603,0.10941767985302092,52.63157894736842,0.6929078902323235,0.07315120233366239,70.0,0.6472753568189468,0.07193198740545817,62.5,0.9171216869178792
2,0.33702550080222127,0.05698289252818668,82.5,0.12600255054356982,54.54545454545454,0.6935275346372816,0.11897013832603565,33.33333333333333,0.6941706937460832,0.1388477450687068,18.75,0.6498611985528271,0.08132925707883173,62.5,0.6302436714727048,0.08732407934985742,25.0,2.6418637396636937,0.1054978904087502,42.857142857142854,1.1235448297168873,0.1400271945538233,57.14285714285714,0.538285366141207,0.15491345807050444,40.0,0.6194981507821834,0.13702393175013172,25.0,0.6934895778055062,0.15372226285151003,55.55555555555556,0.6953776848283306,0.10411592203692839,47.368421052631575,0.6348177752397602,0.05963816791564541,76.0,0.5645833755038483,0.06227323977754784,76.5,0.28958127240527537
3,0.1853238287578959,0.04823085749763962,83.5,0.10890280657701013,72.72727272727273,0.6666009518408686,0.12187164219512481,41.66666666666667,0.6352445298237148,0.08402980484261387,56.25,0.7427397316276225,0.0796936392358352,62.5,0.6927264434535457,0.17192662693715885,25.0,0.6732233750405393,0.07650940052801067,85.71428571428571,1.4699024414735813,0.09977570173627984,71.42857142857143,0.5449095914824712,0.16368105883666573,50.0,0.6161100038461427,0.13705239493405427,37.5,0.5038720295435083,0.14547484410274011,44.44444444444444,0.6148113101549717,0.11894668716248444,78.94736842105263,0.5052045910456013,0.052880976949456523,79.0,0.7718191136548567,0.05849904405159865,77.5,0.5524041482641783
4,0.4350947955955685,0.04498918479455334,85.0,0.0886087539774434,81.81818181818183,0.871765694910089,0.13103591848511842,33.33333333333333,0.7263229508358504,0.12072829359881887,18.75,0.4386370705606688,0.08115052499195197,62.5,0.5899099490943188,0.0671708452143112,62.5,0.8446641877165301,0.08462820107658894,71.42857142857143,0.6544280724794715,0.1058461768129169,71.42857142857143,0.4082960938832274,0.12704125194276958,50.0,0.5349502514701828,0.13334769849637967,37.5,0.8398815420339394,0.18081515951970425,44.44444444444444,1.3242223815382346,0.1588802021071821,73.68421052631578,0.3779948434795215,0.0481214651265371,84.0,0.5689713603206717,0.04848295405343092,83.0,0.10452802457754831
5,0.3715727006157703,0.04103389080288824,87.0,0.06446931947691498,81.81818181818183,0.3708873460979432,0.12085887994990996,41.66666666666667,0.6939835511272405,0.1338867477588893,18.75,2.2585807106604343,0.08054270572381314,50.0,0.6638023891115228,0.06923468737006076,62.5,0.7125120449583289,0.08322708780476043,85.71428571428571,0.4489715040663785,0.09311180815278493,71.42857142857143,0.7334721273632626,0.15937541023151042,50.0,0.5681079617050563,0.1388170559359531,37.5,0.36836563355012836,0.15371107210827095,44.44444444444444,0.6883484191722709,0.11546751761692171,78.94736842105263,0.9444579107955179,0.041686179276252205,84.5,0.2675465866348727,0.04659368610043807,83.5,0.2675199130879128
6,0.28876296342542834,0.03948834571984872,89.0,0.11173915773901269,90.9090909090909,0.4398371908328313,0.128201037371655,41.66666666666667,0.6806316520181985,0.11156011817729043,37.5,0.5365659304241682,0.07848703223683667,50.0,0.6358232009120872,0.06360732350847109,62.5,1.0422156524740953,0.08517524795630264,42.857142857142854,0.7181994544830737,0.11353124362182107,71.42857142857143,0.17002400172010418,0.20194595154216274,50.0,0.2993829195867908,0.20840395929058755,37.5,0.08649001836877962,0.16677791494507985,44.44444444444444,0.8006765013852852,0.12592266851708364,78.94736842105263,0.5167889273256957,0.04484647110972124,84.5,0.0657835928882151,0.0448917364274294,86.5,0.34578890404708035
7,0.27344587447595536,0.03595106979026123,89.5,0.05276149565192814,81.81818181818183,1.0667487830295872,0.12327703346250703,41.66666666666667,0.695356630374057,0.10172802432232135,43.75,0.676715366882729,0.08089177456344342,50.0,0.6419761331635583,0.054327857658933394,62.5,0.46987123210054316,0.08028630251483562,57.14285714285714,0.5793586596998246,0.10439216742337414,71.42857142857143,0.3929910517614823,0.26573441567450323,50.0,0.7493963355918889,0.26773030795018804,25.0,0.15295877568739852,0.1878129287557537,44.44444444444444,0.6711188579954636,0.11096361996478829,73.68421052631578,0.46835966013983527,0.03916540057675521,87.5,0.05284173505617972,0.04661251518004871,85.0,0.588491547532096
8,0.31698749787911923,0.050084497954368076,84.5,0.10586132903032137,90.9090909090909,0.692505006981603,0.14893793482880976,41.66666666666667,0.6386093960386277,0.11491493885139348,25.0,0.5635555263623736,0.07753684325579546,37.5,0.6924265378497628,0.05897582262492233,62.5,0.5470115140545482,0.08906853892953863,57.14285714285714,0.6334063127887677,0.14523038801797614,57.14285714285714,0.2854892399733275,0.22368982657852365,40.0,0.7099577696583861,0.2859692954160039,12.5,0.06831918511140696,0.1573863271574029,44.44444444444444,0.6854755952990879,0.12170228715456174,73.68421052631578,0.6252398376230973,0.04876969222930384,81.5,0.4367311833887197,0.05274292568914616,84.0,0.2782507218556263
9,0.28211694357933775,0.04466621890669738,85.5,0.1294550062560995,90.9090909090909,0.6892599641076683,0.12135929000120015,41.66666666666667,0.8247838813668735,0.09431371643289896,37.5,1.068575237067138,0.07756070422288633,62.5,0.7177653023077227,0.04991442168067073,75.0,0.38366921881397137,0.09593527093185038,57.14285714285714,0.5893024190347856,0.1441577667450769,57.14285714285714,0.24183585614639005,0.173782503277418,60.0,0.24030128064890613,0.24539677973159854,12.5,0.5083659688963532,0.15577346029148936,44.44444444444444,0.6882071148883255,0.11454798375026277,78.94736842105263,0.6939774836585152,0.044932753005530596,86.0,0.2816615672603445,0.047765182583787785,84.0,0.38139426059682097
10,0.6291224858661012,0.047839110767247714,85.0,0.05193989563710768,90.9090909090909,0.14732750058253222,0.17106407541669869,41.66666666666667,0.5317954997488195,0.10499317270825093,37.5,0.6334218904795221,0.07818146453365886,62.5,0.8484658167866268,0.0586123004722932,62.5,0.5650014323464615,0.14279652279493357,57.14285714285714,0.14180531122084128,0.17508004738972988,57.14285714285714,0.7285949556746085,0.3123472188373352,50.0,0.09764332618887461,0.3785499529762662,12.5,0.22736643096694464,0.2368196610577447,44.44444444444444,0.6920453246793714,0.11348213755523821,68.42105263157895,0.14650855120087317,0.05022685213320666,87.5,0.3367750200890403,0.06066759761072664,83.0,0.3372280105849737
11,0.028871071781153567,0.0318922948580963,91.0,0.12516664666852734,63.63636363636363,0.403145663598979,0.12822550688469608,41.66666666666667,0.47983013621313764,0.12045772000690746,37.5,0.7418013486299342,0.07839222503641481,62.5,0.8990655350473887,0.04586731800327593,87.5,0.44736736839792834,0.07383857218579248,85.71428571428571,1.447180398212712,0.09522378655688861,85.71428571428571,0.49429284567566206,0.2285329681245119,50.0,0.28856024368811567,0.25230492353084927,50.0,0.47987553744347955,0.15762624447930673,44.44444444444444,0.6860283801672662,0.13523806573817984,73.68421052631578,0.10351168529920284,0.03382139638452441,90.5,0.3617288668002984,0.04047865052674423,89.0,0.06109448034128939
12,0.3260490172638936,0.035323523437734525,89.5,0.2432470915575833,63.63636363636363,0.13827736184295003,0.154701711012351,66.66666666666666,0.5992784138487326,0.15023979944586824,43.75,0.6675273832064252,0.07843084788080097,50.0,0.7107154204850623,0.046396413148028275,87.5,0.3604469712529793,0.07626015886042259,85.71428571428571,1.0820059291778077,0.12294742315680451,71.42857142857143,1.4058241958141835,0.2760993324917037,40.0,0.2907489674648713,0.13521188741152096,87.5,0.5917732303047079,0.1545070339023318,44.44444444444444,0.8326166436084698,0.14578267446248028,68.42105263157895,0.22341837926577846,0.05417819224662725,84.0,0.675416094553109,0.039650689813677045,89.0,0.1447490841589606
13,0.2798355519786966,0.03819104532608355,85.0,0.04740978965673007,90.9090909090909,0.6181908378773621,0.14285344454704887,41.66666666666667,0.3645713970120913,0.0772607883014952,68.75,0.32053925520015797,0.07676662113803645,50.0,0.5791664881152606,0.05811657875498598,62.5,0.7878505371714798,0.09962018299802748,57.14285714285714,0.9017578952155977,0.17026343850032663,57.14285714285714,0.4152078162584184,0.2090060564069091,60.0,0.12583826292437697,0.2636931722308391,12.5,0.39161648286221284,0.17123422205643912,44.44444444444444,0.5013518252594814,0.12671742253230397,73.68421052631578,0.19324076426361717,0.03858959124499426,87.0,0.049889648674254244,0.04534162431411767,85.5,0.3904454997092507
14,0.03360273486058312,0.05350777227912653,85.5,0.17320609794622002,36.36363636363637,0.3650821071669137,0.15421166545853182,50.0,0.8165825662594955,0.17104094779257406,37.5,0.5065488916020543,0.0742257785723282,62.5,0.5580267461089433,0.06299629936388886,87.5,0.4730756433036068,0.10310542942188568,57.14285714285714,0.24025422895723897,0.0889923155009933,85.71428571428571,0.8236739486732055,0.24760335358274962,50.0,0.6730607501519478,0.19962741913062923,50.0,0.31502806979205766,0.15446969461133758,44.44444444444444,0.6937695161853861,0.3164022280923415,78.94736842105263,0.28401346859894205,0.051352450530917026,84.5,0.03325539467425373,0.04678304237501853,85.5,0.050595449017821544
15,0.9161716636867298,0.03882015927257488,89.5,0.2329631321334479,63.63636363636363,0.4212714958300709,0.14780416115766018,41.66666666666667,0.6059990419267681,0.1375843418386042,37.5,0.45529381999627033,0.07984917381828507,62.5,0.5293572123375448,0.06980048921216664,87.5,0.3148846473445777,0.05742737132349933,71.42857142857143,0.21059011936461494,0.09755468147678673,85.71428571428571,0.16161737646618132,0.4810509349336127,50.0,0.2257310731469098,0.22561530316994144,37.5,0.6023741986250514,0.15674125451462345,44.44444444444444,0.9033717424526435,0.1670750146134677,73.68421052631578,0.07769927351261796,0.05664433217363825,85.0,0.025285433603126392,0.04180003577383509,89.0,0.06122363003305399
16,0.1671912431771052,0.03300272126280676,91.0,0.05680598089844628,90.9090909090909,1.0831594775633702,0.15090585280305277,41.66666666666667,0.5240364561767167,0.14262965301858313,37.5,0.4273508281637316,0.08011095196757977,62.5,0.623646888130774,0.04693776795081493,87.5,0.5288781994984539,0.07404832186534703,57.14285714285714,0.41261153446523063,0.0787494054022588,85.71428571428571,0.43283023611389326,0.19886685635409135,50.0,0.02311662705702354,0.20340079098220595,50.0,0.22002906120272125,0.15042274965289903,44.44444444444444,0.6831019006709202,0.14204761931668847,68.42105263157895,0.19612229422196734,0.03249077269403742,91.0,1.0373770322834495,0.03449324257736424,90.5,0.2904118762083739
17,0.16156376073825188,0.03375082960144176,91.0,0.09263263033335044,90.9090909090909,0.08706541454731882,0.14766482459827826,50.0,0.9463544435799127,0.14010366550863773,50.0,0.4099852508497631,0.07523773286113801,62.5,0.6754609298879347,0.0502134986466191,87.5,0.16983885305175786,0.06158280747067403,85.71428571428571,0.49816631771988823,0.08006234272454169,71.42857142857143,0.06807051333832762,0.42251710904817685,60.0,0.26770629677876095,0.23890214035596802,37.5,0.0885978342826754,0.117461443795377,44.44444444444444,0.6214570756588744,0.16512345136166828,73.68421052631578,0.05046211837860367,0.030045236101612905,91.0,0.6114589048425927,0.04237320708950314,88.5,0.17881005614801493
18,0.6055992069619122,0.03307019590104806,91.5,0.0279394137394946,81.81818181818183,0.2953739399592807,0.15149818214937175,58.333333333333336,0.9400525340754834,0.09546918884268171,68.75,0.8103882477491167,0.07340989862005243,50.0,0.6466090582660228,0.02278009570555282,87.5,0.2081842561614502,0.05744333601224876,100.0,0.518746929173321,0.08994449427832855,71.42857142857143,0.24720953716065067,0.2509981746052685,60.0,0.061997470932685865,0.34990340126714314,37.5,0.07826879974997414,0.5001017768653063,44.44444444444444,0.5674449431067816,0.1323765814416028,73.68421052631578,0.15374088071491857,0.029139609444631554,92.0,0.018040938527945548,0.042186059069044254,89.0,0.008329113181644027
19,0.27443044834226427,0.03586944450821373,90.5,0.08734514828155379,90.9090909090909,0.7622637248654066,0.1452063777548103,41.66666666666667,2.497106802266155,0.19702345390982637,37.5,0.019406160281389688,0.07147885588829869,75.0,0.4792498293259779,0.0394167026936823,87.5,0.19500352977989507,0.05381110697121312,85.71428571428571,0.3954513569304928,0.09209832101279723,85.71428571428571,0.1016212690769153,0.26141706498756945,50.0,0.11212488644075573,0.336602616088855,37.5,0.38014318346744413,0.17124873356805445,44.44444444444444,1.1678560475681279,0.3085624013157396,73.68421052631578,0.0935095710092213,0.031069796609538392,92.0,0.530305006150596,0.04321636867871806,88.5,0.025093826051175716
