,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.693157360077025,0.6931474572224593,50.0,0.5292410714285715,0.0,0.0,0.0,0.5822491649616358,80.64516129032258,0.7254464285714286,0.0,0.0,0.0,0.8465831653290992,0.694506054246958,47.05882352941176,0.7916666666666666,0.0,0.0,0.0,0.6930900159501011,0.7004961535892673,44.44444444444444,0.5625,0.0,0.0,0.0,0.6937339726836721,0.6922688260128187,53.84615384615385,0.6416666666666666,0.0,0.0,0.0,0.7839857813399123,0.6928018329622587,85.71428571428571,0.7321428571428572,0.3333333432674408,0.5,0.25,0.6941406223995525,0.6932385635264426,40.0,0.5833333333333333,0.0,0.0,0.0,0.6930057639339747,0.6298447722112416,75.0,0.25,0.8571428656578064,0.75,1.0,0.6932225068735772,0.7173182041735011,32.17391304347826,0.6009920634920635,0.45357383986314137,0.3246031781037649,0.9700000007947286,0.6841976936067697,0.6836772046821964,53.65853658536586,0.513888888888889,0.5258907576402029,0.471428578098615,0.600000003973643,0.748009915926618
1,0.738912833863219,0.7455170029121294,50.0,0.6216145833333334,0.0,0.0,0.0,0.5132492055433495,80.64516129032258,0.6428571428571428,0.0,0.0,0.0,0.507516328588842,0.6929744895823018,47.05882352941176,0.7472222222222222,0.0,0.0,0.0,0.6933450139745978,0.6895941309951888,44.44444444444444,0.5625,0.0,0.0,0.0,0.6923246530694435,0.6932870189054706,46.15384615384615,0.21875,0.6190476417541504,0.45000000298023224,1.0,0.6906545773361371,0.6246696398558153,78.57142857142857,0.75,0.0,0.0,0.0,0.7254970982394674,0.711728395469388,30.0,0.6,0.125,0.1666666716337204,0.10000000149011612,0.7221768891280084,0.6152688980569463,75.0,0.25,0.8571428656578064,0.75,1.0,0.6838178220135355,0.6489380144021043,66.95652173913044,0.555515873015873,0.0,0.0,0.0,0.6882491931941808,0.7088494201372565,48.78048780487805,0.548611111111111,0.1666666716337204,0.25,0.125,0.7113353934227681
2,0.6751014494868784,0.6877586784656504,50.0,0.7026785714285715,0.0,0.0,0.0,0.6680761460407809,64.51612903225806,0.47023809523809523,0.3142857179045677,0.25,0.5,0.3965087947467408,0.6724130154540402,52.94117647058824,0.6875,0.7777777910232544,0.6666666666666666,1.0,0.6397750312367002,0.7003857231889105,44.44444444444444,0.41666666666666663,0.0,0.0,0.0,0.784237745233062,0.6863214018984335,46.15384615384615,0.78125,0.6190476417541504,0.45000000298023224,1.0,0.6939262602785002,1.0315574798838327,21.428571428571427,0.2833333333333333,0.34285715222358704,0.2083333358168602,1.0,0.6155421818592655,0.6931497448402661,50.0,0.23333333333333334,0.6666666865348816,0.5357142984867096,0.9000000059604645,0.7505736149156289,0.7748393142981488,25.0,0.8333333333333334,0.0,0.0,0.0,0.44149810457551514,0.6760632765872706,66.95652173913044,0.4425793650793651,0.0,0.0,0.0,0.6727818503137203,0.6772201284473601,53.65853658536586,0.5905753968253968,0.5726495832204819,0.4642857164144516,0.777777781089147,0.8638100516592336
3,0.5605320087500444,0.6140764447263523,54.6875,0.7934895833333333,0.16309524327516556,0.34375,0.11354166828095913,0.5863476282924781,74.19354838709677,0.7142857142857143,0.2916666716337204,0.3333333358168602,0.375,0.5792456125746279,0.5929966467136113,64.70588235294117,0.8055555555555555,0.7891738017400106,0.7142857213815054,1.0,0.6356796177664324,0.685170928278263,33.33333333333333,0.53125,0.0,0.0,0.0,0.9012675094197254,0.6708643236519289,69.23076923076923,0.7708333333333333,0.625,0.625,0.625,0.745060993298439,1.1571869643769361,21.428571428571427,0.16666666666666666,0.34285715222358704,0.2083333358168602,1.0,0.6756750707818457,0.7747483565641747,40.0,0.5,0.0,0.0,0.0,0.6915935033064629,0.7839218907534578,25.0,1.0,0.0,0.0,0.0,0.702863623603658,0.6730648805147826,66.95652173913044,0.5336111111111111,0.0,0.0,0.0,0.6922795141500402,0.6683173521168485,70.73170731707317,0.6798611111111111,0.6240740915139517,0.7000000029802322,0.5833333432674408,0.6980175387392722
4,0.9607409299932524,0.6394978648330871,58.59375,0.81015625,0.30892857164144516,0.46875000186264515,0.25937500316649675,0.503446987500149,80.64516129032258,0.6071428571428572,0.0,0.0,0.0,0.6281296113583587,0.5603173164961881,94.11764705882352,0.8333333333333334,0.9523809552192688,0.9166666666666666,1.0,0.693375094116155,0.693939521993569,33.33333333333333,0.41666666666666663,0.1428571492433548,0.25,0.10000000149011612,0.6900935982110629,0.6654106048983172,46.15384615384615,0.8020833333333333,0.6190476417541504,0.45000000298023224,1.0,0.5522160696959061,0.6153833262683548,71.42857142857143,0.43333333333333335,0.3333333432674408,0.5,0.25,0.4906834170029143,0.7770434223518222,40.0,0.6,0.0,0.0,0.0,0.6831897608130797,0.7154336645246216,25.0,1.0,0.0,0.0,0.0,0.693059398365138,0.7569328174598668,66.95652173913044,0.5081349206349206,0.0,0.0,0.0,0.2771106582113602,0.6537637665821018,65.85365853658537,0.6069444444444444,0.45674604674180347,0.48055555919806164,0.43888889253139496,0.7558671864979469
5,0.6101323900243155,0.8542757272139574,63.28125,0.7018229166666666,0.4252976216375828,0.6875,0.3302083406597376,0.4886219314665641,83.87096774193549,0.6577380952380952,0.125,0.25,0.0833333358168602,0.4299233400449119,0.48157067177370344,94.11764705882352,0.8055555555555555,0.9696969787279764,1.0,0.9444444378217062,0.6759831525289812,0.6932443027339626,55.55555555555556,0.53125,0.8333333432674408,0.75,1.0,0.6923630178027765,0.6255250724775009,76.92307692307693,0.9,0.8035714328289032,0.675000011920929,1.0,0.8368260914396425,0.8885964539660147,35.714285714285715,0.20833333333333334,0.1666666716337204,0.125,0.25,0.5568142712804883,0.7386175118627529,40.0,0.16666666666666666,0.1428571492433548,0.25,0.10000000149011612,0.6655627827244163,0.7130585841572386,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.7758387939093071,0.6787206388545741,66.95652173913044,0.5468650793650792,0.0,0.0,0.0,0.4648131524777382,0.8778595197709395,46.34146341463415,0.5517857142857142,0.14166667064030966,0.26666667064030963,0.12380952884753545,0.4328288406036652
6,0.7608512895032553,0.6154530182975602,74.21875,0.810044642857143,0.7459169495850801,0.6651041693985462,0.933333333581686,0.59240401274651,74.19354838709677,0.7261904761904763,0.46666667610406876,0.3750000074505806,0.625,0.6032945951296744,0.5239360804083028,70.58823529411765,0.7888888888888889,0.5444444616635641,0.4603174726168315,0.6666666666666666,0.546961488313136,0.7885544869727831,33.33333333333333,0.45,0.0,0.0,0.0,0.9017605031839765,0.6366095381719445,69.23076923076923,0.9666666666666667,0.6666666865348816,0.5238095372915268,1.0,0.6333368878540376,1.555714343633255,14.285714285714285,0.21428571428571427,0.2539682611823082,0.16250000149011612,0.75,0.5999748944712813,0.7341766121559805,50.0,0.375,0.20000000298023224,0.5,0.125,0.5667320719429954,0.6661606465222447,50.0,0.8333333333333334,0.5,1.0,0.3333333432674408,0.6313496987741923,0.6860335134593852,66.95652173913044,0.6125793650793651,0.0,0.0,0.0,0.4041377764019556,0.6679746463926255,60.97560975609756,0.5368055555555555,0.5650793711344401,0.5071428616841634,0.6944444477558136,0.5900490281106731
7,0.2148419262861834,0.5858960058034643,75.78125,0.8324776785714286,0.7209009900689125,0.714434526860714,0.7550595290958881,0.4517439103331861,77.41935483870968,0.6869047619047619,0.45000000298023224,0.4375,0.5833333358168602,0.15226708519444712,0.44941352349639685,82.35294117647058,0.8333333333333334,0.600000003973643,0.5555555621782938,0.6666666666666666,0.6908946822964414,0.6938261867156399,33.33333333333333,0.40625,0.27272725105285645,0.2142857164144516,0.375,0.6946114252191614,0.5415850185268722,92.3076923076923,0.9666666666666667,0.9285714328289032,0.875,1.0,0.43733301668794483,1.196444661998092,14.285714285714285,0.25,0.20000000298023224,0.125,0.5,0.516592092415941,0.740472744735378,50.0,0.6666666666666666,0.6428571492433548,0.75,0.6000000014901161,0.6851298343488122,0.6898740664147525,25.0,0.9166666666666666,0.0,0.0,0.0,0.6966762370562449,0.6792440025058779,66.95652173913044,0.6025396825396825,0.0,0.0,0.0,0.5948599907845867,0.6340347052779858,63.41463414634146,0.6354166666666666,0.728090450167656,0.6849206487337748,0.8333333358168602,0.46941708120136605
8,0.20379659899254546,0.5314176154295049,73.4375,0.8463541666666665,0.7164030522108078,0.7583333421498537,0.7317708376795053,0.5225062397933103,77.41935483870968,0.8236607142857143,0.5166666731238365,0.5625,0.625,0.19494771133780672,0.4612271347947261,82.35294117647058,0.7916666666666666,0.879629651705424,0.850000003973643,0.9166666666666666,0.3781851647767076,0.6937984006763354,44.44444444444444,0.4375,0.25,0.25,0.25,0.6947584451099891,0.5233826581329285,92.3076923076923,1.0,0.9000000059604645,0.8333333432674408,1.0,0.7369528646450524,0.9978017543422889,14.285714285714285,0.525,0.2539682686328888,0.1547619104385376,0.75,0.5872343934161481,0.8878608210300278,60.0,0.2,0.2857142984867096,0.5,0.20000000298023224,0.5217653805490878,0.6689262552511702,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.7363349890945923,0.6673101228564066,66.95652173913044,0.6413888888888889,0.31777778069178264,0.4666666666666667,0.26666666865348815,0.6302623272443958,0.645915679437835,63.41463414634146,0.6638888888888889,0.7198172310988108,0.7055555631717046,0.7638888955116272,0.5343812146295639
