,ADHD,ADHD,ADHD,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.5312798566453949,0.08594105330035466,64.65517241379311,0.15415560840779494,77.77777777777779,0.6940170199921386
1,0.6943334103222034,0.08974607213798579,37.93103448275862,0.1531803783011419,77.77777777777779,0.6960727078027534
2,0.680938001582394,0.08875585411643117,64.65517241379311,0.1524680899726463,77.77777777777779,0.7454894302067037
3,0.6419963590565162,0.0864101330380315,64.65517241379311,0.15821256553697996,22.22222222222222,0.687347255418803
4,0.548897304141598,0.08579564553768013,64.65517241379311,0.33218460073419487,22.22222222222222,0.6602333503953142
5,0.6066631181157152,0.08515392359754441,64.65517241379311,0.16311148587811375,22.22222222222222,0.6968657106186699
6,0.611956550505992,0.0856620913376697,64.65517241379311,0.15177081916287546,22.22222222222222,0.7105664380618846
7,0.5103202142282766,0.08561092965943133,64.65517241379311,0.15181588504960042,22.22222222222222,0.7221371712233872
8,0.49661080896905974,0.08536594581901567,64.65517241379311,0.1635630092298251,22.22222222222222,0.7112018936549253
9,0.6900018439829126,0.08504480441380223,64.65517241379311,0.15409054055514718,22.22222222222222,0.6410586287441872
10,1.1163355387715455,0.08309875697892376,64.65517241379311,0.16675121812492305,22.22222222222222,0.7906509347254502
11,2.05784969497571,0.09373234468502122,64.65517241379311,0.1650237604317212,22.22222222222222,0.703969255145795
12,0.6829952808968921,0.08772218833066153,64.65517241379311,0.16031222035132922,22.22222222222222,0.6683530669273278
13,0.6366148947584845,0.08320408384957,64.65517241379311,0.2960196949470053,22.22222222222222,0.6588371812824243
14,0.7047093003981737,0.08279334899884488,64.65517241379311,0.15543905129272304,22.22222222222222,0.64298378950782
15,0.6738567486832715,0.08237459323403026,62.93103448275862,0.15572732040809137,22.22222222222222,0.6430735690578426
16,0.4518431705145334,0.10545018747028746,56.03448275862068,0.17416413649034082,22.22222222222222,0.6024204058350011
17,0.6372571961840642,0.08261153657184919,65.51724137931035,0.1834344868692216,22.22222222222222,0.7293221288145926
18,0.5273566257934319,0.08262239723296085,63.793103448275865,0.17602465582491575,22.22222222222222,0.8544535514031395
19,0.7010097729678829,0.13106405749310837,64.65517241379311,0.1756990319806486,22.22222222222222,0.6867913704775352
20,0.6283528109261242,0.09803026931534306,64.65517241379311,0.18515093825041226,22.22222222222222,0.6680521771058873
21,0.43811519016599865,0.09512026906446483,66.37931034482759,0.17826228919258802,22.22222222222222,0.7066897918108669
22,0.48672304310157827,0.09055965975743605,67.24137931034483,0.17657019502928037,22.22222222222222,0.723707142542738
23,0.8909376706658948,0.0835993043808673,65.51724137931035,0.17141845201768435,22.22222222222222,0.6601598431953931
24,0.325126949373752,0.11033459688053555,64.65517241379311,0.1679416448101307,22.22222222222222,0.6958749609038177
25,0.338944113103388,0.1512319265957847,59.48275862068966,0.1613230225047164,22.22222222222222,0.6915217347386132
26,0.8298357397339967,0.08801021860749801,64.65517241379311,0.17468972636785166,22.22222222222222,0.5501421285960522
27,0.5049591577053498,0.08442263139097146,65.51724137931035,0.16143798736302672,22.22222222222222,0.7820572953293646
28,0.17703242231232702,0.2499670736731969,65.51724137931035,0.15621833649419278,22.22222222222222,0.6529040019144828
29,0.698604680835293,0.08962597314284587,49.137931034482754,0.45865956579836564,22.22222222222222,0.7088325913907653
30,0.4937749199177476,0.08367068614908048,66.37931034482759,0.15044545490966915,22.22222222222222,0.691640672060787
31,0.4805280997756739,0.10958770972220763,50.0,0.7633370027694634,22.22222222222222,0.5004564157025401
32,0.729156620401129,0.1025964129674746,67.24137931034483,0.10448195527540366,22.22222222222222,0.6666516601432696
33,0.4888872992445242,0.09407174372913109,68.10344827586206,0.15885969745211478,22.22222222222222,0.788678023922031
34,0.8332510675528502,0.1500032490915217,67.24137931034483,0.16596149925085188,22.22222222222222,0.7965883565238058
35,0.47695502697822345,0.15043350242017553,54.310344827586206,0.403320716622652,22.22222222222222,0.5280411951637316
36,0.3076935864602962,0.11074372049119695,68.96551724137932,0.09538593440299087,22.22222222222222,0.708255752679596
37,0.43808200135438036,0.11922211536975526,60.3448275862069,0.1526103953507875,66.66666666666666,0.5348550157997227
38,0.11246279175035069,0.19195416162602594,65.51724137931035,0.4869177387050388,22.22222222222222,0.3658553349686951
39,0.36853739899756466,0.11280153735947916,64.65517241379311,0.15222689658299368,22.22222222222222,0.4550511300912905
40,0.008036513469090815,0.1983252519866592,65.51724137931035,0.14761055455613364,44.44444444444444,0.4422855916952537
41,0.25997622599704817,0.1750347527788069,62.06896551724138,0.4563735710107303,22.22222222222222,0.7260179591040922
42,0.25071371679962967,0.2085004641575116,54.310344827586206,0.642431840631143,33.33333333333333,0.5684863947958788
43,0.0290994445763072,0.21417862719810757,64.65517241379311,0.1555444477542186,77.77777777777779,0.005510140808229817
44,0.26602881160617825,0.13605777387194995,57.758620689655174,0.1567053425916655,22.22222222222222,0.687350297113935
45,0.10879004415273086,0.158409906088681,66.37931034482759,0.12028393932460386,55.55555555555556,0.4177185594159438
46,0.1359092547497966,0.17123388391975453,56.896551724137936,0.06214993821577645,77.77777777777779,0.0026186848219715265
47,1.0009193291716538,0.2021194736754758,58.620689655172406,0.44355022094033547,22.22222222222222,0.2329180305585402
48,0.001324943398294331,0.21144374899966076,56.896551724137936,0.33726617049430757,22.22222222222222,0.029578101520091545
49,0.36896754379060515,0.21559809763549348,56.896551724137936,0.4977867310154838,11.11111111111111,0.2852805082687293
50,0.021256487320656194,0.18302444126744397,68.10344827586206,0.8423881741618245,22.22222222222222,0.4020681386421386
51,0.004506469395734993,0.28145649552522134,60.3448275862069,0.3831506240822006,44.44444444444444,0.2453398973132693
52,0.0883520967537646,0.2830587136521444,60.3448275862069,0.4856646654663519,33.33333333333333,0.0469476409166103
53,1.1014554564069499,0.290647319000767,57.758620689655174,1.4622848598966174,11.11111111111111,0.0001775195287755299
54,0.007218850320017778,0.25709130358294524,57.758620689655174,0.40539157741240484,44.44444444444444,0.24203415237552164
55,0.01159520092524095,0.2232065518036302,63.793103448275865,0.36225624906845993,55.55555555555556,0.2318315475319743
56,0.06209146076663068,0.22836031231022402,68.10344827586206,0.3861431506677781,55.55555555555556,0.059790458562590576
57,0.7341365953429007,0.2401097624303708,64.65517241379311,0.26378223428794273,55.55555555555556,0.02648671484980313
58,0.000124750269366564,0.3314743066245627,62.93103448275862,0.5103352037935694,44.44444444444444,0.1968202624497204
59,1.5605715069030337,0.28862076641987006,53.44827586206896,1.1428385797771463,66.66666666666666,0.001687860408686087
60,0.0101088751537464,0.29300946818365375,54.310344827586206,1.6163538203939345,33.33333333333333,0.014081742429604943
61,0.004727485791077603,0.2675331878326551,68.10344827586206,0.5621443022429077,33.33333333333333,0.00016566525551978435
62,0.0008022295877246893,0.32912168876978515,63.793103448275865,0.5019401124707112,55.55555555555556,1.1699135144515938
63,0.005084371158307933,0.3223637396011987,57.758620689655174,0.3511634420417754,44.44444444444444,0.002198469372339118
64,0.0033615543289595173,0.4312742061873455,56.896551724137936,1.9180108036811052,44.44444444444444,0.138160761045345
65,0.002254706426828019,0.36788895623698903,56.03448275862068,0.9502000769075638,44.44444444444444,0.0017289490726681107
66,2.5787652267491845e-05,0.3004930737215462,60.3448275862069,0.4910257474106838,44.44444444444444,0.10554435944421608
67,0.004621608162020646,0.33133822703147864,58.620689655172406,1.9717173179653809,44.44444444444444,0.04871927393035391
68,0.27461170894359904,0.3446271002269498,59.48275862068966,0.3814550762045765,55.55555555555556,0.00575077563005342
