,DEL22q11_2,DEL22q11_2,DEL22q11_2,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6462005025438824,0.11609324065646455,70.58823529411765,0.08655019760001416,55.026455026455025,0.6380993965481817
1,0.5602733732937878,0.08805557777158578,94.11764705882352,0.08779068664756937,56.08465608465608,0.21199478290698492
2,0.4099437802057869,0.07611247875237945,70.58823529411765,0.08578469481815938,62.96296296296296,0.4079218847452514
3,0.8186628308887862,0.03784438229449083,94.11764705882352,0.09004055796823682,61.37566137566137,0.1416175722961288
4,0.06735293733669309,0.13168589485949098,76.47058823529412,0.1058760516798097,58.201058201058196,0.6188145739328177
5,0.045708998890995764,0.018965162322390205,100.0,0.14056735876733498,53.43915343915344,2.4491290346405377
6,0.00804183713536007,0.017596431995836003,100.0,0.11149154537108837,62.96296296296296,0.4230580590332202
7,0.015177618165519099,0.0152492891998086,94.11764705882352,0.13365539513642608,60.317460317460316,0.0923856896777821
8,0.012376748785571875,0.07688244409795757,88.23529411764706,0.13399525641636909,64.02116402116403,0.7494558810184113
9,0.0017270431475103058,0.029202367807110604,100.0,0.1572022393724127,60.317460317460316,0.002667303661153727
10,0.0013794359100755059,0.003905662867774986,100.0,0.1630568092235316,63.49206349206349,0.32084528604176166
11,0.00342173962816032,0.005577396177972381,100.0,0.22760436120288413,59.78835978835979,0.022829711821275467
12,0.0008695046969256915,0.0036937189671470906,100.0,0.17774708980960915,66.66666666666666,0.025228615275949634
13,0.0016400877373363748,0.0049632901775620705,100.0,0.23712753200373568,62.96296296296296,0.06246099430765506
14,0.000867510698816434,0.006716105954592905,100.0,0.236625489924825,63.49206349206349,0.00024612981273538863
15,0.000475031455175328,0.010436696340822135,94.11764705882352,0.25409201884233656,63.49206349206349,0.0004036800901767127
16,0.00015526722994435496,0.00636708791675756,94.11764705882352,0.26969456897422467,62.96296296296296,0.00020883603228757117
17,4.768867658119632e-05,0.007446316415066001,94.11764705882352,0.2877543121516688,64.55026455026454,9.541999685881293e-05
18,0.0002003630030983536,0.010209739007080068,94.11764705882352,0.2862672843009715,65.60846560846561,0.003145784874830672
19,0.0001686812703626141,0.010712246920711535,94.11764705882352,0.2963268926167611,66.13756613756614,0.0001504875881109107
20,2.0573995243992715e-05,0.010572328791904232,94.11764705882352,0.29517545804217554,66.13756613756614,0.005125133880478393
21,0.00010325172273256873,0.009642866795162266,94.11764705882352,0.29958820295451416,65.60846560846561,0.0023772292151034487
22,3.759827557281961e-05,0.01561778547493607,94.11764705882352,0.3111776588601183,66.13756613756614,7.431217246728578e-06
23,2.7970390035743623e-05,0.010028327650696103,94.11764705882352,0.3118429278935275,65.60846560846561,3.903676059450219e-06
24,0.00013131434458008468,0.010043596720992884,94.11764705882352,0.3122200032995997,66.13756613756614,5.849507320647001e-05
25,6.881058894822243e-05,0.009905565112097591,94.11764705882352,0.31795930340604395,65.60846560846561,8.558316305086966e-05
26,0.00017477984113436384,0.00994881059995101,94.11764705882352,0.32488720940538623,65.07936507936508,3.9758087557039914e-05
27,4.7120015250287344e-05,0.010119375493939957,94.11764705882352,0.3218564488032812,66.13756613756614,0.00092323382331219
28,9.193019648102124e-05,0.013604314219370849,94.11764705882352,0.3229100901654434,65.60846560846561,0.00016943952310182885
29,4.908551780089347e-05,0.00944650026508212,94.11764705882352,0.3272463165438017,65.60846560846561,0.00013120508784164099
30,1.4862227809002908e-05,0.00969957330253645,94.11764705882352,0.33393243207021855,65.60846560846561,3.927730428991936e-07
31,9.036539620205461e-05,0.009709125735781789,94.11764705882352,0.3324699114354572,66.13756613756614,1.3457856541779028e-07
32,9.837912793809714e-05,0.009429020363418883,94.11764705882352,0.327082353429236,65.60846560846561,0.00011223307933116301
33,7.580462164101687e-05,0.009355111785923137,94.11764705882352,0.34198356725238216,65.07936507936508,0.00011653150636229392
34,2.5961043024561216e-05,0.06858433231439677,94.11764705882352,0.33717511612532336,65.60846560846561,7.414507697008673e-05
35,8.430632303266944e-06,0.009256719818964074,94.11764705882352,0.33816442377134504,65.07936507936508,2.9492749261419065e-08
