,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test
0,0.3785036885006991,0.10285732374737173,50.0
1,0.2113096456703844,0.10727636255416785,50.0
2,0.6427592120857273,0.16293493605707482,50.0
3,0.5522323366484913,0.15781634554030355,50.0
4,0.4748837625865373,0.10846782434984127,50.0
5,0.13019950012806336,0.13186587737315883,50.0
6,0.16737865520655446,0.13086962622624226,59.375
7,0.06863076558169,0.13959666331126822,65.625
8,0.04317535150415332,0.15619408784224023,68.75
9,0.054828298255847153,0.39698457305812596,56.25
10,0.010491248542380514,0.5018855234158071,53.125
11,6.600993620993683e-05,0.4381307856610557,56.25
12,0.019586060875365716,0.46454611240664223,56.25
13,0.10229328336295647,0.6241995145293038,50.0
14,0.2320989489036192,0.11749632502797962,75.0
15,0.006284316334472929,0.20410765994607663,75.0
16,0.00023294594653804908,0.5521985376322129,56.25
17,0.007870242302240444,0.5487500356151097,56.25
18,5.457982752399369e-06,0.4402433794838833,62.5
19,0.003065649192977268,0.450236276756181,62.5
20,0.00010605989688463493,0.5837278502251628,56.25
21,0.00029273715252847547,0.576585056816104,56.25
22,0.0007303750141507626,0.3684117342403542,62.5
23,0.0006158394519324591,0.4467652041686968,62.5
24,0.0004557287093434147,0.37835721404892786,62.5
25,7.220211141370413e-05,0.48431281349668254,62.5
26,9.914271362341991e-05,0.3729174277386684,62.5
27,9.064298734204659e-05,0.4069433922822981,62.5
28,0.0005071717707275547,0.4344755295138195,62.5
29,7.244074141332043e-05,0.44146663976136946,62.5
30,6.706625369451048e-05,0.4397149049663575,62.5
31,2.7319814615480618e-05,0.44675785235153376,62.5
32,0.0001431460977446252,0.4576672629672772,62.5
33,7.267795679922017e-05,0.4469674252414775,62.5
34,2.825695987832994e-05,0.4554350350580799,62.5
35,7.918819723926331e-05,0.46050357647066825,62.5
36,3.368838443019557e-05,0.44759652756569673,62.5
37,0.00010353588490303204,0.465774514959549,62.5
38,9.301580445736378e-06,0.4570512290306218,62.5
39,0.00014248366018459812,0.4586736108965013,62.5
40,1.1171401874146193e-05,0.4719797904770467,62.5
41,3.7169164750615734e-05,0.4699749995524658,62.5
42,5.7834892203686517e-05,0.47768565366228066,62.5
43,8.593655459601353e-06,0.47716772432591964,62.5
44,6.099891543959879e-05,0.4859896276294299,62.5
45,4.9271739985373395e-05,0.48112519178436775,62.5
46,4.674505073051624e-06,0.48673409324084876,62.5
47,6.789054795400162e-06,0.48772059584054583,62.5
48,4.835306880759792e-06,0.4834268749135238,62.5
49,1.5393271517956566e-05,0.4939162570779685,62.5
50,2.473283259943029e-05,0.4959071786635022,62.5
51,1.7347290320064787e-05,0.4921397553050836,62.5
52,3.1893414486939616e-07,0.480703425284062,62.5
53,3.498412175737698e-05,0.49313412793880074,62.5
54,4.8688788478650825e-05,0.49420300141410156,62.5
55,2.9790887027735963e-05,0.504169644171891,62.5
56,1.9648432494690973e-06,0.4953000198823502,62.5
57,6.644377420593342e-06,0.5071941962906126,62.5
58,1.4013847369475843e-05,0.513604819553845,62.5
59,4.11157493708497e-05,0.5032571957204864,62.5
60,1.7162306491942485e-05,0.5214891559451481,62.5
61,1.1433429872520341e-06,0.49699314091757213,62.5
62,8.744460468410878e-06,0.5125912176680502,62.5
63,3.6717990348034356e-06,0.49377033445386753,62.5
64,7.733092161752536e-07,0.5156011391009099,62.5
65,6.243518390847567e-07,0.5105896907560877,62.5
66,1.0895212229760218e-05,0.528622109715638,62.5
67,3.2789704276864163e-06,0.5108400379519461,62.5
68,1.0334748824321242e-05,0.5105669052076816,62.5
69,2.1923936443983155e-05,0.5133160438321847,62.5
70,8.164362374563247e-06,0.5250158317324753,62.5
71,8.645112782632186e-07,0.5180616075363974,62.5
72,7.162554103596518e-06,0.522639122781767,62.5
73,6.151253364310991e-06,0.5224639710338813,62.5
74,8.402656210421119e-06,0.5240157109038469,62.5
75,9.491947534147796e-06,0.5179328941433534,62.5
76,2.512080667750122e-07,0.5322291105638088,62.5
77,8.914034489855873e-06,0.5196342221917215,62.5
78,5.758178864962602e-06,0.5287326535764721,62.5
79,2.3011525247502665e-06,0.5090844997272472,62.5
80,3.067748519587462e-06,0.546558997126107,62.5
81,2.9242634087610006e-06,0.5123816910826551,62.5
82,8.771533571324139e-06,0.5317689561708532,62.5
83,3.3005593103884974e-06,0.5300924095707313,62.5
84,5.452886814921552e-06,0.520387451797024,62.5
85,5.257938389971795e-06,0.5261072747734312,62.5
86,3.728721994101269e-06,0.5336599182772298,62.5
87,1.3726860943528017e-06,0.5386811976306431,62.5
88,6.934016457695895e-06,0.535563858429027,62.5
89,2.7377186562568238e-06,0.5319450936747839,62.5
90,6.23593818813204e-06,0.5229947511202713,62.5
91,2.707403560319177e-06,0.5408641294073733,62.5
92,1.7174955092653167e-06,0.5282391451519796,62.5
93,2.722992216124067e-06,0.5368738147067817,62.5
94,3.0396627103346508e-06,0.537132967867701,62.5
95,3.0567136339684815e-06,0.5505259219902121,62.5
96,4.858528138117884e-07,0.5377273544013063,62.5
97,4.4348869043765e-06,0.5461711893381527,62.5
98,1.5568845437100133e-06,0.5450957129783661,62.5
99,1.5858234861307806e-06,0.5430058211893883,62.5
