,Svip1,Svip1,Svip1
,Loss/train,Loss/test,Accuracy/test
0,0.5799072628603202,0.07377220767614932,60.0
1,0.8326443139698743,0.08907327440646379,60.0
2,0.8687733879215269,0.07238437113645518,60.0
3,0.6420039526076803,0.06824199036067931,60.0
4,0.6351547169020112,0.06820188512409545,60.0
5,0.6113261020872963,0.06952400914835757,60.0
6,0.857632015374339,0.07174772225733674,60.0
7,0.6762373169598411,0.07057335523941899,60.0
8,0.6370187939014258,0.06812820352739055,60.0
9,0.6754101266454752,0.06812353444674314,60.0
10,0.4891086512405052,0.07391895970708182,60.0
11,0.38446059218230105,0.07183798016806633,60.0
12,0.5815267600386997,0.07312240287275522,60.0
13,0.469757084601589,0.077544081483002,60.0
14,0.43131371078201686,0.0817834558803759,60.0
15,0.31530609584953945,0.09094219911864083,60.0
16,0.789255896056572,0.10563403934678126,60.0
17,0.2154099501515535,0.07633252471938269,70.0
18,0.20036228343977722,0.09453511411101476,60.0
19,0.1434256568335288,0.12642508396382537,60.0
20,0.14587859300855502,0.10044164365069816,60.0
21,0.09384815145691468,0.13090098878588147,60.0
22,0.05356654252498791,0.14447680888347178,60.0
23,0.030379791381434453,0.13297934929523286,60.0
24,0.007701715590821991,0.12501199195892532,60.0
25,0.017060622928289134,0.20883466686189794,60.0
26,0.03831477516281921,0.14906987883897216,60.0
27,0.020972884778314077,0.141109566465007,60.0
28,0.004199200970769026,0.22993823350259257,60.0
29,0.011939644278179595,0.2089558787357885,50.0
30,0.007637091765769617,0.17195267773938916,60.0
31,0.009632895617766394,0.1940624352985107,60.0
32,0.002772870437712372,0.24494801597105748,60.0
33,0.006364908805061173,0.23428593736066577,50.0
34,0.003638505758823111,0.19926554713518266,60.0
35,0.002160339554318302,0.18890331954628756,60.0
36,0.002444394997044289,0.2023288041217866,60.0
37,0.0010377114530097616,0.22855631662377932,60.0
38,0.0024147975355679908,0.2485741818533088,60.0
39,0.0011352592608486175,0.24880473909101894,50.0
40,0.001708193876137103,0.24034477684930738,60.0
41,0.0004921904624271637,0.229635534404565,60.0
42,0.00041774380237793015,0.22336251702607202,60.0
43,0.0005954850697561554,0.2233350014886469,60.0
44,0.0012559035451523582,0.2281415858193306,60.0
45,0.000834566454049581,0.2392961243530199,60.0
46,0.0001881696438791059,0.2475140465526648,60.0
47,0.000727126518841973,0.25235245457685584,60.0
48,0.0004642033835617466,0.2517476332965227,60.0
49,0.0003566620269641828,0.24997650540648358,60.0
50,0.0006644615563686905,0.2473515613646335,60.0
51,0.0002302147051113718,0.24418981638916123,60.0
52,0.0006468737622760944,0.2447389047476876,60.0
53,0.0002144215220302171,0.24937087464601387,60.0
54,0.00019144464643286043,0.25354227626950376,60.0
55,0.00031793458819213846,0.2569703349726146,60.0
56,0.0005943368595820484,0.25942713197901185,60.0
57,0.0003315891840976913,0.25922967112679335,60.0
58,0.0002652768514131999,0.2572554178793495,60.0
59,0.00033653401095445424,0.255201993250712,60.0
60,0.000391594789145932,0.25244178386218324,60.0
61,0.0004591940809731435,0.2542488789209879,60.0
62,0.0004251840719538141,0.25785665840457156,60.0
63,0.0002810647289876966,0.2622555969686243,60.0
64,0.00014730218370276744,0.26328349856675326,60.0
65,0.0002001026183763704,0.2630650129196836,60.0
66,0.0001960767140163019,0.26302416859589256,60.0
67,0.00022411184459608384,0.26370775600624324,60.0
68,0.0001013434882380005,0.2633443271575483,60.0
69,0.00026746815457940937,0.26355202750758844,60.0
70,0.00018970851313977928,0.26287573104918743,60.0
71,0.0003441172576565344,0.26320873611493106,60.0
72,0.00017474883733058187,0.264855847216679,60.0
73,0.00019355897651955937,0.2662764394566167,60.0
74,0.0001884931729302708,0.2666920047295225,60.0
75,0.00016272830615772992,0.26767639743833455,60.0
76,0.0002590872501386191,0.26901574651228416,60.0
77,0.000196355676386448,0.26879998438216457,60.0
78,0.00013126337064050245,0.26917732210094947,60.0
79,0.00015966644776615565,0.2701439336949359,60.0
80,0.00013392071590464513,0.2711372123407704,60.0
81,0.00010311733180795364,0.27203370406551663,60.0
82,0.00015608354177620707,0.27265993099560926,60.0
83,0.00017336205246801467,0.2739618829380781,60.0
84,0.00013407040543445816,0.2755381889930279,60.0
85,0.00013959863192876214,0.275043498694706,60.0
86,0.00012027881264829302,0.2745127736301492,60.0
87,0.00012349386301943873,0.27367904992094244,60.0
88,9.833120765365561e-05,0.27398996315611773,60.0
89,0.0001041575506358048,0.27533176936400866,60.0
90,0.00012269101607557928,0.2772420461548344,60.0
91,0.00015769629802691624,0.2795784145967442,60.0
92,0.00011905223757502462,0.2823077747341469,60.0
93,0.00019958498666880356,0.28388842691393956,60.0
94,0.00012177469448166436,0.2845164344369942,60.0
95,0.00011769204111575784,0.28520787993092994,60.0
96,0.00019256978487130618,0.2848109652885499,60.0
97,0.0001006892079104517,0.28275526884537405,60.0
98,0.00015349455829565892,0.28091098698340705,60.0
99,9.372450821064009e-05,0.2799058505416403,60.0
