,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6641697421980316,0.09556082094568383,37.5,0.10710210163897295,23.076923076923077,0.6915312859479559
1,0.7284080989732921,0.08740873579470057,37.5,0.10778558165072533,23.076923076923077,0.7019601622888318
2,0.5276284977921349,0.08969997570556226,37.5,0.10837367540912259,23.076923076923077,0.6731406763937899
3,0.6713893630480398,0.08790872473967676,75.0,0.10925408938168868,23.076923076923077,0.6829863132696131
4,0.9133306035381796,0.20433461155486898,37.5,0.11028370337937628,23.076923076923077,0.6815443035526231
5,0.6028910884575845,0.07092336315843968,62.5,0.11176545465936814,23.076923076923077,0.7134369378080071
6,0.8482811699110168,0.07837592399299272,62.5,0.10937671585424177,23.076923076923077,0.6651839045730298
7,0.19802632222220037,0.20586107272798232,62.5,0.11315674461162002,23.076923076923077,0.3553365400053859
8,0.21164018221828587,0.6388484005339445,37.5,0.10519380900523533,23.076923076923077,0.6982440944644943
9,0.5783577220034741,0.46627930719276534,37.5,0.14547947136718561,23.076923076923077,0.48298977882853317
10,0.5662374197831723,0.08062787176079814,62.5,0.11416544356356809,46.15384615384615,0.46186110511832545
11,0.8244329428156375,0.09242782746907988,75.0,0.1566546457477097,69.23076923076923,0.6038615310845279
12,0.4615055370902356,0.08407968395543305,62.5,0.4918977032146211,23.076923076923077,1.4019866391311675
13,0.5185387269942041,0.09096895711330061,25.0,0.16587457924791973,53.84615384615385,0.2277142072969156
14,0.4726213094424523,0.10027113295364737,50.0,0.1858131563622318,61.53846153846154,0.023848000578179356
15,0.5800341490925084,0.11729908323054675,62.5,0.2816178267899537,61.53846153846154,0.007035821121363106
16,0.4699203810104073,0.11619647842984196,62.5,0.6128744209333077,38.46153846153847,0.015731692596243
17,0.4177142764186173,0.11324758807793438,50.0,0.41951063325807847,38.46153846153847,0.011123339199550568
18,0.47150354247351617,0.11392379188672083,75.0,0.2812223721261562,69.23076923076923,0.0001101024985341327
19,0.5333792086713649,0.19207152400621072,25.0,0.5627853559376409,38.46153846153847,2.1716362682739855e-05
20,0.4348279251526239,0.6490247031882151,37.5,0.4152258018145415,46.15384615384615,0.07947823433956963
21,0.8754794420789116,0.27834361371866406,62.5,0.33270444271787764,61.53846153846154,6.986320615027534e-05
22,0.016227098112903904,0.6713605602316872,37.5,0.7611244606887886,38.46153846153847,0.0021414098569445014
23,1.2768494766489178,0.5605565011571374,37.5,0.34663618260461715,46.15384615384615,3.427166189279161e-05
24,0.2352782016451386,0.11380547372747198,62.5,0.2443593242757269,69.23076923076923,0.001122677980853788
25,0.3471313939102984,0.13555654083959046,25.0,0.5557213927247775,38.46153846153847,0.00015243365964053119
26,0.1846454180490297,0.13932690242853185,37.5,0.34901898535468917,46.15384615384615,0.008414030722704427
27,0.07656606058038339,0.3151437284340426,25.0,0.6864687411527469,38.46153846153847,3.1784584923797375e-06
28,0.05703930636916168,0.1825231575347337,62.5,0.4799214905587137,38.46153846153847,0.0003533870929724693
29,0.01402904452243406,0.27072411024750953,37.5,0.43577846593966496,46.15384615384615,2.6414168869689196e-05
30,0.0037144190294914723,0.6849787103278494,37.5,0.36750999555490843,46.15384615384615,0.00012805697285018068
31,0.0024393132057348487,0.34476581814543966,62.5,0.5296505754495215,38.46153846153847,4.9429219081119976e-05
32,0.04780970594374467,0.19695098236507144,37.5,0.4275732137110731,38.46153846153847,4.147790846101171e-05
33,1.1720288529208966,0.3378062541102484,37.5,0.5020213552347461,38.46153846153847,0.00034542560184059305
34,0.025891109063080245,0.15813061783119212,62.5,0.428583553386123,38.46153846153847,0.0002878670327569927
35,0.021699862523423524,0.4155342045391427,37.5,0.4941456025836437,38.46153846153847,0.0001799566234243213
36,0.013887037861579764,0.20027377758554538,62.5,0.48815223806162805,38.46153846153847,0.00021288250469616652
37,0.002630696478674806,0.3140291158136688,37.5,0.48834665103612773,38.46153846153847,0.0001722247134489913
