,ASD,ASD,ASD,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6036684364298744,0.09027830734920392,54.23728813559322,0.09790103633258242,66.66666666666666,0.6091140095769959
1,0.3339190116815147,0.08745232913219095,58.05084745762712,0.11494845919113295,50.0,1.727786325809165
2,0.8785631780112206,0.09729905424251162,59.7457627118644,0.08989904987515646,61.111111111111114,0.6337377894858447
3,0.294030773618171,0.09265609428857538,62.28813559322034,0.12793679178381312,55.55555555555556,0.16220736727799331
4,0.3944058335874782,0.09214546689080023,65.2542372881356,0.06755724680977418,72.22222222222221,0.4322116515968481
5,0.0451459767221466,0.09557258832238937,68.22033898305084,0.07086132376098866,72.22222222222221,1.1549044548586762
6,0.24912850427501665,0.10332125324165661,66.94915254237289,0.08696707932594434,77.77777777777779,0.07604821120141553
7,0.014845577413352322,0.12671112154098402,61.016949152542374,0.0766136776580029,72.22222222222221,0.8946626083745512
8,0.5193771938255339,0.14951406367195358,61.86440677966102,0.06686272131931782,77.77777777777779,0.01961705078967911
9,0.0074509703046249905,0.17954971461800043,61.86440677966102,0.17383760727754793,66.66666666666666,0.010494082705957263
10,0.0067959407416947415,0.1642654264953619,64.40677966101694,0.08663045409620929,72.22222222222221,0.004667749143645836
11,0.04264422085925449,0.17858555534838916,66.94915254237289,0.10904815609545399,72.22222222222221,0.009216756221885957
12,0.008587576764179124,0.20715469849596757,63.559322033898304,0.11141302424018125,77.77777777777779,0.002336416233069796
13,0.03689030455121578,0.20999666092345567,63.559322033898304,0.1039806887512609,77.77777777777779,0.0011510927145744186
14,0.01415754378443877,0.24725145973604157,64.40677966101694,0.1480655834064451,77.77777777777779,0.0020382601893036787
15,0.020113313508656257,0.25452162453019855,63.983050847457626,0.29661324236386927,77.77777777777779,0.002253909267661055
16,6.196046640080892e-07,0.28806560399569614,63.13559322033898,0.14289542831899232,72.22222222222221,0.0005960904734839366
17,0.011797173603928733,0.2994262712981965,63.559322033898304,0.12400401985274548,72.22222222222221,0.0025840594510620476
18,0.0014497607254164936,0.30708767846752927,62.28813559322034,0.2589833127525292,72.22222222222221,0.00036209974361934964
19,2.9048148812706255e-06,0.33218716179978475,62.28813559322034,0.20065386404161234,72.22222222222221,0.000356018502540106
20,0.0214254921949556,0.3129856112224862,62.71186440677966,0.1486790689006431,72.22222222222221,0.00023395507211064606
21,0.001493801153465048,0.3376286342411478,61.440677966101696,0.15360923881612817,72.22222222222221,7.177520220137204e-05
22,0.00016698723723757153,0.3402121979420141,62.71186440677966,0.15298435090573315,72.22222222222221,0.00020531403867981083
23,0.00016897555297413849,0.34336495770292647,63.13559322033898,0.1565043795504775,72.22222222222221,5.495695780143664e-05
