,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.6545130581787605,0.6502413103387626,64.65517241379311,0.5739285714285713,0.0,0.0,0.0,0.70639715456439,55.026455026455025,0.6064236111111111,0.3704124614596367,0.4722222251196702,0.3225694497426351,0.5341087250021708,0.5138114609521355,71.875,0.7767857142857143,0.1666666716337204,0.25,0.125,0.5101065904632357,0.40314728862043336,83.33333333333334,0.7888888888888889,0.8585858742396036,0.8888888955116272,0.8333333333333334,0.27685443486650835,0.7029003883406896,22.22222222222222,0.5,0.125,0.25,0.0833333358168602,0.6937098513180221,0.6934367977742184,46.15384615384615,0.5666666666666667,0.5512820482254028,0.4125000014901161,1.0,0.6779774033161515,0.5676592694196375,78.57142857142857,0.8958333333333333,0.7333333492279053,0.8333333432674408,0.75,0.6973299424181909,0.6841387371183036,40.0,0.46875,0.0,0.0,0.0,0.6627941157366337,0.67646363886998,37.5,0.8666666666666667,0.5454545617103577,0.375,1.0,0.7828358006828281,0.7141977972304393,42.857142857142854,0.49513888888888885,0.0,0.0,0.0,0.6658467923317228
10,1.4775755989435968,1.004864784372065,43.96551724137931,0.6121428571428571,0.4424483021100362,0.3491269906361898,0.7100000023841858,0.6869870919144081,55.55555555555556,0.5909722222222221,0.4875992151598136,0.48452381292978924,0.5631944499909878,0.624620406667781,0.6072571015266378,62.5,0.7625,0.5952381119132042,0.4625000022351742,0.875,0.4223494962251249,0.6265861615551036,66.66666666666666,0.7388888888888889,0.564102570215861,0.4940476218859355,0.6666666666666666,0.6819711844622083,0.6048795871255349,77.77777777777779,0.375,0.9285714328289032,0.875,1.0,0.6957651958493912,1.1552204576402476,46.15384615384615,0.75,0.6190476417541504,0.45000000298023224,1.0,0.5115699195249742,0.46666776643596536,78.57142857142857,0.8,0.7333333492279053,0.8333333432674408,0.6666666865348816,0.6573950421424238,0.6121484331062509,40.0,0.9,0.0,0.0,0.0,0.6926972370164785,0.948586551061708,37.5,0.9333333333333333,0.5454545617103577,0.375,1.0,0.6870086368442717,0.8543615329331739,61.904761904761905,0.7062499999999999,0.7377289533615112,0.590277781089147,1.0,0.3935170266776233
11,0.6982401215667191,0.6818519939499479,64.65517241379311,0.5103571428571427,0.0,0.0,0.0,0.7659612503427716,55.026455026455025,0.5813244047619047,0.5559098410109679,0.5064484203855196,0.7193452430268129,0.3969800967428379,0.5087977256879064,71.875,0.7041666666666666,0.4166666716337204,0.5416666716337204,0.4333333373069763,0.14337141476475754,0.4558459592376241,83.33333333333334,0.8958333333333334,0.9074074228604635,0.8777777751286825,0.9444444378217062,0.3416629157771862,0.6963208933607339,11.11111111111111,0.5,0.0,0.0,0.0,0.6885101469738406,0.7834403614203708,46.15384615384615,0.8125,0.6190476417541504,0.45000000298023224,1.0,1.4169678254193314,0.5265462140199051,71.42857142857143,0.84375,0.7333333492279053,0.6333333551883698,0.875,0.42596673493677467,0.6052817374384456,40.0,0.8666666666666667,0.0,0.0,0.0,0.6907499719373235,0.6169042849867821,37.5,1.0,0.5454545617103577,0.375,1.0,0.6808545000228716,0.7159940335091326,47.61904761904761,0.5875,0.17777777711550394,0.4166666666666667,0.11666666716337204,0.6903556996861479
12,0.5481258755969365,0.6428895028617966,64.65517241379311,0.5923809523809525,0.0,0.0,0.0,0.6917575996082846,57.14285714285714,0.6265625,0.43875662113229436,0.6222222273548444,0.385416670391957,0.5398812244866085,0.5093464685025471,75.0,0.7552083333333333,0.4333333447575569,0.75,0.3125,0.031768316845282675,0.6681074928029052,66.66666666666666,0.9111111111111111,0.7460317611694336,0.9166666666666666,0.6666666766007742,0.07740318584130197,0.6985948512494926,22.22222222222222,0.41666666666666663,0.125,0.25,0.0833333358168602,0.6823246237425041,0.692825547730309,53.84615384615385,0.5833333333333334,0.5416666716337204,0.5,0.625,0.7957822916963487,0.4560623970179947,78.57142857142857,0.75,0.6666666865348816,1.0,0.5,0.3870768889519514,0.6556610887066178,40.0,0.5,0.0,0.0,0.0,0.6792755708732263,0.6641990314844531,37.5,0.9333333333333333,0.5454545617103577,0.375,1.0,0.6840567311205469,0.6922474759232324,50.0,0.5701388888888889,0.15277778108914694,0.2916666666666667,0.12380952884753545,0.6532874206327545
13,0.9673499832901955,0.6661227764156582,64.65517241379311,0.5417460317460318,0.0,0.0,0.0,0.7671010240598093,56.613756613756614,0.6462549603174604,0.17599206417798996,0.3611111119389534,0.12152777922650178,0.7212843338378513,0.8975239275487409,75.0,0.65,0.3333333432674408,0.5,0.25,0.0512774613264176,1.491308238254251,44.44444444444444,0.6222222222222222,0.08333333333333333,0.3333333333333333,0.047619049747784935,0.049946429597847786,0.6945064322499654,55.55555555555556,0.5357142857142857,0.3636363744735718,0.5,0.2857142984867096,0.6915809571136665,0.6924582347156725,46.15384615384615,0.9166666666666667,0.6444444805383682,0.5250000059604645,1.0,0.6932678833971514,0.5880016206983757,64.28571428571429,0.875,0.20000000298023224,0.5,0.125,0.36942380244740103,0.8020724415494793,40.0,0.6666666666666666,0.0,0.0,0.0,0.71688816697631,0.5754845596666471,37.5,1.0,0.5454545617103577,0.375,1.0,0.616241190737437,0.7229416638850235,45.23809523809524,0.5083333333333333,0.08333333333333333,0.16666666666666666,0.055555557211240135,0.6607820882772694
14,0.4381079380521483,0.6530035982424908,64.65517241379311,0.538888888888889,0.0,0.0,0.0,0.7510995740907762,58.730158730158735,0.6360367063492063,0.6351010277867317,0.5537698473781347,0.8472222251196703,0.689025605137352,0.6442407373994399,68.75,0.7447916666666666,0.4541666731238365,0.3958333358168602,0.5625,0.5465283989405826,0.5702995575428207,83.33333333333334,0.6222222222222222,0.6190476218859354,0.5833333333333334,0.6666666666666666,0.5510828273989181,0.7016985900385495,11.11111111111111,0.25,0.0,0.0,0.0,0.6925909203560886,0.9215875923833505,46.15384615384615,0.7666666666666666,0.6477272808551788,0.48750001192092896,1.0,0.685265036551053,0.4643064826575403,71.42857142857143,0.7222222222222222,0.5,0.5,0.5,0.7371908461818097,0.6268927230142798,40.0,0.9333333333333333,0.0,0.0,0.0,0.7166943600391575,0.8031909462742284,37.5,1.0,0.5454545617103577,0.375,1.0,0.5349753047406413,0.6955445639817671,52.38095238095239,0.46527777777777773,0.4702380945285161,0.5583333422740301,0.4472222278515498,0.75753124133127
15,0.5148183133775018,0.6815230230065908,64.65517241379311,0.5806746031746033,0.0,0.0,0.0,0.7035140039175263,58.201058201058196,0.5896577380952381,0.42728175098697346,0.5854166696468989,0.3694444503635168,0.41702706882883694,0.630437304122561,75.0,0.8458333333333333,0.3916666731238365,0.625,0.2916666716337204,2.260006701786685,0.7102652144740855,66.66666666666666,0.8958333333333334,0.4857142964998881,0.5833333333333334,0.4166666666666667,0.036181790507955176,0.6984162970871887,11.11111111111111,0.45833333333333337,0.0,0.0,0.0,0.6872226851546817,0.6704071474881474,46.15384615384615,0.5583333333333333,0.5512820482254028,0.4125000014901161,1.0,0.5609076071483897,0.5096822031055425,64.28571428571429,0.6,0.375,0.5,0.30000001192092896,0.3379054359425653,0.6062638073973732,40.0,1.0,0.0,0.0,0.0,0.8928826843702071,0.7648397070460622,37.5,1.0,0.5454545617103577,0.375,1.0,0.3597782882311987,0.7465000438661301,47.61904761904761,0.6555555555555556,0.20555555323759714,0.4166666666666667,0.14444444825251898,0.597223898127541
16,0.40881003175298164,0.6654148495651421,64.65517241379311,0.6217063492063492,0.0,0.0,0.0,0.7831851842255761,62.96296296296296,0.6557291666666667,0.5646765368680159,0.6541666723787785,0.556250007202228,0.35240570846079666,0.6746667750220801,71.875,0.8020833333333333,0.4333333447575569,0.75,0.3125,0.375379301782637,0.7318697867237921,72.22222222222221,0.9333333333333332,0.7424242496490479,1.0,0.6349206467469534,0.05187939061092242,0.6967186739757042,33.33333333333333,0.45833333333333337,0.222222238779068,0.3333333432674408,0.1666666716337204,0.6911522009911186,0.6807685561589824,38.46153846153847,0.4375,0.4727272540330887,0.380952388048172,0.625,0.2704952125255122,0.6123078177178016,71.42857142857143,0.8541666666666667,0.533333346247673,1.0,0.375,0.3411646581274887,0.657504903323528,30.0,0.7083333333333333,0.0,0.0,0.0,0.9027705558389755,0.6142552427471879,37.5,1.0,0.5454545617103577,0.375,1.0,0.5444017307067037,0.7604840002176214,59.523809523809526,0.6826388888888889,0.561904768149058,0.8611111144224802,0.45277778307596844,0.5929473496161313
17,0.598080970778013,0.6570717632825942,66.37931034482759,0.6292857142857142,0.17460317810376486,0.26666666666666666,0.1577777793010076,0.7472875555552837,64.02116402116403,0.6736855158730158,0.49550264949599904,0.6562500037252903,0.4257936589419842,0.5727685214714302,0.8852620141862889,75.0,0.69375,0.22500000149011612,0.5,0.1458333358168602,0.09338888035477079,1.6922362345432052,55.55555555555556,0.9722222222222222,0.3174603283405304,0.6666666666666666,0.2222222238779068,0.041290799231018555,0.6955756256001739,55.55555555555556,0.41666666666666663,0.800000011920929,0.875,0.75,0.698732620338347,0.7141445226769465,53.84615384615385,0.8666666666666667,0.5833333432674408,0.4571428671479225,1.0,0.5234563945942897,0.7699350206270541,64.28571428571429,0.788888888888889,0.25,0.5,0.1666666716337204,0.3189726599504666,0.7602794164700757,40.0,0.46875,0.25,0.25,0.25,0.4915876141334998,0.5863102427794955,37.5,1.0,0.5454545617103577,0.375,1.0,0.716321344887339,0.7562256385110752,50.0,0.6527777777777778,0.3359788457552592,0.527777781089147,0.28333333631356555,0.6962465515261178
18,0.417270021719356,0.6887372025869862,64.65517241379311,0.5244841269841269,0.3717460334300995,0.4388888935248057,0.37222222487131756,1.1503281540764485,51.32275132275132,0.6639632936507937,0.61397052804629,0.48125000794728595,0.9118055564661821,0.4605837638115721,1.0074591772344175,59.375,0.8125000000000001,0.6011904925107956,0.4333333373069763,1.0,0.6075498299106658,0.7152178035483301,77.77777777777779,0.9166666666666666,0.5743589798609415,0.5079365173975626,0.6666666666666666,0.007065833863718382,0.7034866387154216,11.11111111111111,0.45833333333333337,0.0,0.0,0.0,0.6931802798121164,0.7566529829434321,46.15384615384615,0.45,0.5178571343421936,0.42500001192092896,0.6666666716337204,0.4821593717567736,0.5820892212667302,71.42857142857143,0.7708333333333333,0.5833333432674408,0.75,0.5,0.35513906074901325,0.8074420237888106,30.0,0.6,0.5,0.5,0.5,0.681082955153179,0.6435587416188489,37.5,0.9333333333333333,0.5454545617103577,0.375,1.0,0.660580510427937,0.7594371151311542,52.38095238095239,0.4673611111111111,0.5619713664054871,0.4672619054714839,0.725000003973643,0.26438185729779956
19,1.27306719383782,0.7429094950486275,68.96551724137932,0.627063492063492,0.3447619080543518,0.522222222884496,0.28777778148651123,0.8666938303932108,58.201058201058196,0.6746527777777779,0.6366968813041846,0.5399801706274351,0.8312500032285849,0.35800285368249934,0.6117757224966914,71.875,0.7333333333333334,0.4833333492279053,0.5250000059604645,0.5250000059604645,0.4545600061557532,0.4758255340241056,83.33333333333334,0.9166666666666666,0.9074074228604635,0.8777777751286825,0.9444444378217062,0.009788982035917606,0.7020880888483596,22.22222222222222,0.375,0.125,0.25,0.0833333358168602,0.6917899375956972,0.6999710581385217,53.84615384615385,0.6666666666666667,0.5714285671710968,0.533333346247673,0.75,0.730719991759525,0.5722404923375428,71.42857142857143,0.8125,0.619047611951828,0.8333333432674408,0.5,0.20839538047340758,1.2319271355953716,60.0,0.375,0.800000011920929,0.75,0.875,0.5595376023760323,0.752353183882457,37.5,0.8666666666666667,0.5454545617103577,0.375,1.0,1.3244057885339695,0.7362524488160436,52.38095238095239,0.4372023809523809,0.5492544670899709,0.4888889044523239,0.6539682646592458,0.9176384827627051
20,0.05473961980048806,0.9190340662578291,64.65517241379311,0.6441666666666667,0.0,0.0,0.0,0.8411121904363521,62.96296296296296,0.6795138888888891,0.47648810719450313,0.6166666696468989,0.44583334028720856,0.6845315522223898,0.6677612010609355,75.0,0.8083333333333333,0.3888889104127884,0.32500000298023224,0.5,0.21622013277932192,0.5581378829872624,83.33333333333334,0.8333333333333334,0.8518518805503845,1.0,0.7666666706403097,0.003232610838783582,0.701000060552951,22.22222222222222,0.25,0.111111119389534,0.25,0.0714285746216774,0.6849849662893207,0.7584562058330666,61.53846153846154,0.6875,0.45000000298023224,0.75,0.375,0.3136968458806521,0.5759851899536313,71.42857142857143,0.7333333333333334,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.23338374225938355,1.6473697706535233,40.0,0.23333333333333334,0.25,0.3333333432674408,0.20000000298023224,0.38528981805692447,0.6020369776527006,37.5,1.0,0.5454545617103577,0.375,1.0,0.5666758493892027,0.8078994559291497,54.761904761904766,0.47152777777777777,0.6734913289546967,0.619047631820043,0.7888888915379842,0.5836982715388341
21,1.051527092895822,0.6814536435769213,66.37931034482759,0.5980555555555556,0.17777777910232545,0.2,0.16666666666666666,0.9025507534229547,56.08465608465608,0.6651041666666667,0.6134560021261374,0.5247519947588444,0.7687500069538752,1.3572622212927148,0.473426162621137,78.125,0.8976190476190476,0.3095238208770752,0.4166666716337204,0.2666666731238365,0.06423661860790572,0.5406656933616162,77.77777777777779,0.9305555555555555,0.826839824517568,0.8888888955116272,0.7777777711550394,0.02081913230865075,0.7074710292500147,11.11111111111111,0.25,0.0,0.0,0.0,0.6878456556641152,0.90584684771428,46.15384615384615,0.6333333333333333,0.4999999850988388,0.4642857164144516,0.6666666716337204,0.6407345596093453,0.7482567239423412,71.42857142857143,0.7083333333333333,0.6444444805383682,0.5666666775941849,0.75,0.5207344006496248,1.6219217922148599,30.0,0.26666666666666666,0.1428571492433548,0.25,0.10000000149011612,0.6122591839451641,0.6370620252215649,62.5,1.0,0.6666666865348816,0.5,1.0,0.49066667930548996,0.7546035564851232,47.61904761904761,0.5985119047619047,0.5448773304621378,0.5436507960160574,0.6408730198939642,0.692675474713901
22,0.43539548562967045,1.2128311282864397,51.724137931034484,0.5724603174603174,0.4448532988627752,0.38103175262610117,0.6511111199855805,0.8337521358264233,62.43386243386243,0.6329861111111111,0.5195346362888813,0.6090277843177319,0.4909722289691369,0.7851788418525718,0.8868296638910717,62.5,0.8288690476190477,0.535714291036129,0.4791666679084301,0.75,0.013020774287746856,0.5091056567178762,83.33333333333334,0.7444444444444445,0.5696970025698344,0.600000003973643,0.5444444417953491,0.00315435164852007,0.6981030037539222,33.33333333333333,0.41666666666666663,0.222222238779068,0.3333333432674408,0.1666666716337204,0.6950842679135175,0.7621207710036699,53.84615384615385,0.65625,0.550000011920929,0.5,0.625,1.212705357575479,0.8981573204743396,64.28571428571429,0.71875,0.3333333432674408,0.5,0.25,0.05629487279832547,2.373412022791705,60.0,0.06666666666666667,0.7179487347602844,0.5625,1.0,1.1784113887980308,0.6270690246857836,37.5,1.0,0.5454545617103577,0.375,1.0,0.5099273070576724,1.3440107464028046,59.523809523809526,0.49513888888888885,0.6321733991305033,0.5148809552192688,0.8333333333333334,0.540589565664773
23,0.25316667271438675,0.9166856697461361,63.793103448275865,0.5566666666666665,0.42730159560839337,0.535555558403333,0.4422222266594569,1.175996758043759,59.78835978835979,0.6582837301587302,0.5727813926835855,0.5680555651585261,0.646527785807848,0.34670154645318957,0.6327712037782998,81.25,0.7916666666666666,0.6916666775941849,0.7083333432674408,0.7083333432674408,0.021463749306880307,0.5775534682452941,83.33333333333334,0.8333333333333334,0.5757575829823812,0.6666666666666666,0.523809532324473,0.0016462517155702927,0.6926288276879998,55.55555555555556,0.375,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.7301200407709203,1.260865726158542,61.53846153846154,0.6145833333333333,0.6666666865348816,0.550000011920929,0.875,0.7800854678951742,0.7611908186557992,78.57142857142857,0.9666666666666667,0.694444477558136,0.6666666716337204,0.9000000059604645,0.14595837763521377,2.2500767243342334,70.0,0.16666666666666666,0.7500000298023224,0.6071428656578064,1.0,0.2737989709102031,0.5690716584338644,50.0,1.0,0.5999999642372131,0.4285714328289032,1.0,0.4457269889384627,0.8929670456374569,52.38095238095239,0.525,0.39801588157812756,0.5833333333333334,0.3722222273548444,0.8517684797779861
