,ADHD3,ADHD3,ADHD3,ADHD1,ADHD1,ADHD1,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6932398980214709,0.1151011437077953,66.66666666666666,0.14357574681961022,54.54545454545454,0.65416143423335,0.08673450800555899,37.5,0.6929708472187797,0.08673238544660344,25.0,0.6944958181922071,0.08579703253064751,50.0,0.6877596199290743,0.10120749736343033,42.857142857142854,0.7763853762350152,0.11306933969760889,42.857142857142854,0.6295310813536173,0.13847282892528306,80.0,0.6930309670704314,0.08670192473076332,37.5,0.6878172534857996,0.13037217307567753,55.55555555555556,0.8456491711562959,0.10933729103109661,68.42105263157895,0.8989598116717165,0.08658682647494075,54.50000000000001,0.6922534721314793,0.08663641125288585,54.0,0.6942178993637798,0.08320353457221435,56.49999999999999,0.6898017194812239
1,0.7098436028323412,0.1387812920061546,50.0,0.12342871673533162,54.54545454545454,0.9951035948005093,0.0866365698744046,56.25,0.7387180338641066,0.0870365682507371,25.0,0.6950142741774875,0.0791785327321608,62.5,0.684630711576405,0.10237228786090351,42.857142857142854,0.68745439947144,0.10244387191173118,57.14285714285714,0.9633597871165609,0.13837324828166958,70.0,0.7770433895112739,0.0917565101903009,37.5,0.6931198449334233,0.1618612965527086,44.44444444444444,0.671886828169089,0.10961418068187291,31.57894736842105,0.7244007541774192,0.07974252965233287,56.99999999999999,0.8294265865064372,0.06880484356234134,70.5,0.25737386466599277,0.07681068514261644,74.5,0.6257578987070144
2,0.7179227224530627,0.15619505718119925,33.33333333333333,0.12046419934881075,63.63636363636363,0.9057604142361777,0.10578495819048246,31.25,0.4269282986135007,0.12028201630674737,25.0,0.6715203755581426,0.07596584682336044,62.5,0.4808173904074669,0.08004580498832277,71.42857142857143,0.8308934700191499,0.12096063371499025,42.857142857142854,0.3359872438251623,0.12647315450791294,80.0,0.6932384662590264,0.11350498978518843,37.5,0.9033553825227527,0.15364723089441734,44.44444444444444,0.6925207731691365,0.12384438307644095,31.57894736842105,0.6523913795385159,0.051703289677245426,80.0,0.1279096323041438,0.04856871691272027,84.5,0.4262037174928041,0.04307624233231859,85.5,0.3268013895381529
3,0.793843493834009,0.11219864258377381,58.333333333333336,0.14767812670628297,54.54545454545454,0.5895931509681683,0.08217666360265782,43.75,0.6578944456702575,0.0932982931363422,25.0,0.6858736940272695,0.09781696609504484,50.0,0.4993249580339449,0.07459468431321671,85.71428571428571,0.7436819030370859,0.18210347125346216,42.857142857142854,0.16735567574560054,0.13070400291567102,80.0,0.7730354340730248,0.14125401975153185,37.5,0.6334608983915412,0.15367671515406267,55.55555555555556,0.6878960572587329,0.1439915330842052,31.57894736842105,0.38713375365778885,0.05185963725372878,80.0,0.948735425057463,0.04366683558625078,83.5,0.14776493179532907,0.04825816926564802,84.0,0.6696028098514737
4,0.7035186569570842,0.10996255715996554,58.333333333333336,0.12143180878348693,54.54545454545454,0.5090746450827864,0.09677986276614833,43.75,0.5347617585370182,0.09280762928449947,25.0,0.7947274032403804,0.07874249001325176,62.5,0.5274902052215475,0.06776203935013322,85.71428571428571,0.5620428823372963,0.10818398806144747,57.14285714285714,0.6819278116011271,0.13798342597396518,60.0,0.6678246257303707,0.1481823285389526,37.5,0.547343718855032,0.15398967249639967,33.33333333333333,0.6934328951622712,0.15839068738477063,31.57894736842105,0.6842787150085391,0.05032228002133657,85.5,0.30835162419559625,0.05499473564209059,82.5,0.4728152487912528,0.042659279674695585,86.0,0.5942718524815419
5,0.5735540113239169,0.11293362182150084,50.0,0.15605309459213493,54.54545454545454,1.2160894726676077,0.08196851740709757,37.5,0.8541548469767637,0.13244300896610892,25.0,0.6371848096367082,0.12421710434094826,62.5,0.4138313367428364,0.07787354130552337,85.71428571428571,0.5632353851046457,0.16171796771544739,42.857142857142854,0.18673064454411697,0.12902739259223267,80.0,0.6766567759202307,0.13878414714073067,25.0,0.3838192507924586,0.15401762356414267,55.55555555555556,0.6949462354232243,0.1615171846185546,31.57894736842105,0.639862967088665,0.05335977348943862,83.0,0.6982187478522218,0.048958395550300085,81.0,0.025412351291143623,0.043012597192407985,86.5,0.21916814877711174
6,0.8156946487268231,0.11773731210858168,50.0,0.1180476974272572,54.54545454545454,0.681769077295046,0.085295291120467,50.0,0.751637427393218,0.09604640072335642,25.0,0.6724715424975694,0.11060936245401203,62.5,0.5705462319813792,0.08231449116040132,71.42857142857143,0.5764592776851454,0.10966294498657914,42.857142857142854,0.35272087883107095,0.14083748282215836,70.0,0.6494788790021843,0.18545891318582394,37.5,0.36098249152287887,0.15600246899831807,55.55555555555556,0.6924710946710572,0.11428988922039886,31.57894736842105,0.20346406133470207,0.046398601760373664,84.0,0.06673742398539562,0.04299940269079899,87.0,0.08546596584333244,0.03423482704930549,90.0,0.20618063861909844
7,0.6564485185500498,0.1266829972196911,41.66666666666667,0.11514339751174871,54.54545454545454,1.1159147847197792,0.08662159071488879,37.5,0.6894398824085963,0.08645519156681436,25.0,0.8020990298639497,0.08659057941559022,75.0,0.33607386846343124,0.06164487583175458,85.71428571428571,0.5651023809317394,0.1379140529213419,42.857142857142854,0.3184674289876928,0.1117461655168717,80.0,0.7253203629333472,0.12747131959649033,37.5,0.5982491968006922,0.1539443871667692,44.44444444444444,0.6915620751208373,0.1178868347295305,31.57894736842105,0.1449274114212794,0.04628062005699904,83.5,0.25419055524218603,0.046498570707695315,83.0,0.41183658793809963,0.04142364872242344,84.5,0.5420199491898536
8,0.809764449946063,0.15755353596538293,33.33333333333333,0.13040079427639614,54.54545454545454,0.5091215805795649,0.0866277052645483,43.75,0.6861188923244328,0.08724915661966441,25.0,0.5577870197735119,0.08808485369534459,75.0,0.3987783411907747,0.07615034709962056,85.71428571428571,0.46510851600980974,0.1364720178867377,42.857142857142854,0.28729202327073294,0.10303357689774055,80.0,0.74770390656901,0.16402648723637817,25.0,0.693411183031056,0.1542430453547383,44.44444444444444,0.6362195854576294,0.12134448825496666,68.42105263157895,0.12586140391339326,0.055832427391383534,83.0,0.03977282196729403,0.04948606901421968,82.5,0.0922016455235963,0.04275867537725682,86.0,0.9914322664810162
9,0.6885253126896167,0.1635021234280558,33.33333333333333,0.12187022364389496,72.72727272727273,0.9036296135287353,0.08625204107375395,75.0,0.6357975466270636,0.11150227249933992,25.0,0.6904935978196688,0.0908548495232928,75.0,0.4292937655340109,0.15467088806309623,57.14285714285714,0.3917697538905729,0.1483933047795121,42.857142857142854,0.3905408767350676,0.13935252109269447,70.0,0.5175306247264627,0.2128678661593997,37.5,0.2997336087906223,0.18967532009260774,44.44444444444444,0.8264840539374014,0.21934067516337138,36.84210526315789,0.8706102284869789,0.06003626759939011,82.5,0.0758153910592897,0.05930463539745601,84.5,0.3977880381628942,0.035350874325179735,91.0,0.07623191173958918
10,0.7160479864158742,0.13422940425625265,41.66666666666667,0.15305198570935777,54.54545454545454,0.3048516838940158,0.1118523990101422,37.5,0.5517985306579247,0.10049088674865146,25.0,0.6908997693046537,0.10109694924076859,75.0,1.1705419694096049,0.07381816435093505,85.71428571428571,0.8888250762151944,0.23099050418864958,42.857142857142854,0.20711804337686465,0.10564077491428962,80.0,0.7593327465062347,0.22827317534837865,37.5,0.08753459682911832,0.3856786544379885,44.44444444444444,0.8945767959406379,0.07842146457685183,78.94736842105263,0.5651722226568855,0.07163872770736797,81.0,0.23061475883458318,0.05700703508393749,81.5,0.4238171005746113,0.044750880578649906,84.5,0.2734697793537067
11,0.7455002226177905,0.147938476179327,33.33333333333333,0.13051578776203188,54.54545454545454,0.3599920899818548,0.1064029835715152,31.25,0.8475598573919226,0.0880595212650371,25.0,0.68529964794108,0.09018409998506248,75.0,0.2710393294690364,0.06512598176247453,85.71428571428571,0.5061328197025605,0.10818654690439344,42.857142857142854,0.8408798077760072,0.11297208896640772,80.0,0.5775983937196885,0.15243237322089775,50.0,0.24959730875626002,0.17123618724971829,44.44444444444444,0.6517311515099214,0.08281796810315514,73.68421052631578,0.05050502977175674,0.06101320195355635,83.5,0.3501593481597166,0.06183398001965377,81.5,0.002229981284650277,0.03813842588016543,89.5,0.39052571241348727
12,0.7348988268053487,0.16290075376174346,58.333333333333336,0.14306754241414782,54.54545454545454,1.072364702407259,0.08647950763072071,43.75,0.6877345997405977,0.08688533996711822,37.5,0.6682329569074704,0.07407916901121478,75.0,0.4124928378952925,0.08332859897279868,71.42857142857143,0.6168033177652726,0.10543641522452148,42.857142857142854,0.2897459068147506,0.061850100319717514,80.0,0.4357877385483564,0.14742634516004516,50.0,0.6967530433985364,0.21468940143920495,44.44444444444444,0.12047166905970884,0.1508977637764875,57.89473684210527,0.19084950864411074,0.04737299069900388,85.0,0.12898591734515516,0.0411685943107776,86.5,0.02207582038753402,0.034350310197547335,89.5,0.2177452736197299
13,0.4906091918990816,0.14176112894812185,33.33333333333333,0.10920259823019697,54.54545454545454,1.0520272700360815,0.07707186447628654,56.25,0.8473839394169744,0.08781484815844748,25.0,0.6870292846627107,0.10078834140126622,62.5,0.30496416754415334,0.09500132605421108,57.14285714285714,0.40137048154773725,0.09109161689631674,57.14285714285714,0.34854123819511573,0.07263615712169212,80.0,0.3613496201072395,0.2224921488772876,37.5,0.5946582361034384,0.13965481398140425,44.44444444444444,0.5187001172243195,0.1300101135004012,68.42105263157895,0.8562206813090988,0.05426145217715214,83.0,0.1474910749664057,0.050916715343069414,87.0,0.005412099962209534,0.03896313701544177,87.0,0.08745650964064679
14,0.4187072773704384,0.17956926971789566,33.33333333333333,0.1287983644450739,54.54545454545454,0.44507477334749285,0.08567041641646916,43.75,0.516135736778793,0.08876516632409047,25.0,0.4922491781634477,0.08623615880004462,75.0,0.4983777510717001,0.09446368933093396,57.14285714285714,0.4066395906436516,0.12055402123805338,42.857142857142854,0.5316858819138477,0.09332419829810643,80.0,0.6522804258450345,0.15635071343053186,50.0,2.0861141989478686,0.12924750694155968,44.44444444444444,0.5630076550479453,0.09672653626772902,63.1578947368421,2.1163992590655663,0.056326984517017384,86.5,0.10086491143518142,0.050519882285557365,87.0,0.20768015480327012,0.037542673716039705,90.0,0.6532510215561206
15,0.3673818476813211,0.1804197672949389,33.33333333333333,0.1897287284583441,54.54545454545454,0.38111650723687923,0.09153781237775477,43.75,0.5148072876174595,0.08887248178109963,25.0,0.5976454228393754,0.13868157275027448,62.5,0.5459945855782788,0.06590611230363526,85.71428571428571,0.8066155386358185,0.12578998739070874,42.857142857142854,0.26859081875515795,0.04435348098068746,80.0,0.4875791223996743,0.23092947802239824,37.5,0.18299592820665198,0.3891298917365114,44.44444444444444,0.6972831909869286,0.14107188221043623,63.1578947368421,0.08629243180456103,0.06923278967548574,82.0,0.06415287134410746,0.07921015038862664,87.0,0.14564783407300297,0.05382254730845677,88.0,0.1119172469958233
16,0.34444827910534187,0.10737815699282986,50.0,0.1110610108696387,54.54545454545454,0.6304921557220319,0.08659999650439033,43.75,0.645686481676464,0.08908664332388874,25.0,0.5858934460944327,0.09920411209057596,62.5,0.5153120632644268,0.055255081499644566,85.71428571428571,0.22736954897796682,0.09142046935895584,57.14285714285714,0.9468119921884551,0.10767963898570972,80.0,0.3718935383937479,0.2178389191762513,50.0,0.2795225737317291,0.1540590423090051,55.55555555555556,0.7076771251812908,0.12902851475133892,63.1578947368421,0.6679608790532973,0.05174083216347031,86.5,0.46995048625724944,0.04868843327555312,85.5,0.27044360960015085,0.037275149065871406,90.5,0.06491203756172574
17,0.5389859405516478,0.1483979588106751,33.33333333333333,0.11204481929983738,54.54545454545454,0.5846659417062798,0.08482864719654153,43.75,0.49228831189598293,0.2328656633058565,25.0,0.5923930342790718,0.10530874729836798,75.0,0.07725872147194315,0.06948514643073914,85.71428571428571,0.6831542316136283,0.14461247480196118,42.857142857142854,0.536035891221904,0.10532688649404405,80.0,0.3985113395866154,0.20779375998374128,50.0,0.12677064374162006,0.23904958352228375,44.44444444444444,0.8806459324549974,0.13022943331403375,68.42105263157895,0.7236273907799387,0.05897534677803588,86.5,0.030414993166963576,0.059579382218422273,84.5,0.04784493984789191,0.03795885916749122,90.5,0.43126179755118316
