,NYU,NYU,NYU
,Loss/train,Loss/test,Accuracy/test
0,101.37593786363777,25.84128174256953,0.0
1,55.814439461778235,25.032267189002603,0.0
2,131.53550110475106,30.750232322819524,0.0
3,6.967789141151818,18.540364281522667,0.0
4,19.99465594250156,14.533316442773614,0.0
5,107.13598160893788,13.806269685772543,0.0
6,31.484899808125313,14.105902258202402,0.0
7,30.820406915266226,13.260924235484525,0.0
8,11.24183529980295,11.976031299779075,0.0
9,31.641824936349995,11.979140826556236,0.0
10,33.7043843587953,9.818438013330056,0.0
11,2.288854218471607,8.590938300426862,0.0
12,40.39833696842333,9.80431948059433,0.0
13,23.20864925601848,8.549182631396802,0.0
14,3.108265337338074,7.469130428638358,0.0
15,24.057114390631817,8.283502258013538,0.0
16,26.785897187443084,8.884764019979759,0.0
17,4.857848111004972,8.219687748294573,0.0
18,17.93227333814725,7.715552673315719,0.0
19,15.624539090183099,8.465186976439531,0.0
20,9.744616375688757,7.427043613048362,0.0
21,33.716149623008974,7.300646996888652,0.0
22,3.4191902363150195,6.875441518943698,0.0
23,6.1944365392111695,8.525506130477902,0.0
24,0.8064094585050315,7.342493301825523,0.0
25,10.280060421121426,8.47424612800077,0.0
26,2.9924780466445124,7.831460796999939,0.0
27,1.8234441731233373,7.080609128795195,0.0
28,0.4837261041215968,7.997026047376118,0.0
29,0.6886013626781804,7.166906606818535,0.0
30,0.8820936797998906,7.074900559533971,0.0
31,1.2868704673014717,7.846945392729426,0.0
32,0.5153856125534894,8.202957691689708,0.0
33,4.629115004098974,8.65592310650675,0.0
34,2.6041922944234988,9.502618283483491,0.0
35,10.580458816854172,8.455952679130894,0.0
36,12.758247162921135,8.521802664904147,0.0
37,9.117439372165277,9.389795783278696,0.0
38,16.354001374329968,9.904702521429916,0.0
39,2.6124336373320975,7.850313517011366,0.0
40,2.7621916936768507,8.794102464030372,0.0
41,1.4573474583587331,7.1415283240406575,0.0
42,0.47981010338299046,7.520665415065606,0.0
43,2.0809745637712673,7.211267048789869,0.0
44,0.5612277121840807,6.907905671914015,0.0
45,0.11672600879398487,7.757921662781582,0.0
46,0.35141096428056884,7.024248740289969,0.0
47,2.0541266995871963,8.241779654830376,0.0
48,3.8409931167105773,7.306761865277382,0.0
49,15.882311354421603,10.559976679823304,0.0
50,3.2256999796284433,8.542954890251774,0.0
51,1.8606541592672425,9.111665079106787,0.0
52,11.414201443983357,8.849649037303067,0.0
53,0.2825854712470224,7.273134954543672,0.0
54,2.524517625211672,7.541820505991282,0.0
55,0.6279339755084736,8.21461159803959,0.0
56,2.031308631600002,7.476684804546041,0.0
57,0.3105474411736454,7.770883122949669,0.0
58,0.1340120355545006,7.931606281012812,0.0
59,0.0590852179140767,7.78713101559069,0.0
60,0.21580783916526616,8.545116222062516,0.0
61,0.498136740014109,7.109215527139755,0.0
62,0.2259159174291428,7.795780315579023,0.0
63,0.20765671585263637,7.8000139633393974,0.0
64,2.19355438884961,8.005167754790468,0.0
65,1.9704902389721877,8.81208520017559,0.0
66,10.062401937365976,11.062695089273587,0.0
67,4.310718049882441,9.614236021840684,0.0
68,1.9988171661977656,7.594130967309908,0.0
69,0.030985604594122494,8.465813858818736,0.0
70,4.285166406345361,8.266638367406335,0.0
71,1.121992470157894,8.148616921280983,0.0
72,0.4488176881764222,7.6724960197376975,0.0
73,0.03179136378492518,8.460732554708944,0.0
74,0.1868950030950266,8.15520215282831,0.0
75,0.3875790961024787,8.92008213277443,0.0
76,0.13564340395391908,7.023027829143869,0.0
77,0.02120475784400601,8.282984263596386,0.0
78,0.04540958580234221,7.79841428267966,0.0
79,0.029786993195562904,7.331521376890302,0.0
80,0.48664495321746093,7.742270315727146,0.0
81,0.7616268003655939,8.310162863060132,0.0
82,0.02121814368874359,7.979285485162621,0.0
83,0.18835480142719002,6.993892194794599,0.0
84,1.480758132203809,7.029366919327721,0.0
85,0.47039987311069226,7.252462857110696,0.0
86,0.9177345772946182,8.234405103070484,0.0
87,0.4807097712913902,7.995732760159602,0.0
88,0.44075391405896713,8.692507809703368,0.0
89,0.22658946835372396,7.492661558114683,0.0
90,0.08644123197830315,7.951798427452876,0.0
91,0.1518256241564908,7.3976995418995495,0.0
92,1.5963045746283657,7.4722420105350125,0.0
93,0.5909353987378438,8.070718622256397,0.0
94,0.0849257616386775,7.264386395721496,0.0
95,0.03198262893770085,7.711564692330982,0.0
96,0.05121882685760061,6.941992413940501,0.0
97,0.8403616642872136,7.287070867702381,0.0
98,0.0026653988697981417,7.529386009358376,0.0
99,0.5473683323718452,8.273141589073624,0.0
