,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,409.97394092202455,567.5324307570028,0.0,0.0,0.0,0.0,0.0
1,345.64489729811913,133.37553114915272,0.0,0.0,0.0,0.0,0.0
2,127.95459797357672,234.2642276163166,0.0,0.0,0.0,0.0,0.0
3,32.75341033079235,123.08016344295886,0.0,0.0,0.0,0.0,0.0
4,152.4440774413148,123.6867932809796,0.0,0.0,0.0,0.0,0.0
5,246.49166434638218,113.98205734894691,0.0,0.0,0.0,0.0,0.0
6,93.50972483634165,117.98574336507899,0.0,0.0,0.0,0.0,0.0
7,190.17870520646713,107.02826753230597,0.0,0.0,0.0,0.0,0.0
8,49.72065624225754,97.69627272567598,0.0,0.0,0.0,0.0,0.0
9,63.913609453465305,90.2498707704079,0.0,0.0,0.0,0.0,0.0
10,123.41858074547247,82.52265318304224,0.0,0.0,0.0,0.0,0.0
11,6.260366890111727,97.38396209069671,0.0,0.0,0.0,0.0,0.0
12,43.199631256048555,78.72564522004171,0.0,0.0,0.0,0.0,0.0
13,35.854760561762994,78.2050897073328,0.0,0.0,0.0,0.0,0.0
14,13.596557007553413,73.58693466725393,0.0,0.0,0.0,0.0,0.0
15,19.053528298869857,72.14782359271601,0.0,0.0,0.0,0.0,0.0
16,17.65601645720714,96.4519267482515,0.0,0.0,0.0,0.0,0.0
17,13.657027277641024,88.19222351076613,0.0,0.0,0.0,0.0,0.0
18,42.85917153253692,82.36844780121741,0.0,0.0,0.0,0.0,0.0
19,29.41097520451354,66.13191688126753,0.0,0.0,0.0,0.0,0.0
20,17.202113494687133,90.34072397888556,0.0,0.0,0.0,0.0,0.0
21,23.147770858428466,63.66171894397158,0.0,0.0,0.0,0.0,0.0
22,20.038333430063382,63.74572451861603,0.0,0.0,0.0,0.0,0.0
23,39.869662861782984,98.79662131239598,0.0,0.0,0.0,0.0,0.0
24,3.675011584732989,66.10843086463404,0.0,0.0,0.0,0.0,0.0
25,6.718372101057533,65.50151321860045,0.0,0.0,0.0,0.0,0.0
26,18.69064351538251,61.0906832281992,0.0,0.0,0.0,0.0,0.0
27,25.300153350447694,63.434737430770866,0.0,0.0,0.0,0.0,0.0
28,12.862487200055744,64.25678310923708,0.0,0.0,0.0,0.0,0.0
29,11.447835319639985,69.43393209347879,0.0,0.0,0.0,0.0,0.0
30,10.965945996057346,67.71054498736109,0.0,0.0,0.0,0.0,0.0
31,3.582491372227131,72.65599121668728,0.0,0.0,0.0,0.0,0.0
32,0.6844286848340138,69.53492829179221,0.0,0.0,0.0,0.0,0.0
33,5.09892901913034,68.72092480502059,0.0,0.0,0.0,0.0,0.0
34,11.194867869640735,66.71737646617072,0.0,0.0,0.0,0.0,0.0
35,7.637068921124653,69.24035091574791,0.0,0.0,0.0,0.0,0.0
36,1.2676191806973365,67.56046526541041,0.0,0.0,0.0,0.0,0.0
37,3.4723011594355255,67.5716843640315,0.0,0.0,0.0,0.0,0.0
38,0.8433613434361896,65.07658287482077,0.0,0.0,0.0,0.0,0.0
39,10.623513190075911,73.16890933003228,0.0,0.0,0.0,0.0,0.0
40,8.49574224978413,88.00291272757946,0.0,0.0,0.0,0.0,0.0
41,1.727858302113782,78.94265060139782,0.0,0.0,0.0,0.0,0.0
42,0.72565466611801,75.52713078677192,0.0,0.0,0.0,0.0,0.0
43,1.0121235279475298,69.81049741235697,0.0,0.0,0.0,0.0,0.0
44,0.8759233863195277,69.8905503785349,0.0,0.0,0.0,0.0,0.0
45,0.23993291526473082,68.14210624241112,0.0,0.0,0.0,0.0,0.0
46,6.223067586510089,67.9819478611825,0.0,0.0,0.0,0.0,0.0
47,0.7816197278029098,69.67123302153898,0.0,0.0,0.0,0.0,0.0
48,1.934979365277059,71.77086656531664,0.0,0.0,0.0,0.0,0.0
49,0.44592336344355843,68.4284018746984,0.0,0.0,0.0,0.0,0.0
50,0.10412585910675039,71.04614665906912,0.0,0.0,0.0,0.0,0.0
51,0.2911818256923988,69.36268199968669,0.0,0.0,0.0,0.0,0.0
52,1.9917628165548038,70.54648366676501,0.0,0.0,0.0,0.0,0.0
53,3.108395451016281,86.14064266412066,0.0,0.0,0.0,0.0,0.0
54,1.6821951212351627,78.62173626900137,0.0,0.0,0.0,0.0,0.0
55,1.5180908416834034,75.41013461433005,0.0,0.0,0.0,0.0,0.0
56,0.5822195616221112,69.86141741686394,0.0,0.0,0.0,0.0,0.0
57,0.2581921850845721,73.11025016498748,0.0,0.0,0.0,0.0,0.0
58,0.7546387865849363,71.54979899079652,0.0,0.0,0.0,0.0,0.0
59,0.1676879469933204,71.63201001057321,0.0,0.0,0.0,0.0,0.0
60,1.6983408358078247,72.29736336181432,0.0,0.0,0.0,0.0,0.0
61,2.8642055805344455,75.92129581481373,0.0,0.0,0.0,0.0,0.0
62,1.7143722153450247,72.45141752490493,0.0,0.0,0.0,0.0,0.0
63,0.983527582620484,78.15236255406438,0.0,0.0,0.0,0.0,0.0
64,1.1248419880439102,69.9594479399571,0.0,0.0,0.0,0.0,0.0
65,1.6887436806843046,69.83401201953954,0.0,0.0,0.0,0.0,0.0
66,2.3920748343772456,74.9776381519324,0.0,0.0,0.0,0.0,0.0
67,0.08192000823246348,70.49157670827738,0.0,0.0,0.0,0.0,0.0
68,0.4756652523458368,69.39528964797746,0.0,0.0,0.0,0.0,0.0
69,2.0435244629909626,69.51953503498339,0.0,0.0,0.0,0.0,0.0
70,2.6361856374436985,68.72240601930757,0.0,0.0,0.0,0.0,0.0
71,5.2134976933794075,74.64319595284036,0.0,0.0,0.0,0.0,0.0
