,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6738495572522738,0.1035160560949998,42.857142857142854,0.14599629073671516,40.0,0.7567319382956511
1,0.7520070921047701,0.12654612902904466,35.714285714285715,0.1286143767441735,50.0,0.6244090052623646
2,0.4597441390113764,0.09190931347055363,57.14285714285714,0.13073131627721096,50.0,0.6405394089254968
3,0.19755887082418355,0.07836553818795447,64.28571428571429,0.11711433216104564,80.0,0.3824816754389899
4,0.07667066960099422,0.11120316226829992,57.14285714285714,0.21371847246100056,50.0,0.5706033012442397
5,0.05866970478127426,0.06408655336748666,71.42857142857143,0.13286309214944841,80.0,0.14584655060748875
6,0.0547731174920596,0.14370030134578407,57.14285714285714,0.17130649233236425,60.0,0.1606660317271051
7,0.02469735159384151,0.09290270613897096,71.42857142857143,0.1751236020695084,80.0,0.11938673732699931
8,0.02193008449490037,0.022457175104842825,92.85714285714286,0.23867811580159506,80.0,0.019745539576671824
9,0.0016521773052128267,0.13910808162416996,64.28571428571429,0.10875360335683112,80.0,0.00650603144510171
10,0.0035426774444634046,0.08319463377130451,71.42857142857143,0.10446662505936895,80.0,0.009891045336944782
11,0.0018973333545015836,0.08479921312485757,71.42857142857143,0.15473074597059022,70.0,0.008458658566267345
12,0.0019727606030851995,0.09449815239155004,71.42857142857143,0.1232375319510276,80.0,0.0024339151682874383
13,0.002202211573919588,0.10511874332354165,71.42857142857143,0.18523271447955075,70.0,0.0028349426002280322
14,0.0008211303190525721,0.09180554210407552,71.42857142857143,0.11298379759921802,70.0,0.0026778641561009033
15,0.0016133607712363177,0.09780189270878517,71.42857142857143,0.13835460009549752,70.0,0.0012092554561845214
16,0.00128767558552803,0.09563922402429771,71.42857142857143,0.13827367021866108,70.0,0.0019343727732944677
17,0.0016209301205581531,0.10516619304280204,71.42857142857143,0.11541066556641733,80.0,0.002173853261805996
18,0.0010608278087580196,0.09805130329659043,71.42857142857143,0.1397354456143582,70.0,0.0011314109548832495
19,0.00095657866004396,0.10309659058054957,71.42857142857143,0.11596306376333365,70.0,0.0010844708879926752
20,0.0008151141227505179,0.09422210810857361,71.42857142857143,0.15070858776839685,70.0,0.0009430822495609175
21,0.0004467265088595305,0.09794165580038701,71.42857142857143,0.19484605624247453,70.0,0.0010635560553281522
22,0.0007583446971213264,0.10582142621954635,71.42857142857143,0.19819841517775533,70.0,0.0007408322076682336
23,0.0006154582708877685,0.0882641500698776,71.42857142857143,0.3749063222034554,80.0,0.0005935583442801455
24,0.0004277747320701353,0.08374123692489573,71.42857142857143,0.34975308788789106,70.0,0.0005715809770620015
25,0.0005711535520818639,0.11148082324204954,71.42857142857143,0.11921312032911346,70.0,0.0004554535410078573
26,0.0003104860614712492,0.09983109624816174,71.42857142857143,0.43795945417671345,70.0,0.000775389171201054
27,0.0004379582374147155,0.09716145857592451,71.42857142857143,0.13342726342426992,70.0,0.0002823306730436147
28,0.0005025735408753191,0.09706228963051619,71.42857142857143,0.3586610716585758,70.0,0.0006063218945376815
29,0.0002429303828039385,0.09291516219907159,71.42857142857143,0.23156801966306198,70.0,0.0005039007831250741
30,0.0003209350575200761,0.08933849756551007,71.42857142857143,0.1279241729297455,70.0,0.00042582661632190456
31,0.00023786045077245753,0.10217823315528429,71.42857142857143,0.3601399430330888,70.0,0.00036969755474392543
32,0.00028085608901575555,0.09712165255704681,71.42857142857143,0.3673506781033827,70.0,0.0005806105535120777
33,0.0001837797989469132,0.09794746600898101,71.42857142857143,0.13699137847942067,70.0,0.0002924445169311739
34,0.00018607913795468288,0.10979728063539929,71.42857142857143,0.13508293834625498,70.0,0.0003007207181048966
35,0.0002260634990676372,0.1115172495376435,71.42857142857143,0.21156660359947904,70.0,0.00023742807333122434
36,0.0003495941673846187,0.10309074863570704,71.42857142857143,0.1267698638263033,70.0,0.00016198425607102165
37,0.00025572339676437794,0.0969557869179155,71.42857142857143,0.1279970551500803,70.0,0.0004124835331432028
38,0.00029740897759594005,0.1078763590416401,71.42857142857143,0.13706106215023636,70.0,0.000248995994564587
39,0.00032655085837446916,0.11257449480165128,71.42857142857143,0.3772668424316218,70.0,0.0002596369150423794
40,0.0001763905826298525,0.0929526262363385,71.42857142857143,0.38095167148945835,70.0,0.00017563149695332093
41,0.00014693034030379738,0.10612869643795979,71.42857142857143,0.13786799469239647,70.0,0.0002609550573068306
42,0.00015883433345748063,0.11175154042929145,71.42857142857143,0.13866616523246617,70.0,0.0002724318411407241
43,0.00015560716581869394,0.11091753357903829,71.42857142857143,0.15859151045370862,70.0,0.0002349903150828946
44,0.00016910924864792945,0.12184286001302966,71.42857142857143,0.38641025627345893,70.0,0.0001988174473024164
45,7.98353584719666e-05,0.1062873495410682,71.42857142857143,0.13228530252291631,70.0,0.00014003427315703752
46,0.0002263424279271755,0.11873682876251994,71.42857142857143,0.15751659572548332,70.0,7.774033162676743e-05
47,8.087047175453563e-05,0.10267577769421032,71.42857142857143,0.21713101052342987,70.0,0.00016701770233826599
48,0.00012102838102472381,0.11724679887650748,71.42857142857143,0.16854740266446117,70.0,0.00011025986774043176
49,0.00010460818428769689,0.09792759345126377,71.42857142857143,0.15846240304869924,70.0,0.0001365928600958462
50,0.00015636954605275315,0.10378680339356203,71.42857142857143,0.1340669324760048,70.0,0.00012595740118033087
51,8.15976647393094e-05,0.10884691081078975,71.42857142857143,0.39500644819907704,70.0,0.0002543626365286777
52,0.00015032701672062024,0.11411634462650998,71.42857142857143,0.15947283785442878,70.0,0.0002042362692185415
53,0.00013163596979360212,0.111907092049766,71.42857142857143,0.13482373273945983,70.0,0.0001590019086279546
54,0.00010611761584546349,0.10909642147586517,71.42857142857143,0.1357099669949712,70.0,0.00015721865182176026
55,0.00014400440753268838,0.11084355494048467,71.42857142857143,0.13618994599823084,70.0,0.00023815937001011624
56,0.00013180311295602376,0.10011696571224363,71.42857142857143,0.1438799801994348,70.0,0.00012996419880478307
57,0.00011549810215268129,0.11079012133483698,71.42857142857143,0.2210067840365184,70.0,0.0001480794699759133
58,9.87377640579515e-05,0.09613711959090035,71.42857142857143,0.22320907366155893,70.0,0.00015509863192470988
59,0.00013550717743133722,0.11480919190187078,71.42857142857143,0.13667471559072028,70.0,0.000131597536829015
60,0.00011499613298633261,0.10197388046333537,71.42857142857143,0.13571158247672618,70.0,6.378493787553448e-05
61,6.80500891521761e-05,0.1008425204742054,71.42857142857143,0.43127131968953386,70.0,0.00012379128727016932
62,0.0001237518218393003,0.10691646120498664,71.42857142857143,0.16318403274695953,70.0,9.348008925143923e-05
63,3.6534739956705826e-05,0.11086460817976414,71.42857142857143,0.13495041525465168,70.0,0.00012263634021420714
64,0.00013137498317273273,0.10175529420906249,71.42857142857143,0.13730695362078524,70.0,7.066448574606568e-05
65,9.829088468406076e-05,0.11164336849510684,71.42857142857143,0.4085790494421203,70.0,9.88540849343256e-05
66,9.589998556816943e-05,0.10563562930413391,71.42857142857143,0.4108082332608737,70.0,4.843333385645533e-05
67,8.65177337719616e-05,0.10155179841003396,71.42857142857143,0.2536636690323663,70.0,9.561655372897946e-05
68,8.293282981108631e-05,0.10636593029213959,71.42857142857143,0.22529954825963375,70.0,8.246722402444263e-05
69,7.719463780223073e-05,0.10159031254504428,71.42857142857143,0.13664402323185318,70.0,7.91569040041183e-05
