,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,515.803286017736,39.335719783918876,0.0,46.2880110280772,0.0,539.4947066105816,264.61607855717085,0.0,2165.932156048793
1,158.3194961670389,26.34891118058012,0.0,36.95274442396948,0.0,178.40105095954226,29.777885834936278,0.0,332.1814472889339
2,239.82099634689175,20.840736814444647,0.0,11.286725847183316,0.0,132.08714032767307,12.369035135111933,0.0,71.93606797270148
3,91.79286020251453,9.039066467847325,0.0,10.82669359887593,0.0,131.96172088439337,11.08900941587955,0.0,73.95084966402803
4,97.03513095742082,8.574562519946062,0.0,7.883857252508659,0.0,41.58051590253584,8.937804617512557,0.0,61.50562248363954
5,19.65352521805589,7.451795255783125,0.0,7.445158737557539,0.0,92.20621984453902,12.36984451379501,0.0,34.24343664849791
6,174.25450220737866,7.3114854344815985,0.0,7.4619835185198,0.0,126.19742453019327,7.434153274884446,0.0,53.91260051331937
7,38.04801518447337,7.375530916825541,0.0,8.247402677713733,0.0,41.46879073510257,10.968532171122497,0.0,34.86173253976981
8,34.950463785740986,9.244457902339352,0.0,8.456681538010784,0.0,69.6813678574349,6.747440865306328,0.0,54.77882583225124
9,47.57711074886944,8.18644572293596,0.0,8.89462401973925,0.0,55.506178748772065,7.231441809848017,0.0,35.173857442131194
10,64.69232910079857,7.105738629017847,0.0,6.584439343998982,0.0,91.49488999634701,6.257651692315976,0.0,35.19815616391887
11,41.60103450677748,7.255362100387417,0.0,6.159246194965846,0.0,17.56072097583564,6.653716069638277,0.0,43.04880294664921
12,24.71991434740991,10.110286528874965,0.0,7.527265525997772,0.0,9.612615467069952,6.650015204703531,0.0,45.96983863739735
13,48.952077173202724,9.203952264303773,0.0,9.902934835339298,0.0,24.850960519240953,5.902025502931136,0.0,23.99922644715318
14,48.61380805140333,6.818250542017415,0.0,5.797145200438433,0.0,25.919913498116934,6.432324460715634,0.0,37.70388638996031
15,13.862736675470806,9.48101663206366,0.0,15.144387464272171,0.0,9.199152564198016,10.16379663247211,0.0,52.210757951927725
16,61.18725586434879,6.828903342133988,0.0,6.365067940264895,0.0,60.51304396296355,5.892633585278088,0.0,25.82968449263675
17,28.10386179272078,12.616671640858957,0.0,17.918687663997378,0.0,36.03521331482905,6.7460249108371455,0.0,62.022248994421105
18,29.085299466282354,6.909772605579735,0.0,5.967075044254633,0.0,41.85084316796673,7.98492710190215,0.0,60.758969658939996
19,19.197765280385866,7.135450103690722,0.0,6.908761751496532,0.0,40.8685668650303,17.828190712166922,0.0,36.626921324155944
20,23.2726300308586,10.166678705719288,0.0,5.792374491057942,0.0,11.637839395148411,9.964570403493758,0.0,94.78237482661419
21,20.229591434083662,6.7459464674539245,0.0,6.129969526836445,0.0,13.121729775659208,5.140713063112845,0.0,50.37503990716591
22,64.94838758071174,8.846936118923171,0.0,6.207394556403953,0.0,25.12563005922523,7.926602502409518,0.0,45.184321607464874
23,10.391604530385484,7.217189778873004,0.0,12.76987665153174,0.0,30.16695382993848,6.623841252274157,0.0,55.32527816369223
24,26.334234732220207,7.873103808358377,0.0,10.459864058660878,0.0,7.585893980903693,6.208054268963378,0.0,19.453625380824406
25,31.593128713115263,11.614821725502063,0.0,12.238919054807235,0.0,35.99063561818341,7.090705209391933,0.0,24.90083392264784
26,9.23579571492162,5.990935554122509,0.0,7.029314677991262,0.0,8.990357281882066,8.123743751928178,0.0,24.93262401815598
27,16.68961411642005,6.015942399936895,0.0,5.344511033158229,0.0,24.44393386853303,7.262341907466943,0.0,29.859806693545067
28,60.36472960546174,9.401087833217534,0.0,7.025676465394144,0.0,11.991901237230556,5.9147405504298405,0.0,25.865597922583547
