,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.7453060256416164,0.6520887191705421,71.42857142857143,0.3,0.8333333730697632,0.7142857313156128,1.0,0.6392708676743915,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.7825129086712757,0.6872324334152633,45.45454545454545,0.6833333333333333,0.6727272868156433,0.5208333432674408,1.0,0.6935301781825618,0.6918723279007366,46.666666666666664,0.3916666666666667,0.5064935237169266,0.4333333447575569,0.6500000059604645,0.659125993107411,0.6907533993592215,57.14285714285714,0.6666666666666666,0.6666666865348816,0.5,1.0,0.8777582068322576,0.660098085094746,50.0,0.7777777777777778,0.4000000059604645,0.5,0.3333333432674408,0.6171859496656037,0.6096391252371264,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.7522238364409741,0.6588402736002075,66.66666666666666,0.5833333333333333,0.0,0.0,0.0,0.7006421127887601,0.666809611895229,50.0,0.75,0.0,0.0,0.0,0.6490342847034477,0.6879603079751313,66.66666666666666,0.5763888888888888,0.7662337819735209,0.6571428676446279,1.0,0.5806992090270073,0.6947933593584914,50.0,0.6833333333333333,0.38461539149284363,0.3125,0.5,0.6966332817708804,0.6934933712049894,30.0,0.75,0.0,0.0,0.0,0.6744814771914022,0.5521955564738302,70.0,0.5,0.761904776096344,0.625,1.0,0.7853059265005338
10,0.73450331826466,0.653161303360033,71.42857142857143,0.6,0.8333333730697632,0.7142857313156128,1.0,0.7205036801864513,40.0,0.5166666666666666,0.5555555820465088,0.75,0.45000000298023224,0.738993100089144,0.6953787226080773,54.54545454545454,0.7166666666666667,0.6333333253860474,0.7142857164144516,0.75,0.688872517978023,0.7142452370930402,46.666666666666664,0.5333333333333333,0.6363636553287506,0.4732142984867096,1.0,0.6346493022528407,0.726096252173061,42.857142857142854,0.4166666666666667,0.0,0.0,0.0,0.5372590720235694,0.6916096164534417,50.0,0.4444444444444444,0.0,0.0,0.0,0.6949370997236579,0.5482346235818543,71.42857142857143,0.9166666666666666,0.5,1.0,0.3333333432674408,0.5365935652613245,0.599289537376007,66.66666666666666,0.75,0.0,0.0,0.0,0.6148050436606166,0.6301167046372499,62.5,0.8125,0.5714285373687744,0.6666666865348816,0.5,0.8393169734422935,0.7158832453612077,61.111111111111114,0.6777777777777777,0.3000000019868215,0.5,0.22222222884496054,0.6512284423186849,0.7027852876554742,60.0,0.28125,0.6666666865348816,0.550000011920929,0.875,0.6271034487811306,0.6879048857526532,30.0,0.875,0.0,0.0,0.0,0.6553724669656279,0.5886150195627778,70.0,0.55,0.8846153914928436,0.8125,1.0,0.4060908922214613
11,0.25006469995598896,0.6433824460818913,71.42857142857143,0.4,0.8333333730697632,0.7142857313156128,1.0,0.7747655588365232,70.0,0.65,0.8846153914928436,0.8125,1.0,1.5222284409512938,0.7062834022522961,45.45454545454545,0.5,0.25,0.5,0.1666666716337204,0.6812302960062586,0.6825124561325505,66.66666666666666,0.48333333333333334,0.5,1.0,0.3500000014901161,0.5391761750092734,0.7711139970578866,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.5489379451187404,0.6899091838504812,66.66666666666666,0.8888888888888888,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.7972122737137033,0.6184305693043575,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.5339174387885767,0.6401442460088179,66.66666666666666,0.5166666666666666,0.0,0.0,0.0,0.5557087725920197,0.6718834326643024,62.5,0.75,0.4000000059604645,1.0,0.25,0.5901526489377636,0.6845206130392366,66.66666666666666,0.7777777777777777,0.48148149251937866,0.4444444477558136,0.5555555621782938,0.5260488422835083,1.0479911021844717,50.0,0.4375,0.6666666865348816,0.5,1.0,0.484416024971487,0.687078463807647,30.0,0.75,0.0,0.0,0.0,0.6208610226723177,0.6083151465023906,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.26026960814799033
12,0.8901140454972875,0.6085846556736872,57.14285714285714,0.5,0.7272727489471436,0.6666666865348816,0.800000011920929,0.6536742530222185,60.0,0.45,0.8333333432674408,0.7857142984867096,0.9000000059604645,0.6313432453190271,0.7008718429182186,54.54545454545454,0.4375,0.5833333432674408,0.5,0.75,0.8249475766162293,0.6681541640050344,40.0,0.53125,0.4107142686843872,0.375,0.4583333432674408,0.6299634765947023,0.826578543226199,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.8550988835788166,0.5859687824556754,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,0.6783269946873749,0.5496543033728526,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.5232182997272444,0.5958502313332035,66.66666666666666,0.6666666666666667,0.0,0.0,0.0,0.5062803737670015,0.6251303750203238,62.5,0.6875,0.6666666865348816,0.6000000238418579,0.75,0.7382856238647103,0.6703939239114032,61.111111111111114,0.5166666666666667,0.35555556416511536,0.5555555621782938,0.3055555621782939,0.5504060129344388,0.6666064996929676,60.0,0.5833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.3766190590356602,0.7175129293080865,30.0,0.6166666666666667,0.0,0.0,0.0,0.8776907328893581,0.5434403712668988,80.0,0.7916666666666667,0.9285714328289032,0.875,1.0,0.591670993492003
13,0.2537608286689178,0.5896254923106669,71.42857142857143,0.6,0.8333333730697632,0.7142857313156128,1.0,0.6002430139037624,60.0,0.5833333333333333,0.8333333432674408,0.7857142984867096,0.9000000059604645,0.48015083057906816,0.692433933751147,45.45454545454545,0.45833333333333337,0.4166666716337204,0.625,0.4166666716337204,0.6927896174850023,0.6489601270402339,60.0,0.5916666666666667,0.2857142686843872,0.3333333432674408,0.25,0.7289261963104177,1.0666243156993926,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.4615785761437554,0.5996069312996529,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.2930832245377581,0.5162984598111596,71.42857142857143,0.9166666666666666,0.5,1.0,0.3333333432674408,0.532511008027772,0.6171022038749971,66.66666666666666,0.7166666666666667,0.0,0.0,0.0,0.4024805923753889,0.6277605956859532,62.5,0.75,0.7272727489471436,0.5714285969734192,1.0,0.391198671945008,0.6919483659239327,61.111111111111114,0.7805555555555556,0.22222222884496054,0.3333333333333333,0.16666666666666666,0.5469193171242064,0.682354312956102,60.0,0.75,0.20000000298023224,0.5,0.125,0.2984205225807116,1.11951833312806,30.0,1.0,0.0,0.0,0.0,0.6058442684274599,0.54086839180626,70.0,0.875,0.75,0.6666666567325592,0.9166666567325592,0.4702520144165923
14,0.39085147385030394,0.5943054477950158,71.42857142857143,0.6,0.8333333730697632,0.7142857313156128,1.0,0.5713316331475762,70.0,0.65,0.8846153914928436,0.8125,1.0,0.9141682888302308,0.6625035462453593,54.54545454545454,0.78125,0.5833333432674408,0.5,0.75,0.6911580268417058,0.6731019497829824,60.0,0.5416666666666666,0.5714285671710968,0.625,0.5416666716337204,0.6814431611996277,0.8311664084388679,57.14285714285714,0.3333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.5079740160490234,0.5815052660333889,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.05934674528973838,0.6195190504120546,71.42857142857143,0.9166666666666666,0.5,1.0,0.3333333432674408,0.43463567298465144,0.5832897862692487,66.66666666666666,0.7166666666666667,0.0,0.0,0.0,0.40919302208928704,0.881849731137686,37.5,0.5,0.0,0.0,0.0,0.5484984183257,0.6544108094690879,66.66666666666666,0.6777777777777777,0.714285691579183,0.6666666666666666,0.7777777910232544,0.2400137523398833,0.8262861424532228,50.0,0.4375,0.6666666865348816,0.5,1.0,0.41595702775627263,0.6909316876805381,30.0,0.9583333333333333,0.0,0.0,0.0,0.7427584332456758,0.49864895003600784,80.0,0.65,0.9166666865348816,0.8571428656578064,1.0,0.31772670057804264
15,0.6451852617553306,0.5503225117159483,71.42857142857143,0.7,0.8333333730697632,0.7142857313156128,1.0,1.076454700268171,40.0,0.65,0.1666666567325592,0.5,0.10000000149011612,0.2546751896084086,0.8200129173612803,54.54545454545454,0.6875,0.0,0.0,0.0,1.2563707044778851,0.9289241787084495,46.666666666666664,0.53125,0.6060605943202972,0.4642857164144516,0.875,0.3939516461842789,0.912453083485023,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,1.0028059308531938,1.1074001293212754,50.0,1.0,0.0,0.0,0.0,0.15626069256036554,0.7218257176363855,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,0.1428749170335285,0.5470347885764708,66.66666666666666,0.7083333333333333,0.0,0.0,0.0,0.6188646916985391,0.7354513447884363,62.5,0.625,0.5714285373687744,0.6666666865348816,0.5,0.20495655259826354,1.0946770775888477,66.66666666666666,0.5499999999999999,0.3333333333333333,0.6666666666666666,0.23333333432674408,0.18815338266635462,0.6139289770034619,50.0,0.875,0.6666666865348816,0.5,1.0,0.6120225768654204,0.7780107596537833,30.0,0.8333333333333333,0.0,0.0,0.0,0.8754640327115399,0.6101556929388197,60.0,0.6166666666666667,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.526669703288012
16,0.29263068617331944,0.5357098939112254,71.42857142857143,0.7,0.8333333730697632,0.7142857313156128,1.0,0.43599769564056634,70.0,0.8333333333333333,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.4578381458832214,0.6491274677201802,54.54545454545454,0.65625,0.20000000298023224,0.5,0.125,0.8363867392166652,0.9081853137385446,46.666666666666664,0.55,0.6000000089406967,0.4761904925107956,0.8333333432674408,0.9229217756555689,0.9173171662341252,42.857142857142854,0.4166666666666667,0.0,0.0,0.0,0.3474165556470377,0.4235216365598465,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,1.0988345305412084,0.46326283355941494,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,0.39619186103786863,0.6257557592649974,66.66666666666666,0.6166666666666667,0.0,0.0,0.0,0.4703272416395574,0.749766095893806,50.0,0.625,0.3333333432674408,0.5,0.25,0.4810004581945466,0.5680766318364981,72.22222222222221,0.85,0.6585858762264252,0.5555555522441864,0.8333333333333334,0.24099575089940886,0.7875295148691076,50.0,0.4375,0.6666666865348816,0.5,1.0,0.5594794530387742,0.6898252310141895,60.0,0.6833333333333333,0.375,0.5,0.30000001192092896,0.4811200160562173,0.8711813599144671,50.0,0.65,0.5833333432674408,0.8333333432674408,0.45000000298023224,0.7418156171920953
17,0.4853112942867351,0.6040910134226275,71.42857142857143,0.6,0.8333333730697632,0.7142857313156128,1.0,0.5750050051701193,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.3174751685176644,0.6505563721714669,72.72727272727273,0.6875,0.3333333432674408,0.5,0.25,0.6960516532528152,0.7418460948749577,53.333333333333336,0.65,0.5833333432674408,0.5,0.75,0.565865208018373,0.6971780256508068,57.14285714285714,0.5833333333333334,0.5714285373687744,0.5,0.6666666865348816,0.4243330429004399,0.4468066900054341,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,0.10505919290234304,0.4985023584200645,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,0.258330445646629,0.6269631435953551,66.66666666666666,0.6166666666666667,0.0,0.0,0.0,0.7450498130398459,0.8873538227159085,37.5,0.5625,0.0,0.0,0.0,0.13410395079092532,0.827273954320715,72.22222222222221,0.9,0.7222222487131754,0.5714285771052042,1.0,0.9586017640057153,0.690462868988414,50.0,0.7166666666666667,0.7727272808551788,0.6875,1.0,0.42245852333182443,0.610657583972327,70.0,0.7916666666666667,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.5317840076248999,0.5171316090142711,80.0,0.8333333333333333,0.7948718070983887,0.6785714328289032,1.0,0.33382820383821926
18,0.4066493647085315,0.5577312648712534,71.42857142857143,0.8,0.8333333730697632,0.7142857313156128,1.0,0.5473670717844984,70.0,0.6071428571428572,0.46666666865348816,0.4375,0.5,0.30524594856707193,0.6601022391100086,63.63636363636363,0.8,0.75,0.7000000029802322,0.8333333432674408,0.7231425851752655,0.6547794599040138,66.66666666666666,0.41666666666666663,0.619047611951828,0.75,0.5833333432674408,0.6373099975194584,1.0879979051050468,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.24141432097660526,0.44161870116556656,66.66666666666666,0.8888888888888888,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.03381515756978487,0.5847890739853404,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,0.5746583942553838,0.5462582575796708,66.66666666666666,0.65,0.2857142686843872,0.25,0.3333333432674408,0.3791255425753196,0.9439057842764886,50.0,0.5,0.6000000238418579,0.5,0.75,0.14305801135081272,0.7316190810309698,72.22222222222221,0.5597222222222222,0.7388888994852701,0.5888889034589132,1.0,0.10012450129052211,0.9391224790284008,50.0,0.5833333333333333,0.38461539149284363,0.3125,0.5,0.4776708570302181,0.6226623549195303,80.0,0.55,0.9166666865348816,0.8571428656578064,1.0,0.744042020679953,0.6250135328305055,80.0,0.6833333333333333,0.9166666865348816,0.8571428656578064,1.0,0.2852773090292937
