,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,1851.8549744359755,1487.1154324824897,0.0,0.0,0.0,0.0,0.0,127.5816453001306,0.0,0.0,0.0,0.0,0.0,113.8366752948341,31.421686771065787,0.0,0.0,0.0,0.0,0.0,17.199242354926703,140.7453066129569,0.0,0.0,0.0,0.0,0.0,178.07867727829236,89.57459084835537,0.0,0.0,0.0,0.0,0.0,91.642224127977,1561.3716354783107,0.0,0.0,0.0,0.0,0.0,1250.6542790669544,123.8796958969703,0.0,0.0,0.0,0.0,0.0,27.10657622433779,787.1640360963514,0.0,0.0,0.0,0.0,0.0,742.520549894205,1052.5637407663294,0.0,0.0,0.0,0.0,0.0,1771.5659249252255,174.9361618869845,0.0,0.0,0.0,0.0,0.0,242.3474720946532,626.2156220458656,0.0,0.0,0.0,0.0,0.0,108.19302234917934,366.47244980748474,0.0,0.0,0.0,0.0,0.0,775.1955393377546,100.98919691607631,0.0,0.0,0.0,0.0,0.0,99.32911628444874,323.6103948666182,0.0,0.0,0.0,0.0,0.0,810.6393219850175,2668.7866548666466,0.0,0.0,0.0,0.0,0.0,2791.0037305330534,3892.207275404552,0.0,0.0,0.0,0.0,0.0,3365.786585129636,226.19393882050542,0.0,0.0,0.0,0.0,0.0,508.45353398493495
1,732.9114186658275,1489.2052226920564,0.0,0.0,0.0,0.0,0.0,54.67382922138708,0.0,0.0,0.0,0.0,0.0,98.80758387391036,14.06644199796577,0.0,0.0,0.0,0.0,0.0,14.578122099905338,67.15771034773275,0.0,0.0,0.0,0.0,0.0,93.42491234989764,12.719980672968932,0.0,0.0,0.0,0.0,0.0,11.30198588867224,1494.1591475230618,0.0,0.0,0.0,0.0,0.0,795.6186847375245,46.765902635059305,0.0,0.0,0.0,0.0,0.0,106.72015403124783,238.45836708431256,0.0,0.0,0.0,0.0,0.0,1279.231579209842,1055.695433211757,0.0,0.0,0.0,0.0,0.0,788.5658375607171,121.85563883373774,0.0,0.0,0.0,0.0,0.0,161.81741858332325,443.86587710965784,0.0,0.0,0.0,0.0,0.0,513.2497405393409,227.54264203739154,0.0,0.0,0.0,0.0,0.0,628.7477324606687,92.14935842433823,0.0,0.0,0.0,0.0,0.0,18.86589225188658,163.45936809442722,0.0,0.0,0.0,0.0,0.0,500.90758641016356,1238.9046585741785,0.0,0.0,0.0,0.0,0.0,1492.1021977801895,3201.863373148207,0.0,0.0,0.0,0.0,0.0,3522.396487733874,177.89679127172147,0.0,0.0,0.0,0.0,0.0,313.8764295637561
2,576.383524923801,1324.365194170513,0.0,0.0,0.0,0.0,0.0,4.872021269855716,0.0,0.0,0.0,0.0,0.0,4.264049007540293,3.941339831686711,0.0,0.0,0.0,0.0,0.0,13.103442553257917,22.66567068818107,0.0,0.0,0.0,0.0,0.0,10.30769834491627,16.780292094075868,0.0,0.0,0.0,0.0,0.0,8.557592794725704,1387.939817320712,0.0,0.0,0.0,0.0,0.0,1429.8229136634748,43.65827169958244,0.0,0.0,0.0,0.0,0.0,17.33588722075955,204.83678000675292,0.0,0.0,0.0,0.0,0.0,238.99070929548486,1050.310645166954,0.0,0.0,0.0,0.0,0.0,533.2330789697567,115.49025836068786,0.0,0.0,0.0,0.0,0.0,226.93260845143965,406.60018178664444,0.0,0.0,0.0,0.0,0.0,195.64742446593073,150.79397608171388,0.0,0.0,0.0,0.0,0.0,184.63656219587145,113.7646249892876,0.0,0.0,0.0,0.0,0.0,11.571765700865098,81.43661646790702,0.0,0.0,0.0,0.0,0.0,36.87365716696723,1435.0204927585387,0.0,0.0,0.0,0.0,0.0,953.5810771501194,2594.356339738691,0.0,0.0,0.0,0.0,0.0,2189.7340846635816,53.640108408129244,0.0,0.0,0.0,0.0,0.0,254.22964429195366
3,381.2191711365556,1148.4428064153701,0.0,0.0,0.0,0.0,0.0,5.020763899453596,0.0,0.0,0.0,0.0,0.0,10.070061154520365,3.658179992968478,0.0,0.0,0.0,0.0,0.0,4.869582301920138,12.605895295687615,0.0,0.0,0.0,0.0,0.0,36.12248817123652,6.702175184990438,0.0,0.0,0.0,0.0,0.0,6.476410461292773,1282.703205353709,0.0,0.0,0.0,0.0,0.0,706.318172119857,77.97381705726254,0.0,0.0,0.0,0.0,0.0,175.3534327361956,145.3210295403359,0.0,0.0,0.0,0.0,0.0,27.351549481514223,1046.3881935322386,0.0,0.0,0.0,0.0,0.0,529.6316331004491,91.19773193255006,0.0,0.0,0.0,0.0,0.0,102.09014185362906,313.88998895236557,0.0,0.0,0.0,0.0,0.0,210.96048115971897,90.81877911146914,0.0,0.0,0.0,0.0,0.0,46.23807919051401,55.071816246827346,0.0,0.0,0.0,0.0,0.0,1.409484627564805,72.21079685112961,0.0,0.0,0.0,0.0,0.0,31.63559214850689,701.67772801979,0.0,0.0,0.0,0.0,0.0,463.5834274529408,2316.4588549778805,0.0,0.0,0.0,0.0,0.0,2788.076972505954,51.69671115764445,0.0,0.0,0.0,0.0,0.0,71.05952618362615
4,399.3761343781631,561.3023454746371,0.0,0.0,0.0,0.0,0.0,7.121659203004529,0.0,0.0,0.0,0.0,0.0,3.5408626489486075,34.28981790066518,0.0,0.0,0.0,0.0,0.0,4.492791815604201,15.135916780798274,0.0,0.0,0.0,0.0,0.0,13.903059682298693,5.916402258544037,0.0,0.0,0.0,0.0,0.0,9.102011987853286,892.8443945095572,0.0,0.0,0.0,0.0,0.0,791.0300018714772,69.60726214701879,0.0,0.0,0.0,0.0,0.0,86.25511336441451,130.8145025291024,0.0,0.0,0.0,0.0,0.0,733.2212934165693,881.5669630192637,0.0,0.0,0.0,0.0,0.0,734.4780134551811,86.75174081631842,0.0,0.0,0.0,0.0,0.0,112.39559783127517,265.5106542078064,0.0,0.0,0.0,0.0,0.0,250.50701961538115,99.49776926663779,0.0,0.0,0.0,0.0,0.0,45.10372997505964,15.617355905279428,0.0,0.0,0.0,0.0,0.0,19.19976733768772,73.55114309413032,0.0,0.0,0.0,0.0,0.0,128.6321669072211,146.19324553248265,0.0,0.0,0.0,0.0,0.0,259.19892210326344,797.837697273904,0.0,0.0,0.0,0.0,0.0,1210.964720827882,22.67520137553322,0.0,0.0,0.0,0.0,0.0,121.89826285874099
5,11.871885937417902,189.91547915450434,0.0,0.0,0.0,0.0,0.0,3.367365581855249,0.0,0.0,0.0,0.0,0.0,0.807835444276323,70.02584923207155,0.0,0.0,0.0,0.0,0.0,43.21465233619047,7.926938360283106,0.0,0.0,0.0,0.0,0.0,6.634481930499494,16.148002102885297,0.0,0.0,0.0,0.0,0.0,14.113024616547621,644.9127021880489,0.0,0.0,0.0,0.0,0.0,343.9454992392506,41.042428989690244,0.0,0.0,0.0,0.0,0.0,7.30991084681637,110.30161729909344,0.0,0.0,0.0,0.0,0.0,170.84539259007923,587.1523910915125,0.0,0.0,0.0,0.0,0.0,1519.7487448945951,90.60148502549615,0.0,0.0,0.0,0.0,0.0,64.03617066655413,220.82025705435353,0.0,0.0,0.0,0.0,0.0,186.10172602194135,90.89102050990864,0.0,0.0,0.0,0.0,0.0,43.69662020388188,21.633457312587772,0.0,0.0,0.0,0.0,0.0,1.6537365915403779,74.59266146585446,0.0,0.0,0.0,0.0,0.0,154.45409672280798,163.73626976738697,0.0,0.0,0.0,0.0,0.0,87.75216242566405,387.921859140738,0.0,0.0,0.0,0.0,0.0,745.5227560863555,36.05494851315071,0.0,0.0,0.0,0.0,0.0,75.86408671415647
6,2.6074917336991112,104.3210183879903,0.0,0.0,0.0,0.0,0.0,41.386001046413,0.0,0.0,0.0,0.0,0.0,4.12853779223878,2.5601881779526647,0.0,0.0,0.0,0.0,0.0,11.652940469755169,6.084106254939326,0.0,0.0,0.0,0.0,0.0,9.498895389882602,5.639816933287006,0.0,0.0,0.0,0.0,0.0,1.9565085464846417,490.33337125971855,0.0,0.0,0.0,0.0,0.0,182.6506970116211,27.738478681829694,0.0,0.0,0.0,0.0,0.0,5.63231463347312,100.4119589488584,0.0,0.0,0.0,0.0,0.0,158.90447967214095,257.6680108443608,0.0,0.0,0.0,0.0,0.0,318.13850869695665,87.25330839476426,0.0,0.0,0.0,0.0,0.0,25.696478522461476,222.28581778784346,0.0,0.0,0.0,0.0,0.0,145.77775462224426,149.0216032711278,0.0,0.0,0.0,0.0,0.0,99.76939171589706,29.258157359142235,0.0,0.0,0.0,0.0,0.0,19.175453350581616,88.89221272597953,0.0,0.0,0.0,0.0,0.0,131.86981767110325,84.97947579444312,0.0,0.0,0.0,0.0,0.0,235.2207980576684,102.00631924500549,0.0,0.0,0.0,0.0,0.0,325.4719269256184,17.85115048812082,0.0,0.0,0.0,0.0,0.0,83.21741636219436
7,37.45415532150095,104.60948364897958,0.0,0.0,0.0,0.0,0.0,2.5823990687018115,0.0,0.0,0.0,0.0,0.0,3.832175013409776,3.062140544348243,0.0,0.0,0.0,0.0,0.0,4.63824087042216,7.952190561537469,0.0,0.0,0.0,0.0,0.0,6.382692173596599,3.7993204603177753,0.0,0.0,0.0,0.0,0.0,7.7666879560430555,392.83367210827623,0.0,0.0,0.0,0.0,0.0,189.49425644799726,38.24070483889116,0.0,0.0,0.0,0.0,0.0,52.090051857424726,84.30556754381169,0.0,0.0,0.0,0.0,0.0,271.15217686235843,161.89498675911815,0.0,0.0,0.0,0.0,0.0,145.414751039162,82.1942457604677,0.0,0.0,0.0,0.0,0.0,16.230851644820834,231.22109714253884,0.0,0.0,0.0,0.0,0.0,284.1725794042009,111.24118676949396,0.0,0.0,0.0,0.0,0.0,24.250428642547824,37.172748952156695,0.0,0.0,0.0,0.0,0.0,10.927664627590913,87.38095839994688,0.0,0.0,0.0,0.0,0.0,68.72939149983198,141.08198761592809,0.0,0.0,0.0,0.0,0.0,111.65693566351842,50.71062225897485,0.0,0.0,0.0,0.0,0.0,82.9691118944112,20.176071949579967,0.0,0.0,0.0,0.0,0.0,111.97391122724213
8,120.4096636299709,84.27741000760687,0.0,0.0,0.0,0.0,0.0,11.705811033524748,0.0,0.0,0.0,0.0,0.0,4.110140302319183,7.346295695675877,0.0,0.0,0.0,0.0,0.0,2.966913180160134,3.8984679236181785,0.0,0.0,0.0,0.0,0.0,18.24284060236284,2.8708501583505805,0.0,0.0,0.0,0.0,0.0,3.722021521022282,342.9746216208268,0.0,0.0,0.0,0.0,0.0,327.6949642472209,32.66201299736342,0.0,0.0,0.0,0.0,0.0,41.481372722320394,137.1336469812687,0.0,0.0,0.0,0.0,0.0,1.3249517832442335,132.0949364380882,0.0,0.0,0.0,0.0,0.0,0.1487276356973101,80.59099377116897,0.0,0.0,0.0,0.0,0.0,21.482386295338774,199.3982346676167,0.0,0.0,0.0,0.0,0.0,124.01215849740173,79.7388715815637,0.0,0.0,0.0,0.0,0.0,122.88212623151053,50.28622618464474,0.0,0.0,0.0,0.0,0.0,35.87574289421707,90.92919800482476,0.0,0.0,0.0,0.0,0.0,31.72216834427944,105.73396230686456,0.0,0.0,0.0,0.0,0.0,406.3980057155147,69.04960534637476,0.0,0.0,0.0,0.0,0.0,69.98214302693499,29.6742205378317,0.0,0.0,0.0,0.0,0.0,52.004394661352926
