,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.07788599121099771,66.49908875037512,0.0,0.0,0.0,0.0,0.0,2.1702997995091127,0.0,0.0,0.0,0.0,0.0,20.71058928781687,12.019852288662651,0.0,0.0,0.0,0.0,0.0,12.370550900151756,2.7332819065976564,0.0,0.0,0.0,0.0,0.0,14.810710242979667,11.35137600182271,0.0,0.0,0.0,0.0,0.0,92.0257684112005,194.67314510246968,0.0,0.0,0.0,0.0,0.0,1582.9885245398775,7.48303781226054,0.0,0.0,0.0,0.0,0.0,31.298671643951298,92.56025007740693,0.0,0.0,0.0,0.0,0.0,188.75631388768102,30.696029683999488,0.0,0.0,0.0,0.0,0.0,607.3344025524427,49.50280739966241,0.0,0.0,0.0,0.0,0.0,151.7491121147204,86.84521625085964,0.0,0.0,0.0,0.0,0.0,246.85547502055692,18.026438992595697,0.0,0.0,0.0,0.0,0.0,469.6699203644263,6.512622870752517,0.0,0.0,0.0,0.0,0.0,70.11112422471658,14.67679209165317,0.0,0.0,0.0,0.0,0.0,156.0763142933777,451.6840027053387,0.0,0.0,0.0,0.0,0.0,2634.2700102367285,402.090922519323,0.0,0.0,0.0,0.0,0.0,2052.507663023019,6.827581367563476,0.0,0.0,0.0,0.0,0.0,224.62412919051877
1,66.60323777475256,39.77237486725226,0.0,0.0,0.0,0.0,0.0,1.3159904655589176,0.0,0.0,0.0,0.0,0.0,16.223395305334112,1.6964271914195124,0.0,0.0,0.0,0.0,0.0,30.405355908965294,4.617936634499724,0.0,0.0,0.0,0.0,0.0,17.088285877303225,3.207776270353829,0.0,0.0,0.0,0.0,0.0,44.36353595242475,162.5214399541885,0.0,0.0,0.0,0.0,0.0,784.4255023976442,7.096084196933968,0.0,0.0,0.0,0.0,0.0,30.304102187371136,20.684611099923927,0.0,0.0,0.0,0.0,0.0,51.87062536096066,42.21561295733543,0.0,0.0,0.0,0.0,0.0,469.36775682126836,12.85218764062617,0.0,0.0,0.0,0.0,0.0,135.74636168433452,142.8181808410896,0.0,0.0,0.0,0.0,0.0,351.3713918945723,25.248497736948536,0.0,0.0,0.0,0.0,0.0,242.22666062472246,33.91786399493627,0.0,0.0,0.0,0.0,0.0,6.9317752144322835,25.279389721028128,0.0,0.0,0.0,0.0,0.0,118.93973142466028,143.7746171939299,0.0,0.0,0.0,0.0,0.0,1133.8351795951735,148.54844134787876,0.0,0.0,0.0,0.0,0.0,1314.4168831929005,13.046771478564203,0.0,0.0,0.0,0.0,0.0,51.053506426916115
2,6.326379256976883,25.624181663040265,0.0,0.0,0.0,0.0,0.0,0.7015689934043917,0.0,0.0,0.0,0.0,0.0,9.267802788007819,0.6658526144097902,0.0,0.0,0.0,0.0,0.0,11.079984423901145,6.296369519201114,0.0,0.0,0.0,0.0,0.0,6.735546130831577,1.1290323203651034,0.0,0.0,0.0,0.0,0.0,4.570462154550704,115.20209792633372,0.0,0.0,0.0,0.0,0.0,732.9003456432922,12.396584705117759,0.0,0.0,0.0,0.0,0.0,6.253518042292793,20.893894359697168,0.0,0.0,0.0,0.0,0.0,50.208638341714206,38.220417806859125,0.0,0.0,0.0,0.0,0.0,204.13302638424128,11.632854914105575,0.0,0.0,0.0,0.0,0.0,11.893336414060137,100.16705795106849,0.0,0.0,0.0,0.0,0.0,284.5485154386454,14.650524844721451,0.0,0.0,0.0,0.0,0.0,139.0589551674115,5.480588642296077,0.0,0.0,0.0,0.0,0.0,11.764558903892818,16.35588605488604,0.0,0.0,0.0,0.0,0.0,181.19235097985347,151.07443777295623,0.0,0.0,0.0,0.0,0.0,644.6430352826062,53.526533318689154,0.0,0.0,0.0,0.0,0.0,420.5013174528147,5.4803954985643095,0.0,0.0,0.0,0.0,0.0,42.59740014786367
3,150.89736743734355,31.072009530714265,0.0,0.0,0.0,0.0,0.0,1.6898022867173899,0.0,0.0,0.0,0.0,0.0,4.071907962673502,0.8597956262453632,0.0,0.0,0.0,0.0,0.0,7.2333778682805345,1.1465928186373275,0.0,0.0,0.0,0.0,0.0,23.75234680073218,0.46009703656972534,0.0,0.0,0.0,0.0,0.0,3.4599873295702985,93.18815026832206,0.0,0.0,0.0,0.0,0.0,880.7768165734562,8.85141425710441,0.0,0.0,0.0,0.0,0.0,11.492680618587602,15.37400653691175,0.0,0.0,0.0,0.0,0.0,48.21388187939691,31.181805645395603,0.0,0.0,0.0,0.0,0.0,122.44679986163473,12.463707701830641,0.0,0.0,0.0,0.0,0.0,105.29550693246593,36.71933806849536,0.0,0.0,0.0,0.0,0.0,361.6549093384853,12.262315421620459,0.0,0.0,0.0,0.0,0.0,162.65046275763802,12.762732997166724,0.0,0.0,0.0,0.0,0.0,1.9514898724705703,9.400962285939263,0.0,0.0,0.0,0.0,0.0,53.42225799577606,69.51426932748328,0.0,0.0,0.0,0.0,0.0,543.9792023909482,21.265310146618983,0.0,0.0,0.0,0.0,0.0,244.9510796148757,7.575996121033782,0.0,0.0,0.0,0.0,0.0,150.92191601233617
4,32.484995823794726,17.36443966150593,0.0,0.0,0.0,0.0,0.0,0.3840057716360322,0.0,0.0,0.0,0.0,0.0,14.755050647716919,0.425225599605073,0.0,0.0,0.0,0.0,0.0,5.106288884999978,0.7403007383554805,0.0,0.0,0.0,0.0,0.0,10.988950288328462,0.3070469279432649,0.0,0.0,0.0,0.0,0.0,1.2876210322400894,62.87863968223421,0.0,0.0,0.0,0.0,0.0,661.0069475749275,4.636359381315615,0.0,0.0,0.0,0.0,0.0,11.402992729129007,17.192985108929015,0.0,0.0,0.0,0.0,0.0,25.019344763676482,25.77046659901781,0.0,0.0,0.0,0.0,0.0,199.04509683122345,11.891589877023646,0.0,0.0,0.0,0.0,0.0,98.32683246691829,46.84478489960823,0.0,0.0,0.0,0.0,0.0,62.434659080793885,12.776131635703525,0.0,0.0,0.0,0.0,0.0,205.62529977138087,5.267744569667038,0.0,0.0,0.0,0.0,0.0,44.093317905707515,8.865193717796904,0.0,0.0,0.0,0.0,0.0,97.60686124694473,19.5411049649994,0.0,0.0,0.0,0.0,0.0,162.19898111978196,11.799374230643167,0.0,0.0,0.0,0.0,0.0,108.16439463526171,2.7168792896781464,0.0,0.0,0.0,0.0,0.0,62.669457357740065
5,0.12383439980979073,19.28289947608941,0.0,0.0,0.0,0.0,0.0,0.7477462206199977,0.0,0.0,0.0,0.0,0.0,0.7887488771478636,0.2882041564270375,0.0,0.0,0.0,0.0,0.0,1.316269930490426,1.068198288877874,0.0,0.0,0.0,0.0,0.0,8.015824019442324,0.8734231047392054,0.0,0.0,0.0,0.0,0.0,2.8256777607295676,52.70597928270211,0.0,0.0,0.0,0.0,0.0,312.12637937841384,4.608706338254643,0.0,0.0,0.0,0.0,0.0,18.676028144518575,18.84502634483152,0.0,0.0,0.0,0.0,0.0,7.555882567674699,15.30028390579195,0.0,0.0,0.0,0.0,0.0,235.9455254974546,11.850631871854317,0.0,0.0,0.0,0.0,0.0,22.254450879487955,85.42594020757163,0.0,0.0,0.0,0.0,0.0,173.06161184490168,14.353706681382537,0.0,0.0,0.0,0.0,0.0,15.655241660817001,4.308332375299115,0.0,0.0,0.0,0.0,0.0,32.14072410505607,13.472758949553418,0.0,0.0,0.0,0.0,0.0,49.80140159143039,26.830522134456885,0.0,0.0,0.0,0.0,0.0,148.7365706350773,10.679536002271947,0.0,0.0,0.0,0.0,0.0,63.65949106568014,3.0501353633675663,0.0,0.0,0.0,0.0,0.0,86.94778480204864
6,718.974625950272,16.615962380667415,0.0,0.0,0.0,0.0,0.0,1.1722690333896266,0.0,0.0,0.0,0.0,0.0,3.526186007264187,0.1881936340121098,0.0,0.0,0.0,0.0,0.0,0.775096691592996,1.177707546123961,0.0,0.0,0.0,0.0,0.0,8.836585571892703,0.42007022982948145,0.0,0.0,0.0,0.0,0.0,2.801347678492673,43.455015037216384,0.0,0.0,0.0,0.0,0.0,111.36364349102939,5.230777715100691,0.0,0.0,0.0,0.0,0.0,19.610160631503987,11.872931367493504,0.0,0.0,0.0,0.0,0.0,3.611790714326363,13.856211688097451,0.0,0.0,0.0,0.0,0.0,19.528548535217055,12.32918419992672,0.0,0.0,0.0,0.0,0.0,97.38955852949441,68.2131555488506,0.0,0.0,0.0,0.0,0.0,197.70995123205049,16.45802632712207,0.0,0.0,0.0,0.0,0.0,30.604483321755556,2.9834128061884657,0.0,0.0,0.0,0.0,0.0,0.3093140184150889,9.50009712588005,0.0,0.0,0.0,0.0,0.0,26.131998208302928,9.648359901712292,0.0,0.0,0.0,0.0,0.0,62.63337398192029,17.927146124853657,0.0,0.0,0.0,0.0,0.0,64.82512928010202,2.2386682991230615,0.0,0.0,0.0,0.0,0.0,52.457651531848825
7,149.47474036711466,30.712558905400574,0.0,0.0,0.0,0.0,0.0,1.3972518179490443,0.0,0.0,0.0,0.0,0.0,6.894961672059405,1.2944441261494966,0.0,0.0,0.0,0.0,0.0,4.7856791281903766,0.7389708873159215,0.0,0.0,0.0,0.0,0.0,8.116979309213212,0.6858782434214183,0.0,0.0,0.0,0.0,0.0,3.968348871820109,39.33647375425078,0.0,0.0,0.0,0.0,0.0,197.67152488800738,5.275593492062831,0.0,0.0,0.0,0.0,0.0,74.92357464380564,16.960872663357392,0.0,0.0,0.0,0.0,0.0,6.17955680074948,11.196874582489842,0.0,0.0,0.0,0.0,0.0,37.86796236467608,11.982705487475869,0.0,0.0,0.0,0.0,0.0,75.54695624321421,55.19428906124618,0.0,0.0,0.0,0.0,0.0,126.11558876382195,13.885963609425094,0.0,0.0,0.0,0.0,0.0,21.280467853971324,3.116847736534431,0.0,0.0,0.0,0.0,0.0,24.874684176356002,8.795334452054263,0.0,0.0,0.0,0.0,0.0,111.5144110365057,16.67591355368007,0.0,0.0,0.0,0.0,0.0,30.641721296348912,30.205773967019372,0.0,0.0,0.0,0.0,0.0,67.94967897803743,2.44076600786659,0.0,0.0,0.0,0.0,0.0,23.91617403764025
8,162.06648901066154,12.200820616142016,0.0,0.0,0.0,0.0,0.0,0.6168025676538303,0.0,0.0,0.0,0.0,0.0,0.28282702757947553,0.9234161690268785,0.0,0.0,0.0,0.0,0.0,4.016330023988279,1.050015602864453,0.0,0.0,0.0,0.0,0.0,5.349771079052538,0.7286792177720629,0.0,0.0,0.0,0.0,0.0,3.753602731409475,33.3728064981065,0.0,0.0,0.0,0.0,0.0,283.9870078544457,4.645170420790651,0.0,0.0,0.0,0.0,0.0,67.55998029572747,10.576517221668906,0.0,0.0,0.0,0.0,0.0,94.79652628177037,10.972499092309974,0.0,0.0,0.0,0.0,0.0,52.31978471487725,12.190993431377978,0.0,0.0,0.0,0.0,0.0,89.04131721304827,42.3080045692774,0.0,0.0,0.0,0.0,0.0,315.8683602505769,15.060354858808267,0.0,0.0,0.0,0.0,0.0,63.749317021425966,4.417610899289313,0.0,0.0,0.0,0.0,0.0,1.3782323552386084,13.786935427007615,0.0,0.0,0.0,0.0,0.0,30.141868672769604,10.278343587619382,0.0,0.0,0.0,0.0,0.0,86.37078698186174,11.516212767317272,0.0,0.0,0.0,0.0,0.0,65.15826826155755,3.3108931871240803,0.0,0.0,0.0,0.0,0.0,29.81764429214293
