,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test
0,0.6990767556054815,0.08643915274877773,50.0
1,0.6880807396744039,0.08602761709164367,50.0
2,0.7211616099881177,0.0852571663707669,56.25
3,0.697546717002381,0.08451753926607211,68.75
4,0.6945990961004013,0.0837407686104984,50.0
5,0.6460519954328906,0.08008830421293978,81.25
6,0.5579406231941877,0.07376140259648417,87.5
7,0.4683537188757138,0.06382603805868821,81.25
8,0.22271100320961734,0.07237198108009017,68.75
9,0.2864321991806148,0.04594882795367783,93.75
10,0.3269540373227878,0.041784125989028365,87.5
11,0.3255113224817387,0.06609256802043846,75.0
12,1.2434775229714707,0.17450365457560216,50.0
13,0.2616033043634587,0.061888957599544304,81.25
14,0.17377794317626644,0.10058918862231744,68.75
15,0.10240105930354103,0.04772288696483448,93.75
16,0.08648877731780384,0.040346850146878124,93.75
17,0.009304107130731203,0.05639170952306168,75.0
18,0.003672837692233021,0.06955762781708755,81.25
19,0.050474385139044314,0.08949871633912407,62.5
20,0.0008746597885954345,0.0742874412329713,87.5
21,0.0024153608287413304,0.09334040731242456,62.5
22,0.0003116669332649732,0.04885609102242639,93.75
23,0.0006081302187182007,0.05278743239656335,87.5
24,0.0054279456529898774,0.06957555790528325,75.0
25,0.0004095609119445641,0.06460828995175608,93.75
26,0.0015313027441031417,0.15187476713547526,62.5
27,0.006620277843383927,0.09060830681713579,81.25
28,0.00033222051090957386,0.06575341272148735,87.5
29,0.0003221547518439175,0.10308772987921845,75.0
30,0.0007083878515957857,0.09872318231175414,75.0
31,0.00011944767541787553,0.07246947454713346,81.25
32,7.091139157301894e-05,0.06670396435456875,93.75
33,0.00015062669671454132,0.06586283743097181,93.75
34,0.00017633763792051826,0.06644623825167986,93.75
35,0.00010011454603081127,0.06711365762920087,93.75
36,0.00014388572257275693,0.06775671778844856,93.75
37,4.760131955210763e-05,0.06851829217823782,93.75
38,3.320488036337332e-05,0.06935910117463218,93.75
39,4.027381986374257e-05,0.06954928000271593,93.75
40,7.595919749959809e-05,0.06968502567045282,93.75
41,5.421342476171739e-05,0.06987025009254089,93.75
42,2.4441440090746894e-05,0.07003621488296145,93.75
43,8.665142799953425e-05,0.07015038733126203,93.75
44,4.961148880084403e-05,0.07025696058020678,93.75
45,4.9736517141710334e-05,0.07034113567921543,93.75
46,2.8811459683004378e-05,0.07041455390279826,93.75
47,2.064246511634836e-05,0.07051117554096357,93.75
48,5.578800967883518e-05,0.07060977156947526,93.75
49,3.0395239725056922e-06,0.07071934848519831,93.75
50,2.8242367729396075e-05,0.07081775443469983,93.75
51,4.335062331136247e-05,0.07093676121918122,93.75
52,1.8549440249282127e-05,0.0711270596749862,93.75
53,2.0304412153793293e-05,0.07129013307229885,93.75
54,8.331609620034187e-06,0.07141957749961314,93.75
55,2.2099219012961212e-05,0.07154673563428071,93.75
56,1.3173041936802639e-05,0.0716708169758497,93.75
57,5.9306489348206685e-06,0.071795390265233,93.75
58,2.3090778844200848e-05,0.07191598859002694,93.75
59,2.339462172757768e-05,0.07202524842958921,93.75
60,1.7364564360528872e-05,0.0721427539384683,93.75
61,3.7647544991064505e-05,0.07227150390503576,93.75
62,1.3267435102833468e-05,0.07241254541422827,93.75
63,9.207768620693007e-06,0.07251979061936008,93.75
64,1.81831927428275e-05,0.07265334336727894,93.75
65,9.73061949899096e-06,0.07275916180887566,93.75
66,1.870241584555364e-05,0.07283622801295461,93.75
67,2.003436560774418e-05,0.0729166718785431,93.75
68,1.5292079654912195e-05,0.07299284986892116,93.75
69,1.0223243738193503e-05,0.07308205409503901,93.75
70,1.061281715401155e-05,0.07314896465699243,93.75
71,1.1471671334465084e-05,0.07321359736459153,93.75
72,9.075976354202414e-06,0.07328473683530115,93.75
73,3.3794235868120937e-06,0.07336339585999949,93.75
74,5.5474635793215455e-06,0.07346588184175004,93.75
75,1.7113579005670073e-05,0.07357034891340207,93.75
76,1.2501095601566226e-05,0.07368389127288036,93.75
77,1.537168761134657e-05,0.07375758398208081,93.75
78,7.806770066019495e-06,0.07384694060749028,93.75
79,7.349747113750459e-06,0.07389717055317441,93.75
80,1.3892716199476218e-06,0.0739869350397822,93.75
81,1.0885200265042161e-05,0.07407876000758627,93.75
82,5.115103872156593e-06,0.07416296915834182,93.75
83,8.094648654043763e-06,0.0742811126174273,93.75
84,3.4438115567623974e-06,0.07437092954828259,93.75
85,3.3644532378098997e-06,0.07445226765156786,93.75
86,3.834522385249087e-06,0.07453185135100654,93.75
87,3.06065463073468e-06,0.07462183577572261,93.75
88,1.1594551687139017e-05,0.0746759158721629,93.75
89,3.2893870432883477e-06,0.07475903211214216,93.75
90,3.2393623946438954e-06,0.07482174992626946,93.75
91,4.7229219153313475e-06,0.07489923120624215,93.75
92,3.6433371891215103e-06,0.07497542343464193,93.75
93,8.089207621543347e-06,0.0750451383635947,93.75
94,2.9942061652405987e-06,0.0751354900296882,93.75
95,5.5895820627064545e-06,0.07520179709174524,93.75
96,7.526097825937673e-06,0.07529349339227476,93.75
97,2.600161250070931e-06,0.07534604302070956,93.75
98,3.6734636931508803e-06,0.0754371414385019,93.75
99,5.777500212402425e-06,0.07548301172347847,93.75
