,ASD,ASD,ASD,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6931287406414568,0.08848515350117486,53.191489361702125,0.1155084915733831,66.66666666666666,0.6932170590959315
1,0.6940353829471965,0.08848101977962887,53.72340425531915,0.11555520677440634,33.33333333333333,0.6931224853464528
2,0.6931117974090637,0.08849584960504032,52.659574468085104,0.11556382531282017,33.33333333333333,0.7899643234563054
3,0.6931076692987217,0.08848678385071733,53.191489361702125,0.11559311490926427,33.33333333333333,0.692734192701071
4,0.6927526854596846,0.08849001426900545,46.27659574468085,0.11563402368330256,33.33333333333333,0.6932351539794167
5,0.6928673463290771,0.08849332048355914,46.27659574468085,0.11636260101174435,33.33333333333333,0.6910806452217969
6,0.6931917209989003,0.08848826184161986,46.27659574468085,0.11563103789690628,33.33333333333333,0.6924043265314926
7,0.6929082117528532,0.08848906217894424,46.27659574468085,0.11560546587622877,33.33333333333333,0.6931526921472484
8,0.6935549096122416,0.08849005751348152,46.27659574468085,0.1156048033829729,33.33333333333333,0.6931457776615537
9,0.6933360235347467,0.0884915000748141,46.27659574468085,0.11560443824234927,33.33333333333333,0.6930862626182293
10,0.6930196480100884,0.08849109021213122,46.27659574468085,0.11558862886619892,33.33333333333333,0.6924007762244598
11,0.6935494103544616,0.08849345346022741,46.27659574468085,0.11561519421142052,33.33333333333333,0.6932627373123754
12,0.6929431156767668,0.08848851042595927,46.27659574468085,0.11574820316085284,33.33333333333333,0.6959191933587585
13,0.6926759630506837,0.08848678791284224,46.27659574468085,0.11650149212953644,33.33333333333333,0.7271737530255875
14,0.6943082191484319,0.08849486426223512,46.27659574468085,0.11593776276623363,33.33333333333333,0.6925052042398453
15,0.6934933577496535,0.08848807847682948,47.87234042553192,0.11676359649512118,33.33333333333333,0.685547570046066
16,0.6934877719504996,0.08849459565107068,46.27659574468085,0.11699440387902056,33.33333333333333,0.6834819847314177
17,0.6920006874197551,0.08844433731509482,53.72340425531915,0.14197371203969103,33.33333333333333,0.646757227183031
18,0.6929055560116014,0.08848345720235176,53.191489361702125,0.1163601891686669,33.33333333333333,0.6908664225706328
19,0.6934410107874717,0.08848036493171553,54.25531914893617,0.20586229943399914,33.33333333333333,0.35010025546026097
20,0.6968905901622241,0.0885248795458208,46.27659574468085,0.20826535589576614,33.33333333333333,0.5205898000795176
21,0.69246169083129,0.08850834071561904,46.27659574468085,0.1644416005076711,33.33333333333333,0.41579360935032905
22,0.6931972947484736,0.08849131327571344,44.148936170212764,0.11543393912317991,66.66666666666666,0.6938053447936362
23,0.6805468282472846,0.08861660877845894,46.27659574468085,0.30284062194966194,33.33333333333333,0.6583165104774397
24,0.6927022451685949,0.08851579390278039,46.27659574468085,0.12673863894590723,33.33333333333333,0.5940054516183555
25,0.6930457713009601,0.0884845986016153,45.21276595744681,0.11555582302428817,33.33333333333333,1.1711126694489806
26,0.6930015043454443,0.08848422921097113,47.87234042553192,0.11357622203465444,33.33333333333333,0.6939491715401793
27,0.6944257756330936,0.08845012711751726,53.72340425531915,0.24246157483232933,33.33333333333333,0.6378703981370778
28,0.6932334839600846,0.0884727617009323,53.72340425531915,0.10191794767592921,33.33333333333333,0.6551017388724445
29,0.6934724571804297,0.08848759070496827,46.808510638297875,0.11270949455733754,33.33333333333333,0.692459040854682
30,0.6915914473547646,0.08839638517418487,53.72340425531915,0.21940663271993077,33.33333333333333,0.6093507073606753
31,0.6883011733350509,0.08840717927582221,49.46808510638298,0.1306338209028188,41.66666666666667,0.511076034018768
32,0.6906455398413515,0.08840868861457116,53.191489361702125,0.33587877009695594,33.33333333333333,0.5965389007881511
33,0.6844063044389305,0.08836377638193471,52.659574468085104,0.4139511866665094,41.66666666666667,0.043264511256778916
34,0.7192143541367666,0.08830024163696186,54.25531914893617,0.2959081706203583,50.0,0.14227268505024773
35,0.6899084147929683,0.08861351426694174,47.87234042553192,0.13487089194995563,75.0,1.1705569017013147
36,0.6959528076697823,0.08834557366111621,48.40425531914894,0.46690397356383356,41.66666666666667,0.019495647909807227
37,0.6975115810077815,0.08820935164796219,55.319148936170215,0.4646603477975703,41.66666666666667,0.17412699650234517
38,0.6947748019366312,0.08848512872704702,47.87234042553192,0.08187486294707332,83.33333333333334,0.5888232569669959
39,0.683678097215347,0.0884257473666357,47.87234042553192,0.03984718348029309,91.66666666666666,0.215418419751174
40,0.7143037607737256,0.08820771066338248,55.319148936170215,0.18261842801763753,75.0,0.3492339424962035
41,0.6620891583042813,0.08934744278270107,46.808510638297875,0.229593120178341,66.66666666666666,2.4611825203076108
42,0.6646514597877239,0.08819919668676672,53.191489361702125,0.14391267235915498,75.0,0.0289400887171579
43,0.6090255943510052,0.0897772007050014,51.06382978723404,0.49253164131688293,75.0,1.7704836244944292e-05
44,0.6659253514720792,0.08793431375397334,59.04255319148937,1.0836035239519195,58.333333333333336,5.78897149902181e-05
45,0.7626617470752991,0.08914175871851383,54.25531914893617,0.27140925446363723,75.0,0.17619526061422583
46,0.702164434107183,0.08955954050333681,54.25531914893617,0.371577267735792,66.66666666666666,0.11857370878142369
47,0.46890925107790427,0.08947306958439388,57.446808510638306,0.21283462825022412,75.0,0.0006579696055067297
48,0.619214977749403,0.0937381801727752,60.1063829787234,0.6116362514646944,58.333333333333336,0.19610115724411387
49,0.7484534445065627,0.10337450568779144,61.702127659574465,0.8256735011508746,66.66666666666666,0.08274800753534706
50,0.5318563319052332,0.09095429510975737,57.97872340425532,0.3146411217718345,66.66666666666666,0.05576797589044779
51,0.8763911906909669,0.0929372119724211,58.51063829787234,0.2580573010637173,58.333333333333336,3.290998923374693
52,0.6816571891647062,0.0953570270294718,58.51063829787234,0.33241994147722115,66.66666666666666,0.0009119017478873464
