,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test
0,0.480154394450017,0.08355500354078903,68.75
1,0.5054942423664714,0.08185919516593944,68.75
2,0.4296281783171745,0.08416966617787806,68.75
3,0.2628593570268378,0.07445202712118315,68.75
4,0.3650523122432817,0.07132337446096314,71.875
5,0.4175843394347177,0.06059132672433311,71.875
6,0.4259268924547969,0.084588662563755,62.5
7,0.1546197017842097,0.1748450993661922,71.875
8,0.03458270402101367,0.08411679580706477,71.875
9,0.010135105976949148,0.10055377832403889,71.875
10,0.019317067725128378,0.09903968596613366,78.125
11,0.0002872218014307976,0.11910063493299106,78.125
12,0.0004542997721033298,0.19685613723274636,81.25
13,0.4022338324858817,0.17666826929286436,81.25
14,0.10395673784340201,0.11077951982689482,75.0
15,0.001669707512976413,0.13138003093673484,75.0
16,0.0006050131486957315,0.130296672554769,78.125
17,0.0008849705853807698,0.22316704611708518,68.75
18,0.005584186262284868,0.16082633095073684,78.125
19,0.00012537435455453505,0.13466975329526853,81.25
20,0.0004023000779108603,0.1782916208300295,75.0
21,0.020598619374014523,0.1602462262782549,78.125
22,0.011884268521259086,0.16003240866252455,78.125
23,0.00033856812063976535,0.18864478010881916,75.0
24,1.417926640671262,0.16848773427608071,68.75
25,0.0022064114326956334,0.09920587693748273,81.25
26,0.0009980173767806062,0.14244105464236995,81.25
27,0.010254155470981028,0.1839449045713152,75.0
28,0.00019284190568713436,0.17046477571699348,75.0
29,0.00039902772235968204,0.17178879696922233,78.125
30,3.8340924143966886e-05,0.16347603664085314,75.0
31,7.831844198067447e-06,0.1686321972534502,75.0
32,9.506495593640556e-05,0.16548719402450113,75.0
33,0.0001575168840001903,0.16532013447128385,75.0
34,8.777719086882737e-05,0.16612097886806354,75.0
35,4.5580005656845266e-05,0.16578657888218554,75.0
36,9.681439088861818e-06,0.16694294355037648,75.0
37,5.906101099252996e-06,0.16757082773942344,75.0
38,2.0463013377342525e-06,0.16863490933607173,75.0
39,1.2474542383584405e-05,0.16987371085453987,75.0
40,4.479850885145057e-05,0.170744444540584,75.0
41,1.4376289787334404e-05,0.17166707303189574,75.0
42,1.099946281629235e-05,0.172416342677027,75.0
43,4.778141557943227e-05,0.1731845921132086,75.0
44,8.266992850699658e-06,0.1740427702919102,75.0
45,7.29035889338106e-05,0.1749652542127607,75.0
46,2.181345541807497e-05,0.17594773282510412,75.0
47,2.201862333780082e-06,0.176566754158369,75.0
48,8.140445695704549e-06,0.1773265676832461,75.0
49,5.557701442661034e-06,0.1779809508003551,75.0
50,1.9252572102983322e-05,0.1784646494673301,75.0
51,6.795506575677776e-06,0.1790425178633297,75.0
52,5.687050854558252e-06,0.17956608230049276,75.0
53,3.1330719319987074e-06,0.18026329070320077,75.0
54,1.1512378838976437e-05,0.18083616281868858,75.0
55,8.166567660866249e-07,0.18133358233176547,75.0
56,1.7223913182800185e-05,0.18171336619100215,75.0
57,5.488564280198888e-05,0.18217879506182194,75.0
58,1.6847311698845482e-05,0.1826183669879153,75.0
59,2.137772009670293e-06,0.18305112323702374,75.0
60,2.5425649480353064e-06,0.18344709241865229,75.0
61,4.5059110483814456e-05,0.1838914820756884,75.0
62,1.749395085053823e-06,0.18454880003993163,75.0
63,3.637510240885788e-05,0.18483081266866958,75.0
64,1.0350126069672721e-05,0.18542845729544208,75.0
65,1.1237962368062964e-05,0.18600519729740173,75.0
66,6.622471748565094e-07,0.1861910522879362,75.0
67,6.792882709184554e-06,0.18652643263495938,75.0
68,1.079039546979056e-05,0.1869085026605004,75.0
69,3.2923613886065613e-06,0.18735967682794571,75.0
70,1.5838061431335767e-05,0.18769985008964332,75.0
71,1.2022777499100256e-05,0.1881010031290286,75.0
72,3.63970735027628e-07,0.18842254248845625,75.0
73,1.021750163604398e-06,0.1887179708018201,75.0
74,5.486997308566043e-07,0.18910011995201892,75.0
75,1.5710639049999393e-06,0.18936125621879674,75.0
76,1.4782229735661262e-05,0.18977439616823957,75.0
77,7.858578234479116e-07,0.19023789422498366,75.0
78,1.012879218063135e-05,0.19055377885563177,75.0
79,1.6821649687375706e-06,0.190919521460805,75.0
80,4.7201815072822035e-07,0.1913633939116386,75.0
81,8.499134534799136e-06,0.19157304039734885,75.0
82,3.203632447780119e-07,0.19189118729497284,75.0
83,2.096997813297116e-06,0.19214985208108132,75.0
84,1.8421993259193798e-05,0.1924233825250571,75.0
85,3.7753920568209853e-06,0.19286716409635515,75.0
86,3.050344061711013e-07,0.1932997202821377,75.0
87,6.3447367843866824e-06,0.19347219920214964,75.0
88,5.901852964149778e-06,0.1939077162783342,75.0
89,2.498963271921795e-06,0.1942287665540264,75.0
90,3.144068955656074e-08,0.19458589851316493,75.0
91,7.708245532851063e-07,0.19481366816736434,75.0
92,8.53776927818913e-06,0.1950393333399795,75.0
93,3.310754921646425e-07,0.19542169606048687,75.0
94,8.394304868761393e-07,0.19570977880572477,75.0
95,4.899084430890854e-07,0.19595764113869737,75.0
96,8.177730305192971e-07,0.1962425789221215,75.0
97,5.900322269007425e-06,0.19654548210361383,75.0
98,1.8436461920696427e-06,0.19668178939144143,75.0
99,1.359738830970313e-05,0.19700816562808954,75.0
