,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test
0,0.6845807963659822,0.0859606627480464,72.5
1,0.5143848909609947,0.07650282037644598,72.5
2,0.6875530307370638,0.08632963595290374,72.5
3,0.3658463844979473,0.08046559081540736,72.5
4,0.5129437744546053,0.07089830487627591,72.5
5,0.1769911029113193,0.07915658596051306,72.5
6,0.5766736684999889,0.07150685938342867,72.5
7,0.26793987171873346,0.07368412655107204,72.5
8,0.13175281374514783,0.069301266899613,67.5
9,0.40480428331004037,0.06938759213027378,62.5
10,0.02653029421783969,0.11261685132491636,70.0
11,0.34609959933478884,0.10917466298212522,70.0
12,0.7122737293131304,0.21053352403438494,70.0
13,0.17241420269680158,0.16272797166050243,60.0
14,0.008145182675856637,0.19782423345924566,70.0
15,0.01553950790418499,0.11658014667493535,70.0
16,0.003979969898723731,0.19005208874863438,57.49999999999999
17,0.0024699497371339927,0.18740321315278313,62.5
18,0.0005807955020464859,0.2099050757582393,60.0
19,0.0009405268776981017,0.19789672699576638,70.0
20,0.11683788764722307,0.20755609491081434,75.0
21,0.002487845847441803,0.21879360044057772,62.5
22,0.004619056633763171,0.22078090496557817,65.0
23,0.0005186050521772455,0.2150554901640202,75.0
24,0.0008495767756443561,0.21914445480444028,77.5
25,3.529183318276659e-05,0.24327056892173632,75.0
26,0.0076051533518908115,0.22234052318243885,75.0
27,0.00035217921027679434,0.22571254522845732,70.0
28,0.00022373406559386588,0.254746003231045,62.5
29,5.5184987083997315e-05,0.24020797879919425,67.5
30,0.00010249388130259566,0.24282513265101838,70.0
31,1.6840036717408476e-05,0.2415314209571998,70.0
32,4.272593645891834e-05,0.24485349839705622,67.5
33,0.00037779205211011625,0.24698577859185322,67.5
34,7.705090360936583e-05,0.24831552782154595,67.5
35,9.150054142551228e-05,0.24992558961413286,67.5
36,0.00011375871791518083,0.25131240164575736,67.5
37,6.560611756156241e-05,0.25264768555688166,67.5
38,1.0966920898683144e-05,0.2539365029743061,67.5
39,4.942079223944705e-06,0.2551285126321823,67.5
40,6.760328687976025e-05,0.25625311474470097,67.5
41,3.078588786706322e-05,0.25733935381464845,67.5
42,4.658185047196369e-05,0.2583281375280738,67.5
43,5.38098769573616e-05,0.25909590801172433,67.5
44,1.5119252679768126e-05,0.25993131244913825,67.5
45,6.925004276335993e-06,0.2608141881039326,67.5
46,3.024435310766345e-05,0.26181403871747727,67.5
47,4.9445066163891564e-05,0.26239145692496973,67.5
48,3.052635885062085e-05,0.26337576178865935,67.5
49,2.1703188455881484e-05,0.26404341361864436,67.5
50,6.60412775104195e-05,0.2647867276974561,67.5
51,2.7530570533383896e-05,0.2654350345524072,67.5
52,2.742481622582816e-05,0.2660943802108843,67.5
53,6.98304602778643e-05,0.26675231987466813,67.5
54,1.0833762708326617e-05,0.2674912285559645,67.5
55,2.365478821071639e-05,0.2681188226543996,67.5
56,8.461938068288105e-05,0.2687169945906567,67.5
57,4.5570568428152556e-05,0.26940033616273495,67.5
58,3.0345444135470956e-06,0.27004680513376594,67.5
59,1.199771465841886e-05,0.2706534897198415,67.5
60,8.021288271158153e-05,0.27115720533825743,67.5
61,1.7560842413245892e-05,0.2715425770825149,67.5
62,2.6808904747096942e-05,0.2720500562259751,67.5
63,2.9507588361116494e-05,0.2727449700501906,67.5
64,1.573047891291671e-05,0.2732757940938101,67.5
65,2.7827791115760544e-05,0.2737686937749156,67.5
66,2.572205808258353e-06,0.27424566324404187,67.5
67,1.0414893661798422e-05,0.2747638040622176,67.5
68,2.0707858267254444e-07,0.2751244724583299,67.5
69,1.4308749143683474e-05,0.2757336567990192,67.5
70,1.1707108881819849e-05,0.2762278266867459,67.5
71,6.544537537721634e-05,0.27662467874981406,67.5
72,3.636019426354433e-05,0.2771709234762144,67.5
73,5.548774377581662e-06,0.27786095211984607,67.5
74,3.1671416206980144e-06,0.27816371015135377,67.5
75,3.499672960954411e-05,0.2786756036618187,67.5
76,2.598489256676361e-05,0.27905880136880085,67.5
77,1.2513720026495343e-05,0.2794967762508205,67.5
78,8.203975823340602e-06,0.28012828633879894,67.5
79,1.89332625320212e-05,0.28038065408152424,67.5
80,1.2312897312944285e-06,0.28088953179909787,67.5
81,1.1333043748642854e-05,0.28131708579829934,67.5
82,9.170754981894607e-06,0.2816617326103976,67.5
83,2.0932664204613057e-06,0.28240496526349584,67.5
84,1.0265256944093857e-05,0.28275607934922353,67.5
85,4.197766686305303e-05,0.2830253368028942,67.5
86,2.849254908365737e-05,0.2835551415713896,67.5
87,1.067493889918206e-05,0.28409119038224173,67.5
88,1.3139035641487166e-06,0.28458860585028295,67.5
89,1.3355056347956012e-05,0.284926171848094,67.5
90,1.6936921789376087e-05,0.2853829392276927,67.5
91,1.8594132820012414e-06,0.28581604467437305,67.5
92,2.752854093706956e-05,0.28637297859389554,67.5
93,1.3423949734514333e-06,0.2866802298647649,67.5
94,5.653828347870791e-07,0.2871108765268104,67.5
95,8.095024940009799e-07,0.28760024476130114,67.5
96,9.182858701094635e-06,0.287969916107487,67.5
97,1.9899663543142233e-05,0.28832037162226604,67.5
98,4.737155745878758e-06,0.28887329286671487,67.5
99,6.537488406186683e-06,0.28928096695826183,67.5
