,DEL15q11_2,DEL15q11_2,DEL15q11_2,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,ADHD,ADHD,ADHD,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.7464020700246679,0.18360569179642042,45.23809523809524,0.09278473357045862,63.28125,0.5071347443198064,0.10787274087866942,59.25925925925925,0.4019671875266909,0.089373045083782,71.875,1.0711265544024806,0.1184830940571243,60.3448275862069,0.7810473479098425,0.16879499224174654,55.55555555555556,0.845168265415896,0.4755166427535608,22.22222222222222,0.5890426518639281,0.13069929687660123,61.53846153846154,0.430443631767951,0.08317891503623452,71.42857142857143,0.9004874830291699,0.39112694048638713,20.0,0.9522870771641779,0.09412636937018004,50.0,0.6183998079812606
1,0.8596860053136753,0.09553576184865642,57.14285714285714,0.07427408907017312,72.65625,0.7482079561593246,0.09130036021309526,52.910052910052904,0.7272739455160986,0.06968956962050821,78.125,0.2710071774984377,0.09500149449511634,54.310344827586206,0.6787483590836504,0.08884462684856843,61.111111111111114,0.8053615895892743,0.07542607190887801,77.77777777777779,0.5504145830795436,0.13147496167625594,46.15384615384615,0.41306728991072467,0.09657775836134164,42.857142857142854,0.8403508596693975,0.1349851760292375,40.0,0.6858690024592794,0.08039118206310472,50.0,0.7301015939199452
2,0.6699302965038918,0.10191173656549525,59.523809523809526,0.07318582504486597,68.75,0.5664025559074365,0.1018207647023746,53.96825396825397,1.122433917533061,0.08734692369735327,59.375,0.7882916951451486,0.11580681442148241,45.689655172413794,0.6432750196221735,0.10383204650493069,61.111111111111114,0.49862258228300277,0.0858951533248455,77.77777777777779,0.7127007420304824,0.14248085696307722,53.84615384615385,0.5259147483314562,0.10061132823084487,57.14285714285714,0.9080084318305356,0.16982227961931623,60.0,0.752132351128593,0.09587189680406595,50.0,0.7034730228233758
3,0.5719890255368516,0.1426912662306144,40.476190476190474,0.08414885086881177,64.84375,1.6288700077158287,0.09432346454188038,59.25925925925925,0.6027102731283059,0.07890492581407867,75.0,0.45391043168342293,0.10464014904260273,61.206896551724135,0.5511425638388128,0.10219553702769395,61.111111111111114,0.47055818263290483,0.400816582588319,44.44444444444444,0.6166365560192296,0.11292364392633474,61.53846153846154,0.4887596073570073,0.09065593479428305,57.14285714285714,0.9416088961798598,0.30478028419649705,10.0,8.702088523641779,0.07192486437201144,62.5,0.8110929674708092
4,0.36982717342230936,0.11875297796749275,45.23809523809524,0.07955968616208539,64.0625,0.33533644338096585,0.09711363912089506,56.613756613756614,0.40480853430779606,0.09099521007572998,56.25,0.39234056849302995,0.11175440922117642,51.724137931034484,0.6219781817082417,0.11232676431834765,66.66666666666666,0.25330837714666876,0.12308125253655988,66.66666666666666,1.0719876163505881,0.09373221808501092,76.92307692307693,0.4331076428106518,0.07388833133042606,64.28571428571429,0.36532408460461613,0.16201621216717005,30.0,0.5355320366613129,0.11749162317914785,50.0,0.7930727135320503
5,1.5597566316333222,0.15193034727335697,57.14285714285714,0.1466094619266886,53.90625,0.06439635572485905,0.1928168804216191,47.08994708994709,0.6114945391594403,0.1843322095757417,34.375,0.8458366143033054,0.21597051479685725,36.206896551724135,1.9810925742239969,0.17338987883754886,61.111111111111114,0.4548549934960251,0.0849249014372447,88.88888888888889,0.898375640011677,0.23271370713241962,46.15384615384615,2.451548858623058,0.14427217789357447,42.857142857142854,1.0013743199869083,0.16254770674970226,60.0,0.708974423316526,0.22319978841342542,37.5,0.8853338856733184
6,0.4595270656835416,0.11558969317895358,57.14285714285714,0.10175433682034651,57.8125,0.841155860704739,0.136613258517067,51.32275132275132,1.0291240209771346,0.11329854611774817,53.125,0.7326728492897411,0.13901236354901322,41.37931034482759,0.6519970641257722,0.18419576257288234,61.111111111111114,0.1180873855422751,0.09450832332474776,88.88888888888889,0.8752104926822718,0.16889833353516248,53.84615384615385,0.991282715586805,0.112911059489725,64.28571428571429,1.5433694824083997,0.1157166471951218,70.0,1.2542288784107223,0.15764577229941082,37.5,1.0567339665972932
7,0.6208927376899362,0.14310893250387138,38.095238095238095,0.09021514942341866,64.84375,0.6271004136210223,0.10350130586815465,59.25925925925925,1.7208100589560114,0.07514437363517193,75.0,0.5183913586646318,0.11611612303306995,64.65517241379311,1.2669958299512962,0.10558196127729369,77.77777777777779,0.3484859657538432,0.16789749970991905,44.44444444444444,0.9858212533828041,0.11629289313213603,53.84615384615385,0.5397874097181495,0.09232809087494498,71.42857142857143,0.5710502872796374,0.24320757119046235,40.0,1.3946976466685543,0.07230525314190375,50.0,1.494317124800201
8,1.4344291917669854,0.13412064141853836,50.0,0.06441336587638215,74.21875,0.2831042118268012,0.08829322790627998,59.78835978835979,0.8053916179867165,0.06208818896332873,84.375,0.48758860731623327,0.08993760531945687,62.06896551724138,0.9275839624019677,0.08786450137127227,66.66666666666666,0.3479940510929269,0.2785574051713799,55.55555555555556,0.7200588553674288,0.09694092532137176,69.23076923076923,0.2518485005422167,0.08053936403887962,71.42857142857143,0.6131535376923989,0.27576020992399697,40.0,0.942773195156598,0.0834779140968735,62.5,1.0681653055164453
