,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,4516.859202144977,4552.260896228903,0.0,0.0,0.0,0.0,0.0,7.785671844550285,0.0,0.0,0.0,0.0,0.0,9.778524021395919,10.652347031512754,0.0,0.0,0.0,0.0,0.0,22.124059272669303,40.08749342503665,0.0,0.0,0.0,0.0,0.0,26.86733030600358,13.173682143712362,0.0,0.0,0.0,0.0,0.0,6.860693182573551,221.79151655573764,0.0,0.0,0.0,0.0,0.0,400.29318316461956,83.64156001415738,0.0,0.0,0.0,0.0,0.0,82.64050011875813,628.5234268560852,0.0,0.0,0.0,0.0,0.0,603.3524125331571,193.05731044872277,0.0,0.0,0.0,0.0,0.0,998.8667600759899,448.12840959889354,0.0,0.0,0.0,0.0,0.0,236.10819865016396,184.92467010826243,0.0,0.0,0.0,0.0,0.0,135.49666880307626,1242.4899590025386,0.0,0.0,0.0,0.0,0.0,1186.9758883716224,164.02317667484544,0.0,0.0,0.0,0.0,0.0,549.5030708612974,39.56587109214459,0.0,0.0,0.0,0.0,0.0,138.4340144205145,168.44342973318254,0.0,0.0,0.0,0.0,0.0,271.77167320392147,4139.805468596379,0.0,0.0,0.0,0.0,0.0,4476.315439758241,769.928624441452,0.0,0.0,0.0,0.0,0.0,335.82782858319877
1,2842.6571616308884,3617.5933020936072,0.0,0.0,0.0,0.0,0.0,6.679725876237928,0.0,0.0,0.0,0.0,0.0,4.638568177200148,3.651395931525769,0.0,0.0,0.0,0.0,0.0,7.163677516462059,28.538548755282545,0.0,0.0,0.0,0.0,0.0,22.026675586004476,3.6512732608806866,0.0,0.0,0.0,0.0,0.0,7.969986863003066,228.9061111911144,0.0,0.0,0.0,0.0,0.0,164.02441021327922,79.59930747608297,0.0,0.0,0.0,0.0,0.0,5.8027403170194685,602.669207715169,0.0,0.0,0.0,0.0,0.0,147.18891489618585,128.1016270716339,0.0,0.0,0.0,0.0,0.0,491.7428096676121,340.0362608835808,0.0,0.0,0.0,0.0,0.0,11.7974983390844,109.89898365032319,0.0,0.0,0.0,0.0,0.0,157.23059339835262,1241.2009640072058,0.0,0.0,0.0,0.0,0.0,519.9453412142545,61.98749245947166,0.0,0.0,0.0,0.0,0.0,574.8037003484618,8.715435146198367,0.0,0.0,0.0,0.0,0.0,43.4532240740233,194.57562982488236,0.0,0.0,0.0,0.0,0.0,260.5288473954359,2866.4656440828703,0.0,0.0,0.0,0.0,0.0,2374.4817930269905,769.7764694894141,0.0,0.0,0.0,0.0,0.0,404.7413348727888
2,2159.326671064422,2497.0903684902046,0.0,0.0,0.0,0.0,0.0,5.26185842022014,0.0,0.0,0.0,0.0,0.0,8.772548512402864,2.1285109446875192,0.0,0.0,0.0,0.0,0.0,5.539958283283184,6.926616237003784,0.0,0.0,0.0,0.0,0.0,12.172369222540523,3.0595769796453745,0.0,0.0,0.0,0.0,0.0,9.493778550294325,170.78581938915838,0.0,0.0,0.0,0.0,0.0,446.70070103018594,74.64775900719893,0.0,0.0,0.0,0.0,0.0,46.35237191374958,278.73039836845896,0.0,0.0,0.0,0.0,0.0,311.6660272673642,63.962368943275024,0.0,0.0,0.0,0.0,0.0,14.001773077369744,134.4246765941915,0.0,0.0,0.0,0.0,0.0,73.77834003980725,83.11565656938339,0.0,0.0,0.0,0.0,0.0,55.96803488611475,1240.29300716689,0.0,0.0,0.0,0.0,0.0,1249.2834027402616,26.405422931782592,0.0,0.0,0.0,0.0,0.0,218.0421521282564,8.327149632203795,0.0,0.0,0.0,0.0,0.0,13.662860658330198,159.74907986437537,0.0,0.0,0.0,0.0,0.0,31.395720581855425,1491.491885397349,0.0,0.0,0.0,0.0,0.0,2078.664441613501,720.6450896131505,0.0,0.0,0.0,0.0,0.0,356.4725356305212
3,847.6027001006923,1209.741495017422,0.0,0.0,0.0,0.0,0.0,3.0196765320851955,0.0,0.0,0.0,0.0,0.0,0.4577770880546616,1.7524900588746528,0.0,0.0,0.0,0.0,0.0,4.394063665204882,5.4827125501462035,0.0,0.0,0.0,0.0,0.0,13.285678960278048,3.647716769945057,0.0,0.0,0.0,0.0,0.0,1.7529180728821532,181.17704405585923,0.0,0.0,0.0,0.0,0.0,534.8150133242349,67.81544939752061,0.0,0.0,0.0,0.0,0.0,105.49155773505247,183.0293852473843,0.0,0.0,0.0,0.0,0.0,154.46582701651587,51.52176363659021,0.0,0.0,0.0,0.0,0.0,239.21743252684243,128.0298658835359,0.0,0.0,0.0,0.0,0.0,83.69203390360182,199.84112272991092,0.0,0.0,0.0,0.0,0.0,26.521440988908275,1237.2294473146167,0.0,0.0,0.0,0.0,0.0,1072.8382037678184,119.4551726824267,0.0,0.0,0.0,0.0,0.0,279.28049984263845,8.900297026857453,0.0,0.0,0.0,0.0,0.0,8.904622465563982,130.10295648818172,0.0,0.0,0.0,0.0,0.0,5.862046853348308,482.75584617534025,0.0,0.0,0.0,0.0,0.0,440.52277822274954,423.9068941312391,0.0,0.0,0.0,0.0,0.0,263.8107258377305
4,486.16398557580135,623.2221448026144,0.0,0.0,0.0,0.0,0.0,6.971987657516425,0.0,0.0,0.0,0.0,0.0,5.414441385536645,4.092849330423662,0.0,0.0,0.0,0.0,0.0,11.003651972317561,9.362000073196494,0.0,0.0,0.0,0.0,0.0,6.0838787128525444,5.0018897756961636,0.0,0.0,0.0,0.0,0.0,0.8574357707700901,158.62488248903776,0.0,0.0,0.0,0.0,0.0,180.66176120773576,70.49886301313255,0.0,0.0,0.0,0.0,0.0,86.5112170436774,199.78339724478676,0.0,0.0,0.0,0.0,0.0,16.435308218033633,64.84211469004113,0.0,0.0,0.0,0.0,0.0,102.80381017087457,87.3040934166529,0.0,0.0,0.0,0.0,0.0,3.2533208674835805,115.164760129074,0.0,0.0,0.0,0.0,0.0,179.99382056888166,836.2292223951066,0.0,0.0,0.0,0.0,0.0,1260.6248234810555,77.57152552011462,0.0,0.0,0.0,0.0,0.0,105.3242675502357,13.255478538691687,0.0,0.0,0.0,0.0,0.0,28.333956672569713,165.09503735364578,0.0,0.0,0.0,0.0,0.0,32.27253379536455,357.06196738418305,0.0,0.0,0.0,0.0,0.0,97.77899076387797,305.47905979934364,0.0,0.0,0.0,0.0,0.0,159.37440360939226
5,310.65684559302014,380.9595146271897,0.0,0.0,0.0,0.0,0.0,5.291252218254879,0.0,0.0,0.0,0.0,0.0,1.814192753669407,1.912928604886737,0.0,0.0,0.0,0.0,0.0,1.2515687628709995,4.009636706387098,0.0,0.0,0.0,0.0,0.0,4.655252954573217,2.7917745718058953,0.0,0.0,0.0,0.0,0.0,1.0629278785571337,192.83562415496849,0.0,0.0,0.0,0.0,0.0,154.26935658432026,50.45707249587061,0.0,0.0,0.0,0.0,0.0,10.304985542076805,162.738563217808,0.0,0.0,0.0,0.0,0.0,94.94272546816177,87.94179607092508,0.0,0.0,0.0,0.0,0.0,5.695916326476651,67.33504382257638,0.0,0.0,0.0,0.0,0.0,24.379445049418283,116.45321815774159,0.0,0.0,0.0,0.0,0.0,100.13901565297135,442.888116166307,0.0,0.0,0.0,0.0,0.0,493.95377704213433,114.43929694811155,0.0,0.0,0.0,0.0,0.0,106.81708290124057,11.176116620732323,0.0,0.0,0.0,0.0,0.0,39.247628932294155,111.34676147997452,0.0,0.0,0.0,0.0,0.0,57.89269743119275,237.11641609067237,0.0,0.0,0.0,0.0,0.0,63.72114230562903,105.69953103846309,0.0,0.0,0.0,0.0,0.0,25.47134722338135
6,192.87829231702335,216.97024080172918,0.0,0.0,0.0,0.0,0.0,4.7407973811950015,0.0,0.0,0.0,0.0,0.0,3.3992819039755235,4.094340710587383,0.0,0.0,0.0,0.0,0.0,5.441261507460817,12.869457606574114,0.0,0.0,0.0,0.0,0.0,57.96700149816356,3.847878935376672,0.0,0.0,0.0,0.0,0.0,10.48101449266287,155.73123372172978,0.0,0.0,0.0,0.0,0.0,216.39572188929196,51.529024157372724,0.0,0.0,0.0,0.0,0.0,31.60393196913326,157.3870390318984,0.0,0.0,0.0,0.0,0.0,518.4239053864342,56.870187193851315,0.0,0.0,0.0,0.0,0.0,186.65693557244524,68.867764440583,0.0,0.0,0.0,0.0,0.0,174.52449642534063,89.87692627492333,0.0,0.0,0.0,0.0,0.0,38.792078721121186,268.0406897814991,0.0,0.0,0.0,0.0,0.0,290.30959565154564,40.919197181798374,0.0,0.0,0.0,0.0,0.0,99.01535191921178,16.492160953441807,0.0,0.0,0.0,0.0,0.0,15.210774359322096,172.2245087521531,0.0,0.0,0.0,0.0,0.0,6.970276623217477,231.73402819485014,0.0,0.0,0.0,0.0,0.0,73.8624099258491,88.53868207446716,0.0,0.0,0.0,0.0,0.0,150.92778677914887
7,100.33148080079779,150.9330581973298,0.0,0.0,0.0,0.0,0.0,3.9571942302176137,0.0,0.0,0.0,0.0,0.0,1.454126370984535,2.7860790626920333,0.0,0.0,0.0,0.0,0.0,7.357997019698994,5.083414134401344,0.0,0.0,0.0,0.0,0.0,23.316634195985944,8.258947899692275,0.0,0.0,0.0,0.0,0.0,5.251595922526085,126.63151513718917,0.0,0.0,0.0,0.0,0.0,183.10892489875852,46.117867607189346,0.0,0.0,0.0,0.0,0.0,22.80249189738503,217.33840450436804,0.0,0.0,0.0,0.0,0.0,184.5586636548193,57.245650817269414,0.0,0.0,0.0,0.0,0.0,26.82605673333505,49.91386231647322,0.0,0.0,0.0,0.0,0.0,201.86178999898468,92.07823048066432,0.0,0.0,0.0,0.0,0.0,80.44799661392473,160.53012030973662,0.0,0.0,0.0,0.0,0.0,261.8598676134067,39.23357669433261,0.0,0.0,0.0,0.0,0.0,47.85855724326069,34.59146378459988,0.0,0.0,0.0,0.0,0.0,2.248290268478309,122.02347595870783,0.0,0.0,0.0,0.0,0.0,5.846048592205036,247.67166789806265,0.0,0.0,0.0,0.0,0.0,133.60357737436485,94.33794123723165,0.0,0.0,0.0,0.0,0.0,34.5748018104081
8,76.01955884766741,99.8006403472569,0.0,0.0,0.0,0.0,0.0,3.008860658252377,0.0,0.0,0.0,0.0,0.0,14.987538695426524,2.35604570763951,0.0,0.0,0.0,0.0,0.0,2.7636132610751507,5.481271847905592,0.0,0.0,0.0,0.0,0.0,5.572015511766982,2.7278358495188613,0.0,0.0,0.0,0.0,0.0,0.6859843610600329,132.25749396697796,0.0,0.0,0.0,0.0,0.0,79.86279168420131,43.93406953245497,0.0,0.0,0.0,0.0,0.0,11.204296287496634,133.49453008895517,0.0,0.0,0.0,0.0,0.0,18.59937681772783,70.8028662457866,0.0,0.0,0.0,0.0,0.0,34.61449703058869,55.548292978358745,0.0,0.0,0.0,0.0,0.0,9.852304872625888,94.51603981634045,0.0,0.0,0.0,0.0,0.0,123.40319886486523,198.50305467778514,0.0,0.0,0.0,0.0,0.0,218.78099099321716,29.017815759141563,0.0,0.0,0.0,0.0,0.0,101.50965374061573,17.33718936899163,0.0,0.0,0.0,0.0,0.0,11.579320122229852,96.56086997941554,0.0,0.0,0.0,0.0,0.0,25.148363480605855,158.11672445353088,0.0,0.0,0.0,0.0,0.0,84.40003681697976,82.95556520815951,0.0,0.0,0.0,0.0,0.0,46.782970316959194
