,DUP16p11_2,DUP16p11_2,DUP16p11_2,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.8581694738320651,0.12844673639379015,50.0,0.14300044154169606,54.54545454545454,0.10411974209145008
1,0.1786663246292096,0.12132292202881922,41.66666666666667,0.134939572932863,54.54545454545454,0.12486854513903904
2,0.434058549099253,0.12010176731201101,66.66666666666666,0.17980484290581644,63.63636363636363,0.006611678879910617
3,0.10595226216724173,0.15547501829755025,50.0,0.1877310046094239,63.63636363636363,0.7529244370664103
4,0.5128652751679341,0.09811433610322444,75.0,0.1614662983273995,68.18181818181817,0.023117608238752644
5,0.0036891493092047877,0.12495726551887891,58.333333333333336,0.3169167771318328,52.27272727272727,1.4080752640576866
6,0.0069951947164781135,0.11588325264376054,66.66666666666666,0.1661387035245,68.18181818181817,0.0004067963785049042
7,0.00036215080389546343,0.124608643692034,83.33333333333334,0.30274489927231585,56.81818181818182,8.008554506473577e-05
8,0.02276127683959893,0.14350357841775582,66.66666666666666,0.23589559875884672,68.18181818181817,0.002465099794405967
9,0.0028888654715928073,0.13716912700305797,66.66666666666666,0.19162117782043522,70.45454545454545,0.0013599195102785336
10,0.00016476172628614858,0.15125521221019136,66.66666666666666,0.27641538082610656,63.63636363636363,5.111218558900211e-07
11,0.004392516012917775,0.17189533457114614,66.66666666666666,0.2661622493438961,68.18181818181817,9.045260801810293e-07
12,0.0014201172298612197,0.15144308316906432,66.66666666666666,0.25153267601225004,65.9090909090909,5.336133946528891e-05
13,0.0015983503451126027,0.16672456252037546,66.66666666666666,0.29231580874484847,65.9090909090909,5.897739327462636e-07
14,0.00044570338598572004,0.18482245725014554,66.66666666666666,0.2689864592447849,68.18181818181817,8.071674380995538e-06
15,0.000804207972782196,0.1953378681440239,66.66666666666666,0.2501460580762817,68.18181818181817,0.0008007808846861002
16,0.0005712109667408247,0.1906002663694144,66.66666666666666,0.27973489342781166,65.9090909090909,8.764665607022198e-07
17,0.00010187984318620419,0.14805433998578796,66.66666666666666,0.2884730108382473,68.18181818181817,6.112967456348499e-08
18,0.001214463053777001,0.18959737818541947,66.66666666666666,0.28106529519397777,68.18181818181817,6.674746066253697e-08
19,0.0006349181510214253,0.1792849668965615,66.66666666666666,0.31021199929976667,68.18181818181817,6.096663733904176e-07
20,0.0002600092789413345,0.13181127031302445,66.66666666666666,0.2628369324363549,68.18181818181817,0.00011566750950909739
21,0.00034876869102668174,0.18246481207004872,66.66666666666666,0.2764994241608016,68.18181818181817,4.957895984416917e-05
22,0.00022426564738776131,0.1521760616340667,66.66666666666666,0.3071408670160699,68.18181818181817,2.1706034511805894e-08
23,0.00017844570429561624,0.24073497158542068,66.66666666666666,0.2842094376096804,68.18181818181817,0.0014276457321517882
24,0.00043362665508278034,0.15204700388218959,66.66666666666666,0.30836444788065126,68.18181818181817,0.0006377765361246286
25,0.00012602439871506926,0.1889939447691542,66.66666666666666,0.27376827638021684,68.18181818181817,0.00044885081724647236
26,0.00039107979377129437,0.19032914663689615,66.66666666666666,0.33801287684018677,68.18181818181817,1.848871719635875e-06
27,0.000410773565649901,0.20573094841587203,66.66666666666666,0.3229260769531669,68.18181818181817,0.0008290985270405348
28,0.00019944285774699716,0.20289120814319697,66.66666666666666,0.2723907038541702,68.18181818181817,0.00014898081548818276
29,7.946637806793632e-05,0.1428131866079667,66.66666666666666,0.29115826530057026,68.18181818181817,0.00018953146825870208
30,0.00014812461207483295,0.15929814416909585,66.66666666666666,0.2853928825720997,68.18181818181817,1.2409294177215862e-07
