,NYU,NYU,NYU,NYU,NYU,NYU,NYU,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
9,13.021444061774123,7.638031632034549,0.0,0.0,0.0,0.0,0.0,0.42762172573411145,0.0,0.0,0.0,0.0,0.0,6.995403024940167,0.8095527625347452,0.0,0.0,0.0,0.0,0.0,0.4149894973021224,0.8142464843418423,0.0,0.0,0.0,0.0,0.0,22.07938301474148,0.9715649167215406,0.0,0.0,0.0,0.0,0.0,4.60199404374395,15.602537050798931,0.0,0.0,0.0,0.0,0.0,160.51566180966736,24.082834485005517,0.0,0.0,0.0,0.0,0.0,53.110216916512925,7.522801529496176,0.0,0.0,0.0,0.0,0.0,110.90048836354983,10.752724350703694,0.0,0.0,0.0,0.0,0.0,351.52086888715735,10.973285260555269,0.0,0.0,0.0,0.0,0.0,78.39150164313789,89.1040180051097,0.0,0.0,0.0,0.0,0.0,271.4568917748662,5.385536016520461,0.0,0.0,0.0,0.0,0.0,136.51778957623856,1.6019708288648793,0.0,0.0,0.0,0.0,0.0,26.356470946129814,16.675943197510094,0.0,0.0,0.0,0.0,0.0,51.774970148817225,101.40833427881407,0.0,0.0,0.0,0.0,0.0,338.5858910918811,27.444571562886598,0.0,0.0,0.0,0.0,0.0,22.676374947194994,20.87382744419192,0.0,0.0,0.0,0.0,0.0,14.545521121472298,13.590051743339297,0.0,0.0,0.0,0.0,0.0,30.567833532375765
10,3.3698638841094755,4.637873403177183,0.0,0.0,0.0,0.0,0.0,0.262808486724134,0.0,0.0,0.0,0.0,0.0,2.0616118552910745,0.7463710200081383,0.0,0.0,0.0,0.0,0.0,4.1367665689865945,0.7301287537941561,0.0,0.0,0.0,0.0,0.0,10.863677810387358,0.4743983416351178,0.0,0.0,0.0,0.0,0.0,16.024195731170952,14.03137997158796,0.0,0.0,0.0,0.0,0.0,117.52880973197372,12.620146893872947,0.0,0.0,0.0,0.0,0.0,37.805582984165596,7.547530966427523,0.0,0.0,0.0,0.0,0.0,43.84713211749046,9.759148552392395,0.0,0.0,0.0,0.0,0.0,73.71925973335183,11.614069685720347,0.0,0.0,0.0,0.0,0.0,87.10230212510272,18.018533518854237,0.0,0.0,0.0,0.0,0.0,194.274786279007,4.123393751117402,0.0,0.0,0.0,0.0,0.0,68.67062860830993,3.2644429768701957,0.0,0.0,0.0,0.0,0.0,0.46681325408935787,12.852052436978449,0.0,0.0,0.0,0.0,0.0,23.690540189867466,57.085068970404485,0.0,0.0,0.0,0.0,0.0,122.18134131723166,30.461217528551106,0.0,0.0,0.0,0.0,0.0,27.3333983736503,10.697497880783065,0.0,0.0,0.0,0.0,0.0,147.56876251500927,14.342514476373067,0.0,0.0,0.0,0.0,0.0,30.815871062063273
11,23.688613677951423,4.637410664120626,0.0,0.0,0.0,0.0,0.0,1.642388432400813,0.0,0.0,0.0,0.0,0.0,3.6514876190802226,0.7214815934021477,0.0,0.0,0.0,0.0,0.0,1.827553197581576,0.8396195145655834,0.0,0.0,0.0,0.0,0.0,4.367230639645235,0.8184617236676188,0.0,0.0,0.0,0.0,0.0,2.7770230327321355,12.969174648469004,0.0,0.0,0.0,0.0,0.0,155.43546215479955,13.0499816356208,0.0,0.0,0.0,0.0,0.0,14.92449162651139,8.951180773560054,0.0,0.0,0.0,0.0,0.0,46.0986689324445,11.831549254427435,0.0,0.0,0.0,0.0,0.0,0.10126756912804909,12.074213346316014,0.0,0.0,0.0,0.0,0.0,55.36311314113414,19.74388863831497,0.0,0.0,0.0,0.0,0.0,205.73233948263436,4.755888444290188,0.0,0.0,0.0,0.0,0.0,61.996317986913866,3.0551130439378738,0.0,0.0,0.0,0.0,0.0,16.004227120136335,13.827819104669922,0.0,0.0,0.0,0.0,0.0,32.82948709561072,29.086691193669246,0.0,0.0,0.0,0.0,0.0,239.24920339218266,15.975961500915542,0.0,0.0,0.0,0.0,0.0,59.39976878648985,13.786939094721891,0.0,0.0,0.0,0.0,0.0,31.884880403819093,14.095421160326019,0.0,0.0,0.0,0.0,0.0,24.364491895737892
12,12.495272077553928,5.040842738289535,0.0,0.0,0.0,0.0,0.0,0.2284518185251003,0.0,0.0,0.0,0.0,0.0,4.3370433548304,0.6597790857873321,0.0,0.0,0.0,0.0,0.0,5.506250567938634,0.8818387476104981,0.0,0.0,0.0,0.0,0.0,6.768945117010073,0.7071709676677944,0.0,0.0,0.0,0.0,0.0,3.5511561376913003,12.911675784380549,0.0,0.0,0.0,0.0,0.0,349.1965076480739,13.310702757954425,0.0,0.0,0.0,0.0,0.0,1.6437438566647375,8.539256704160723,0.0,0.0,0.0,0.0,0.0,91.66696922876243,11.668403062373754,0.0,0.0,0.0,0.0,0.0,121.70130868533371,8.96306318661174,0.0,0.0,0.0,0.0,0.0,48.444240638335685,16.417385766238386,0.0,0.0,0.0,0.0,0.0,288.90779396149384,5.108258677027555,0.0,0.0,0.0,0.0,0.0,32.52127402388395,3.050365912083713,0.0,0.0,0.0,0.0,0.0,15.294985177110156,10.92071062015737,0.0,0.0,0.0,0.0,0.0,28.880275381826124,33.95583902286982,0.0,0.0,0.0,0.0,0.0,95.72778938574936,46.90684035992795,0.0,0.0,0.0,0.0,0.0,19.754822376201126,11.387055005477704,0.0,0.0,0.0,0.0,0.0,17.063567018488552,16.578954517160046,0.0,0.0,0.0,0.0,0.0,45.45924029406103
13,41.39537039338537,4.434529779187742,0.0,0.0,0.0,0.0,0.0,0.28714751601392485,0.0,0.0,0.0,0.0,0.0,11.76486749618328,0.6448534511260164,0.0,0.0,0.0,0.0,0.0,1.5046903907059224,0.9021075129719915,0.0,0.0,0.0,0.0,0.0,3.5062761928969177,0.4483975589886476,0.0,0.0,0.0,0.0,0.0,12.903971775059878,16.411624156723676,0.0,0.0,0.0,0.0,0.0,187.4205681314404,10.602985073338216,0.0,0.0,0.0,0.0,0.0,3.515330888631965,10.043177762120298,0.0,0.0,0.0,0.0,0.0,26.933477847138864,12.593766960779456,0.0,0.0,0.0,0.0,0.0,0.0004819558173193263,9.319517230249229,0.0,0.0,0.0,0.0,0.0,10.483440432747198,10.794683751157686,0.0,0.0,0.0,0.0,0.0,173.23606132344204,3.946847772466718,0.0,0.0,0.0,0.0,0.0,48.63654270727643,1.9510944472213496,0.0,0.0,0.0,0.0,0.0,11.372462656609487,16.224601865746525,0.0,0.0,0.0,0.0,0.0,60.56769898576349,22.48285816231097,0.0,0.0,0.0,0.0,0.0,102.6144136335649,20.66656151182941,0.0,0.0,0.0,0.0,0.0,57.139619952776656,44.29188651908812,0.0,0.0,0.0,0.0,0.0,233.45905892766314,11.1400468322815,0.0,0.0,0.0,0.0,0.0,15.366315297971756
14,16.80805889376315,5.072677657185281,0.0,0.0,0.0,0.0,0.0,0.8603120200800561,0.0,0.0,0.0,0.0,0.0,2.223466742055642,0.6938552897298791,0.0,0.0,0.0,0.0,0.0,1.782039517265649,1.3665165672230855,0.0,0.0,0.0,0.0,0.0,1.3041294722481287,1.5557932972732438,0.0,0.0,0.0,0.0,0.0,8.584941363539807,8.597623578754673,0.0,0.0,0.0,0.0,0.0,182.61359707479906,12.667016705026054,0.0,0.0,0.0,0.0,0.0,23.69365248407638,10.68087121777437,0.0,0.0,0.0,0.0,0.0,4.926119283479735,10.68003538065313,0.0,0.0,0.0,0.0,0.0,64.67392757698735,10.885771097736471,0.0,0.0,0.0,0.0,0.0,39.27358052493449,10.657856946091059,0.0,0.0,0.0,0.0,0.0,248.61574687003667,4.205654182056974,0.0,0.0,0.0,0.0,0.0,35.6828345199367,3.7487567055049884,0.0,0.0,0.0,0.0,0.0,16.050128472361024,16.380789617434594,0.0,0.0,0.0,0.0,0.0,6.647821051564922,32.82466204020052,0.0,0.0,0.0,0.0,0.0,146.84306658071097,44.617125735996865,0.0,0.0,0.0,0.0,0.0,49.11456843420214,11.204132871994386,0.0,0.0,0.0,0.0,0.0,8.315751228693191,12.965783088963308,0.0,0.0,0.0,0.0,0.0,23.821033449526382
15,68.553874148555,5.517506967531523,0.0,0.0,0.0,0.0,0.0,1.2136868047325498,0.0,0.0,0.0,0.0,0.0,6.295360168668341,1.4012262216525597,0.0,0.0,0.0,0.0,0.0,2.7108332357213123,0.7813442317701693,0.0,0.0,0.0,0.0,0.0,4.839534624589347,0.6117748794160411,0.0,0.0,0.0,0.0,0.0,2.326052132895722,7.998496228045748,0.0,0.0,0.0,0.0,0.0,102.0546376118144,18.164886049410548,0.0,0.0,0.0,0.0,0.0,43.517048056152696,9.951066097844855,0.0,0.0,0.0,0.0,0.0,0.7225426976078566,9.416405007963492,0.0,0.0,0.0,0.0,0.0,1.1346972321472633,12.629813475140173,0.0,0.0,0.0,0.0,0.0,56.83521272933758,6.2793190719813845,0.0,0.0,0.0,0.0,0.0,175.28147143190427,5.494236498285081,0.0,0.0,0.0,0.0,0.0,45.649297293823444,5.072694028662095,0.0,0.0,0.0,0.0,0.0,10.328552691932307,19.27466546338216,0.0,0.0,0.0,0.0,0.0,48.09900637005836,39.540024299307674,0.0,0.0,0.0,0.0,0.0,44.26408626139727,36.734173375080886,0.0,0.0,0.0,0.0,0.0,9.586511082514942,38.994089775083566,0.0,0.0,0.0,0.0,0.0,131.0415504148362,17.722065171650012,0.0,0.0,0.0,0.0,0.0,37.91075758097242
16,23.88815681299061,4.289040841124689,0.0,0.0,0.0,0.0,0.0,0.2500868906640871,0.0,0.0,0.0,0.0,0.0,0.4948571005533576,0.477695078159023,0.0,0.0,0.0,0.0,0.0,0.8754499196546787,0.7233240627419234,0.0,0.0,0.0,0.0,0.0,3.5304817280456415,0.23193054327740575,0.0,0.0,0.0,0.0,0.0,9.611625075817878,12.67377789191736,0.0,0.0,0.0,0.0,0.0,405.26217741121735,9.967808066857163,0.0,0.0,0.0,0.0,0.0,47.54411288974491,12.088140902705138,0.0,0.0,0.0,0.0,0.0,11.117374380484376,18.300332639649127,0.0,0.0,0.0,0.0,0.0,105.82810494243562,9.086765170263186,0.0,0.0,0.0,0.0,0.0,20.979442619136893,6.075028012888087,0.0,0.0,0.0,0.0,0.0,47.15395067213113,5.876480625445124,0.0,0.0,0.0,0.0,0.0,26.999437269112235,1.4110996204529132,0.0,0.0,0.0,0.0,0.0,20.746931848800248,10.620083607793696,0.0,0.0,0.0,0.0,0.0,10.381684622865087,19.365552873482287,0.0,0.0,0.0,0.0,0.0,101.02874527423727,9.877941490398879,0.0,0.0,0.0,0.0,0.0,9.357241167270935,16.59551143876531,0.0,0.0,0.0,0.0,0.0,105.56476245240785,14.79905194536221,0.0,0.0,0.0,0.0,0.0,69.51394136575225
17,16.289680924063823,4.730266056855935,0.0,0.0,0.0,0.0,0.0,0.40282923429766543,0.0,0.0,0.0,0.0,0.0,1.3526985842192465,0.39003986300655114,0.0,0.0,0.0,0.0,0.0,3.3064037445734074,0.8905440430367532,0.0,0.0,0.0,0.0,0.0,8.76444520269574,2.960868338971443,0.0,0.0,0.0,0.0,0.0,12.230567841621703,8.29542555686239,0.0,0.0,0.0,0.0,0.0,64.82637245738592,9.658158759336871,0.0,0.0,0.0,0.0,0.0,5.144080347591737,8.869597902458096,0.0,0.0,0.0,0.0,0.0,42.98315560472434,13.25720510860508,0.0,0.0,0.0,0.0,0.0,228.23378285721427,8.34381074079367,0.0,0.0,0.0,0.0,0.0,11.865853645672434,5.2766310323138175,0.0,0.0,0.0,0.0,0.0,190.39047614343855,5.820822123629609,0.0,0.0,0.0,0.0,0.0,27.416991772766625,2.1046821719065685,0.0,0.0,0.0,0.0,0.0,6.622165364930908,15.501352621232556,0.0,0.0,0.0,0.0,0.0,54.06944884352216,36.33417337096277,0.0,0.0,0.0,0.0,0.0,54.82007041292221,10.454356071233068,0.0,0.0,0.0,0.0,0.0,71.3313744042972,13.531784199420263,0.0,0.0,0.0,0.0,0.0,16.653607905014645,10.830124006052692,0.0,0.0,0.0,0.0,0.0,21.127004161640905
18,20.588438204570355,3.7375311938588798,0.0,0.0,0.0,0.0,0.0,1.208961314895454,0.0,0.0,0.0,0.0,0.0,7.51496528676644,0.5547124176270107,0.0,0.0,0.0,0.0,0.0,0.5333158299358979,0.8166934164896303,0.0,0.0,0.0,0.0,0.0,5.186614193876168,0.32391707546541576,0.0,0.0,0.0,0.0,0.0,2.598286571448255,14.288262048374019,0.0,0.0,0.0,0.0,0.0,131.604429727796,9.867632092099514,0.0,0.0,0.0,0.0,0.0,26.266944726326834,9.970792415443752,0.0,0.0,0.0,0.0,0.0,27.803360162408353,11.369306846144456,0.0,0.0,0.0,0.0,0.0,12.855194389598353,8.837033164580392,0.0,0.0,0.0,0.0,0.0,63.746761439194216,13.727730528014714,0.0,0.0,0.0,0.0,0.0,168.12344647472779,8.168931718403003,0.0,0.0,0.0,0.0,0.0,25.737460608551334,2.4266228202904694,0.0,0.0,0.0,0.0,0.0,0.7331965549346116,11.20206131130938,0.0,0.0,0.0,0.0,0.0,44.212488377142364,29.54469714121147,0.0,0.0,0.0,0.0,0.0,90.11744630033,20.366313797915012,0.0,0.0,0.0,0.0,0.0,13.890773148086884,9.1358562294411,0.0,0.0,0.0,0.0,0.0,73.91305939352642,9.74983144548079,0.0,0.0,0.0,0.0,0.0,21.01529308458676
19,38.30611744347276,5.617337691933605,0.0,0.0,0.0,0.0,0.0,2.406627732818846,0.0,0.0,0.0,0.0,0.0,8.865822001623181,0.577883645591794,0.0,0.0,0.0,0.0,0.0,0.6325770284345094,2.7940788057910946,0.0,0.0,0.0,0.0,0.0,20.42880213966993,0.34119421107196657,0.0,0.0,0.0,0.0,0.0,1.9292710539807463,7.173782608312332,0.0,0.0,0.0,0.0,0.0,141.40177334128617,9.795458316883785,0.0,0.0,0.0,0.0,0.0,1.09049747599781,9.60006724329795,0.0,0.0,0.0,0.0,0.0,6.408846515053936,11.759880277389835,0.0,0.0,0.0,0.0,0.0,164.36211761783173,7.786041266930811,0.0,0.0,0.0,0.0,0.0,90.17376931578534,11.548426624356047,0.0,0.0,0.0,0.0,0.0,73.71666955518977,3.6779566043577883,0.0,0.0,0.0,0.0,0.0,19.58125215405028,1.2142421672053025,0.0,0.0,0.0,0.0,0.0,3.913242536072861,11.27406631845315,0.0,0.0,0.0,0.0,0.0,36.11310006989514,27.173500051710295,0.0,0.0,0.0,0.0,0.0,28.911087180459702,26.070612274356687,0.0,0.0,0.0,0.0,0.0,21.59816439880282,15.614316991402921,0.0,0.0,0.0,0.0,0.0,18.15261653610269,8.795016155913016,0.0,0.0,0.0,0.0,0.0,24.410820661068904
20,6.866821785641465,5.15765384548465,0.0,0.0,0.0,0.0,0.0,0.26722992599288453,0.0,0.0,0.0,0.0,0.0,6.922480110628205,0.7497397198882738,0.0,0.0,0.0,0.0,0.0,2.065236743754972,0.8670252189262703,0.0,0.0,0.0,0.0,0.0,1.0975417787353843,0.10719724875257805,0.0,0.0,0.0,0.0,0.0,19.98707222616975,5.0348377834865765,0.0,0.0,0.0,0.0,0.0,39.68322094621022,9.157696526104958,0.0,0.0,0.0,0.0,0.0,89.27426524707053,10.609694210737679,0.0,0.0,0.0,0.0,0.0,1.9287971709815015,10.082241359663893,0.0,0.0,0.0,0.0,0.0,30.868809290289025,8.963980680145244,0.0,0.0,0.0,0.0,0.0,111.75112051274651,16.724665851199376,0.0,0.0,0.0,0.0,0.0,74.91980654259216,3.7971811641383546,0.0,0.0,0.0,0.0,0.0,12.700777126506086,2.0871681305732084,0.0,0.0,0.0,0.0,0.0,6.390704015199247,11.474244064790671,0.0,0.0,0.0,0.0,0.0,37.36169316539981,55.42706986386539,0.0,0.0,0.0,0.0,0.0,105.80188937295641,17.05760706602775,0.0,0.0,0.0,0.0,0.0,36.6275698116166,11.64784071124961,0.0,0.0,0.0,0.0,0.0,85.48783833165511,9.255283324490248,0.0,0.0,0.0,0.0,0.0,9.519072362889109
21,24.994287410908232,3.011567595100036,0.0,0.0,0.0,0.0,0.0,0.34321297921509447,0.0,0.0,0.0,0.0,0.0,3.110343852437488,0.4782055102499941,0.0,0.0,0.0,0.0,0.0,0.9453646829375341,1.8109780387876457,0.0,0.0,0.0,0.0,0.0,2.514200539947127,0.15151161498874016,0.0,0.0,0.0,0.0,0.0,3.1106560664456766,4.820454819564075,0.0,0.0,0.0,0.0,0.0,18.227734101675242,7.142882183207167,0.0,0.0,0.0,0.0,0.0,21.040663264252306,9.942863324562694,0.0,0.0,0.0,0.0,0.0,29.312817413419626,13.788989518331759,0.0,0.0,0.0,0.0,0.0,1.8980372543222217,8.598793148309118,0.0,0.0,0.0,0.0,0.0,22.945009310179373,16.94016707750527,0.0,0.0,0.0,0.0,0.0,92.09623872417937,3.551403217434835,0.0,0.0,0.0,0.0,0.0,10.886044210674902,1.2637234870480292,0.0,0.0,0.0,0.0,0.0,1.8202791849389026,13.780780728381657,0.0,0.0,0.0,0.0,0.0,6.271260835459042,39.548854329618834,0.0,0.0,0.0,0.0,0.0,67.70146130868248,12.322420045772216,0.0,0.0,0.0,0.0,0.0,26.636112129429616,7.442143286914653,0.0,0.0,0.0,0.0,0.0,15.90991240640361,7.63275587865115,0.0,0.0,0.0,0.0,0.0,40.66109445647533
22,14.135102567698715,2.865612457614628,0.0,0.0,0.0,0.0,0.0,0.5518768000924011,0.0,0.0,0.0,0.0,0.0,2.21539802762321,0.4143378265379196,0.0,0.0,0.0,0.0,0.0,2.2178277263831805,3.3280429559146674,0.0,0.0,0.0,0.0,0.0,9.6217035782062,0.19606978643406314,0.0,0.0,0.0,0.0,0.0,0.8191060086806256,7.184837760211895,0.0,0.0,0.0,0.0,0.0,19.951198928577636,9.841479886739407,0.0,0.0,0.0,0.0,0.0,51.82487520351878,9.099936581609434,0.0,0.0,0.0,0.0,0.0,3.3676956124631867,15.982815629432233,0.0,0.0,0.0,0.0,0.0,14.384539938436934,11.017647410302304,0.0,0.0,0.0,0.0,0.0,35.42986163495914,5.4600299113820165,0.0,0.0,0.0,0.0,0.0,48.49465561614485,4.499624885940651,0.0,0.0,0.0,0.0,0.0,20.431411025886675,1.0191553188431928,0.0,0.0,0.0,0.0,0.0,22.186482419766055,12.225714415394478,0.0,0.0,0.0,0.0,0.0,24.00404068880174,23.679207585002274,0.0,0.0,0.0,0.0,0.0,17.69953245343035,14.275810566618114,0.0,0.0,0.0,0.0,0.0,13.99356279653033,9.368390651334213,0.0,0.0,0.0,0.0,0.0,39.249178262361724,7.207892782040606,0.0,0.0,0.0,0.0,0.0,19.981998326652032
23,187.11009096020945,15.743033371287039,0.0,0.0,0.0,0.0,0.0,3.074581515451587,0.0,0.0,0.0,0.0,0.0,15.057933060846338,0.40591248327510826,0.0,0.0,0.0,0.0,0.0,1.1002306057811517,7.7548310797698115,0.0,0.0,0.0,0.0,0.0,3.594860844401925,1.9699401722817487,0.0,0.0,0.0,0.0,0.0,3.571310589501915,84.24715270784068,0.0,0.0,0.0,0.0,0.0,121.975319710856,12.001480219466597,0.0,0.0,0.0,0.0,0.0,12.46801532300558,19.105107924005594,0.0,0.0,0.0,0.0,0.0,39.29934208041703,47.59027994167345,0.0,0.0,0.0,0.0,0.0,2.798326039484122,7.630129887181262,0.0,0.0,0.0,0.0,0.0,16.487636633682968,53.12418220437134,0.0,0.0,0.0,0.0,0.0,49.11390586297953,22.240955951486434,0.0,0.0,0.0,0.0,0.0,132.34841842321708,4.728311089790228,0.0,0.0,0.0,0.0,0.0,37.28631205793567,12.728343218666625,0.0,0.0,0.0,0.0,0.0,15.889040604695447,20.551895572314884,0.0,0.0,0.0,0.0,0.0,53.21927872617184,65.41849686023474,0.0,0.0,0.0,0.0,0.0,340.8456403829182,61.36558862643851,0.0,0.0,0.0,0.0,0.0,60.019762315913525,8.01693332762691,0.0,0.0,0.0,0.0,0.0,46.93870111649861
24,76.78147717909391,6.444401151665843,0.0,0.0,0.0,0.0,0.0,1.4321312757106859,0.0,0.0,0.0,0.0,0.0,0.2774764280190834,0.5854658015842559,0.0,0.0,0.0,0.0,0.0,1.1376138321087774,0.757609069920394,0.0,0.0,0.0,0.0,0.0,2.9783280461173423,7.648462689335657,0.0,0.0,0.0,0.0,0.0,0.8958677453420008,7.953263332158809,0.0,0.0,0.0,0.0,0.0,98.24460182753208,8.4727552557848,0.0,0.0,0.0,0.0,0.0,38.469279464038074,13.656512755450985,0.0,0.0,0.0,0.0,0.0,35.34787132288908,15.241448682754744,0.0,0.0,0.0,0.0,0.0,0.15729336847480738,12.257127775932725,0.0,0.0,0.0,0.0,0.0,20.008181343884107,6.855399755491252,0.0,0.0,0.0,0.0,0.0,8.714621959647003,4.8597043535327975,0.0,0.0,0.0,0.0,0.0,39.64303210738272,0.7439815941643122,0.0,0.0,0.0,0.0,0.0,30.488992918223232,21.54189141663558,0.0,0.0,0.0,0.0,0.0,182.30691243682801,33.0434478727061,0.0,0.0,0.0,0.0,0.0,18.837195539482845,20.420811958203977,0.0,0.0,0.0,0.0,0.0,106.09532540278714,15.381049338678327,0.0,0.0,0.0,0.0,0.0,91.0208816532296,7.60741404852109,0.0,0.0,0.0,0.0,0.0,45.16600366795292
25,4.455955638144073,2.9906009828452267,0.0,0.0,0.0,0.0,0.0,0.3348335824386214,0.0,0.0,0.0,0.0,0.0,3.66564424828926,0.48907480649528706,0.0,0.0,0.0,0.0,0.0,9.103196128061615,1.2510318596443912,0.0,0.0,0.0,0.0,0.0,13.499226909310147,0.37709971052863783,0.0,0.0,0.0,0.0,0.0,1.1377046240289737,12.498218148816196,0.0,0.0,0.0,0.0,0.0,33.9291236610288,6.363619503591067,0.0,0.0,0.0,0.0,0.0,0.32891575397986694,9.524384916027762,0.0,0.0,0.0,0.0,0.0,33.051166721582355,10.562405726088988,0.0,0.0,0.0,0.0,0.0,79.34218847702101,8.101389802013555,0.0,0.0,0.0,0.0,0.0,19.342282999593948,8.64640663330451,0.0,0.0,0.0,0.0,0.0,43.241525726603285,4.304639475695108,0.0,0.0,0.0,0.0,0.0,4.161493844805848,0.6092944644384938,0.0,0.0,0.0,0.0,0.0,6.047844186074996,11.421369237627209,0.0,0.0,0.0,0.0,0.0,8.348345238089534,23.153437677460857,0.0,0.0,0.0,0.0,0.0,40.42449335845619,17.289770220783986,0.0,0.0,0.0,0.0,0.0,29.334535203278342,11.388748194640197,0.0,0.0,0.0,0.0,0.0,50.40706232496439,6.468708638291194,0.0,0.0,0.0,0.0,0.0,14.86289464539976
26,29.920042826777614,2.8537192706109646,0.0,0.0,0.0,0.0,0.0,0.9586965794546675,0.0,0.0,0.0,0.0,0.0,5.487284594070076,0.4626931124221795,0.0,0.0,0.0,0.0,0.0,0.06910007417891124,1.0685978946818513,0.0,0.0,0.0,0.0,0.0,14.13232599305055,0.21681173589465408,0.0,0.0,0.0,0.0,0.0,6.362162145208553,6.271969386205891,0.0,0.0,0.0,0.0,0.0,23.92962263559096,16.859999445776523,0.0,0.0,0.0,0.0,0.0,15.251823998980866,9.058694898183829,0.0,0.0,0.0,0.0,0.0,59.83834576253451,13.502046532415376,0.0,0.0,0.0,0.0,0.0,45.916273924042784,10.14746784044253,0.0,0.0,0.0,0.0,0.0,8.239914064203337,19.96121005801389,0.0,0.0,0.0,0.0,0.0,57.10841012213545,3.3316537451714168,0.0,0.0,0.0,0.0,0.0,25.987541554654694,1.162169993161635,0.0,0.0,0.0,0.0,0.0,0.6656271767163916,11.624886601890003,0.0,0.0,0.0,0.0,0.0,18.986592681603124,50.70647445053555,0.0,0.0,0.0,0.0,0.0,42.81516418551158,18.276225245149085,0.0,0.0,0.0,0.0,0.0,12.144291283380799,13.625698161639008,0.0,0.0,0.0,0.0,0.0,25.698153275243335,10.814878842410254,0.0,0.0,0.0,0.0,0.0,17.597924011423917
27,3.9969400743885983,2.969976784469128,0.0,0.0,0.0,0.0,0.0,0.9997983024584784,0.0,0.0,0.0,0.0,0.0,3.6639144360261704,1.8030532631170715,0.0,0.0,0.0,0.0,0.0,4.114867289864599,1.1153593252336027,0.0,0.0,0.0,0.0,0.0,19.397132506747685,0.0933744873617341,0.0,0.0,0.0,0.0,0.0,4.178067567530788,14.446548304153891,0.0,0.0,0.0,0.0,0.0,17.587683645676982,7.800007060446395,0.0,0.0,0.0,0.0,0.0,115.97079642325107,11.277960201892258,0.0,0.0,0.0,0.0,0.0,69.51374587147933,11.506243336368923,0.0,0.0,0.0,0.0,0.0,46.66895012153964,7.642586604017367,0.0,0.0,0.0,0.0,0.0,52.076859786354404,13.08938097607028,0.0,0.0,0.0,0.0,0.0,17.400796313432974,4.056520598316241,0.0,0.0,0.0,0.0,0.0,17.279692772275155,1.4458171881298885,0.0,0.0,0.0,0.0,0.0,6.763235018826625,12.728289279720519,0.0,0.0,0.0,0.0,0.0,106.05036665362728,28.7027824459419,0.0,0.0,0.0,0.0,0.0,37.126350545182234,18.290694510046087,0.0,0.0,0.0,0.0,0.0,17.39217328023407,9.747426815926667,0.0,0.0,0.0,0.0,0.0,28.30726291165257,8.710830359410926,0.0,0.0,0.0,0.0,0.0,9.45378999114664
