,ASD,ASD,ASD,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6958916031863303,0.08850102697561071,46.27659574468085,0.12291429659644929,64.34782608695652,1.434122550676004
1,0.6983480142225069,0.0886274043482164,46.27659574468085,0.08647360563842695,64.34782608695652,0.6870433336367225
2,0.6817117502525285,0.08859626010803513,46.27659574468085,0.08555589909226877,64.34782608695652,0.7479732346366859
3,0.6898104059800545,0.08842827286739244,57.97872340425532,0.0888403733052111,64.34782608695652,0.6885103344871333
4,0.6978384308927269,0.08846246309191898,59.04255319148937,0.08508243268844239,64.34782608695652,0.5501965741118768
5,0.6798231321478273,0.08867444069526625,46.27659574468085,0.08470162643135162,64.34782608695652,0.49320826536446705
6,0.6835952723008217,0.08857555093395267,46.808510638297875,0.08406894823569272,64.34782608695652,0.5803503743045754
7,0.6728666153896138,0.08874612548375062,46.808510638297875,0.08318968526209927,64.34782608695652,0.5105904513477222
8,0.7058376256546475,0.08997544583575692,53.72340425531915,0.1531403209066973,60.86956521739131,0.7044917259517137
9,0.6872790689305611,0.08774430559201388,46.27659574468085,0.09384054013684598,64.34782608695652,0.500176149675051
10,0.6719276364956159,0.08653644283086975,60.63829787234043,0.08227490146816889,64.34782608695652,0.5539483322695357
11,0.6828680915964268,0.08646848004007804,61.702127659574465,0.08514312530211234,66.08695652173913,0.6933027891460295
12,0.5569268622413466,0.08429592632077933,63.297872340425535,0.0823920312398393,65.21739130434783,0.4154768819665722
13,0.5856401607123608,0.08440278258008356,56.91489361702128,0.0936511643622326,66.08695652173913,0.4354461233654391
14,0.7576220418388983,0.08803508999837122,65.95744680851064,0.08084273495218605,64.34782608695652,0.5431623536677824
15,0.7189340951307891,0.15474224852149535,63.829787234042556,0.08332112617762609,63.47826086956522,0.6521593426000727
16,0.6968220950965124,0.09768283198084567,63.297872340425535,0.08113522945578427,62.60869565217392,0.497340662263358
17,0.5789886681777989,0.23803810901689373,53.191489361702125,0.3046319212568603,66.95652173913044,1.148967572787828
18,0.7098052555331674,0.14283888779388487,61.702127659574465,0.1304529842715411,64.34782608695652,0.7105014384016162
19,0.6730765338269746,0.09003034905873891,64.36170212765957,0.09573947739983273,66.08695652173913,0.7356221379752906
20,1.8115691558214913,0.11266694913089868,60.63829787234043,0.10576999838219826,63.47826086956522,0.8436781906174513
21,0.505045733752805,0.15901359152358555,63.829787234042556,0.1782324878476691,65.21739130434783,0.1133190353427868
22,0.2368369249745321,0.12165082562656958,62.76595744680851,0.12699207271064292,64.34782608695652,0.49446003832147606
23,0.0035355291024635593,0.12546803396310915,65.42553191489363,0.10033106130494678,65.21739130434783,0.5861973220213245
24,1.5423171094107648,0.11499957422585297,64.8936170212766,0.12440656846906657,62.60869565217392,0.4587315030791853
25,0.4737468500084383,0.08382271713167497,58.51063829787234,0.11926386447221682,63.47826086956522,1.0096623463930074
26,0.47693030410598786,0.10848394985654786,64.36170212765957,0.2804343740418328,46.08695652173913,0.47378843435020174
27,0.5996017570365207,0.15769778659121286,54.78723404255319,0.19693216306421932,66.08695652173913,1.133219380533438
28,0.6271580071239456,0.0946591317984259,60.1063829787234,0.11094970376366935,63.47826086956522,0.6920846102912991
29,0.7912626171686997,0.1205996512061531,57.97872340425532,0.13358570630738992,65.21739130434783,0.38489898998010674
30,0.275054146570217,0.10724276740537732,64.36170212765957,0.13884511549509573,62.60869565217392,0.387064966816426
31,0.004690305068905697,0.12301517467554739,62.76595744680851,0.14789018626490819,57.391304347826086,0.22995199379145942
32,0.4295489954273783,0.18449135019254803,65.95744680851064,0.12086804654829436,61.73913043478261,0.5206485634589069
33,0.4830789995683007,0.13450443448337324,67.5531914893617,0.13305865546706847,64.34782608695652,0.12605500029742298
34,0.03404019322965444,0.1369448662683097,67.02127659574468,0.12364210292061148,61.73913043478261,0.6243308553472089
35,0.8692798897617345,0.14456931480560747,64.8936170212766,0.14432819947693332,64.34782608695652,0.5184069090672225
36,0.1321650021801052,0.11915361619059606,66.48936170212765,0.14209453623944723,58.26086956521739,0.3789992164747761
37,0.8593198282571503,0.1430357378373935,59.04255319148937,0.16946047203790013,64.34782608695652,0.09850331653314649
38,0.3170125096109215,0.14553550003545468,64.36170212765957,0.1458515712051102,62.60869565217392,0.5405036546711149
39,0.006890586671053999,0.18461839349885845,67.02127659574468,0.15442667381211322,63.47826086956522,0.42564928112993766
40,0.02250916078634767,0.19025964010272362,64.36170212765957,0.13684897088037545,65.21739130434783,0.1216640464122124
41,0.016472126798529316,0.17646010815925126,61.702127659574465,0.15902030469755188,65.21739130434783,0.0486901553675283
42,0.2482550988916716,0.17698197222194845,68.08510638297872,0.17016451690241996,63.47826086956522,0.28431798323340723
43,0.5276080172882732,0.1655846336189321,68.08510638297872,0.20409040126053082,61.73913043478261,0.685173265341924
44,0.46851845863141484,0.17280388900617896,64.8936170212766,0.1788317404831045,64.34782608695652,0.5138728182401918
45,0.020886492920674116,0.20922978791561386,64.8936170212766,0.20701322899819063,62.60869565217392,0.14059688385561434
46,0.5825377428250599,0.2251295902284488,58.51063829787234,0.178614266303119,64.34782608695652,0.25108357042401164
47,1.4084958049920242,0.2083756531214928,64.8936170212766,0.20713028446811454,62.60869565217392,0.17457307884064924
48,0.27925284835473024,0.23768487328741605,63.297872340425535,0.2811045517818881,60.86956521739131,3.473329679801592
49,0.058039788409353914,0.2269141447104254,63.829787234042556,0.2524734779855357,64.34782608695652,0.06855921392033666
50,0.0233186363927112,0.2670380020242597,66.48936170212765,0.2520985701487675,64.34782608695652,0.01699392816038996
51,1.0707021133761685,0.32961467328432165,64.8936170212766,0.33896116297557094,66.95652173913044,0.007413699870285733
52,0.17727135494441226,0.23471958830931733,67.02127659574468,0.2205915009404484,62.60869565217392,0.040807882895639296
53,0.056334647772069237,0.19830408606119868,63.829787234042556,0.1838108863667893,69.56521739130434,0.3108606211856462
54,0.030521878535842303,0.26264105048007386,62.76595744680851,0.27591336141941114,57.391304347826086,0.03195561210028496
55,1.206042837907201,0.27674239316869736,63.297872340425535,0.18918261133867512,63.47826086956522,0.0054780507395748666
56,0.020802310305691296,0.2515527749623177,63.297872340425535,0.23504814917446498,63.47826086956522,0.003867530599566315
57,0.005331004135472223,0.35991083621374115,60.1063829787234,0.2737956228149213,62.60869565217392,1.6983579874981634
58,0.014938498113616904,0.26225678496778687,63.297872340425535,0.20164038100086787,59.130434782608695,0.050985097685993
59,0.0008426314688751993,0.2787272627321614,67.02127659574468,0.31588271673900437,66.08695652173913,0.0032311102279840194
60,0.18992397780017647,0.3733543715725454,64.36170212765957,0.3128056320152225,59.130434782608695,0.006248922691028891
